x,y,c_abs_error_t71
3.0781326,19.06455,0.25136733
2.8008997,19.16036,0.26711857
2.5236669,19.25617,0.28782308
2.8637395,18.86126,0.26223058
2.5862007,18.957045,0.27627808
2.3086617,19.05283,0.29919595
2.6493464,18.657967,0.27251905
2.3715014,18.753729,0.2820918
2.4349532,18.454676,0.27404517
2.4876964,18.216167,0.2610076
2.5571673,17.983292,0.26650542
2.643366,17.756048,0.27444756
2.65789,18.412807,0.27255452
2.718997,18.177116,0.27775955
2.7968318,17.947056,0.28879905
2.8808267,18.370941,0.27964127
2.9502976,18.138065,0.29258704
3.1037633,18.329073,0.28492737
16.894823,28.543072,0.41239533
17.358011,28.512974,0.40279967
17.821198,28.482878,0.3881184
18.284386,28.45278,0.36324614
17.094778,28.939785,0.41688615
17.562815,28.912497,0.39927453
18.030853,28.885208,0.3801731
17.294731,29.336498,0.39679927
17.767618,29.31202,0.35165992
2.758639,17.512957,0.26376605
2.872948,17.269396,0.2752061
2.9862928,17.025364,0.28858745
2.9343457,17.760855,0.29439336
3.0491366,17.517529,0.29573375
3.1629636,17.273731,0.29498804
3.2253256,17.765661,0.30301887
3.3396344,17.5221,0.30172652
3.5163052,17.770468,0.30292428
17.431309,27.009161,0.39205793
17.985912,26.940346,0.39282697
18.540514,26.87153,0.40950963
19.095118,26.802715,0.43148333
17.715668,27.490368,0.3881057
18.27424,27.423737,0.3845803
18.832813,27.357107,0.38893223
18.000027,27.971573,0.3781493
18.562569,27.90713,0.3588874
3.1318502,16.69378,0.2735014
3.2879746,16.367384,0.2596966
3.454666,16.04617,0.24704093
3.3697913,17.008385,0.29857534
3.520632,16.679396,0.2853868
3.68204,16.355589,0.27175224
3.7532897,16.991407,0.3121429
3.909414,16.665009,0.299671
4.1367884,16.974428,0.32779753
19.900255,25.199503,0.48467594
19.612156,24.829296,0.47735202
19.324057,24.459091,0.46586257
19.035957,24.088886,0.45767158
20.10933,24.771168,0.4709519
19.81634,24.398634,0.4570798
19.52335,24.026098,0.44735113
20.308622,24.338175,0.42850065
20.010742,23.963312,0.4290473
20.498135,23.900524,0.39084655
18.220798,25.420376,0.419209
18.780617,25.346752,0.45562625
19.340437,25.273127,0.4751492
18.512238,25.881155,0.430434
19.070036,25.806412,0.46235096
19.627832,25.731668,0.4762819
18.803679,26.341936,0.4367699
19.359453,26.266073,0.44715708
4.1849303,14.782154,0.20452803
4.4284515,15.157156,0.23186636
4.671973,15.532158,0.25424182
4.9154944,15.907159,0.2783649
3.935175,15.199855,0.21241552
4.1818633,15.576675,0.24096924
4.4285517,15.953496,0.26739526
3.6917536,15.621193,0.22696185
3.9416087,15.999833,0.25994295
20.261969,23.594294,0.40953082
20.025803,23.288061,0.41399306
19.789637,22.98183,0.4105485
20.667843,23.588467,0.38586992
20.432922,23.283232,0.40811688
20.198,22.977997,0.41419178
20.84004,23.2784,0.39630878
20.606363,22.974161,0.41687292
21.014727,22.970325,0.42047364
5.746736,14.715966,0.27671587
5.2261343,14.738029,0.24863154
4.705532,14.760092,0.22435963
5.528395,14.267434,0.23237073
5.003923,14.287075,0.21009254
4.4794507,14.306716,0.19160515
5.3100543,13.818902,0.19876444
4.781712,13.836121,0.18167305
5.091714,13.37037,0.17419064
6.402071,13.388434,0.22323757
5.9652853,13.382413,0.20365381
5.5284996,13.376391,0.18757129
6.2493963,12.980816,0.19680393
5.8098593,12.972907,0.18177903
5.3703227,12.964998,0.16943151
6.096721,12.573198,0.17742974
5.6544333,12.563401,0.16563249
5.944046,12.16558,0.16410118
6.1626697,11.872422,0.1603998
6.3841157,11.581364,0.14458537
6.608384,11.292405,0.14214772
6.29282,12.230606,0.17303628
6.5128546,11.9384985,0.16922283
6.735712,11.64849,0.16215688
6.6415935,12.295633,0.18518841
6.8630395,12.004575,0.18243551
6.990367,12.36066,0.19832826
21.354822,21.976885,0.41156453
21.263784,22.31777,0.41608077
21.15042,22.648916,0.41587704
20.999828,22.01679,0.43367887
20.897629,22.352806,0.43315724
20.7731,22.679085,0.4255739
20.644836,22.056696,0.45125633
20.531471,22.387844,0.4414827
