step,phase,c_lambda,e11_lambda,e22_lambda,e12_lambda,allen_cahn_lambda,force_balance_lambda,k_reg_lambda,interp_c_lambda,interp_e11_lambda,interp_e22_lambda,interp_e12_lambda
1086,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1087,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1088,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1089,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1090,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1091,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1092,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1093,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1094,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1095,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1096,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1097,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1098,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1099,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1100,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1101,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1102,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1103,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1104,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1105,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1106,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1107,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1108,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1109,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1110,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1111,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1112,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1113,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1114,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1115,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1116,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1117,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1118,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1119,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1120,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1121,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1122,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1123,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1124,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1125,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1126,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1127,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1128,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1129,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1130,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1131,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1132,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1133,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1134,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1135,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1136,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1137,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1138,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1139,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1140,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1141,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1142,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1143,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1144,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1145,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1146,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1147,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1148,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1149,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1150,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1151,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1152,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1153,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1154,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1155,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1156,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1157,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1158,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1159,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1160,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1161,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1162,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1163,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1164,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1165,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1166,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1167,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1168,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1169,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1170,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1171,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1172,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1173,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1174,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1175,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1176,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1177,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1178,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1179,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1180,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1181,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1182,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1183,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1184,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1185,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1186,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1187,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1188,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1189,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1190,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1191,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1192,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1193,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1194,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1195,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1196,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1197,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1198,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1199,bfgs,259.1301852833705,14.781457487003825,5.052173402122374,0.5089485144807845,469.8316523556702,170.7905856398874,0.001,0.1,0.1,0.1,0.1
1200,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1201,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1202,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1203,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1204,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1205,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1206,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1207,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1208,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1209,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1210,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1211,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1212,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1213,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1214,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1215,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1216,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1217,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1218,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1219,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1220,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1221,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1222,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1223,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1224,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1225,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1226,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1227,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1228,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1229,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1230,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1231,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1232,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1233,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1234,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1235,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1236,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1237,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1238,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1239,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1240,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1241,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1242,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1243,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1244,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1245,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1246,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1247,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1248,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1249,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1250,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1251,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1252,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1253,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1254,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1255,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1256,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1257,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1258,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1259,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1260,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1261,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1262,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1263,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1264,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
1265,bfgs,250.1370582975868,14.270375591947241,5.426195236400045,0.5580536617417333,522.8484871201032,162.98329934523204,0.001,0.1,0.1,0.1,0.1
