step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,interp_c_loss,interp_e11_loss,interp_e22_loss,interp_e12_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss,test_interp_c_loss,test_interp_e11_loss,test_interp_e22_loss,test_interp_e12_loss,k_std,k_min,k_max
39,adam,0.022031763508435217,0.29400325686700884,1.2037853079457437,9.093382758478965,0.00806146537164046,0.00013788723886283414,0.00012129697021126987,0.0,0.0,0.0,0.0,2.0824034867748136,1.4319283962249756,0.04715932905673981,0.17361284792423248,0.49848341941833496,5.373045444488525,0.0075805094093084335,0.00014804658712819219,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
40,adam,0.021933091503958547,0.2916861032285998,1.192203913965533,8.991513836768366,0.008058864247774886,0.00014373616197131453,0.00012094198492348133,0.0,0.0,0.0,0.0,2.063358210748242,1.4186301231384277,0.04584576562047005,0.17471818625926971,0.49172279238700867,5.364049911499023,0.007494327146559954,0.00016265996964648366,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
41,adam,0.02186944576040391,0.28886314361326154,1.1783471011346387,8.892939136874292,0.008080520261559756,0.00015323261886219223,0.00012105696852461645,0.0,0.0,0.0,0.0,2.042720579331921,1.441567301750183,0.048679810017347336,0.17490845918655396,0.4891466200351715,5.344985485076904,0.007581531535834074,0.00016659958055242896,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
42,adam,0.021789416130031308,0.2867437764521568,1.1667871821311213,8.839354976530998,0.008078053698784882,0.00015651984910120166,0.00012111023228968523,0.0,0.0,0.0,0.0,2.0279364739694903,1.4336682558059692,0.047807637602090836,0.17550590634346008,0.49215254187583923,5.307693004608154,0.007471606135368347,0.00017511752957943827,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
43,adam,0.021675575404397903,0.2832071699442402,1.1520692071607035,8.735410398052585,0.008093642987190716,0.00016221315684472961,0.00012101287058847506,0.0,0.0,0.0,0.0,2.0045320180154618,1.4264227151870728,0.04735524207353592,0.1758228838443756,0.48560601472854614,5.2979230880737305,0.007407340686768293,0.00018814040231518447,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
44,adam,0.021620008493623426,0.2805449145455514,1.139922599638662,8.66742020268594,0.008091127514959343,0.0001730610834314458,0.0001210328621034991,0.0,0.0,0.0,0.0,1.9874491037860993,1.436697244644165,0.04876568540930748,0.17644110321998596,0.48054689168930054,5.282814979553223,0.0074440366588532925,0.00020000088261440396,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
45,adam,0.021546605914350477,0.2774367284390234,1.1274704337120056,8.568956452031289,0.008083293304568338,0.00018023311877773414,0.000121056784278593,0.0,0.0,0.0,0.0,1.9668083575464064,1.4358409643173218,0.04876720532774925,0.17730316519737244,0.4779027998447418,5.264247894287109,0.00737788388505578,0.00021522582392208278,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
46,adam,0.0214078564557337,0.27492943790651136,1.119954753306604,8.48948646360828,0.008069912287136239,0.00019149781127775748,0.00012140805483795702,0.0,0.0,0.0,0.0,1.9506609247576805,1.4229393005371094,0.04768798127770424,0.17724643647670746,0.47326716780662537,5.251718997955322,0.007274499163031578,0.00022942657233215868,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
47,adam,0.02129548385498985,0.2719785047154273,1.1066557957280068,8.405327012462001,0.00806032884265146,0.0002015348093869585,0.0001211514184345311,0.0,0.0,0.0,0.0,1.9306842357881608,1.432079792022705,0.04835783690214157,0.17889949679374695,0.4778662323951721,5.218820571899414,0.007234553806483746,0.00024727731943130493,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
48,adam,0.02109717751943296,0.2679399545154264,1.0954270805082014,8.293067916747063,0.008028450076498331,0.00021580823381701784,0.00012126898265353614,0.0,0.0,0.0,0.0,1.9065168826810774,1.4763405323028564,0.053131844848394394,0.17912892997264862,0.4857443571090698,5.186041831970215,0.007397553417831659,0.00025390571681782603,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
49,adam,0.020922931872548595,0.26502895259088083,1.084029172697375,8.221238213200722,0.00797471659438264,0.00022205592071141808,0.00012118970241112214,0.0,0.0,0.0,0.0,1.8879229484065887,1.448406457901001,0.0502508282661438,0.17915695905685425,0.48371008038520813,5.167943000793457,0.007152173202484846,0.0002762136864475906,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
50,adam,0.02067299854130514,0.2603144395735956,1.070948568082625,8.103923474588703,0.007923008138013462,0.0002322433321105857,0.00012110277865788029,0.0,0.0,0.0,0.0,1.860603428656055,1.4349350929260254,0.048890337347984314,0.1796303242444992,0.4805087149143219,5.157147407531738,0.0070343767292797565,0.00030300969956442714,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
