x,y,e11_abs_error_t71,e22_abs_error_t71,e12_abs_error_t71
2.2118933,21.467733,0.0018589962,0.0015620019,0.0023113422
1.7527809,21.638857,0.003048841,0.0013053736,0.0023433797
2.329211,20.92726,0.0021118158,0.0013710388,0.0021297564
1.8696802,21.09827,0.0024031634,0.0011913555,0.0019837837
3.0781326,19.06455,0.004820452,0.0010235318,0.00065421924
2.8008997,19.16036,0.0044569215,0.001031997,0.00031580817
2.5236669,19.25617,0.002700569,0.0010708093,1.5179219e-05
2.8637395,18.86126,0.0040023318,0.0008931053,0.00025850383
2.5862007,18.957045,0.0028028083,0.0010348582,3.7865248e-05
2.3086617,19.05283,0.003187614,0.0006263684,0.00015268754
2.6493464,18.657967,0.002659381,0.0008617912,8.370809e-05
2.3715014,18.753729,0.0031543719,0.00085652247,0.000109047396
2.4349532,18.454676,0.0030507222,0.00081639783,8.234964e-05
2.4876964,18.216167,0.0032872586,0.0007907805,0.00024812878
2.5571673,17.983292,0.0037332387,0.00096203794,0.00024877046
2.643366,17.756048,0.0039634365,0.0009142435,8.154544e-05
2.65789,18.412807,0.002760983,0.0007985196,8.235709e-05
2.718997,18.177116,0.0032341895,0.0009842095,7.428881e-05
2.7968318,17.947056,0.0034650709,0.0010486372,2.6092166e-05
2.8808267,18.370941,0.003126835,0.0008044016,2.9133866e-05
2.9502976,18.138065,0.0034356243,0.00095555396,0.00010586099
3.1037633,18.329073,0.0038553616,0.00086844456,0.00028543756
16.894823,28.543072,0.002485089,0.0008334069,0.00073758676
17.358011,28.512974,0.0028012535,0.00060196,0.0006792459
17.821198,28.482878,0.0035686377,0.00045116327,0.0004754851
18.284386,28.45278,0.0035716272,0.00042929617,0.0006079157
17.094778,28.939785,0.0026548905,0.0006563667,0.0008031414
17.562815,28.912497,0.0033371784,0.00040674803,0.00074674375
18.030853,28.885208,0.0035421243,0.0004778445,0.00071348436
17.294731,29.336498,0.0035409457,0.00037698948,0.00021297531
17.767618,29.31202,0.0035832748,0.00021306297,3.488781e-05
2.758639,17.512957,0.003801887,0.00084918295,1.1723023e-06
2.872948,17.269396,0.003811068,0.00080900337,8.890079e-05
2.9862928,17.025364,0.0040741405,0.0007229572,0.0002758114
2.9343457,17.760855,0.0032860367,0.0009634777,0.00017652055
3.0491366,17.517529,0.003363181,0.0008511024,0.00013877079
3.1629636,17.273731,0.0036030905,0.00081812125,6.516976e-05
3.2253256,17.765661,0.0033993162,0.0008900193,0.00015141256
3.3396344,17.5221,0.0035343133,0.00081513287,9.069755e-05
3.5163052,17.770468,0.0040643425,0.0007375262,8.305861e-05
17.431309,27.009161,0.0026617479,0.00088889536,0.00044045877
17.985912,26.940346,0.0027020378,0.0007237133,0.00044733752
18.540514,26.87153,0.0020616506,0.000609839,0.0007278919
19.095118,26.802715,0.0014102608,0.0007405096,0.0010611638
17.715668,27.490368,0.0027388488,0.00071021216,0.00024564425
18.27424,27.423737,0.0028816494,0.0005317342,0.00020404952
18.832813,27.357107,0.001713749,0.0005345475,0.0005771334
18.000027,27.971573,0.003540597,0.00055247045,0.00021324027
18.562569,27.90713,0.003201107,0.00026578573,1.5841797e-06
3.1318502,16.69378,0.0045795524,0.00054349063,0.0006180939
3.2879746,16.367384,0.005175451,0.00028619036,0.0010409069
3.454666,16.04617,0.0056120595,2.6836875e-05,0.0014101423
3.3697913,17.008385,0.004148802,0.00075097405,0.00015963265
3.520632,16.679396,0.0046163164,0.00061395514,0.0005250911
3.68204,16.355589,0.0052075065,0.0004045189,0.00093726255
3.7532897,16.991407,0.0043894337,0.0007397025,0.00023050723
3.909414,16.665009,0.004734414,0.000595403,0.0005721735
4.1367884,16.974428,0.0044973027,0.0007383012,0.00022504746
19.900255,25.199503,0.000593395,0.00068095117,0.0008767098
19.612156,24.829296,0.0008878652,0.0007005102,0.0005159839
19.324057,24.459091,0.00082518207,0.0007068104,0.00033951458
19.035957,24.088886,0.00069518946,0.0006415517,0.00035413727
20.10933,24.771168,0.0012060171,0.00057746563,0.00052880496
19.81634,24.398634,0.0011162218,0.0006057576,0.0002330055
19.52335,24.026098,0.00066886935,0.0006847128,0.00036853505
20.308622,24.338175,0.0016248794,0.000536688,0.0002877172
20.010742,23.963312,0.0012088725,0.0006548348,0.00026718783
20.498135,23.900524,0.0016209241,0.0005431281,0.0001951626
18.220798,25.420376,0.0027296995,0.0011569494,0.00013008411
18.780617,25.346752,0.0014540236,0.0009593604,0.0005874501
19.340437,25.273127,0.0008914778,0.0007721849,0.0007595767
18.512238,25.881155,0.0020297384,0.0010312096,0.0005987114
19.070036,25.806412,0.0011113379,0.00081975944,0.0009173609
19.627832,25.731668,0.0006785849,0.00070354145,0.0009878201
18.803679,26.341936,0.0015625348,0.00082791713,0.0009942411
19.359453,26.266073,0.00084955804,0.0007181476,0.0010697853
4.1849303,14.782154,0.0062922854,0.00077131245,0.0013464198
