x,y,grf_interpolated,pred_k
13.931789,14.407724,1.0061158,0.78213114
21.102703,13.575285,0.9469428,0.75747246
14.174627,14.362935,1.0361025,0.78121674
2.3057039,25.424566,1.0450817,0.8476954
2.1603348,25.613125,1.0671867,0.84867954
2.1631684,25.176188,1.09718,0.84766763
10.837237,24.358082,1.5424968,0.8118438
15.041917,14.600747,1.0995398,0.7786398
14.906384,14.412695,1.084102,0.7787894
1.2954013,33.205673,1.0321113,0.86946225
6.4132123,26.347239,0.92776865,0.83361876
17.122133,8.01392,0.9042024,0.76149356
21.684536,19.955957,0.9851097,0.7647131
21.822704,19.813953,0.9882282,0.76406443
4.264231,19.481028,0.89273334,0.8270561
8.243993,27.206213,1.3376937,0.8279793
15.280457,11.560947,0.96016514,0.77284044
14.74014,11.3866,0.9721014,0.77433014
7.5831933,10.378022,1.5534514,0.7965071
12.550246,23.949114,1.7482979,0.8043077
12.701733,23.790573,1.7203016,0.8034211
9.072268,37.921024,0.9113166,0.8460045
15.702323,32.207478,0.7463919,0.80650574
5.706843,34.629105,1.0577254,0.8541546
17.58812,3.417705,1.1563276,0.75342566
5.79597,35.194317,1.0252386,0.85496056
14.524769,33.533047,0.6641713,0.813784
15.764165,13.147175,1.0418104,0.7738147
4.543776,36.38723,0.96715075,0.86291367
9.9091835,21.544132,0.96275026,0.8100042
9.678011,21.6872,0.97273767,0.811177
6.7138987,11.495269,1.5961589,0.8016434
8.076367,9.466789,1.4653358,0.7931039
8.805697,8.620388,1.4293276,0.7890964
6.6170216,26.301949,0.93899703,0.8327031
19.146349,5.3196316,0.91683924,0.7517023
12.915652,29.47722,0.85095334,0.81310844
13.069859,29.315012,0.8466576,0.81217015
15.332533,17.98176,1.3069105,0.7833012
11.227243,7.154885,1.4592946,0.7785906
15.571031,18.151049,1.2943995,0.78273815
8.096962,26.702822,1.2861359,0.8275475
7.9333305,26.867523,1.2615734,0.82855225
19.278269,25.338963,0.8526917,0.78111464
7.6025724,21.750221,0.8518464,0.8193148
11.9277115,12.653727,0.77508336,0.7859685
8.235893,30.165667,1.2952743,0.8340675
1.1640041,35.183285,0.9636678,0.87448204
8.105481,29.987736,1.3175725,0.834252
13.977676,5.762817,1.5782498,0.76762265
5.666825,25.218782,0.7650889,0.83418256
5.8311605,25.071646,0.75243944,0.8332171
9.455715,21.555876,0.9624015,0.8117759
11.421721,25.994951,1.8472623,0.8126504
18.582096,27.44168,0.8117293,0.7870645
19.861227,24.948309,0.8818154,0.77840245
13.619367,13.608389,0.93750733,0.781834
5.6782784,13.234105,1.6077124,0.80871886
1.396186,33.41415,1.0261484,0.8695313
10.671679,37.129345,0.80787766,0.8372908
13.878429,5.9596667,1.5739651,0.7682444
20.800964,8.609488,0.9461718,0.75152826
19.317347,5.4911327,0.92100495,0.75145876
18.994606,4.1404567,0.9705852,0.75050336
1.3022156,32.807083,1.0431827,0.86852574
7.6384935,22.114052,0.8705235,0.8199255
1.5907778,25.230368,1.1973035,0.84994906
16.466257,31.23156,0.75223297,0.80168605
17.285074,5.4855084,0.98499316,0.75727016
1.570603,25.479362,1.1806526,0.85060084
16.669928,30.892109,0.7497308,0.8002805
16.4701,31.00304,0.74942464,0.8012765
10.747952,36.917698,0.79981333,0.83654386
15.07498,13.384663,1.0447645,0.7765089
17.088396,29.527397,0.7415125,0.7962862
15.01365,32.559704,0.7161217,0.8099867
1.2672184,33.60848,1.019109,0.8704928
1.1790444,34.808475,0.97614354,0.8735731
12.316796,30.019272,0.86994517,0.81661266
1.4072908,32.60849,1.0457085,0.86765206
20.57748,23.493763,0.92606306,0.7736484
4.9349976,14.238218,1.5634825,0.8133845
1.242136,36.60121,0.9215259,0.87735057
12.718715,30.158329,0.8058358,0.81519544
17.973864,4.884373,0.95696026,0.7544144
2.5089774,39.185265,0.97151,0.8776992
21.184063,21.95976,0.9625802,0.7692851
7.1152616,11.4959955,1.6013904,0.8002827
21.467281,16.61615,0.9569515,0.7606315
5.182861,13.904885,1.5784137,0.8118251
20.83383,9.009488,0.9496322,0.7519765
18.098845,5.0678625,0.9378629,0.75431794
20.70123,6.403114,0.95111966,0.7488475
13.618375,14.892998,0.9715169,0.7840561
14.292544,33.592316,0.6555768,0.81487525
13.82724,14.980501,1.0092734,0.7834793
5.0975566,39.860573,0.9740186,0.86778337
2.6950734,39.200947,0.9739258,0.8769328
5.2747855,39.73247,0.9763095,0.86672753
6.461837,39.638298,0.98243666,0.86120886
17.571033,27.817001,0.76311225,0.79152954
7.2005897,19.661978,0.78012353,0.81653744
7.114628,11.727815,1.6017191,0.8007448
18.05758,7.9580536,0.8780056,0.7585969
14.007143,24.667631,1.3929473,0.79991823
12.152211,35.85226,0.73368686,0.82829875
14.138928,24.499418,1.3785319,0.7991029
8.403792,21.913687,0.9278521,0.8165558
1.1933248,36.250233,0.93074363,0.8767649
1.1623737,35.8995,0.9411366,0.8761037
11.267083,36.626514,0.7735539,0.8336761
1.644256,33.017105,1.0319946,0.86762923
21.579168,17.41615,0.96804667,0.76141584
20.735487,12.573039,0.9359994,0.75717497
21.177938,20.880554,0.96202,0.7677131
21.016594,13.77557,0.9448777,0.75801295
