x,y,e11_abs_error_t71,e22_abs_error_t71,e12_abs_error_t71
1.8311099,38.687588,0.00361994,0.0011906862,0.0011881108
2.074575,38.61109,0.0021349927,0.001960691,0.00013357005
2.3180404,38.53459,0.0008267553,0.0012397253,0.0002412356
2.5615056,38.458096,5.0755916e-05,0.0010271175,0.00048263918
1.993373,38.8901,0.0018831335,0.000496726,0.0012122254
2.2464602,38.80496,0.0005311526,0.001430778,0.000115041155
2.4995472,38.719814,0.00021891901,0.0012851664,0.00033157843
2.17488,39.07532,0.00028462778,0.0015955153,7.960247e-06
2.4375892,38.981537,3.5364646e-06,0.0015537622,0.00015615788
2.3756309,39.24326,0.00019768346,0.0013263368,0.00014107511
1.4549216,37.968254,0.0060377046,0.0007260314,0.0017322167
1.7320184,37.959023,0.004660785,0.001184421,0.00086400355
2.0091152,37.949795,0.0022236085,0.0008736977,1.6462873e-06
2.286212,37.940563,0.0010268858,0.0006238748,0.00048049365
1.5621117,38.218517,0.0049549825,0.0016222198,0.0008727806
1.8483115,38.204044,0.003671698,0.0017192675,0.00039762826
2.1345112,38.18957,0.0016102628,0.000890756,6.650202e-05
1.6875077,38.458294,0.0036293992,0.001180881,0.0010176605
1.9828106,38.43858,0.002868156,0.0019330769,0.00016773253
6.447986,38.965843,0.0029163943,0.0003056713,7.231929e-05
6.6878014,39.15118,0.0037352983,0.00040158624,0.00047128834
6.9276166,39.336517,0.005100266,0.0004976392,0.001868176
7.167432,39.521854,0.0054536276,0.00043744393,0.001555016
6.282333,39.28026,0.0027061384,0.000794849,0.0006113406
6.5301204,39.48429,0.004249639,0.0010579904,0.0021445428
6.777908,39.68832,0.004220116,0.0010335053,0.0021282248
6.116679,39.59467,0.0033759843,0.000997018,0.0017120545
6.372439,39.817398,0.004583181,0.001039732,0.0021605124
5.951026,39.909084,0.0025175044,0.0011661844,0.0014464369
7.1331334,38.76385,0.0041887,0.00016514734,0.00020493288
7.450928,38.849033,0.004166748,0.00030782353,1.2165867e-05
7.768723,38.934216,0.0046011894,0.0004672788,0.0011319383
8.086518,39.019398,0.0039075622,0.0005965063,0.0008874512
7.144566,39.01652,0.004440229,4.5965775e-05,0.00035525113
7.462616,39.10311,0.0053690113,0.00028906635,0.0014754978
7.7806654,39.189705,0.0043293177,0.000576203,0.0008930599
7.1559987,39.269188,0.0055563916,0.00019942402,0.0017879482
7.4743032,39.357193,0.0049686846,0.00010552342,0.0012667864
8.828586,38.68565,0.002581231,0.00035500719,0.0008422616
8.578567,38.79061,0.003159801,0.00043080727,0.00096220383
8.33121,38.90186,0.0034413156,0.0006705908,0.0007800255
8.630538,38.502308,0.0033997898,0.00021913287,0.00097587495
8.381851,38.610413,0.003553199,0.00021425306,0.0010362361
8.135827,38.724808,0.003672611,0.00028375475,0.00096585066
8.432491,38.318966,0.0025573517,0.00010841098,4.6037836e-05
8.185135,38.430214,0.002628595,1.3001263e-06,6.1582075e-05
8.234444,38.135624,0.0025015224,2.2795575e-06,0.0002570725
8.861869,37.984898,0.002434682,0.0003488416,0.00021028891
9.05914,38.085526,0.0028671678,0.00034544477,0.00018261
9.256412,38.186153,0.003147604,0.0003990726,0.00048534293
9.453683,38.28678,0.002666331,0.00048200897,0.00035900204
8.850775,38.218483,0.0029820811,0.00037408524,0.00018078298
9.053646,38.328793,0.003373626,0.00042736076,0.00046234438
9.256516,38.439106,0.002870551,0.00055719796,0.00024568988
8.83968,38.452065,0.0030748423,0.00032387473,0.0007975311
9.048151,38.57206,0.0032887957,0.0004976115,0.00031717634
3.2379718,39.719036,0.0017268138,0.00031419453,0.0010362407
2.9353228,39.58808,0.0016063498,0.0006423513,0.00067034736
2.6478758,39.42949,0.0004315474,0.00085594645,0.00067214004
3.2805686,39.388187,0.0020319165,0.00074225577,0.0002982025
2.9855206,39.243416,0.0016130921,0.0010605527,3.869983e-05
2.7056746,39.071003,0.00082402374,0.0013029815,0.00022613548
3.3231654,39.057343,0.0019324571,0.0010807535,0.00055697304
3.0357187,38.89875,0.0016467477,0.0011463985,0.00068037515
3.3657625,38.726494,0.0015719087,0.0010255256,0.00082309963
4.1614065,38.9873,0.0012396027,0.0012183721,0.0004103554
4.279971,39.32223,0.001095146,0.0009517257,0.00035394344
4.3985353,39.657166,0.0010807605,0.0003624993,0.0008152091
4.5171,39.992096,0.0019452871,0.0001913817,0.0010104993
3.8535948,39.231213,0.001723142,0.00088070455,4.098937e-05
3.9660122,39.58669,0.0016497106,0.00036053144,0.0009825536
4.0784297,39.942165,0.0020917696,0.00013585939,0.0012672867
3.5457833,39.475124,0.0019437368,0.0005246965,0.00067075645
3.6520536,39.851143,0.0017590091,0.00020811579,0.0013201726
5.477366,39.97626,0.0027144041,0.000951366,0.0011003946
4.999391,40.003933,0.0027356374,0.00053983054,0.00030542677
5.7606454,39.515438,0.0021228055,0.0009503165,0.00058667455
5.284828,39.562862,0.0009983615,0.0010695247,7.323851e-05
4.804695,39.570778,0.0007108067,0.0008553155,0.00044455123
5.5702653,39.12179,0.00094493816,0.0006955425,0.0002754291
5.09229,39.14946,8.7886816e-05,0.0011528893,0.0003104487
5.379885,38.728146,0.0008205513,0.0003452482,0.00019595539
1.1737292,36.94111,0.00940104,2.0245556e-05,0.0023739713
1.4947075,37.00582,0.0077796103,0.0005144018,0.0014950467
1.8156857,37.070534,0.004903132,0.0005220084,0.0001714583
2.1366642,37.135246,0.0027286634,0.0006565767,0.00089376303
1.2398866,37.29027,0.00854167,0.0010884074,0.001367785
1.5746516,37.351593,0.0066717877,0.0008322778,0.0008188243
1.9094166,37.412914,0.0034004557,0.00082619704,0.0004908558
1.3336174,37.632652,0.007442103,0.0009765357,0.0016361524
1.6821691,37.690586,0.005382888,0.001155453,0.00071505446
9.326107,37.456306,0.0014488595,4.7358975e-05,2.078875e-05
9.599195,37.529343,0.001772216,2.8243172e-05,0.00019681826
9.872282,37.60238,0.0022516255,4.6914676e-05,0.00086107664
10.14537,37.67542,0.0030405214,0.00016007375,0.0007088864
9.368632,37.73313,0.00205723,0.00020505994,7.1143964e-05
9.642258,37.805965,0.0025398803,6.942422e-05,0.00071981177
9.915883,37.8788,0.0020555388,0.00033313798,0.0005253316
9.411158,38.009956,0.0028914695,0.0002542397,0.00058854884
9.685321,38.082584,0.0024647163,0.0002932024,0.00055463146
11.564095,36.468864,0.0035642795,0.00015926908,0.002436318
11.494565,36.253357,0.0036475947,0.00020402938,0.002212496
11.4250345,36.03785,0.0013940809,0.0001723044,0.0007859939
11.355504,35.822342,0.0010414822,0.00010490464,0.0006982153
11.735493,36.345623,0.0033078496,0.00017106172,0.0024385857
11.667287,36.13195,0.0037632897,0.00028686324,0.0021824632
11.599081,35.918278,0.0015000817,0.00016637007,0.0008809669
11.909539,36.22605,0.0025537997,0.00034350646,0.0020760759
11.842658,36.014214,0.0031673382,0.00025405432,0.0020083059
12.086235,36.11015,0.0023055915,0.00035477476,0.002078149
2.1219835,35.912125,0.005433147,0.00021925569,0.0011793956
1.8058988,36.25512,0.006722856,0.00016637793,0.0013768135
1.4898139,36.598114,0.008441725,0.00027805637,0.0018522731
1.7350696,35.79215,0.007283987,0.000101541984,0.0020630704
1.4223251,36.134678,0.008659052,0.0002119249,0.0025175905
1.1095805,36.47721,0.009955755,0.00018926477,0.0023562736
1.3481557,35.672176,0.008628558,0.00038918396,0.0028275056
1.0387514,36.01424,0.009095278,0.0005966779,0.0030109333
0.9612417,35.5522,0.009022716,0.0004606482,0.0029104315
9.966084,36.761005,0.0009420195,0.00021447364,0.0006159246
10.282975,36.847897,0.0016786088,0.00012334005,0.0012044087
10.599866,36.934788,0.0029196874,7.758394e-05,0.0018269513
10.916758,37.021683,0.0039708465,0.00021623704,0.0020184712
10.025846,37.065807,0.0014461442,0.00019200199,0.000974352
10.344675,37.155262,0.002735868,9.599491e-06,0.0015783333
10.663505,37.24472,0.003769083,0.00016519905,0.0016648779
10.085608,37.370613,0.0023523895,0.00010763237,0.0012398153
10.406375,37.46263,0.0035499325,3.2467768e-05,0.0013299971
10.833222,36.774853,0.003009507,6.67182e-05,0.0020190724
10.749686,36.528023,0.0015773978,7.413828e-05,0.0011520186
10.666151,36.281197,0.00076927897,1.1286465e-05,0.00045030937
11.128115,36.831535,0.0036409386,0.00022938778,0.0020289049
11.04679,36.587643,0.0030498048,2.2029271e-06,0.0021233642
10.965466,36.34375,0.0013952767,3.0402443e-05,0.0009689657
11.343894,36.647263,0.0038515343,0.00011862477,0.0024124202
11.26478,36.406307,0.0032734498,6.809051e-05,0.0021521808
12.52616,35.69359,0.0029192483,0.00014864677,0.00206833
12.388285,35.843197,0.0026665917,0.00034165068,0.0017410857
12.241643,35.98205,0.0028288504,0.00034497993,0.001711681
12.307179,35.604115,0.003021731,4.7828187e-05,0.0021512592
12.164921,35.748344,0.003006137,0.00014847703,0.0019779555
12.013896,35.88182,0.003036092,0.00024114724,0.0018357453
12.0882,35.51464,0.0017257766,9.435648e-05,0.00151665
11.941558,35.653492,0.0016875477,5.253358e-06,0.0012932732
11.869219,35.425167,0.0008888352,0.0002105051,0.0011687581
2.0759482,34.463024,0.005266926,0.00054025964,0.0015444726
1.7043794,34.82608,0.0067649856,0.0005978826,0.002291779
1.3328105,35.18914,0.008336956,0.0005427464,0.002895877
1.6320688,34.238457,0.0066723153,0.0006650758,0.002186424
1.2548895,34.602432,0.00824467,0.00077326957,0.0030826225
0.8777102,34.966408,0.00830632,0.00086482696,0.002992861
1.1881893,34.013893,0.008320425,0.0004957665,0.002742223
0.8053996,34.378784,0.008076783,0.0006979604,0.0028258502
0.74430984,33.789326,0.007497691,0.00052914175,0.002608665
13.059776,35.122444,0.0029823836,9.1898255e-07,0.002540674
12.878378,35.308624,0.0028815502,5.0214003e-05,0.0023465422
12.700506,35.499004,0.0030322345,5.868927e-05,0.0022970354
12.815469,35.037327,0.003057111,8.0892234e-05,0.0026646033
12.635834,35.22561,0.0027941372,5.157909e-05,0.0023216666
12.459724,35.41809,0.0029732138,2.1939632e-06,0.0022758343
12.571161,34.95221,0.0018919464,0.00022499729,0.0021054223
12.39329,35.14259,0.001773173,0.00019787927,0.0018419861
12.326854,34.867092,0.0010007326,0.00030396867,0.0016158193
2.166426,32.728203,0.0035055329,3.336062e-05,0.00010908581
1.6923873,33.081913,0.005649923,3.7248996e-05,0.0015763077
1.2183486,33.43562,0.00786203,0.00018470538,0.0025676703
1.6512784,32.432735,0.0054418882,0.00047609376,0.0014754591
1.1706712,32.78705,0.008414004,0.0003389513,0.002244088
0.6900641,33.141365,0.006142486,0.00036583748,0.0024136165
1.1361307,32.137264,0.007869009,0.00044932915,0.0018073601
0.6489551,32.492188,0.0061192303,0.0006330706,0.0020889626
0.62098294,31.841797,0.0063294917,0.00076332636,0.0022579487
12.921279,34.1687,0.0008452255,0.00021108787,0.001497468
13.2176,34.242,0.0013396824,0.00015640189,0.0018226332
13.513921,34.3153,0.0023744414,5.4445234e-05,0.0025074044
13.810242,34.3886,0.0024467716,4.5417924e-05,0.0026534074
12.967444,34.486618,0.0015299963,0.00020816084,0.0019382944
13.263388,34.55922,0.0026454562,6.892136e-05,0.002528085
13.559331,34.631824,0.0027477583,1.6248669e-05,0.0027141091
13.01361,34.80453,0.0028187567,9.765464e-05,0.0025934707
13.3091755,34.87644,0.002908228,1.4015124e-05,0.0026585963
13.591622,33.38472,0.00010112673,0.00080338237,0.0017265733
13.933412,33.445305,0.00066426676,0.0006387518,0.0021589014
14.275202,33.50589,0.0026552584,0.00029707095,0.0030979929
14.616991,33.56648,0.002911223,0.00024243363,0.0033414592
13.664495,33.719345,0.00064461585,0.00055051874,0.0021575266
14.007419,33.781197,0.0021380465,0.00042894168,0.0029957776
14.350342,33.843044,0.0028576357,0.0002489133,0.003229348
13.737369,34.053974,0.0022180034,0.00020364719,0.0026719482
14.081426,34.117085,0.0024025086,2.0168722e-05,0.0027816882
14.400628,32.71706,0.00050054956,0.000128582,0.0010807514
14.700843,32.77092,0.0004903991,0.00010034628,0.0012920841
15.001058,32.824783,0.001333816,0.00011122867,0.0018979402
15.301272,32.878647,0.0016424889,0.00020215253,0.0017887948
14.472749,33.0002,0.0013601631,0.00011561019,0.0017795898
14.771416,33.052834,0.0022789156,0.000103003345,0.0023846405
15.070083,33.10547,0.0012995647,0.00021344959,0.0024135187
14.54487,33.283337,0.0030554542,2.2580149e-05,0.0028831994
14.8419895,33.334747,0.0022170367,2.7415226e-05,0.0029180634
2.199348,30.855951,0.0013960478,0.00036295978,0.00071020285
1.6732264,31.184566,0.0043771123,0.00067597977,0.0010903277
1.1471046,31.513182,0.007788143,0.0005969214,0.0020621587
1.670961,30.533825,0.0041138967,0.0006570371,0.0010523164
1.1384655,30.86253,0.0071010925,0.0006899154,0.0019279368
0.60597,31.191233,0.006284318,0.000858924,0.0023468272
1.142574,30.211699,0.006997017,0.0008012525,0.0021747495
0.6037047,30.540491,0.0060835937,0.0009280445,0.002421386
0.6141869,29.889572,0.005968995,0.00096960826,0.0024119332
15.138894,32.214714,0.00038632285,0.00022682687,0.00024191616
15.37001,32.272934,0.00025298353,0.00025286956,0.00042631757
15.601127,32.331158,0.0010435106,0.00041692576,0.0007999998
15.832242,32.38938,0.000675912,0.00043786666,0.00090009556
15.19302,32.436024,0.00033874996,0.000113446615,0.00077852374
15.42317,32.4934,0.0012136158,0.0003147889,0.0010232665
15.65332,32.550777,0.00068783853,0.0004211826,0.000888041
15.247147,32.657333,0.0016536787,0.00021218346,0.0016122009
15.47633,32.713863,0.00034988578,0.00022398587,0.0020036292
15.649534,31.891598,0.00024566147,0.00022970873,0.00022388669
15.833046,31.91312,0.00022539869,0.0002153354,0.00035402505
16.016558,31.934645,2.6728958e-06,0.000378476,0.00067889853
16.20007,31.95617,0.00026487652,0.00038491515,0.00062581897
15.710437,32.057526,0.00050617196,0.0003735253,0.00035648094
15.90054,32.084446,0.00034532603,0.00041109533,0.00066727865
16.090645,32.111366,0.00023161061,0.0005083179,0.00072012725
15.771339,32.223454,0.00069485046,0.00046817737,0.0007751924
15.968035,32.255768,0.00021441281,0.0004973134,0.00070488243
2.2797499,28.991318,0.00033689535,0.0004824091,0.00076125714
