x,y,c_abs_error_t71
3.909414,16.665009,0.04261279
4.1367884,16.974428,0.059031725
19.900255,25.199503,0.24032936
19.612156,24.829296,0.23466268
19.324057,24.459091,0.22526395
19.035957,24.088886,0.21946323
20.10933,24.771168,0.22891694
19.81634,24.398634,0.21634084
19.52335,24.026098,0.20816895
20.308622,24.338175,0.1877959
20.010742,23.963312,0.18903461
20.498135,23.900524,0.15024883
18.220798,25.420376,0.17073452
18.780617,25.346752,0.20843574
19.340437,25.273127,0.22933584
18.512238,25.881155,0.17775854
19.070036,25.806412,0.21181625
19.627832,25.731668,0.227994
18.803679,26.341936,0.18087721
19.359453,26.266073,0.19416666
4.1849303,14.782154,0.011768997
4.4284515,15.157156,0.017533243
4.671973,15.532158,0.015802324
4.9154944,15.907159,0.016463518
3.935175,15.199855,0.010652304
4.1818633,15.576675,0.016137421
4.4285517,15.953496,0.018511772
3.6917536,15.621193,0.014858663
3.9416087,15.999833,0.024481297
20.261969,23.594294,0.16876349
20.025803,23.288061,0.17291352
19.789637,22.98183,0.1688743
20.667843,23.588467,0.1444236
20.432922,23.283232,0.16579339
20.198,22.977997,0.17071986
20.84004,23.2784,0.15317988
20.606363,22.974161,0.17204282
21.014727,22.970325,0.1748017
5.746736,14.715966,0.0403803
5.2261343,14.738029,0.027226508
4.705532,14.760092,0.017882705
5.528395,14.267434,0.020683348
5.003923,14.287075,0.0127360225
4.4794507,14.306716,0.0073724985
5.3100543,13.818902,0.0090069175
4.781712,13.836121,0.0042909384
5.091714,13.37037,0.0020982027
6.402071,13.388434,0.019253135
5.9652853,13.382413,0.010949373
5.5284996,13.376391,0.0056088567
6.2493963,12.980816,0.008895218
5.8098593,12.972907,0.00384897
5.3703227,12.964998,0.00067567825
6.096721,12.573198,0.002384901
5.6544333,12.563401,0.00094896555
5.944046,12.16558,0.0012592077
6.1626697,11.872422,0.004494071
6.3841157,11.581364,0.020076275
6.608384,11.292405,0.022399545
6.29282,12.230606,0.0007261634
6.5128546,11.9384985,0.0020964146
6.735712,11.64849,0.008421123
6.6415935,12.295633,0.0051561
6.8630395,12.004575,0.003929913
6.990367,12.36066,0.009811997
21.354822,21.976885,0.15187296
21.263784,22.31777,0.16223279
21.15042,22.648916,0.16666892
20.999828,22.01679,0.17521957
20.897629,22.352806,0.18046618
20.7731,22.679085,0.17743403
20.644836,22.056696,0.19460166
20.531471,22.387844,0.19046727
20.289843,22.096603,0.2057719
7.113325,10.65193,0.026114762
7.2484484,10.918311,0.0068279505
7.383572,11.184692,0.0013180375
7.518696,11.451073,0.0066446066
6.9458117,10.865777,0.01628244
7.0805354,11.131981,0.0048573017
7.2152586,11.398184,0.0023277998
6.7774982,11.079268,0.02264154
6.9118214,11.345294,0.009054661
20.60423,21.081722,0.14964741
20.955902,20.98915,0.13171151
21.307573,20.896576,0.12326896
21.659243,20.804003,0.11849749
20.854427,21.38011,0.15185913
21.20197,21.286026,0.13182855
21.549511,21.191942,0.11538482
21.104624,21.678497,0.15779689
21.448036,21.582903,0.12736246
7.255689,10.428331,0.02950406
7.3928504,10.2002125,0.03764665
7.52481,9.967575,0.03605789
7.3830104,10.672556,0.01622665
7.5227733,10.446697,0.021953523
7.657334,10.216319,0.022710204
7.652696,10.693181,0.007825196
7.789858,10.465063,0.008328736
7.9223814,10.713807,0.0027419925
21.949673,19.762985,0.1629749
21.868174,20.114244,0.16767699
21.771364,20.46125,0.14131457
21.596424,19.851046,0.16228181
21.507269,20.20018,0.15708423
21.402803,20.545057,0.13673392
21.243174,19.939108,0.15837985
21.146364,20.286114,0.14923054
20.889923,20.02717,0.15840408
8.279898,10.064376,0.00020766258
8.028202,10.032109,0.005373776
7.776506,9.999842,0.02229774
8.221829,9.7537365,0.013649166
7.9626966,9.7155905,0.02460903
7.703564,9.6774435,0.03908634
8.163761,9.443097,0.03431225
7.8971915,9.399072,0.039474428
8.105693,9.132458,0.048883438
21.218636,19.19501,0.13810375
21.47775,19.062181,0.13422644
21.736866,18.929354,0.13321441
21.995981,18.796526,0.13948831
21.462315,19.384335,0.1443069
21.733776,19.252008,0.14085561
22.005236,19.11968,0.132305
21.705994,19.57366,0.1539115
21.9898,19.441833,0.14763659
8.3881,8.8413105,0.048392296
8.68257,8.5621195,0.03248751
8.989104,8.294884,0.0117070675
8.472286,9.319877,0.027451217
8.760725,9.034707,0.023488045
9.061227,8.761494,0.009485483
8.83888,9.507296,0.005866289
9.133349,9.228104,0.0032534003
9.205472,9.694715,0.009477735
21.030516,18.234673,0.15482298
21.340664,18.020031,0.15744677
21.650812,17.80539,0.1630595
21.960958,17.590748,0.17646173
21.352337,18.421957,0.14531386
21.663538,18.207031,0.15106443
21.97474,17.992105,0.1640921
21.67416,18.609241,0.13908282
21.986412,18.394032,0.14940235
10.384088,8.805652,0.028227925
9.919093,8.635396,0.0075381994
9.454099,8.465139,0.0034817457
10.309112,8.309073,0.011015475
9.840928,8.135521,0.0021549463
9.3727455,7.961969,0.009745359
10.234136,7.8124943,0.011913598
9.762763,7.635646,0.029925466
10.159159,7.3159156,0.03629476
20.744534,16.838081,0.17474997
21.124409,16.54849,0.20410898
21.504282,16.2589,0.27243522
21.884157,15.969309,0.31751683
21.15001,17.08897,0.16835907
21.531736,16.799046,0.2092829
21.913462,16.50912,0.2685507
21.555485,17.339859,0.17463568
21.939062,17.0496,0.19594729
11.735447,7.8928814,0.0633868
11.210017,7.7005596,0.024305284
10.684588,7.5082374,0.009912729
11.706556,7.3341937,0.031533718
11.176788,7.1363416,0.007707298
10.64702,6.9384894,0.026184022
