step,phase,c_lambda,e11_lambda,e22_lambda,e12_lambda,allen_cahn_lambda,force_balance_lambda,k_reg_lambda
44,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
45,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
46,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
47,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
48,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
49,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
50,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
51,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
52,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
53,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
54,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
55,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
56,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
57,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
58,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
59,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
60,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
61,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
62,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
63,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
64,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
65,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
66,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
67,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
68,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
69,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
70,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
71,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
72,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
73,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
74,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
75,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
76,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
77,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
78,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
79,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
80,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
81,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
82,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
83,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
84,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
85,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
86,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
87,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
88,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
89,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
90,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
91,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
92,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
93,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
94,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
95,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
96,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
97,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
98,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
99,adam,1.255956181799803,0.9999999983681163,1.1682255420089156,1.0519808128248078,188.75738006843903,190.0,5.772851080525146
100,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
101,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
102,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
103,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
104,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
105,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
106,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
107,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
108,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
109,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
110,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
111,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
112,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
113,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
114,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
115,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
116,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
117,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
118,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
119,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
120,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
121,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
122,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
123,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
124,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
125,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
126,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
127,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
128,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
129,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
130,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
131,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
132,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
133,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
134,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
135,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
136,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
137,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
138,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
139,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
140,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
141,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
142,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
143,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
144,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
145,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
146,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
147,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
148,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
149,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
150,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
151,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
152,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
153,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
154,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
155,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
156,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
157,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
158,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
159,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
160,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
161,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
162,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
163,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
164,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
165,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
166,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
167,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
168,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
169,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
170,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
171,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
172,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
173,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
174,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
175,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
176,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
177,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
178,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
179,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
180,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
181,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
182,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
183,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
184,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
185,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
186,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
187,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
188,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
189,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
190,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
191,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
192,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
193,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
194,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
195,adam,4.913684112537224,1.2794704897138023,2.0256301790791387,1.046782731394185,269.88164206159513,206.24273779863032,105.19556597247264
196,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
197,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
198,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
199,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
200,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
201,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
202,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
203,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
204,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
205,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
206,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
207,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
208,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
209,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
210,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
211,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
212,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
213,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
214,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
215,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
216,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
217,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
218,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
219,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
220,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
221,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
222,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
223,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
224,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
225,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
226,bfgs,43.419377097751166,2.0787157236060043,6.378528345415751,0.9999999972777273,1000.0,278.43880577519434,1000.0
