step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,interp_c_loss,interp_e11_loss,interp_e22_loss,interp_e12_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss,test_interp_c_loss,test_interp_e11_loss,test_interp_e22_loss,test_interp_e12_loss,k_std,k_min,k_max
21,adam,0.0340568907558918,0.3153778612613678,1.2585092782974243,9.158391952514648,2.9382939828792587e-05,0.00018107738287653774,4.1459059715271,0.026865636929869652,0.33013755083084106,1.3088663816452026,9.668137550354004,4.466213226318359,3.1439592838287354,0.16411325335502625,0.21585066616535187,0.5752195119857788,5.424157619476318,3.2287884096149355e-05,0.00019009642710443586,4.1105637550354,0.0,0.0,0.0,0.0,0.003428290830925107,0.12529999017715454,0.13971717655658722
22,adam,0.03356378152966499,0.31303688883781433,1.248671054840088,9.05227279663086,3.020422809640877e-05,0.0001892040017992258,4.083146095275879,0.026499606668949127,0.32986775040626526,1.3044053316116333,9.525399208068848,4.41799783706665,3.145658493041992,0.16417938470840454,0.2150203436613083,0.584766685962677,5.404901027679443,3.3635766158113256e-05,0.00019863637862727046,4.048035621643066,0.0,0.0,0.0,0.0,0.003428290830925107,0.12529999017715454,0.13971717655658722
23,adam,0.0331815667450428,0.31063416600227356,1.2350585460662842,8.961254119873047,3.0727460398338735e-05,0.00019165125559084117,4.021569728851318,0.02550853043794632,0.3169025182723999,1.3051953315734863,9.197088241577148,4.351309776306152,3.1314995288848877,0.16148602962493896,0.21577924489974976,0.5935839414596558,5.41184139251709,3.4709391911746934e-05,0.00020944185962434858,3.986135959625244,0.0,0.0,0.0,0.0,0.003428290830925107,0.12529999017715454,0.13971717655658722
24,adam,0.03261599317193031,0.3063349723815918,1.2260291576385498,8.815645217895508,3.1486080843023956e-05,0.00020140057313255966,3.9582717418670654,0.026109935715794563,0.31917211413383484,1.301785945892334,9.279803276062012,4.315069675445557,3.1162476539611816,0.1588282436132431,0.2159002721309662,0.6041561365127563,5.4120869636535645,3.579797703423537e-05,0.00021823895804118365,3.924680471420288,0.0,0.0,0.0,0.0,0.003428290830925107,0.12529999017715454,0.13971717655658722
25,adam,0.03224598988890648,0.30362245440483093,1.2133302688598633,8.718862533569336,3.197068872395903e-05,0.0002058419049717486,3.8995468616485596,0.02612975612282753,0.32708391547203064,1.2568626403808594,9.356310844421387,4.2855224609375,3.0790679454803467,0.1525312066078186,0.21809686720371246,0.613360583782196,5.443004608154297,3.592673965613358e-05,0.00023361043713521212,3.867137908935547,0.0,0.0,0.0,0.0,0.003428290830925107,0.12529999017715454,0.13971717655658722
26,adam,0.031625617295503616,0.30063754320144653,1.2000706195831299,8.60244083404541,3.266174826421775e-05,0.00021325911802705377,3.8415274620056152,0.025855325162410736,0.3215324878692627,1.2273622751235962,9.019046783447266,4.208413124084473,3.0549111366271973,0.14965686202049255,0.2171153873205185,0.6173871755599976,5.440622329711914,3.6671917769126594e-05,0.00024119588488247246,3.8112025260925293,0.0,0.0,0.0,0.0,0.003428290830925107,0.12529999017715454,0.13971717655658722
27,adam,0.031233685091137886,0.2963685691356659,1.187096357345581,8.476448059082031,3.2957592338789254e-05,0.00022072902356740087,3.7875566482543945,0.025225676596164703,0.30983370542526245,1.2492188215255737,8.902485847473145,4.155515670776367,3.0162270069122314,0.14348788559436798,0.2188027948141098,0.6262285709381104,5.464539051055908,3.61839120159857e-05,0.00025520159397274256,3.756967544555664,0.0,0.0,0.0,0.0,0.003428290830925107,0.12529999017715454,0.13971717655658722
28,adam,0.03071669302880764,0.29381951689720154,1.1756840944290161,8.382146835327148,3.281973840785213e-05,0.00023303244961425662,3.731670618057251,0.02511238120496273,0.30972614884376526,1.2205564975738525,9.02053451538086,4.131235122680664,2.9979729652404785,0.14081577956676483,0.2186141014099121,0.6332637071609497,5.465724945068359,3.6321227526059374e-05,0.0002634890261106193,3.6978230476379395,0.0,0.0,0.0,0.0,0.003428290830925107,0.12529999017715454,0.13971717655658722
29,adam,0.029974164441227913,0.28998440504074097,1.1620463132858276,8.259820938110352,3.353758802404627e-05,0.00023967430752236396,3.6711912155151367,0.025026237592101097,0.3068471848964691,1.1751786470413208,8.72817611694336,4.053192615509033,2.9615049362182617,0.13475999236106873,0.2200850546360016,0.6434717774391174,5.494557857513428,3.6198711313772947e-05,0.0002768740523606539,3.63761568069458,0.0,0.0,0.0,0.0,0.003428290830925107,0.12529999017715454,0.13971717655658722
30,adam,0.02935759909451008,0.2850704491138458,1.1577738523483276,8.118388175964355,3.3579577575437725e-05,0.00024833055795170367,3.610238552093506,0.023934707045555115,0.2917484641075134,1.1796011924743652,8.5260648727417,3.989259958267212,2.940286159515381,0.13093404471874237,0.22028405964374542,0.6540219783782959,5.517908096313477,3.5573124478105456e-05,0.00029444770189002156,3.575078248977661,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
31,adam,0.0287101361900568,0.2815673053264618,1.1475948095321655,8.037128448486328,3.3863132557598874e-05,0.00025707893655635417,3.54461932182312,0.023853905498981476,0.29764458537101746,1.1572519540786743,8.476435661315918,3.9492833614349365,2.9078922271728516,0.12848405539989471,0.21872851252555847,0.6463428139686584,5.497492790222168,3.633236337918788e-05,0.0002976160903926939,3.5076942443847656,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
32,adam,0.02795688435435295,0.27746888995170593,1.1424055099487305,7.925457954406738,3.427209230721928e-05,0.00027093786047771573,3.475182056427002,0.02343544363975525,0.2859123647212982,1.1683028936386108,8.259015083312988,3.889968156814575,2.9005069732666016,0.12721973657608032,0.21507343649864197,0.66914963722229,5.477563858032227,3.676414780784398e-05,0.00030768054421059787,3.4366772174835205,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
33,adam,0.02736859768629074,0.2719160318374634,1.131940245628357,7.7805070877075195,3.4340686397626996e-05,0.0002752356813289225,3.403531551361084,0.022848911583423615,0.28873082995414734,1.1507813930511475,8.269789695739746,3.841240167617798,2.8495216369628906,0.12216666340827942,0.21685779094696045,0.6487995386123657,5.482387065887451,3.680868758237921e-05,0.00032196674146689475,3.3616387844085693,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
34,adam,0.026589183136820793,0.2672799229621887,1.1242351531982422,7.662532806396484,3.4918139135697857e-05,0.0002873186895158142,3.325162887573242,0.022582711651921272,0.2833085060119629,1.1432220935821533,8.236406326293945,3.7950520515441895,2.8075456619262695,0.11750731617212296,0.21782948076725006,0.645002543926239,5.468430519104004,3.6980476579628885e-05,0.00034069083631038666,3.283198595046997,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
35,adam,0.02595669776201248,0.26262369751930237,1.1179436445236206,7.547116756439209,3.5240784200141206e-05,0.000298182392725721,3.2461330890655518,0.021786028519272804,0.2739636301994324,1.1367518901824951,7.978015899658203,3.7285313606262207,2.785823106765747,0.11680617183446884,0.21410609781742096,0.6482429504394531,5.4103851318359375,3.792575080296956e-05,0.00035760842729359865,3.2022085189819336,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
36,adam,0.025409026071429253,0.256875216960907,1.1142512559890747,7.432629108428955,3.555482180672698e-05,0.00031286824378184974,3.16290283203125,0.021674400195479393,0.2726816236972809,1.1271775960922241,7.818402290344238,3.672600507736206,2.7502360343933105,0.11408170312643051,0.21221767365932465,0.6488509774208069,5.357745170593262,3.841497527901083e-05,0.00038119059172458947,3.1168432235717773,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
37,adam,0.024705389514565468,0.25058019161224365,1.1081316471099854,7.321874141693115,3.595480302465148e-05,0.0003296702925581485,3.0767149925231934,0.021037723869085312,0.2656113803386688,1.1432085037231445,7.7123003005981445,3.620518207550049,2.7185699939727783,0.11361660063266754,0.207887202501297,0.6461214423179626,5.259191989898682,3.987381569459103e-05,0.0003990837431047112,3.0308337211608887,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
38,adam,0.024125924333930016,0.2465522587299347,1.104315996170044,7.216676235198975,3.6696346796816215e-05,0.0003492054238449782,2.990323305130005,0.02057987079024315,0.26013365387916565,1.1420707702636719,7.6858649253845215,3.5833113193511963,2.679199457168579,0.11129811406135559,0.20361727476119995,0.6535444855690002,5.168447494506836,4.0810660721035674e-05,0.00042770541040226817,2.9440689086914062,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
39,adam,0.023488348349928856,0.24014683067798615,1.1038613319396973,7.095362186431885,3.717228537425399e-05,0.00037625536788254976,2.9033865928649902,0.02017245441675186,0.25399112701416016,1.1136468648910522,7.4957404136657715,3.520676851272583,2.6410114765167236,0.10879592597484589,0.20390141010284424,0.6394325494766235,5.117090702056885,4.141440149396658e-05,0.00046876288251951337,2.8561787605285645,0.0,0.0,0.0,0.0,0.0033355436753481627,0.14653687179088593,0.16080963611602783
40,adam,0.022931065410375595,0.23461581766605377,1.0996267795562744,6.973725318908691,3.775659206439741e-05,0.0003966155927628279,2.8151984214782715,0.01958826556801796,0.24555914103984833,1.1330918073654175,7.341465473175049,3.4662835597991943,2.6078624725341797,0.10769138485193253,0.20081974565982819,0.6353630423545837,5.03084659576416,4.2516126995906234e-05,0.0005096363602206111,2.7683212757110596,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
41,adam,0.022430984303355217,0.22803089022636414,1.0991581678390503,6.844143390655518,3.789964830502868e-05,0.00043143288348801434,2.726632595062256,0.0193720031529665,0.24072079360485077,1.1259715557098389,7.20470666885376,3.410595178604126,2.564255475997925,0.1061529666185379,0.1960611790418625,0.63081294298172,4.9279890060424805,4.32874912803527e-05,0.0005514814401976764,2.680131673812866,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
42,adam,0.021895859390497208,0.2236281782388687,1.098528504371643,6.750579833984375,3.854206806863658e-05,0.00045559820136986673,2.6387431621551514,0.018683111295104027,0.234602689743042,1.0830575227737427,7.089395999908447,3.3637821674346924,2.5139260292053223,0.10273212939500809,0.1916426718235016,0.6345518231391907,4.843319892883301,4.416450974531472e-05,0.0006044605397619307,2.592139482498169,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
43,adam,0.02128479816019535,0.21757081151008606,1.0931559801101685,6.625871658325195,3.910785017069429e-05,0.0005019016098231077,2.551539421081543,0.01876014471054077,0.23371951282024384,1.135650396347046,7.25324010848999,3.3424863815307617,2.4668405055999756,0.10067946463823318,0.1892474740743637,0.6208613514900208,4.749768257141113,4.4796193833462894e-05,0.0006654454628005624,2.506044864654541,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
44,adam,0.02081410028040409,0.2119816541671753,1.0922154188156128,6.531473159790039,3.9571743400301784e-05,0.0005415298510342836,2.4666130542755127,0.017860528081655502,0.22022351622581482,1.1216338872909546,6.875733375549316,3.2691798210144043,2.42854380607605,0.09921303391456604,0.1864975541830063,0.6090359091758728,4.676437854766846,4.5638713345397264e-05,0.0007250186754390597,2.4221887588500977,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
45,adam,0.020387979224324226,0.20713111758232117,1.0887629985809326,6.425729274749756,3.9690592529950663e-05,0.0005849379231221974,2.3816421031951904,0.018020477145910263,0.2204246073961258,1.1273164749145508,6.896780967712402,3.2376067638397217,2.3838887214660645,0.09711354225873947,0.18293531239032745,0.5998609066009521,4.597423553466797,4.653935320675373e-05,0.0007924753008410335,2.337646245956421,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
46,adam,0.019866447895765305,0.20236580073833466,1.0912503004074097,6.316823959350586,4.062215521116741e-05,0.0006505585624836385,2.298642158508301,0.01749633252620697,0.21700598299503326,1.1138888597488403,6.790449142456055,3.1937007904052734,2.3230793476104736,0.09307797998189926,0.17963799834251404,0.5914867520332336,4.51352596282959,4.627149610314518e-05,0.0008759750635363162,2.255641460418701,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
47,adam,0.019433412700891495,0.19762994349002838,1.0865519046783447,6.22171688079834,4.064319364260882e-05,0.000697434414178133,2.2173221111297607,0.0171053484082222,0.20717227458953857,1.1414233446121216,6.648034572601318,3.1480863094329834,2.2867655754089355,0.0913640707731247,0.17806680500507355,0.5809004306793213,4.4442620277404785,4.720968354376964e-05,0.0009570507681928575,2.174699306488037,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
48,adam,0.018963521346449852,0.19293417036533356,1.0791088342666626,6.114023208618164,4.1077077185036615e-05,0.0007593297632411122,2.13602876663208,0.016834309324622154,0.20421163737773895,1.094354271888733,6.534772872924805,3.0945639610290527,2.257951498031616,0.09180831164121628,0.1729162186384201,0.5704448223114014,4.3573455810546875,4.842524867854081e-05,0.001026556477881968,2.093736171722412,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
49,adam,0.0185630451887846,0.188476100564003,1.0751557350158691,6.0200300216674805,4.151122993789613e-05,0.0007987241260707378,2.0564188957214355,0.01644921861588955,0.19553948938846588,1.1153472661972046,6.226214408874512,3.033388137817383,2.2010498046875,0.08664006739854813,0.17198364436626434,0.5614041686058044,4.325276851654053,4.7934416215866804e-05,0.0011371377622708678,2.0170958042144775,0.0,0.0,0.0,0.0,0.003228171728551388,0.18462270498275757,0.19854547083377838
50,adam,0.018115254119038582,0.1843475103378296,1.0668038129806519,5.912453651428223,4.19962962041609e-05,0.0008681453764438629,1.9805474281311035,0.016351772472262383,0.1973922699689865,1.0892869234085083,6.348118305206299,3.00685453414917,2.1685636043548584,0.08427342027425766,0.1710761934518814,0.5585671663284302,4.273257255554199,4.881907443632372e-05,0.0012334922794252634,1.940828561782837,0.0,0.0,0.0,0.0,0.003742118598893285,0.24226967990398407,0.25492292642593384
51,adam,0.017764346674084663,0.18019281327724457,1.0609699487686157,5.819035053253174,4.209292455925606e-05,0.000934951996896416,1.904458999633789,0.016116132959723473,0.1912342756986618,1.0868877172470093,6.223345756530762,2.9619240760803223,2.1297926902770996,0.08388002961874008,0.1643427461385727,0.5502675175666809,4.181511878967285,4.9846003093989566e-05,0.0013102710945531726,1.8659135103225708,0.0,0.0,0.0,0.0,0.003742118598893285,0.24226967990398407,0.25492292642593384
52,adam,0.017411090433597565,0.17664971947669983,1.058385968208313,5.7477312088012695,4.259924389771186e-05,0.001003009034320712,1.8315032720565796,0.01592516526579857,0.18704429268836975,1.0855391025543213,6.180691719055176,2.9326822757720947,2.0832550525665283,0.07973425835371017,0.16272152960300446,0.5435805916786194,4.159509181976318,4.980090670869686e-05,0.0014250896638259292,1.7940893173217773,0.0,0.0,0.0,0.0,0.003742118598893285,0.24226967990398407,0.25492292642593384
53,adam,0.017108479514718056,0.17352475225925446,1.051609992980957,5.645625114440918,4.3057254515588284e-05,0.0010681197745725513,1.760016679763794,0.015802888199687004,0.1816929578781128,1.109824776649475,6.080702304840088,2.8936212062835693,2.0678482055664062,0.07952220737934113,0.16155055165290833,0.5392759442329407,4.109737396240234,5.1307495596120134e-05,0.0015131481923162937,1.723504900932312,0.0,0.0,0.0,0.0,0.003742118598893285,0.24226967990398407,0.25492292642593384
54,adam,0.016893930733203888,0.1694914698600769,1.0454720258712769,5.564453125,4.313342651585117e-05,0.0011169795179739594,1.6900873184204102,0.015537727624177933,0.1783340871334076,1.1141729354858398,5.9923834800720215,2.8565726280212402,2.0209410190582275,0.07635178416967392,0.15814824402332306,0.5308490991592407,4.066462516784668,5.12718252139166e-05,0.0016202551778405905,1.6545358896255493,0.0,0.0,0.0,0.0,0.003742118598893285,0.24226967990398407,0.25492292642593384
55,adam,0.01656201109290123,0.1672898232936859,1.036041498184204,5.501039981842041,4.3623847886919975e-05,0.0011764636728912592,1.6220543384552002,0.015468492172658443,0.17519938945770264,1.0712735652923584,5.990589141845703,2.8274285793304443,1.9879376888275146,0.07300115376710892,0.15678460896015167,0.5279495120048523,4.066810131072998,5.1966795581392944e-05,0.0017272238619625568,1.587487816810608,0.0,0.0,0.0,0.0,0.003742118598893285,0.24226967990398407,0.25492292642593384
56,adam,0.016272300854325294,0.1635453999042511,1.0298302173614502,5.409529209136963,4.413695933180861e-05,0.0012445441680029035,1.5563350915908813,0.014880604110658169,0.16816078126430511,1.0568684339523315,5.686830520629883,2.764819383621216,1.9696440696716309,0.07245277613401413,0.1544535905122757,0.5264144539833069,4.021090984344482,5.3618372476194054e-05,0.0018140849424526095,1.5234755277633667,0.0,0.0,0.0,0.0,0.003742118598893285,0.24226967990398407,0.25492292642593384
57,adam,0.016069673001766205,0.16056609153747559,1.0215836763381958,5.334821701049805,4.444765727384947e-05,0.0012907858472317457,1.4929583072662354,0.01512096170336008,0.16981571912765503,1.0790115594863892,5.745151042938232,2.746936321258545,1.9370181560516357,0.07005596905946732,0.15183965861797333,0.5221399068832397,3.997403383255005,5.431132740341127e-05,0.0019084011437371373,1.4602659940719604,0.0,0.0,0.0,0.0,0.003742118598893285,0.24226967990398407,0.25492292642593384
