x,y,gt_c0,mu_h_at_gt_c0,j0_at_gt_c0,gt_c16,mu_h_at_gt_c16,j0_at_gt_c16,gt_c30,mu_h_at_gt_c30,j0_at_gt_c30,gt_c43,mu_h_at_gt_c43,j0_at_gt_c43,gt_c63,mu_h_at_gt_c63,j0_at_gt_c63,gt_c71,mu_h_at_gt_c71,j0_at_gt_c71
6.372439,39.817398,0.04097356,-0.11331844,0.0013853713,0.029064646,-0.39020348,0.00079913775,0.15410946,0.5877602,0.020645624,0.18679589,0.60307217,0.026900277,0.34255448,0.39067304,0.027096227,0.5224347,-0.058763497,0.01591702
5.951026,39.909084,0.044213317,-0.05528927,0.0015819283,0.02199478,-0.62935925,0.00053624087,0.16562621,0.59727514,0.023099454,0.20558155,0.59787154,0.02931935,0.32315472,0.431758,0.028446922,0.5457604,-0.11947009,0.014836956
7.1331334,38.76385,0.04508993,-0.040543556,0.0016381654,0.055158954,0.10493994,0.0023861888,0.16986091,0.599568,0.023941146,0.15396604,0.5876095,0.020613784,0.44994855,0.13056216,0.019803604,0.63029015,-0.3293196,0.011431599
7.450928,38.849033,0.03394162,-0.26234365,0.0010152728,0.040492132,-0.122451544,0.0013576319,0.11325237,0.5031011,0.011271174,0.1051098,0.47326732,0.009560046,0.38919833,0.28304535,0.023761416,0.62346554,-0.3133049,0.011682667
7.768723,38.934216,0.021777742,-0.63806057,0.0005290175,0.024594504,-0.5321951,0.0006265276,0.05530542,0.10677695,0.0023985477,0.055082012,0.10397196,0.0023797157,0.32176146,0.43460715,0.028540464,0.6103529,-0.28196096,0.012175165
8.086518,39.019398,0.020556878,-0.68891597,0.00048925425,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.019712476,-0.72613025,0.00046259715,0.2701255,0.52824306,0.03121921,0.5827206,-0.213824,0.013261596
7.144566,39.01652,0.046044342,-0.024917841,0.0017009225,0.05524104,0.105970144,0.0023931097,0.16604693,0.59753084,0.023184692,0.15135682,0.58471656,0.020030024,0.4322228,0.17603272,0.02089269,0.6048248,-0.26854017,0.012387017
7.462616,39.10311,0.03459588,-0.2469058,0.0010466676,0.040785324,-0.11687279,0.0013744811,0.11099564,0.49537563,0.010785399,0.10216715,0.46107554,0.008972455,0.360062,0.35157436,0.025838321,0.5777708,-0.20136935,0.013463901
7.7806654,39.189705,0.024614826,-0.53148293,0.0006272615,0.026929976,-0.45454597,0.0007138481,0.06742004,0.23753214,0.0035842094,0.06736955,0.23706293,0.0035785637,0.2898548,0.4954921,0.030436331,0.5158264,-0.04147563,0.016236644
7.1559987,39.269188,0.042799026,-0.07991314,0.0014939721,0.048452776,0.012646198,0.0018665683,0.15055561,0.583771,0.01984916,0.14468871,0.57599056,0.01850578,0.3948531,0.26932544,0.023368074,0.54166687,-0.10886313,0.015021318
7.4743032,39.357193,0.033254165,-0.27896476,0.0009829182,0.034726307,-0.24387193,0.0010529974,0.10936438,0.48953915,0.010439518,0.113318235,0.5033207,0.011285473,0.33052027,0.41646188,0.027943306,0.48382455,0.042389445,0.017878663
8.828586,38.68565,0.062107198,0.1849525,0.00302331,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.02947731,-0.37841272,0.0008162554,0.31846574,0.4412883,0.02875921,0.5398178,-0.10406427,0.015105298
8.578567,38.79061,0.062107198,0.1849525,0.00302331,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.02947731,-0.37841272,0.0008162554,0.31846574,0.4412883,0.02875921,0.5398178,-0.10406427,0.015105298
8.33121,38.90186,0.043272648,-0.07154918,0.0015230505,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.025663607,-0.49562716,0.00066574634,0.29567316,0.48506445,0.030136572,0.57427764,-0.192541,0.013608203
8.630538,38.502308,0.045175705,-0.03912139,0.0016437405,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.026091753,-0.48147726,0.0006818065,0.33538443,0.4061529,0.027603833,0.5627855,-0.16329098,0.014092163
8.381851,38.610413,0.03706568,-0.19174266,0.0011706334,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.025927901,-0.48686004,0.000675636,0.32085988,0.43644297,0.028600683,0.58226794,-0.21268782,0.013279993
8.135827,38.724808,0.023338567,-0.5775807,0.00058202987,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.023353482,-0.5770254,0.0005825483,0.30521533,0.4672798,0.029593896,0.6076759,-0.27547646,0.012277427
8.432491,38.318966,0.02694625,-0.45403314,0.0007144782,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.024641352,-0.5305543,0.0006282201,0.34618002,0.38272285,0.026837187,0.5945015,-0.2431829,0.012789806
8.185135,38.430214,0.022251595,-0.6191888,0.0005448496,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.025800083,-0.49108672,0.00067084347,0.33177423,0.41381967,0.027856257,0.61015224,-0.28147596,0.012182802
8.234444,38.135624,0.0158409,-0.9230907,0.00034873557,0.013394942,-1.0770941,0.00028339933,0.013697795,-1.0564349,0.0002912282,0.02713186,-0.4482069,0.0007216855,0.3578168,0.35668474,0.026000176,0.6185712,-0.3016905,0.011864889
8.861869,37.984898,0.022247985,-0.61933064,0.0005447277,0.014927331,-0.9773705,0.0003237624,0.018638862,-0.77611804,0.00042967265,0.023043402,-0.58865595,0.0005718131,0.37815684,0.30946654,0.024540449,0.59149885,-0.23574042,0.012908792
9.05914,38.085526,0.02359895,-0.5679431,0.0005911179,0.012888574,-1.1127899,0.00027046938,0.013620618,-1.061652,0.00028922627,0.016841408,-0.8674536,0.0003768915,0.36821902,0.33278883,0.025251126,0.57123667,-0.18483075,0.013734864
9.256412,38.186153,0.028266078,-0.41359735,0.0007665994,0.012898376,-1.1120849,0.0002707178,0.013655286,-1.0593042,0.000290125,0.017986447,-0.80809283,0.00041018176,0.33380517,0.40951753,0.02771455,0.5387577,-0.101311,0.015153641
9.453683,38.28678,0.034148,-0.2574346,0.0010251123,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.018657047,-0.77524495,0.00043022164,0.3093278,0.45936763,0.029343601,0.5129651,-0.033982806,0.01637701
8.850775,38.218483,0.03024608,-0.35696507,0.0008487033,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.019672072,-0.72795534,0.00046133876,0.3623432,0.34635502,0.02567393,0.5720099,-0.18679336,0.013702564
9.053646,38.328793,0.044227798,-0.055042505,0.001582846,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.021638958,-0.6436765,0.0005244233,0.34760457,0.37957728,0.02673509,0.539903,-0.10428549,0.015101417
9.256516,38.439106,0.034148,-0.2574346,0.0010251123,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.018657047,-0.77524495,0.00043022164,0.3093278,0.45936763,0.029343601,0.5129651,-0.033982806,0.01637701
8.83968,38.452065,0.053418957,0.082568645,0.0022427642,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.02628502,-0.47517872,0.00068912364,0.34418505,0.38710737,0.026979877,0.544342,-0.11579746,0.014900602
9.048151,38.57206,0.06910364,0.25285506,0.0037759587,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.028482923,-0.4071679,0.0007753592,0.33996734,0.39629656,0.027280208,0.5182813,-0.047900945,0.016117174
3.2379718,39.719036,0.04770121,0.001200676,0.00181374,0.0126,-1.1338153,0.00026318926,0.03953491,-0.14103365,0.0013035693,0.10020964,0.4525144,0.008591613,0.3587909,0.35447073,0.025929958,0.64478946,-0.36258268,0.010909236
2.9353228,39.58808,0.049828082,0.032974243,0.001965976,0.01447254,-1.0057609,0.0003115866,0.048561454,0.0142810345,0.0018742952,0.10480563,0.47204375,0.009498497,0.34525108,0.38476753,0.026903678,0.6542692,-0.38371223,0.010575229
2.6478758,39.42949,0.039921902,-0.13345218,0.0013252518,0.022809798,-0.5975375,0.0005637912,0.061173793,0.17499566,0.0029315215,0.10581868,0.47608733,0.009704198,0.34488863,0.38556385,0.026929589,0.6753499,-0.42868412,0.009851544
3.2805686,39.388187,0.034526635,-0.24852276,0.0010433167,0.0126,-1.1338153,0.00026318926,0.0505266,0.043005466,0.0020178433,0.112580344,0.5008421,0.011125663,0.37604508,0.31446046,0.024690833,0.6203372,-0.30589324,0.011798926
2.9855206,39.243416,0.035383612,-0.22879195,0.0010852591,0.0153415,-0.9523244,0.0003349982,0.063475914,0.19914794,0.0031615067,0.12142599,0.52792203,0.013090979,0.37106457,0.3261578,0.025046935,0.6121897,-0.28639433,0.012105333
