concentration,j_0(c)
0.013071596,0.0013392959
0.013550226,0.0013369436
0.015455459,0.0013646771
0.050704676,0.0020366234
0.04215243,0.0020795348
0.045756462,0.0021242623
0.048889341,0.0021445209
0.036965459,0.0021907084
0.03032044,0.0022403307
0.046466214,0.002244128
0.037402115,0.0022960755
0.055947031,0.0023404057
0.0126,0.0012746406
0.0126,0.0012793913
0.0126,0.0012809859
0.0126,0.0013138143
0.0126,0.0013159619
0.0126,0.0013151349
0.0126,0.0013494462
0.0126,0.0013490439
0.0126,0.001381103
0.031644324,0.0021505766
0.049971369,0.0022075907
0.082150269,0.0022703789
0.073391796,0.002243257
0.10675914,0.0023065656
0.113526429,0.0023784833
0.094534806,0.002334299
0.117731635,0.0024086668
0.117734082,0.002434087
0.0126,0.0013775878
0.0126,0.0013315666
0.0126,0.0012801166
0.0126,0.0012242243
0.0126,0.0013454044
0.0126,0.0012982797
0.0126,0.0012463316
0.0126,0.0013109607
0.0126,0.0012630776
0.0126,0.001331791
0.0126,0.0012663675
0.0126,0.0011955629
0.0126,0.0011210997
0.0126,0.001298603
0.0126,0.0012319562
0.0126,0.001160679
0.0126,0.0012625741
0.0126,0.0011951565
0.0126,0.0012035057
0.0126,0.0011358624
0.0126,0.0010665227
0.0126,0.0009965869
0.0126,0.0011779321
0.0126,0.0011105422
0.0126,0.0010418642
0.0126,0.0011503613
0.0126,0.0010835341
0.037395791,0.0022201692
0.065442419,0.002279747
0.106759919,0.002350566
0.048750585,0.0022968678
0.080258706,0.0023701508
0.091843116,0.0024575884
0.044154095,0.0023893542
0.070297324,0.0024816666
0.035959362,0.0025083465
0.0126,0.0010472839
0.0126,0.0009927212
0.0126,0.00093842874
0.0126,0.0008848228
0.0126,0.0010314491
0.0126,0.000977156
0.0126,0.0009232693
0.0126,0.0010145126
0.0126,0.0009606305
0.021111488,0.00093034795
0.020468631,0.0008880404
0.019345895,0.0008463708
0.023368358,0.00080550363
0.013220305,0.0009156371
0.0126,0.0008719927
0.0126,0.0008291032
0.0126,0.0009004444
0.0126,0.0008555225
0.065495419,0.0022575536
0.062214144,0.0023239893
0.053789897,0.002407133
0.050889412,0.0023420076
0.07632054,0.0024308618
0.082898669,0.0025393534
0.033706555,0.0024593968
0.068498922,0.0025763116
0.016421397,0.0026213056
0.027005407,0.00083385955
0.040662479,0.0008619621
0.053603352,0.00088963244
0.023368358,0.00078115135
0.036930077,0.000808418
0.051372224,0.000835432
0.034810228,0.0007564824
0.042333725,0.00078267086
0.034810228,0.0007316638
0.057896271,0.0023078208
0.038761699,0.0023900594
0.028892368,0.0024940555
0.045069815,0.0024272746
0.065941635,0.0025401758
0.08166324,0.0026784202
0.051434493,0.002607301
0.08166324,0.0027569716
0.064494327,0.0028796636
0.025079812,0.00064334087
0.025079812,0.0006709725
0.03771127,0.0007004574
0.03284051,0.00069973775
0.043108047,0.000730139
0.0501909,0.0007622933
0.044704456,0.0007592267
0.058156008,0.0007923168
0.057000304,0.00082139834
0.016223223,0.0025014859
0.014054324,0.002595975
0.03150051,0.0027218764
0.0126,0.002817966
0.01466334,0.0029373905
0.041602685,0.0030977544
0.0126,0.0033655332
0.0126,0.0035120181
0.0126,0.004270735
0.014215888,0.000729641
0.015303311,0.00066297455
0.015809659,0.0006007643
0.014490738,0.00054335356
0.01551064,0.000702394
0.01408465,0.00063625776
0.013186344,0.000574958
0.021710783,0.0006734429
0.015845973,0.00060842826
0.213634442,0.025634773
0.219142794,0.025466414
0.21534068,0.025463048
0.224320726,0.025625104
0.262211924,0.029594546
0.266310272,0.02955503
0.278961678,0.029624982
0.327014868,0.03143237
0.339853927,0.031446334
0.400031318,0.030938696
0.0126,0.004130735
0.0126,0.0041152555
0.0126,0.00416178
0.021416687,0.0054268716
0.012722982,0.0054379446
0.0126,0.0055179307
0.056012189,0.0073202737
0.044243069,0.0073962547
0.088345587,0.010207744
0.102673848,0.009808044
0.100354297,0.009859552
0.109154728,0.00999271
0.127804004,0.013523659
0.122105936,0.013628045
0.125151836,0.01386995
0.151862528,0.018979514
0.127482759,0.019180229
0.365424919,0.031083247
0.377894549,0.031051204
0.39048456,0.031005695
0.420779153,0.03000584
0.435298244,0.029865284
0.454369369,0.029697776
0.477800567,0.028594473
0.505328979,0.02830493
0.551530953,0.02706864
0.551530953,0.026275769
0.598099775,0.025717597
0.601745257,0.025359174
0.517637539,0.027541945
0.550144902,0.026827328
0.574813137,0.026329856
0.501442615,0.027972056
0.530457056,0.027328772
0.486817094,0.028362662
0.027518722,0.0006189735
0.023109361,0.00055159157
0.015643948,0.0004907102
0.0126,0.00043635536
0.024897901,0.0005961151
0.018795564,0.000527298
0.0126,0.00046588332
0.019359642,0.0005706251
0.015236067,0.00050129014
0.601745257,0.02514992
0.60878476,0.024997909
0.618926494,0.024860714
0.573297754,0.026226407
0.579458284,0.02599281
0.586171462,0.02581132
0.548673716,0.026987672
0.554921904,0.026721891
0.525680525,0.0276551
0.026973281,0.0005185213
0.016537716,0.00046180436
0.014456308,0.00041100677
0.0126,0.00036584685
0.018953501,0.0004955667
0.012688214,0.00043711456
0.0126,0.00038571729
0.013038734,0.00046751753
0.0126,0.0004087235
0.631637943,0.024616864
0.640992813,0.024318524
0.646106624,0.023935175
0.58393571,0.025827197
0.592442769,0.025548825
0.596508499,0.025219405
0.547641077,0.026588414
0.551484009,0.026275717
0.514962081,0.02719347
0.0126,0.0003096175
0.014570887,0.00032052444
0.023228621,0.000327769
0.032634273,0.00033112275
0.0126,0.00029475344
0.015877164,0.000303222
0.023986551,0.0003081865
0.0126,0.00028005798
0.013521165,0.00028636307
0.0126,0.00026561724
0.022098283,0.00041488925
0.014565145,0.00037684778
0.0126,0.0003417994
0.02467006,0.00040421647
0.013111734,0.00036451648
0.0126,0.00032848076
0.016125792,0.0003873629
0.0126,0.00034706367
0.5981987,0.021654284
0.573953022,0.023408929
0.539641652,0.024965674
0.506189024,0.026203178
0.608155659,0.02249532
0.579862063,0.024211071
0.544555919,0.025632534
0.626435516,0.02328114
0.586956011,0.024897952
0.012605595,0.00026920208
0.012867401,0.0002711609
0.013439441,0.00027192303
0.0126,0.00025420007
0.0126,0.0002571178
0.0126,0.00025883713
0.0126,0.00024325975
0.0126,0.0002458517
0.0126,0.00023300189
0.53033731,0.024371218
0.56036779,0.023577916
0.593418463,0.022656638
0.600068955,0.022591077
0.646635609,0.021641714
0.658165197,0.02068806
0.674765453,0.02063467
0.699341693,0.019756455
0.701354967,0.018870678
0.589790909,0.021198723
0.637252864,0.02036206
0.689042155,0.019562654
0.642586001,0.019502917
0.6929744,0.018749602
0.702256706,0.018132815
0.705427038,0.017979158
0.71384332,0.017437417
0.735291036,0.016792454
0.759078676,0.016353019
0.758951088,0.01595577
0.765809379,0.015611783
0.729631082,0.017287865
0.74781052,0.016795596
0.747965019,0.016346043
0.695606176,0.017934414
0.717124646,0.017393364
0.656676354,0.01869921
0.0126,0.00021294667
0.0126,0.00021784834
0.0126,0.00022463738
0.0126,0.00022253256
0.0126,0.00022826841
0.0126,0.00023606503
0.0126,0.00023234179
0.0126,0.00023890803
0.0126,0.00024237277
0.785566078,0.01512567
0.76369965,0.015446666
0.734368135,0.01599876
0.698795287,0.016773375
0.779968781,0.015234038
0.759166356,0.015641393
0.730440871,0.016270533
0.765809379,0.015400491
0.754174157,0.015883574
0.013279502,0.00023879569
0.012877477,0.00022976851
0.012770421,0.00022100596
0.01271372,0.00021251377
0.0126,0.00022678603
0.0126,0.00021800977
0.0126,0.00020952894
0.0126,0.00021870645
0.0126,0.00020983901
0.78787136,0.015081727
0.793626405,0.015138086
0.800760492,0.01532019
0.77013526,0.015265168
0.775046214,0.015204159
0.781107376,0.01525073
0.753989465,0.015486552
0.759753859,0.015409893
0.737980219,0.01580206
0.012658296,0.00024189164
0.01280114,0.00022750278
0.012813244,0.0002179726
0.01319202,0.00025275932
0.013305428,0.00023753583
0.013080275,0.0002275629
0.013788709,0.00026397692
0.013782016,0.00024791964
0.017741346,0.00027548146
0.730297738,0.015863761
0.76736345,0.015588176
0.786506964,0.015411418
0.754005858,0.016026152
0.789662913,0.015845621
0.806854601,0.015759958
0.777013484,0.016526729
0.806854601,0.016438374
0.799373614,0.01735463
0.012927764,0.00033832627
0.012702081,0.00033442213
0.012610571,0.00032977972
0.0126,0.00032412587
0.01295793,0.00029784048
0.012712335,0.0002929445
0.0126,0.00028760362
0.012895394,0.0002664969
0.012613164,0.00026111622
0.774762334,0.018709175
0.748750764,0.020333257
0.726707193,0.022128915
0.730725988,0.017163197
0.689857372,0.018436149
0.66606508,0.019967727
0.663048932,0.017298808
0.622500656,0.018458229
0.597496191,0.017803859
0.0126,0.00060176686
0.0126,0.0006121969
0.0126,0.0006069565
0.0126,0.0005748103
0.0126,0.0004745147
0.0126,0.0004779072
0.0126,0.00046997727
0.0126,0.00038629558
0.0126,0.00038565128
0.43112977,0.022378339
0.570341738,0.021971313
0.652829055,0.021962704
0.530078469,0.024162497
0.650842896,0.024250077
0.706198987,0.024480967
0.60762983,0.026574196
0.678761108,0.02675985
0.621427471,0.02889324
0.013559952,0.0017070312
0.012691491,0.0014513095
0.0126,0.001059383
0.0126,0.0007128491
0.012678082,0.0012080359
0.0126,0.0010256825
0.0126,0.0007592664
0.0126,0.0008309669
0.0126,0.0007089656
0.241516848,0.030365301
0.385128474,0.0292079
0.522354049,0.02892149
0.325338752,0.031478286
0.448030797,0.03124142
0.549654974,0.031041242
0.40539321,0.029841824
0.429599423,0.030858938
0.357995447,0.023081182
0.0126,0.002089538
0.0126,0.0011396764
0.0126,0.00073003
0.0126,0.0005779072
0.0126,0.0014539752
0.0126,0.0008340929
0.0126,0.0005792493
0.0126,0.0010173626
0.0126,0.0006267108
0.081918792,0.011094638
0.154661635,0.015588432
0.396183485,0.019967036
0.03802092,0.007756918
0.364243425,0.0104778
0.190666659,0.012865841
0.325182202,0.0066678547
0.030020901,0.008424821
0.074978981,0.0061525097
0.0126,0.0012522531
0.0126,0.00097068667
0.0126,0.00086202513
0.0126,0.00080058456
0.0126,0.000924767
0.0126,0.0007597562
0.0126,0.00068829255
0.0126,0.00071786216
0.0126,0.00061508757
0.049381529,0.0042493506
0.08012194,0.004646171
0.334578362,0.0052956142
0.110560338,0.0041908845
0.284429592,0.004560973
0.110456027,0.005089583
0.237630814,0.0041950187
0.113515248,0.0045303204
0.090191121,0.00424447
0.013396238,0.00188916
0.014442516,0.001731071
0.014250188,0.0015625003
0.0126,0.0014016216
0.0126,0.0013718971
0.0126,0.0012633236
0.0126,0.0011583319
0.0126,0.0010289139
0.0126,0.0009562833
0.076244429,0.0037604722
0.086849448,0.0038754966
0.221802634,0.004038794
0.109634837,0.0037630808
0.178327364,0.003913767
0.119582515,0.004103532
0.143008997,0.0037968706
0.146704815,0.0039789607
0.160673534,0.0038566962
0.033673157,0.0035352428
0.015959364,0.0029889608
0.0126,0.002555994
0.0126,0.0022219997
0.027300577,0.002592593
0.015115997,0.002236245
0.0126,0.0019507695
0.017512987,0.001891027
0.012623947,0.0016707459
0.115936287,0.0035188287
0.137835475,0.0036069853
0.154376843,0.0037198362
0.124936398,0.003529524
0.151352908,0.0036359178
0.160673534,0.0037663667
0.134067817,0.0035559882
0.164787591,0.0036789135
0.150589426,0.0035957852
0.012605893,0.0039136545
0.0126,0.0034326394
0.0126,0.0030492647
0.0126,0.0027345363
0.0126,0.0033446923
0.0126,0.0029386193
0.0126,0.0026125307
0.0126,0.0027581018
0.0126,0.0024369974
0.081829829,0.003372599
0.101453754,0.003435215
0.126393472,0.0035094854
0.093687559,0.0033903127
0.116740047,0.0034595728
0.141127244,0.0035398023
0.111687168,0.0034158463
0.133698105,0.0034907875
0.124010282,0.0034482551
0.0126,0.003050766
0.0126,0.0033241494
0.0126,0.003532589
0.0126,0.0027915905
0.013365319,0.0030552016
0.0126,0.0032628982
0.022060133,0.002823986
0.015412704,0.003032855
0.025427125,0.0028337736
0.077310771,0.0032924488
0.092412132,0.0033377537
0.110952393,0.0033896267
0.089981458,0.0033013253
0.107477105,0.0033531825
0.124010282,0.0034121994
0.103778265,0.003313904
0.124010282,0.0033724683
0.105357702,0.0033296964
0.0126,0.0028409823
0.015432178,0.002835938
0.021753927,0.0028346453
0.012858156,0.0029261531
0.013790533,0.00294299
0.016769419,0.0029642368
0.0126,0.0030243865
0.013145742,0.0030652964
0.0126,0.0031380716
0.105357702,0.0032782464
0.0858592,0.0032263973
0.066027007,0.0031748845
0.095374738,0.003269169
0.08566709,0.0032208734
0.074870497,0.003172941
0.074405003,0.0032190725
0.065256089,0.0031742707
0.055613089,0.0031795697
0.0126,0.0029958943
0.012651225,0.002952921
0.013096397,0.0029196527
0.013647402,0.0028948537
0.0126,0.0029513082
0.012617449,0.0029052868
0.012968115,0.0028690998
0.0126,0.002900102
0.012635671,0.0028514198
0.035710466,0.0030806253
0.050270927,0.003103171
0.064707315,0.0031347503
0.036263982,0.0030566321
0.050732936,0.0030818405
0.066027007,0.003116096
0.035245312,0.003034
0.03604899,0.0030618887
0.03604899,0.003012462
0.019174798,0.003018445
0.021017033,0.003005856
0.02696591,0.0030043896
0.015438424,0.0029778543
0.016770667,0.0029662934
0.015735362,0.0029655872
0.013523924,0.0029368433
0.015735362,0.0029264705
0.064230064,0.0014440522
0.072240913,0.001494283
0.074581485,0.0014899921
0.050205839,0.0010258473
0.050648305,0.0010411532
0.051660495,0.0009712722
0.023496751,0.0011608169
0.020899249,0.0012088596
0.017435374,0.0012484782
0.029373364,0.0011356489
0.026864823,0.0011874997
0.036368617,0.0011092537
0.013725144,0.0012459958
0.014766422,0.0012469622
0.017712895,0.0012072979
0.020515391,0.0013071225
0.031585976,0.0013050326
0.017923536,0.0012949895
0.052366592,0.0013766155
0.060152885,0.0014214459
0.068307115,0.0014674411
0.047531661,0.0013531934
0.054177898,0.0013980916
0.041882923,0.001328855
0.041213895,0.0013237135
0.030666216,0.0012505058
0.036069428,0.0013078674
0.036313336,0.0012762474
0.030248084,0.0012265482
0.039613692,0.001300438
0.019286682,0.001113445
0.014346644,0.0010503378
0.020590925,0.0010951471
0.046547049,0.00085726357
0.04736803,0.00084248657
0.03651125,0.00082579715
0.0126,0.0009214597
0.014266635,0.0008637901
0.013872484,0.0008885445
0.036749387,0.0014745728
0.039907843,0.0014248615
0.040937859,0.0013762026
0.050847018,0.0014960171
0.05294198,0.0014465413
0.066118651,0.0015167393
0.02825183,0.0014285181
0.026590255,0.0013817997
0.026492239,0.0013343913
0.032755992,0.0013791356
0.02943772,0.0013328468
0.03438144,0.0013309882
0.073112578,0.0015872034
0.089509971,0.0016571443
0.062658042,0.0016381559
0.042622586,0.0015462962
0.057136167,0.001567032
0.047563359,0.0016179767
0.02128149,0.0011533973
0.023568959,0.0011464966
0.02549737,0.0011401586
0.018361162,0.0012006955
0.021589909,0.0011944125
0.01529985,0.0012408725
0.041147263,0.0010236311
0.041928114,0.00097005087
0.041906792,0.00092130515
0.032250896,0.000970132
0.031143683,0.0009223503
0.024764318,0.00092473195
0.035596893,0.00085889926
0.026935186,0.00082878774
0.023283643,0.00086185895
0.028927627,0.0010799548
0.029816371,0.000997495
0.026546777,0.0010730245
0.026941138,0.0009924406
0.02556576,0.0010668557
0.036187391,0.0010518802
0.021684617,0.0013122912
0.018554773,0.0012999885
0.019549006,0.001281012
0.028844165,0.0013054686
0.025620093,0.00128666
0.035060363,0.0012927124
0.030572919,0.0012544098
0.022106116,0.0012474884
0.026407459,0.001202782
0.023334453,0.0013173562
0.026287421,0.0013214175
0.018010116,0.0013106364
0.030049539,0.0013197033
0.037912394,0.0013160831
0.036088306,0.0013263691
0.035513169,0.0011969812
0.040089591,0.001235249
0.038565445,0.0012677237
0.03402,0.0011785659
0.033477283,0.0012192843
0.02957907,0.0011596153
0.012743038,0.0010126018
0.0126,0.0010367306
0.02035949,0.0010637764
0.0126,0.00093759195
0.014736863,0.0009563595
0.012988502,0.00087516475
0.015597636,0.0010762261
0.021203309,0.0011439438
0.015677533,0.0011050925
0.027505712,0.0012391832
0.022134932,0.0011483692
0.027320528,0.0012396683
0.021049375,0.0011509181
0.029394158,0.0012398093
0.025829498,0.0011902306
0.033909649,0.00085368386
0.020034993,0.0008434602
0.017741166,0.00083528383
0.038265765,0.00090089015
0.017602757,0.0008869446
0.029139656,0.0009749861
0.021329997,0.0008393572
0.019381026,0.0008641851
0.017872,0.00083307776
0.026683055,0.0014952706
0.032114329,0.0015678952
0.036046626,0.0016400849
0.018275002,0.0015161488
0.024134904,0.0015895414
0.017089244,0.0015371365
0.021673696,0.0014006858
0.020647459,0.0014483907
0.017552658,0.0014685007
0.02655565,0.0013138485
0.023047639,0.001380799
0.019833641,0.0014493368
0.027729221,0.0012921614
0.023254304,0.0013597775
0.027561559,0.001269302
0.028973623,0.0012173895
0.035306793,0.001194533
0.030541731,0.0011257955
0.04010399,0.0017482052
0.059126124,0.0018387871
0.027487015,0.0018057727
0.019716643,0.0016485814
0.026835466,0.001699093
0.020324452,0.0017571553
0.026351255,0.0010939173
0.023921085,0.0010203022
0.024055539,0.0009506667
0.025602702,0.0010489642
0.021796705,0.0009784896
0.026515249,0.0010077229
0.03151954,0.0011361081
0.029502313,0.0011151858
0.028786095,0.0010712813
0.026365118,0.0008648593
0.02466494,0.00089392986
0.02419392,0.0009435431
0.024324809,0.0008721139
0.023156835,0.0009166562
0.022527631,0.0008923402
0.035363478,0.00084923446
0.031458805,0.0008529039
0.024016376,0.00085174973
0.019074489,0.0013164119
0.029170757,0.0013305158
0.023156961,0.0013362222
0.0126,0.0013477107
0.0126,0.0013247067
0.0126,0.0013451417
0.014606603,0.0013560429
0.0126,0.0013325613
0.013150134,0.0013533679
0.045401747,0.0013357502
0.045691295,0.0013360635
0.032693722,0.0013268397
0.036880981,0.0013449477
0.032581245,0.0013498061
0.024649255,0.0013539708
0.047184892,0.0013036801
0.045359279,0.0013150475
0.049117213,0.0013257088
0.037129396,0.0012505999
0.036213005,0.0012938977
0.042675524,0.0012807405
0.030639742,0.001178373
0.027250832,0.0011602233
0.029447071,0.0011429894
0.028680704,0.001235162
0.022828926,0.0012191957
0.025471775,0.001282854
0.029443252,0.0011166765
0.030820339,0.0010531908
0.02986633,0.0010987127
0.035544283,0.001403551
0.027514311,0.0013917405
0.021672156,0.0013765612
0.023366915,0.0013867284
0.018309934,0.0013729602
0.015120996,0.001369066
0.017582317,0.0013633566
0.014280352,0.0013361919
0.017754196,0.001361145
0.030614243,0.0014066575
0.025225179,0.0013948677
0.019766409,0.0013808579
0.026320403,0.0013912944
0.021818778,0.001378368
0.021559874,0.0013751547
0.033861095,0.0014065517
0.026698717,0.0013919568
0.035228809,0.001405467
0.056273322,0.000884311
0.05978997,0.00094903354
0.045514019,0.001036214
0.058145677,0.000927185
0.061031598,0.0010081616
0.044556989,0.0009821872
0.032437194,0.000867765
0.048900811,0.00087223
0.041304129,0.0009079786
0.036047455,0.0011679104
0.043833716,0.0010693884
0.050116371,0.0010984393
0.017279329,0.0015328847
0.020234386,0.0016463889
0.026459133,0.0017557946
0.025878099,0.0015266556
0.037129455,0.0016426401
0.051179445,0.0015181644
0.018023874,0.0013486388
0.017424368,0.001441948
0.025178287,0.0014321908
0.021464894,0.0012426514
0.029610378,0.0013233415
0.02744894,0.001136834
0.03279241,0.0019252247
0.04235028,0.0020274157
0.044884134,0.0019839595
0.044964991,0.0018236911
0.051014056,0.0018873198
0.060246461,0.001713907
0.02202769,0.0008797316
0.024920882,0.0008967207
0.042801144,0.00091572193
0.026573035,0.000909657
0.036892216,0.0009272702
0.032003702,0.00095906126
0.039208097,0.0010008516
0.057766563,0.0009623474
0.047645914,0.001044828
0.018988988,0.000881796
0.023955614,0.00092171493
0.016212268,0.0008980675
0.01581132,0.001374016
0.0126,0.0013688288
0.01446522,0.0013635436
0.022897567,0.0013888743
0.014230194,0.0013805781
0.036366976,0.0013939237
0.038548599,0.001403941
0.023713098,0.0013893802
0.039921508,0.0014009413
0.018510625,0.0013664052
0.020568586,0.0013536245
0.017827884,0.001375298
0.070934896,0.0014312231
0.061339332,0.0014250573
0.04762197,0.0014157984
0.069027208,0.0014184752
0.052849471,0.0014127961
0.052522857,0.0014060262
0.034311461,0.0013810248
0.017927839,0.001353843
0.017866544,0.0013211358
0.026110435,0.0013504339
0.02057608,0.0013126931
0.029807036,0.0013022913
0.03449736,0.0012024597
0.035321338,0.0012557901
0.020939759,0.0012697345
0.081164677,0.0011042462
0.071309619,0.0011743923
0.049264035,0.0012426486
0.07170002,0.0011148339
0.052929013,0.0011877855
0.050327771,0.0011278269
0.090299117,0.0010279992
0.070564115,0.0010347745
0.076137262,0.0009615229
0.038763729,0.0014218033
0.04164872,0.0014202395
0.044429815,0.0014176787
0.044894027,0.0014346543
0.049496789,0.0014315577
0.04647884,0.001445089
0.062653075,0.0014371828
0.057843865,0.0014418112
0.05537101,0.0014289285
0.014466103,0.001371409
0.012769635,0.0013769633
0.012786609,0.0013448435
0.019083792,0.0013907294
0.022325799,0.0014147008
0.023689134,0.0014363722
0.016482458,0.0013977031
0.018062114,0.0014219314
0.013615547,0.0014034894
0.03171987,0.0014169066
0.02740641,0.0014268485
0.025092392,0.0014049903
0.036037051,0.0014319584
0.037139139,0.0014446944
0.030648654,0.0014418392
0.064261744,0.0014008956
0.04091264,0.0012739509
0.036569742,0.0011504156
0.03147272,0.0012021771
0.015913533,0.0010870635
0.021609747,0.0010308974
0.027290229,0.00092995213
0.019123599,0.00096194615
0.026739713,0.0010093563
0.022606733,0.001763771
0.036370485,0.00168466
0.067211811,0.0016020548
0.019099436,0.0018650256
0.041421532,0.0017923466
0.036462155,0.0019537702
0.047912543,0.0013540132
0.055845545,0.0014844126
0.03531157,0.0015692813
0.048677112,0.0020819812
0.054374542,0.0021795623
0.02975624,0.002119819
0.024444643,0.002048352
0.023009782,0.0019224364
0.02752482,0.0020046702
0.066294094,0.0009436162
0.047561681,0.00096002896
0.054145909,0.0010422711
0.050946785,0.0009744453
0.056995728,0.0009935529
0.038461882,0.0010075601
0.070750284,0.0010528419
0.075440028,0.0009889317
0.042622359,0.001018356
0.063333692,0.0014059563
0.071500318,0.0014062986
0.060389876,0.0014024023
0.049391795,0.0013763374
0.047197196,0.0013805412
0.030723508,0.0013421746
0.081392743,0.0014293068
0.077762296,0.0014157969
0.075534033,0.0014208881
0.067473597,0.0014399253
0.059554873,0.0014482175
0.049048824,0.0014560723
0.058928095,0.001446753
0.049229591,0.0014558631
0.048497839,0.0014521832
0.061365808,0.0014429761
0.072221391,0.0014363257
0.069945961,0.0014263691
0.053149644,0.0013689
0.043871428,0.0013310927
0.047695994,0.0012878553
0.061910827,0.001317699
0.069540144,0.0012725979
0.075589462,0.0012572929
0.085776749,0.001159172
0.087317731,0.001210565
0.069767026,0.0012259546
0.078758612,0.0011057201
0.058783892,0.0010645489
0.094534979,0.0011573308
0.0126,0.0013832194
0.0126,0.0013821762
0.0126,0.0013490908
0.034827573,0.0014605778
0.025016905,0.0014749735
0.016053045,0.0014881442
0.029046453,0.0014612555
0.020303601,0.0014766165
0.023528749,0.0014592548
0.035506572,0.0014680244
0.024236097,0.0014787973
0.035516495,0.0014660241
0.0126,0.0014155067
0.012676632,0.001446272
0.012673983,0.0014729023
0.0126,0.0014180399
0.012610808,0.0014492465
0.0126,0.0014173135
0.017822649,0.0014498831
0.014538837,0.001462148
0.014152682,0.0014348344
0.013543335,0.0014841682
0.017120435,0.0014723131
0.013402902,0.001489123
0.0126,0.0013176787
0.0126,0.0013676638
0.0126,0.0013524764
0.0126,0.0012248195
0.012742095,0.0012949756
0.012847986,0.0012520385
0.027104742,0.0016489896
0.053720927,0.0015146651
0.063751451,0.0013713505
0.05187242,0.0014332484
0.065825655,0.0012927601
0.061125757,0.0012187795
0.045928955,0.0011631179
0.042808765,0.0010380181
0.058260737,0.0010994909
0.053008366,0.0020883007
0.069475528,0.0020252187
0.054779254,0.0019546743
0.039735414,0.0019778288
0.045679265,0.0018979488
0.021380997,0.0018340055
0.053927703,0.0015965647
0.03252685,0.0017262099
0.051694801,0.001799269
0.081259318,0.0022633953
