concentration,mu_h(c)
0.08191887,0.17807841
0.114136383,0.3190701
0.098661402,0.2620523
0.055881326,0.24248862
0.055709483,0.342448
0.036848856,0.30445838
0.067556703,0.24691176
0.044468737,0.3535564
0.078950467,0.32035065
0.114977543,0.3479426
0.031982655,0.3470049
0.044780236,0.35988402
0.061490239,0.3551538
0.058824837,0.34838104
0.090265832,0.3458557
0.078415529,0.3559456
0.069582735,0.40104723
0.073263069,0.43263626
0.072711638,0.4690137
0.078756826,0.30577016
0.054691951,0.32572412
0.067671161,0.26999068
0.077929752,0.29347277
0.0917488,0.26257372
0.077155139,0.24614668
0.067725771,0.2908671
0.077507976,0.26007843
0.07563644,0.27137208
0.123685391,0.6028731
0.053507963,0.51848793
0.029961734,0.3592775
0.095887029,0.5905324
0.053278958,0.457865
0.078803175,0.54755926
0.04845982,0.38045526
0.041390769,0.3089533
0.043794669,0.28187656
0.026876294,0.41401982
0.087235465,0.5708077
0.20065205,0.5845932
0.062313123,0.47193956
0.155864737,0.59747994
0.275444681,0.5558703
0.012876657,-0.21120405
0.0126,-0.34272313
0.014401707,-0.34572887
0.0126,-0.48361516
0.012601623,-0.48736024
0.0126,-0.6128311
0.074647855,0.33179927
0.054286973,0.30656552
0.061462494,0.28076267
0.049310282,0.32644796
0.038568067,0.30610228
0.034582225,0.29955268
0.099182802,0.34473062
0.073201697,0.3206327
0.09335146,0.33517122
0.0126,-0.3427472
0.0126,-0.20976162
0.028007347,-0.09391022
0.013414742,-0.21400404
0.0313634,-0.092598915
0.022846558,-0.1002481
0.070961308,0.10074592
0.049004083,0.010983467
0.053104514,0.010510683
0.023629599,-0.0060493946
0.057820521,0.09318137
0.078263062,0.17780185
0.04182264,0.07468486
0.069565946,0.16689682
0.059667167,0.14621043
0.077956877,0.29166007
0.079970822,0.22332096
0.06333242,0.23950458
0.088592402,0.28296137
0.066765694,0.2677784
0.072051693,0.21350741
0.046833442,0.24408674
0.035029745,0.21773887
0.023521567,0.202945
0.053765056,0.24775147
0.03733318,0.24588823
0.056470238,0.26444173
0.033259838,0.2678802
0.038332785,0.27708006
0.030817701,0.23407745
0.036309817,0.21538758
0.042411686,0.243433
0.032894422,0.29008627
0.051061447,0.2771294
0.045889818,0.3303771
0.065084035,0.38492703
0.024327343,0.19150138
0.018674009,0.19041371
0.038738869,0.2152319
0.047748381,0.4417038
0.032783636,0.38001776
0.046772038,0.32360697
0.029713795,0.28186274
0.038534331,0.24172854
0.034953852,0.48319745
0.012676072,-0.22247219
0.014127139,-0.3430121
0.0126,-0.34391904
0.01260348,-0.46251988
0.0126,-0.47241473
0.0126,-0.58276916
0.053832262,0.07121754
0.046656278,0.09849024
0.048894235,0.12470579
0.093417045,0.1613214
0.06863179,0.18967652
0.070476645,0.24112678
0.079869243,0.2078476
0.060791681,0.17449498
0.095402574,0.1282847
0.018308222,-0.3389485
0.01685653,-0.2325151
0.013264196,-0.115823984
0.022356839,-0.23888826
0.015112968,-0.13370275
0.021992338,-0.14923096
0.035065956,0.0522542
0.019353036,-0.049101114
0.017064062,-0.025625944
0.023664429,0.004288435
0.023752761,-0.068638325
0.029874955,0.02837634
0.068785651,0.027555704
0.091041212,0.037698746
0.07643264,0.05262494
0.058384449,0.09178877
0.079238887,0.10803485
0.042286311,0.15407729
0.029769357,0.08719492
0.014625118,0.11966705
0.021629612,0.16011047
0.022114147,0.13266087
0.01577451,0.1599443
0.021930877,0.17446804
0.03828534,0.0460186
0.031133914,0.10515261
0.02301291,0.06560445
0.020016528,0.13077092
0.02345606,0.16178918
0.027553084,0.19061041
0.015160107,0.18652105
0.02341538,0.21519637
0.023613588,0.25258517
0.041343577,0.09590149
0.026694566,0.14343286
0.033904159,0.11010671
0.024584476,0.15261912
0.028719797,0.21695065
0.058016968,0.29342747
0.048131067,0.18268132
0.048173497,0.25642848
0.094661158,0.32558918
0.030828055,-0.23827219
0.039643962,-0.3114004
0.028832578,-0.32777166
0.036482911,-0.3996501
0.021943626,-0.42573667
0.026016828,-0.49695635
0.052340669,-0.28772378
0.04198032,-0.22817731
0.030139478,-0.15417504
0.047593925,-0.2138164
0.033171871,-0.15316725
0.035848125,-0.14639759
0.059183933,-0.014420748
0.058384877,-0.087555885
0.033689229,-0.081496954
0.089790077,-0.030655384
0.063303626,-0.088700294
0.096855847,-0.024793625
0.053024134,-0.046922922
0.055213707,-0.07899904
0.05050553,-0.11186552
0.056852589,-0.026097536
0.070444898,-0.0569942
0.060118556,-0.0015146732
0.036784494,0.019893885
0.037192761,0.042560577
0.046884882,-0.0024311543
0.027939521,0.07794261
0.031403738,0.028574705
0.032578099,-0.017736197
0.04612979,0.061193228
0.048469346,0.0140731335
0.048959361,0.049240828
0.053145912,-0.03907585
0.050569762,0.004571438
0.046447584,-0.029473066
0.053586354,0.06996536
0.034625817,0.08862615
0.021389833,0.10906887
0.073816629,0.11477089
0.045282821,0.13292837
0.078526441,0.1650846
0.02450927,0.03533244
0.01945114,0.006667614
0.018184952,0.05571723
0.081990011,0.092280865
0.102403538,0.14176083
0.104077359,0.19744968
0.103822746,0.11981058
0.125842035,0.17444062
0.130073736,0.22474837
0.028566006,-0.34287333
0.039734651,-0.26908803
0.033784535,-0.20259643
0.017262511,-0.31382346
0.018034325,-0.24807358
0.013347887,-0.37904954
0.014047424,-0.1469996
0.014415164,-0.19033861
0.0126,-0.23548913
0.026350922,-0.15115833
0.021967704,-0.19814992
0.039617564,-0.15169954
0.042237223,-0.08441734
0.024898899,-0.11777735
0.040997586,-0.117441416
0.037805387,-0.07441759
0.030482281,-0.06313777
0.02065976,-0.10599017
0.015384146,-0.090132
0.014574205,-0.10996747
0.013585911,-0.12864351
0.017589008,-0.0681386
0.020093202,-0.087687254
0.02311995,-0.043981075
0.032276355,-0.02031517
0.019849474,-0.022316456
0.021057779,-0.021372795
0.036219418,0.007961512
0.022391023,0.0057308674
0.045900538,0.038031578
0.022017442,-0.06848645
0.015717656,-0.04597354
0.027887847,-0.045342684
0.060723907,0.043142796
0.064999732,0.05034995
0.0638238,0.059298754
0.076346799,0.076746464
0.084503243,0.08366537
0.09729532,0.11324477
0.042191636,-0.0019261837
0.050411978,0.027685642
0.051195403,0.019102097
0.062890852,0.064050674
0.084001677,0.09999633
0.106110347,0.1390307
0.070256239,0.08763695
0.093612524,0.12605906
0.111832738,0.16124058
0.0126,-0.24305344
0.0126,-0.2629063
0.0126,-0.20254827
0.0126,-0.21849394
0.0126,-0.17682219
0.0126,-0.28051496
0.019402165,-0.15020037
0.014172838,-0.17552543
0.0126,-0.20019913
0.012611952,-0.15108776
0.0126,-0.17691469
0.0126,-0.15002179
0.019628778,-0.11159825
0.020528545,-0.13159561
0.012787372,-0.13124871
0.05012515,-0.08454251
0.038646211,-0.10798025
0.027624827,-0.12972546
0.040205221,-0.087613344
0.030065664,-0.11031556
0.02806693,-0.08945131
0.033422623,-0.06718063
0.038030617,-0.04314542
0.046045832,-0.064546585
0.05164179,-0.02142191
0.049354869,-0.022378445
0.041816056,-0.022009373
0.049814989,-0.0010392666
0.04634068,-0.002169609
0.050062301,0.020460606
0.0533775,-0.0441432
0.055649505,-0.06510687
0.049328379,-0.044276237
0.046544704,0.028551579
0.051026201,0.032629013
0.052403178,0.03748274
0.05125411,0.055156946
0.054210384,0.059218645
0.061850351,0.083589315
0.050218117,-0.0063250065
0.04906006,0.014979601
0.047559564,0.010302782
0.062772551,0.06870866
0.048315732,0.047861814
0.076411944,0.09835267
0.061387244,0.07596016
0.077623648,0.10596275
0.093083818,0.12495899
0.017467148,-0.16292262
0.012971134,-0.17421985
0.0126,-0.18754482
0.0126,-0.19831824
0.0126,-0.2116425
0.0126,-0.22224092
0.027820432,-0.12022972
0.01708002,-0.143018
0.013135695,-0.1642518
0.029956361,-0.13184643
0.016845139,-0.15365434
0.025158645,-0.14172125
0.046606485,-0.09745407
0.040507415,-0.109323025
0.036634841,-0.12042475
0.049649784,-0.031981707
0.045738282,-0.016685724
0.043671573,0.00010919571
0.045588513,-0.041784286
0.040034589,-0.026310682
0.037548448,-0.050868988
0.033833854,-0.09900069
0.046609845,-0.087631464
0.052710259,-0.07527518
0.036542222,-0.07597113
0.047445107,-0.064103365
0.05296876,-0.05450344
0.069978636,0.07047343
0.062646502,0.050740957
0.055348789,0.049011946
0.048208572,0.030187368
0.042588673,0.029064894
0.037663015,0.00044322014
0.035249122,0.00137496
0.03347243,-0.026132345
0.082455028,0.08198881
0.013124526,-0.15757298
0.0126,-0.17142963
0.013962274,-0.13557601
0.01406693,-0.15054774
0.018296834,-0.12818527
0.0126,-0.17435622
0.013456429,-0.12550783
0.016007475,-0.118421316
0.023127079,-0.11081004
0.015629415,-0.1073761
0.019778002,-0.10006642
0.02657437,-0.0884161
0.029421381,-0.06402135
0.020863208,-0.07634473
0.028182029,-0.033671856
0.029863174,-0.04284835
0.041287128,-0.00584507
0.028686335,-0.016578913
0.047797756,0.012553453
0.02949085,-0.046439648
0.021684449,-0.06791258
0.024056191,-0.055773973
0.056740841,0.019649982
0.012917193,-0.11915088
0.028442172,-0.05119896
0.106859994,0.30707335
0.088638263,0.29159617
0.076574221,0.27732182
0.06995441,0.26534748
0.068490558,0.266886
0.059473409,0.25179434
0.053369227,0.23975539
0.045212522,0.22621322
0.03966338,0.21440744
0.035830753,0.18952346
0.187140167,0.40089035
0.165959489,0.385175
0.142553316,0.36707306
0.121439526,0.34691262
0.187140167,0.37554955
0.141697878,0.35548472
0.114378058,0.3331802
0.151748715,0.34438324
0.109043571,0.3198893
0.082218101,0.13308764
0.066990881,0.07054663
0.051703905,0.003925562
0.035988989,-0.06510615
0.071660202,0.11914539
0.050524572,0.05547023
0.033729382,-0.012889624
0.048081159,0.10567188
0.029064646,0.041358232
0.02199478,0.09258366
0.055158953,0.041522264
0.040492134,-0.031419754
0.024594505,-0.106126785
0.0126,-0.18089819
0.05524104,0.005196333
0.040785325,-0.06808591
0.026929977,-0.14264703
0.048452777,-0.030362606
0.034726307,-0.103824854
0.0126,-0.280895
0.0126,-0.24698377
0.0126,-0.21357036
0.0126,-0.21803069
0.0126,-0.18405437
0.0126,-0.15088296
0.0126,-0.15326
0.0126,-0.11956859
0.013394942,-0.08693504
0.014927331,-0.190063
0.012888574,-0.24250007
0.012898376,-0.29342008
0.0126,-0.34267282
0.0126,-0.22127795
0.0126,-0.27525806
0.0126,-0.3275504
0.0126,-0.2515483
0.0126,-0.30697417
0.0126,0.13199687
0.01447254,0.13674259
0.022809797,0.1552918
0.0126,0.15643477
0.0153415,0.16484475
0.02464024,0.18815112
0.013451871,0.18191242
0.019036514,0.19457984
0.02260543,0.20862842
0.020220673,0.22116637
0.021279542,0.2043252
0.019071827,0.18554068
0.013884303,0.16415119
0.012660159,0.18969011
0.013594188,0.17214108
0.013461012,0.15401292
0.0126,0.15949011
0.0126,0.1399386
0.017951208,0.13616085
0.012986644,0.16045618
0.051253904,0.157336
0.038188767,0.18861365
0.028548667,0.1991396
0.072524239,0.21483731
0.052636357,0.23226023
0.065283418,0.2631874
0.234492911,0.46273828
0.201647328,0.45220137
0.16710247,0.43989086
0.137198852,0.42457652
0.243409242,0.44688177
0.193751004,0.432925
0.153946338,0.415689
0.223996803,0.42694497
0.177051126,0.40779352
0.019806227,-0.20167565
0.01651284,-0.263335
0.013589546,-0.3221872
0.012676756,-0.37798357
0.015977521,-0.2504387
0.014253373,-0.31052494
0.012739062,-0.36772728
0.013355744,-0.2974279
0.0126,-0.3559332
0.0126,-0.4123509
0.0126,-0.3726995
0.013304426,-0.33164692
0.014453493,-0.28917432
0.0126,-0.4150889
0.012705239,-0.37618065
0.013300312,-0.3359263
0.012602661,-0.41764235
0.012741845,-0.3794818
0.0126,-0.41999578
0.078105197,0.48477173
0.105901293,0.47602057
0.169396233,0.468673
0.089819844,0.49171638
0.131295375,0.48507476
0.196976782,0.47966957
0.108133202,0.4985745
0.156331256,0.4938562
0.126705574,0.50606775
0.014093567,-0.21387506
0.0126,-0.2822504
0.0126,-0.34608507
0.0126,-0.4051783
0.013945431,-0.27096558
0.0126,-0.33752728
0.0126,-0.39944744
0.012988016,-0.3256569
0.0126,-0.39036655
0.0126,-0.35815978
0.0126,-0.30918598
0.012645536,-0.25822687
0.0126,-0.40776086
0.0126,-0.36174703
0.0126,-0.3138504
0.0126,-0.4101863
0.0126,-0.3652208
0.0126,-0.40322828
0.0126,-0.411875
0.0126,-0.41750312
0.012602963,-0.36878252
0.012621827,-0.37557125
0.012636354,-0.37914228
0.012801633,-0.33211088
0.013006274,-0.33682442
0.013820866,-0.2930231
0.095453851,0.52206385
0.084935064,0.5152273
0.087908997,0.50988865
0.079006093,0.5262438
0.070515793,0.5220438
0.075019014,0.51923966
0.066650379,0.5323956
0.05612561,0.5305729
0.076991242,0.54043996
0.0126,-0.36640882
0.0126,-0.37839317
0.0126,-0.39072156
0.0126,-0.33197355
0.0126,-0.34392285
0.0126,-0.3560865
0.0126,-0.29547977
0.0126,-0.30719447
0.0126,-0.25656915
0.045494789,0.5466721
0.068539942,0.54252315
0.116881107,0.5404805
0.095444043,0.5497873
0.140142291,0.548892
0.163433321,0.54976475
0.111723903,0.55590475
0.156048052,0.557541
0.135578136,0.5636319
0.0126,-0.20498276
0.0126,-0.24523592
0.0126,-0.28372955
0.0126,-0.32122445
0.0126,-0.26043463
0.0126,-0.298831
0.0126,-0.33556366
0.0126,-0.31427813
0.0126,-0.35086656
0.0126,-0.14562464
0.0126,-0.19052243
0.0126,-0.23604512
0.0126,-0.28309035
0.0126,-0.20567083
0.0126,-0.24905324
0.0126,-0.29312444
0.0126,-0.26426053
0.0126,-0.3061223
0.01720861,-0.13472271
0.014781557,-0.18150401
0.01284169,-0.23032475
0.012636538,-0.28131604
0.013173311,-0.18501735
0.012640855,-0.23025966
0.012636835,-0.27746987
0.0126,-0.23450994
0.0126,-0.27818274
0.083893337,0.5605136
0.097148914,0.5597801
0.123328928,0.56092274
0.111365525,0.5627898
0.114250463,0.5646297
0.106007077,0.56775594
0.148725265,0.5659609
0.124004013,0.56946695
0.166126412,0.56800795
0.012767703,-0.16989303
0.0126,-0.21516848
0.0126,-0.2616427
0.0126,-0.30916095
0.012798808,-0.20749593
0.0126,-0.25170827
0.0126,-0.2970295
0.012628889,-0.24465013
0.0126,-0.28776073
0.020701362,-0.21723628
0.019793594,-0.25420403
0.018702473,-0.29199505
0.021874083,-0.33048534
0.013206281,-0.24827075
0.0126,-0.28667355
0.0126,-0.3258431
0.0126,-0.27891874
0.0126,-0.3186679
0.151669584,0.55976236
0.148156803,0.5612891
0.16308599,0.5641495
0.123578193,0.55421937
0.156144595,0.55768454
0.169987434,0.56208074
0.087997559,0.5441829
0.137760303,0.5496763
0.054053241,0.5285126
0.025447676,-0.28461242
0.037897059,-0.23791194
0.050403649,-0.19048524
0.021874083,-0.3348496
0.033930111,-0.28873444
0.047106176,-0.24174428
0.030714953,-0.34076357
0.03800971,-0.29442596
0.030714953,-0.34818268
0.088420625,0.51183105
0.072250725,0.51612806
0.064134937,0.52173245
0.060243357,0.47871184
0.07953715,0.48768353
0.090345428,0.49799109
0.038911656,0.44661212
0.090345428,0.46257615
0.0126,0.43247175
0.036968022,-0.37472248
0.036968022,-0.36620736
0.030926067,-0.3572507
0.054738987,-0.3035829
0.048328837,-0.29627514
0.044070918,-0.28874874
0.072918632,-0.23345709
0.066045942,-0.22766113
0.089747254,-0.16512942
0.036581571,0.37046146
0.016290856,0.3896587
0.01265813,0.41035533
0.019952011,0.36142755
0.0126,0.38940167
0.0126,0.41861296
0.033833201,0.39119816
0.029644298,0.42595935
0.044500557,0.4520216
0.10281811,-0.14060831
0.086442514,-0.23128104
0.067982962,-0.32370162
0.044996918,-0.41619563
0.10260994,-0.22166419
0.082145122,-0.31068516
0.0614915,-0.4004948
0.070944698,-0.2998314
0.051570638,-0.38647556
0.176869362,0.6030619
0.188039146,0.60007167
0.190360137,0.5917795
0.191942614,0.57765305
0.19879866,0.5781534
0.198647885,0.5594312
0.198061815,0.53482354
0.246932133,0.5000762
0.25857492,0.46558523
0.317148273,0.36557072
0.061618809,0.34863448
0.042198434,0.38201714
0.046580203,0.4168396
0.078756233,0.4193411
0.044015452,0.4551568
0.045022364,0.4904294
0.131538612,0.50202775
0.098868765,0.5340475
0.179189081,0.5740944
0.198828325,0.49788857
0.208291322,0.525944
0.225420916,0.5519233
0.19557475,0.5665842
0.20398101,0.5848255
0.217492748,0.597463
0.185745139,0.6023061
0.188418887,0.6018716
0.249431347,0.45804328
0.27568168,0.43003464
0.299887869,0.39913237
0.318226378,0.34031248
0.341138813,0.30604053
0.371523345,0.26970893
0.399356895,0.19465286
0.43635202,0.1576364
0.501105747,0.03457467
0.501105747,-0.0652804
0.568043054,-0.1548776
0.584331254,-0.23187208
0.455994723,0.080257565
0.503841503,-0.017710289
0.543590857,-0.10680352
0.434605842,0.12584057
0.480204556,0.030686282
0.412863943,0.17085353
0.030882985,-0.116923094
0.023402244,-0.24298286
0.015474408,-0.36929822
0.0126,-0.4923339
0.04002467,-0.22258234
0.026029848,-0.34822106
0.0126,-0.47171474
0.045454411,-0.3225944
0.028465299,-0.4460492
0.584331254,-0.30109322
0.612280593,-0.36213416
0.650480371,-0.41458285
0.549959619,-0.15592544
0.57005501,-0.23232478
0.592310756,-0.300841
0.513107028,-0.07394274
0.534337124,-0.15635751
0.472768601,0.012076542
0.042529259,-0.04455781
0.019687506,-0.20227742
0.01497153,-0.3611176
0.0126,-0.5156987
0.020733749,-0.20518422
0.012734242,-0.3606577
0.0126,-0.511538
0.012799035,-0.35548806
0.0126,-0.5043659
0.695595372,-0.47341657
0.743833703,-0.5160343
0.788039091,-0.5462744
0.609608346,-0.3486811
0.656600563,-0.41708726
0.705689117,-0.46846235
0.568890679,-0.2703994
0.619083335,-0.34675848
0.530346867,-0.18100417
0.0126,-0.56310797
0.018199151,-0.41814065
0.042795165,-0.25630116
0.072697733,-0.080965996
0.0126,-0.5836773
0.021910193,-0.43596005
0.04494839,-0.26920176
0.0126,-0.60502315
0.015216965,-0.4551456
0.0126,-0.6265454
0.034070128,-0.018341064
0.018477545,-0.19963956
0.0126,-0.38424873
0.02925292,-0.1971848
0.013510878,-0.37071633
0.0126,-0.53999877
0.017104385,-0.364362
0.0126,-0.52484274
0.803817321,-0.59891486
0.768624352,-0.56415737
0.703399332,-0.48385566
0.626699956,-0.34952122
0.802016976,-0.58978903
0.759929321,-0.53897953
0.68927256,-0.43716085
0.794270119,-0.57322633
0.751907657,-0.501922
0.012615894,-0.5094218
0.013359668,-0.3768201
0.014530765,-0.22989416
0.0126,-0.65544987
0.0126,-0.54218054
0.0126,-0.41252494
0.0126,-0.6859164
0.0126,-0.57780457
0.0126,-0.71693945
0.663248561,-0.44820476
0.721310115,-0.53103983
0.772851169,-0.5778631
0.723785065,-0.55141056
0.779940898,-0.5903349
0.802247085,-0.60291183
0.781018865,-0.59737027
0.807699007,-0.60219014
0.801992817,-0.5985998
0.698202025,-0.53998077
0.74357066,-0.5851135
0.788117307,-0.60227275
0.743557359,-0.58896756
0.789658384,-0.60304487
0.797916533,-0.5942886
0.793991285,-0.6030245
0.803759809,-0.5897765
0.816634937,-0.5857297
0.83114194,-0.58332217
0.824232695,-0.5816039
0.828779558,-0.5807041
0.80935818,-0.6020068
0.820908562,-0.6015973
0.818036373,-0.60138416
0.778180216,-0.5974405
0.795343237,-0.59758186
0.741533552,-0.56693685
0.0126,-0.7501545
0.0126,-0.74530244
0.0126,-0.734591
0.0126,-0.64185476
0.0126,-0.6310227
0.0126,-0.6130421
0.0126,-0.50706315
0.0126,-0.4908216
0.0126,-0.35049868
0.838592646,-0.5814997
0.836118008,-0.6001768
0.817056058,-0.6006249
0.789788888,-0.5792047
0.841000879,-0.58094263
0.83052664,-0.59987557
0.810477962,-0.6010927
0.828779558,-0.5806844
0.824046807,-0.5996704
0.014230271,-0.40617943
0.012972581,-0.560514
0.012655076,-0.688257
0.012636752,-0.7842059
0.0126,-0.54078937
0.0126,-0.6674595
0.0126,-0.7662132
0.0126,-0.6556721
0.0126,-0.7550142
0.838155368,-0.58005524
0.838282281,-0.57844675
0.844982582,-0.5768244
0.835409595,-0.59855056
0.835943706,-0.5976659
0.839761442,-0.59649885
0.831073348,-0.60245657
0.834803895,-0.6027298
0.827471514,-0.5870458
0.01261884,-0.82555056
0.012665003,-0.82159233
0.012668915,-0.80566835
0.012791326,-0.76792383
0.012827977,-0.74351215
0.012755213,-0.7127526
0.012984162,-0.6585729
0.013213858,-0.6205814
0.022636999,-0.5087509
0.807237323,-0.5915998
0.83837093,-0.6030961
0.843436056,-0.5951606
0.821098314,-0.60304666
0.844262515,-0.5953417
0.848834978,-0.576944
0.827399151,-0.59704304
0.848834978,-0.5797231
0.836810058,-0.5844774
0.01280913,-0.64257
0.01263299,-0.71382093
0.012603416,-0.74439955
0.0126,-0.7316499
0.012715674,-0.7268734
0.012636304,-0.77565575
0.0126,-0.77901864
0.012695464,-0.78721476
0.012604254,-0.8112292
0.8146632,-0.59231055
0.793587329,-0.5988488
0.771090695,-0.60267997
0.796308037,-0.6030997
0.771627039,-0.6012453
0.748411637,-0.5934622
0.751072627,-0.5609535
0.716018437,-0.53059113
0.677601643,-0.4215384
0.01317982,-0.47264218
0.012935894,-0.5345957
0.01312721,-0.5557883
0.013463745,-0.55279684
0.0126,-0.60598636
0.0126,-0.62256956
0.0126,-0.5961716
0.0126,-0.692698
0.0126,-0.66111684
0.526612218,-0.005300032
0.653232481,-0.34672672
0.72364787,-0.5637083
0.62692185,-0.23071888
0.72260441,-0.5104263
0.755745685,-0.60146964
0.683616439,-0.41659755
0.726511197,-0.5889821
0.671571397,-0.54855573
0.037897657,-0.15190816
0.018406739,-0.3084514
0.013560363,-0.4512682
0.0126,-0.5719712
0.019633747,-0.34791136
0.01545775,-0.45633674
0.013986347,-0.5468545
0.01479825,-0.48753738
0.014675892,-0.53408
0.435602521,0.2899959
0.531944664,0.008275543
0.61421602,-0.27026942
0.492629747,0.053521976
0.572908164,-0.15533383
0.623710938,-0.4324792
0.546836671,-0.07518302
0.562166737,-0.2866187
0.527090841,-0.18321905
0.065831745,0.061293364
0.055723845,-0.20140648
0.049649817,-0.44279337
0.061609914,-0.6505475
0.032449897,-0.19924283
0.026864785,-0.43131423
0.030072457,-0.62822723
0.016360043,-0.42276
0.021820658,-0.6022949
0.389666498,0.31180948
0.468188344,0.086241454
0.528360538,-0.03501902
0.49466513,0.1229237
0.491879451,-0.006522607
0.490410059,-0.12767273
0.461616751,0.012799762
0.518889363,-0.09270422
0.459289192,-0.07011159
0.080190234,0.079954624
0.035219668,-0.21621776
0.022401141,-0.4877882
0.022714318,-0.71804476
0.070634573,-0.19499254
0.02830435,-0.46363425
0.021701018,-0.6945901
0.061033264,-0.4441898
0.041391394,-0.6721313
0.379017071,0.3249542
0.454210228,0.13995853
0.421261193,0.011599656
0.43184553,0.21162769
0.385617098,0.043780528
0.442928358,-0.05750487
0.371731839,0.1104058
0.434456968,-0.034273256
0.426454522,0.021913916
0.035783497,0.007827759
0.022954558,-0.29851127
0.018247649,-0.56490636
0.0126,-0.76857424
0.028865422,-0.264853
0.016240214,-0.53956556
0.0126,-0.7588053
0.023865933,-0.5113995
0.018916611,-0.7405236
0.349356259,0.47775048
0.404519794,0.33894694
0.332367506,0.17215851
0.353573955,0.42400795
0.344209887,0.26383537
0.390488429,0.09294899
0.336367537,0.36147672
0.334260025,0.18602365
0.259002321,0.29142752
0.057403738,-0.12765622
0.020403621,-0.38644934
0.0126,-0.5775199
0.0126,-0.6950357
0.057065751,-0.36623883
0.020231768,-0.5906217
0.0126,-0.74233985
0.027551223,-0.58494234
0.012672639,-0.76496935
0.220866976,0.57725835
0.233746537,0.51730597
0.267468007,0.41976774
0.193405893,0.5595765
0.225973585,0.48357534
0.259002321,0.37028915
0.202239471,0.5356469
0.252557712,0.44283658
0.270875545,0.5046899
0.015398051,-0.23370624
0.01355892,-0.3573172
0.016633038,-0.4308672
0.031567955,-0.47084332
0.012776365,-0.4000764
0.0126,-0.5002856
0.0126,-0.55370355
0.0126,-0.5555155
0.0126,-0.6317158
0.153955031,0.6029649
0.173187515,0.59139717
0.224249445,0.559221
0.178783703,0.6005275
0.227774419,0.5809891
0.27733192,0.5403737
0.237772199,0.59449446
0.284942344,0.5663955
0.288552625,0.5841758
0.029806873,-0.37878537
0.02915401,-0.27836323
0.042378248,-0.16709828
0.045415532,-0.4075501
0.043381116,-0.31904912
0.041734635,-0.2212348
0.093411847,-0.34593153
0.063151085,-0.2588761
0.112990718,-0.2851851
0.173696406,0.59501004
0.208823429,0.60278594
0.249319864,0.5997039
0.203981932,0.59813726
0.247205043,0.6030431
0.288552625,0.5950904
0.237917482,0.6006676
0.288552625,0.6019076
0.241839804,0.6023905
0.047189387,-0.120024204
0.066705073,-0.18160605
0.098187332,-0.23577213
0.057067592,-0.10725665
0.070922325,-0.16791272
0.080977411,-0.2212348
0.064013451,-0.0898633
0.070110906,-0.1492815
0.068774385,-0.06709981
0.241839804,0.59258544
0.191993329,0.57023954
0.14527067,0.5348053
0.218370377,0.5894793
0.193239368,0.5664201
0.167533598,0.5313027
0.169446379,0.56313205
0.147752313,0.5286175
0.128589955,0.52683747
0.037471157,0.05227399
0.028773968,0.059871674
0.02738898,0.06973052
0.029227489,0.08173585
0.042122948,-0.011416674
0.033889871,-0.0040273666
0.032160266,0.0055906773
0.046357914,-0.06879401
0.039913347,-0.06128311
0.082619065,0.40159392
0.113110145,0.44931698
0.143756612,0.49437714
0.08317325,0.3771987
0.11361911,0.42845726
0.14527067,0.47742844
0.081452349,0.3533988
0.084029714,0.40799308
0.084029714,0.33042955
0.041110385,0.22542572
0.04316319,0.2582674
0.060711086,0.29341435
0.026442717,0.17420912
0.035171311,0.20763683
0.037899483,0.24365902
0.023963192,0.12613201
0.037899483,0.15994859
0.086770725,0.29313326
0.095434648,0.30590296
0.104828806,0.32072234
0.066414688,0.07437348
0.064401776,0.038822412
0.076020066,0.10510039
0.026690483,0.03477454
0.023223765,-0.03805995
0.017905691,-0.11018419
0.034410207,0.036901236
0.031258004,-0.034854412
0.043632355,0.03916645
0.015354067,-0.046052217
0.014664049,-0.078766346
0.01905754,-0.0053482056
0.014854848,-0.15615797
0.01301393,-0.18756151
0.013505321,-0.12171888
0.071057617,0.27208185
0.086917731,0.2987249
0.103130647,0.3255446
0.070198176,0.28024793
0.085137481,0.30559373
0.068575092,0.28987002
0.049015771,0.23702598
0.032161207,0.21776414
0.035279825,0.21227503
0.051475989,0.2586274
0.036772457,0.23144174
0.051420116,0.24704266
0.01780412,0.20828223
0.013270226,0.21359992
0.0126,0.18351722
0.087823948,0.1913662
0.080863733,0.17426276
0.082242352,0.23543215
0.036929947,0.2452097
0.052332441,0.26091862
0.035954043,0.22396278
0.095103316,0.36485577
0.087826461,0.33983564
0.078411009,0.3143692
0.102863258,0.35798883
0.094347265,0.3321762
0.111567742,0.3520174
0.085850086,0.35794234
0.085329381,0.35235786
0.086688731,0.34869432
0.080229818,0.33340073
0.07742082,0.32908583
0.071107198,0.3094511
0.126792375,0.37685585
0.147014846,0.39340568
0.131798949,0.40274072
0.109420449,0.38770723
0.117597851,0.38190675
0.1232175,0.40781903
0.028291016,0.06841111
0.044082547,0.10273266
0.063938362,0.13763213
0.024993915,0.02854824
0.041783,0.06323218
0.020241629,-0.0120482445
0.052581112,0.11302304
0.060594122,0.14299822
0.069050373,0.17009926
0.045463781,0.18212104
0.051860789,0.20817018
0.050985083,0.24699664
0.073261321,0.2270627
0.065975664,0.26916504
0.053854242,0.26334643
0.034185248,0.11152625
0.041200376,0.18328714
0.040435549,0.14482594
0.054524016,0.21551418
0.059448646,0.17855024
