step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,interp_c_loss,interp_e11_loss,interp_e22_loss,interp_e12_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss,test_interp_c_loss,test_interp_e11_loss,test_interp_e22_loss,test_interp_e12_loss
195,adam,0.035856073421816674,0.4498415252854747,0.7476144029248145,3.987660769493349,1.5533202361351165e-06,0.003123902535486606,2.1326925888381026e-09,0.0,0.0,0.0,0.0,7.18084664498606,6.345633506774902,0.2262808382511139,0.20132263004779816,0.5812080502510071,3.029160737991333,5.878196134290192e-07,0.002436874434351921,1.971367735720264e-09,0.0,0.0,0.0,0.0
196,adam,0.03578092758694003,0.44741824461567786,0.7444368639299946,3.9722230434417725,1.631110018435368e-06,0.0031937530354386374,2.0902895256985094e-09,0.0,0.0,0.0,0.0,7.169322152291575,6.409473896026611,0.22647728025913239,0.2002461850643158,0.5826717019081116,3.0870063304901123,5.873764052921615e-07,0.0024397687520831823,1.9475216994635502e-09,0.0,0.0,0.0,0.0
197,adam,0.03560459878175489,0.44536452524123654,0.7405668535540181,3.950655183484477,1.6615575319637203e-06,0.003125460082364659,2.058824533796201e-09,0.0,0.0,0.0,0.0,7.120525421634797,6.288235187530518,0.22980457544326782,0.19767367839813232,0.5833827257156372,2.9554970264434814,5.912622782489052e-07,0.002444599522277713,1.9422963237758495e-09,0.0,0.0,0.0,0.0
198,adam,0.035546664629251726,0.44603974203909597,0.7388547755056812,3.9273816308667584,1.6915547832703e-06,0.003174630384291372,2.045184473388876e-09,0.0,0.0,0.0,0.0,7.10361663756832,6.385617733001709,0.22467286884784698,0.1985713392496109,0.5830937623977661,3.0807695388793945,6.56044733204908e-07,0.0024084195028990507,1.900675616894887e-09,0.0,0.0,0.0,0.0
199,adam,0.03544852468034913,0.44524450840488555,0.7374187669446391,3.926270869470412,1.7515661482086156e-06,0.003163276022420295,2.038979655367486e-09,0.0,0.0,0.0,0.0,7.095495393199306,6.312292098999023,0.22812366485595703,0.19595204293727875,0.5809829831123352,3.00243878364563,6.471655069617555e-07,0.0024018671829253435,1.8986321403957618e-09,0.0,0.0,0.0,0.0
200,adam,0.035126414750852895,0.4433915470877001,0.7325693695775924,3.9015431557932208,1.8081396965205766e-06,0.0032091722072612855,2.2087816128084852e-09,0.0,0.0,0.0,0.0,7.463293444725775,7.683637619018555,0.22557421028614044,0.1951722353696823,0.5804491639137268,2.994317054748535,7.039994898150326e-07,0.002400070894509554,1.9113304272622145e-09,0.0,0.0,0.0,0.0
201,adam,0.03472137463188941,0.44026092560060565,0.727831688619429,3.8884585980446107,1.8809141436342483e-06,0.0032000335519232095,2.3292447075049948e-09,0.0,0.0,0.0,0.0,7.427921510511829,7.660625457763672,0.22712606191635132,0.1941646784543991,0.57830810546875,2.96484112739563,7.457234119101486e-07,0.002388045657426119,2.8638014182291727e-09,0.0,0.0,0.0,0.0
202,adam,0.03442316033667134,0.43914435275139346,0.727206826210022,3.8738194819419616,1.9467373447461736e-06,0.0032351829802557347,2.3429547549392467e-09,0.0,0.0,0.0,0.0,7.4139901438067035,7.601609706878662,0.22641152143478394,0.1935548037290573,0.5787798762321472,2.920741081237793,7.885116701800143e-07,0.002361863385885954,1.8527707146276384e-09,0.0,0.0,0.0,0.0
203,adam,0.03425712288627701,0.43871511086340875,0.7240539539244867,3.862044742030482,2.0220113693510705e-06,0.0032153113279491663,1.9378240052030226e-09,0.0,0.0,0.0,0.0,7.387771560299781,7.598316669464111,0.2254888415336609,0.19283901154994965,0.5798143148422241,2.9318645000457764,8.231436368077993e-07,0.00233223638497293,1.786044756535432e-09,0.0,0.0,0.0,0.0
204,adam,0.034050923742113576,0.4361096783991783,0.7208693008269033,3.8622489052434124,2.0671067608007786e-06,0.0032216288269527496,3.1249262818965732e-09,0.0,0.0,0.0,0.0,7.376043088974491,7.5722174644470215,0.2250133752822876,0.19137851893901825,0.5797743797302246,2.918900966644287,8.728970328775176e-07,0.0023074366617947817,8.842854448687376e-09,0.0,0.0,0.0,0.0
205,adam,0.03380780024153571,0.43696747768309807,0.7215970197031575,3.839485260748094,2.111491495827889e-06,0.0032096628790661214,3.315523565372211e-09,0.0,0.0,0.0,0.0,7.350063954630206,7.556341171264648,0.22613993287086487,0.19049258530139923,0.5797781944274902,2.891836166381836,9.233280025000568e-07,0.0023142423015087843,2.2480257655388414e-09,0.0,0.0,0.0,0.0
206,adam,0.0337910282635881,0.4343267410032211,0.7183403891901816,3.8274269488550003,2.2067741581615278e-06,0.003212884992300983,1.990039666746691e-08,0.0,0.0,0.0,0.0,7.326729774475098,7.452848434448242,0.22460465133190155,0.18987983465194702,0.5784146189689636,2.817640781402588,9.617384648663574e-07,0.002287871204316616,3.668231229880803e-08,0.0,0.0,0.0,0.0
207,adam,0.03357963762696712,0.4344067535092754,0.7145112752914429,3.810048795515491,2.2277246766715243e-06,0.003237446987881295,1.0928053974279897e-08,0.0,0.0,0.0,0.0,7.302862551904494,7.460574626922607,0.2224532514810562,0.18937145173549652,0.5794687271118164,2.847306489944458,1.047688215294329e-06,0.0022794257383793592,2.3783006675159868e-09,0.0,0.0,0.0,0.0
208,adam,0.033398259190782424,0.43313167364366595,0.7131445850095441,3.796593273839643,2.312941682424524e-06,0.003223203813597079,3.0628596970500202e-09,0.0,0.0,0.0,0.0,7.278874151168331,7.4294819831848145,0.2230924367904663,0.1881575584411621,0.5790891647338867,2.811192035675049,1.1248748705838807e-06,0.0022899466566741467,2.968590040453023e-09,0.0,0.0,0.0,0.0
209,adam,0.0332665526338162,0.4325324296951294,0.7134000428261296,3.7724667979824926,2.378644137112837e-06,0.003232795624963699,4.784007763413181e-09,0.0,0.0,0.0,0.0,7.254136485438193,7.339212894439697,0.22325094044208527,0.18701724708080292,0.578230082988739,2.7358169555664062,1.127571295000962e-06,0.002244257368147373,1.0710943243452675e-08,0.0,0.0,0.0,0.0
210,adam,0.03313994810225502,0.4323752580150481,0.7123951623516698,3.757731999120405,2.4501722134206626e-06,0.0032561288230241307,1.2328372516405337e-08,0.0,0.0,0.0,0.0,7.2399017118638564,7.362491130828857,0.22180819511413574,0.18720020353794098,0.5807147026062012,2.7671937942504883,1.2203305459479452e-06,0.002244402188807726,4.828971889025979e-09,0.0,0.0,0.0,0.0
211,adam,0.0329647091848235,0.4313878378560466,0.7067993129453352,3.7361194702886764,2.518416053017943e-06,0.0032217376790339906,5.447800336292581e-09,0.0,0.0,0.0,0.0,7.193751058270855,7.301228046417236,0.2212502509355545,0.18618465960025787,0.579344630241394,2.7155697345733643,1.3053922884864733e-06,0.0022589522413909435,1.2656712122804947e-08,0.0,0.0,0.0,0.0
212,adam,0.03285027397496085,0.4313460655750767,0.7062909583891591,3.7204604917956936,2.5904462437474942e-06,0.0032546853781827995,8.478439609880692e-09,0.0,0.0,0.0,0.0,7.182063056576636,7.335652828216553,0.21840710937976837,0.18748627603054047,0.5839902758598328,2.776219367980957,1.3539222436520504e-06,0.002208313439041376,6.215396641806592e-09,0.0,0.0,0.0,0.0
213,adam,0.03268505086100871,0.43085619999516395,0.7041361293485088,3.6971271576419955,2.647043116197775e-06,0.0032524417845472215,5.609410079801267e-09,0.0,0.0,0.0,0.0,7.149813805857012,7.258849143981934,0.2209034264087677,0.18430928885936737,0.580336332321167,2.682846784591675,1.4266814787333715e-06,0.0022393041290342808,1.3316077129843507e-08,0.0,0.0,0.0,0.0
214,adam,0.03259394510138419,0.42959131636927206,0.7044431432600944,3.6840762092221166,2.7190072071994844e-06,0.003262856682281821,6.070239490274878e-09,0.0,0.0,0.0,0.0,7.136403775984241,7.328388690948486,0.21789142489433289,0.18525436520576477,0.5853965878486633,2.760957956314087,1.5471404140043887e-06,0.0022736992686986923,3.104315693391868e-09,0.0,0.0,0.0,0.0
215,adam,0.03241432434128177,0.4279836252812416,0.6998551362945188,3.6602553321469213,2.779982123097251e-06,0.0032637363765388727,2.4866455350022653e-08,0.0,0.0,0.0,0.0,7.096933364868164,7.250875473022461,0.216783806681633,0.18548555672168732,0.5850620269775391,2.706777334213257,1.6309636521327775e-06,0.0022330174688249826,1.1496103624608622e-08,0.0,0.0,0.0,0.0
216,adam,0.03236376764553209,0.4275755699603788,0.6987261003063571,3.6550686897770053,2.8130114793795303e-06,0.0032563632534396265,3.995308241950251e-09,0.0,0.0,0.0,0.0,7.086209450998614,7.223879337310791,0.21693572402000427,0.1845133751630783,0.584373950958252,2.686875104904175,1.678951093708747e-06,0.002210095291957259,1.4939234294075732e-09,0.0,0.0,0.0,0.0
217,adam,0.032176908406038436,0.42638333574418097,0.6971402014455488,3.633241484242101,2.95176966808926e-06,0.003269369916750058,3.314727274023939e-09,0.0,0.0,0.0,0.0,7.05891732246645,7.171929836273193,0.2166195958852768,0.18249982595443726,0.5846375226974487,2.6423146724700928,1.738304035825422e-06,0.0022106643300503492,1.3180975200199896e-09,0.0,0.0,0.0,0.0
218,adam,0.032065235138420134,0.4260028100782825,0.6997104979330494,3.6137491118523384,2.9868970819558356e-06,0.003298590996212536,1.0008669989566038e-08,0.0,0.0,0.0,0.0,7.049108705212993,7.141119956970215,0.2177494913339615,0.18101409077644348,0.5814489722251892,2.616204023361206,1.7433796983823413e-06,0.0021816436201334,1.419137918290403e-09,0.0,0.0,0.0,0.0
219,adam,0.03196613430496185,0.4248347224727754,0.6945054790666026,3.607409838707216,3.039279392631274e-06,0.003300169325103202,1.6974357403536223e-09,0.0,0.0,0.0,0.0,7.028058698100429,7.086374759674072,0.21468950808048248,0.18152490258216858,0.582878828048706,2.592005491256714,1.8995337995875161e-06,0.0021781742107123137,1.3778491680938032e-09,0.0,0.0,0.0,0.0
220,adam,0.03180171975926045,0.42478751559411326,0.6935354932661979,3.574558050401749,3.157802915842284e-06,0.0032758344670817735,2.1341744493505365e-08,0.0,0.0,0.0,0.0,6.984558613069596,7.0516204833984375,0.21463529765605927,0.18055573105812073,0.5833284854888916,2.5642929077148438,1.9353874449734576e-06,0.0021550473757088184,1.6825618676108434e-09,0.0,0.0,0.0,0.0
221,adam,0.031704409528643854,0.42314672277819726,0.6908155372065883,3.570117158274497,3.2338590142077715e-06,0.0032865720680884778,5.89680829971913e-09,0.0,0.0,0.0,0.0,6.9725675736704185,7.091009616851807,0.21316342055797577,0.18053360283374786,0.587110698223114,2.6022300720214844,2.0659963411162607e-06,0.0021871270146220922,5.0608410795405234e-09,0.0,0.0,0.0,0.0
222,adam,0.03160461903579773,0.4207148417349785,0.6903269983107044,3.546308163673647,3.2718820905081944e-06,0.0032677453747319597,4.4685189419658675e-09,0.0,0.0,0.0,0.0,6.93805593059909,7.030486583709717,0.21235992014408112,0.17904064059257507,0.5865044593811035,2.555873394012451,2.1516461856663227e-06,0.002186772646382451,1.2705906327070693e-09,0.0,0.0,0.0,0.0
223,adam,0.03139392989537408,0.4197905284743155,0.6884538838940282,3.525888112283522,3.377496333937855e-06,0.0032724301375809217,4.1536964656338405e-09,0.0,0.0,0.0,0.0,6.909892420614919,7.043088436126709,0.21116818487644196,0.1792147010564804,0.5891037583351135,2.572871446609497,2.258045014968957e-06,0.0021932062227278948,7.823221181979534e-09,0.0,0.0,0.0,0.0
224,adam,0.03132070330602507,0.42122700810432434,0.6895613285803026,3.5149713177834787,3.4633344218872803e-06,0.0033218670230839523,7.3534750152836456e-09,0.0,0.0,0.0,0.0,6.9129870014805945,7.034663677215576,0.21115648746490479,0.1781996786594391,0.5892986059188843,2.5625641345977783,2.3542161216028035e-06,0.0022090713027864695,1.1986106551731268e-09,0.0,0.0,0.0,0.0
225,adam,0.031193358342974417,0.41949520957085396,0.6861741965816867,3.49132429399798,3.5289718183658776e-06,0.003309820778667927,1.2445844731156705e-08,0.0,0.0,0.0,0.0,6.8740907176848385,6.951170444488525,0.21195901930332184,0.17582863569259644,0.5859972238540649,2.4831156730651855,2.4134192244673613e-06,0.0022169481962919235,4.918313756263615e-09,0.0,0.0,0.0,0.0
226,adam,0.031120674924985055,0.4160159259073196,0.6824123993996651,3.4816045068925425,3.589765737483357e-06,0.0032982931682659735,8.03412692646123e-09,0.0,0.0,0.0,0.0,6.84704440639865,6.963132858276367,0.2090979963541031,0.17674854397773743,0.5892156958580017,2.520650863647461,2.527554670450627e-06,0.002192622981965542,1.2277228123025452e-09,0.0,0.0,0.0,0.0
227,adam,0.031081467987068238,0.4150849138536761,0.6820130098250604,3.469759818046324,3.638146520848574e-06,0.003287758850943177,1.8176249358672275e-09,0.0,0.0,0.0,0.0,6.829779947957685,7.017513751983643,0.20653501152992249,0.17760376632213593,0.5988051295280457,2.5688157081604004,2.687556843739003e-06,0.002230898942798376,5.760800281251477e-09,0.0,0.0,0.0,0.0
228,adam,0.030805625862652255,0.4140662512471599,0.6799212828759225,3.439889592509116,3.749756769461636e-06,0.0033280338731504254,1.4723833757958372e-08,0.0,0.0,0.0,0.0,6.7980728303232505,6.941551685333252,0.2075144350528717,0.1757073551416397,0.5938518643379211,2.5044302940368652,2.7269229576631915e-06,0.0022066165693104267,1.7402453922343852e-09,0.0,0.0,0.0,0.0
229,adam,0.030792878880616156,0.41478099649952305,0.6801330062650865,3.43517917202365,3.872417584071011e-06,0.00335278456670142,3.7218315060696324e-09,0.0,0.0,0.0,0.0,6.799888641603531,6.901519298553467,0.20783573389053345,0.17292124032974243,0.5920021533966064,2.4634268283843994,2.8597110031114426e-06,0.002241364913061261,1.0873093536645229e-09,0.0,0.0,0.0,0.0
230,adam,0.030652950788217205,0.4112977481657459,0.6761529695603156,3.4151837056682957,3.897925045103259e-06,0.0033000935875480216,1.732203968793277e-08,0.0,0.0,0.0,0.0,6.752053952986194,6.874220371246338,0.20535936951637268,0.1738055944442749,0.595024585723877,2.460115909576416,2.964400209748419e-06,0.002215537941083312,7.6764141709873e-09,0.0,0.0,0.0,0.0
231,adam,0.030567063379191583,0.4101125030748306,0.6752880792463979,3.406804661596975,4.017962620280507e-06,0.0032917216209874998,4.443685885207981e-09,0.0,0.0,0.0,0.0,6.7369443062813055,6.87506103515625,0.2060428261756897,0.17262890934944153,0.5962822437286377,2.444854736328125,3.066619683522731e-06,0.0022533920127898455,6.79826195337796e-09,0.0,0.0,0.0,0.0
232,adam,0.030445372805960717,0.40769281118146833,0.6797270063431032,3.3872193136522846,4.124553983743798e-06,0.0033848052994618493,3.4711173004009856e-09,0.0,0.0,0.0,0.0,6.742092117186515,6.91481876373291,0.2030763179063797,0.1737489551305771,0.6039780974388123,2.4949026107788086,3.2022969662648393e-06,0.002253350568935275,4.71224481657373e-09,0.0,0.0,0.0,0.0
233,adam,0.03035031229017242,0.40815357142879116,0.6753564227011896,3.3771871751354587,4.169721412308131e-06,0.003321801162054462,3.5038643312943917e-09,0.0,0.0,0.0,0.0,6.707626019754717,6.867002964019775,0.20345047116279602,0.1717301309108734,0.6020076870918274,2.458789825439453,3.2712864594941493e-06,0.002221775706857443,4.312571189046821e-09,0.0,0.0,0.0,0.0
234,adam,0.030247876600873087,0.4062216080004169,0.6712061109081391,3.3488647322500906,4.318632759790372e-06,0.003379063665746681,2.807701582699474e-08,0.0,0.0,0.0,0.0,6.676982125928325,6.85169792175293,0.2017761766910553,0.17150218784809113,0.6026119589805603,2.4553847312927246,3.4467250316083664e-06,0.002245489042252302,4.546251730630502e-08,0.0,0.0,0.0,0.0
235,adam,0.03017565265538231,0.40460433210096053,0.6701937721621606,3.3396659666492092,4.323305010104612e-06,0.003321230096081572,1.235021953164165e-08,0.0,0.0,0.0,0.0,6.6495494688710854,6.797000885009766,0.20087212324142456,0.1711277961730957,0.6031383275985718,2.4150149822235107,3.5385176033742027e-06,0.0022286109160631895,6.195123081198517e-09,0.0,0.0,0.0,0.0
236,adam,0.030119646821291216,0.4054892880301322,0.6701131155413966,3.3401275142546623,4.51538587566897e-06,0.0033347664040423207,2.291361183230421e-09,0.0,0.0,0.0,0.0,6.653469931694769,6.8281049728393555,0.19901543855667114,0.17154325544834137,0.6093873381614685,2.439866065979004,3.7061986404296476e-06,0.0022752771619707346,9.522165278497141e-10,0.0,0.0,0.0,0.0
237,adam,0.029975214131897496,0.40232951314218585,0.6688583531687337,3.314642498570104,4.525049535591426e-06,0.0033491066611942744,1.1057973390007286e-09,0.0,0.0,0.0,0.0,6.621030099930302,6.73051118850708,0.199679896235466,0.1697934865951538,0.6044719219207764,2.3622097969055176,3.7124011669220636e-06,0.0022290823981165886,1.434752316953336e-09,0.0,0.0,0.0,0.0
238,adam,0.029847727247303533,0.4011954992048202,0.668122987593374,3.2934087937878025,4.66957239510638e-06,0.00336173425368484,1.2422923174031232e-09,0.0,0.0,0.0,0.0,6.5969702812933155,6.70922327041626,0.19880729913711548,0.16841647028923035,0.606487512588501,2.346013307571411,3.891165306413313e-06,0.002239309484139085,2.9930034006753203e-09,0.0,0.0,0.0,0.0
239,adam,0.029759902507066727,0.39965292522984164,0.6655342694251768,3.2927982038067234,4.769674638561311e-06,0.0033624715607372983,1.4807023771975621e-08,0.0,0.0,0.0,0.0,6.5873834548457975,6.675593852996826,0.19787894189357758,0.16759710013866425,0.6052663326263428,2.3272531032562256,4.023875135317212e-06,0.0022386121563613415,6.648788630769786e-09,0.0,0.0,0.0,0.0
240,adam,0.02958062495435438,0.3983959469103044,0.663265464767333,3.274580378686228,4.904357630889976e-06,0.003372470773155651,5.6822160632655305e-09,0.0,0.0,0.0,0.0,6.561609791171167,6.675266742706299,0.1945856511592865,0.16915147006511688,0.6112070679664612,2.344343900680542,4.243656348990044e-06,0.0022441374603658915,9.265669342894967e-10,0.0,0.0,0.0,0.0
241,adam,0.02955037872156789,0.39560517572587534,0.6659916437441303,3.26469071449772,4.980203738664239e-06,0.003355058863939297,3.589652550117067e-09,0.0,0.0,0.0,0.0,6.549609645720451,6.642425537109375,0.19375517964363098,0.16752715408802032,0.6123702526092529,2.320329189300537,4.361395440355409e-06,0.0022473279386758804,8.56884430078253e-09,0.0,0.0,0.0,0.0
242,adam,0.029410942607829647,0.39745125462931974,0.6642924681786568,3.246258674129363,5.075144218285606e-06,0.0033852893693913375,5.561701185618334e-09,0.0,0.0,0.0,0.0,6.534116006666614,6.665307521820068,0.1924285888671875,0.16757847368717194,0.6169897317886353,2.337907075881958,4.581313987728208e-06,0.0022844106424599886,2.706035617805469e-09,0.0,0.0,0.0,0.0
243,adam,0.029207724236672925,0.394092281018534,0.6618761804796034,3.232102278740175,5.209219536130061e-06,0.0033873681564845384,1.034902714958455e-08,0.0,0.0,0.0,0.0,6.5072822263163905,6.64272928237915,0.19131749868392944,0.16691243648529053,0.6169565916061401,2.3259663581848145,4.759905095852446e-06,0.0022972943261265755,2.814692834363086e-08,0.0,0.0,0.0,0.0
244,adam,0.02916654541848167,0.3924293768021368,0.6592165616250807,3.2145737524955504,5.300421889842255e-06,0.0033736255755948442,5.157688373166074e-09,0.0,0.0,0.0,0.0,6.477115138884513,6.636537075042725,0.19088630378246307,0.1647544503211975,0.6206262707710266,2.325486660003662,4.817657099920325e-06,0.002266982337459922,1.6156039839287928e-09,0.0,0.0,0.0,0.0
245,adam,0.029085320450605884,0.39229699392472545,0.6611434086676566,3.2061932548399894,5.48596194822758e-06,0.0033869238405097877,4.422851310998739e-09,0.0,0.0,0.0,0.0,6.474704250212638,6.566962242126465,0.18992696702480316,0.1630345731973648,0.6171705722808838,2.275606393814087,4.989620265405392e-06,0.0022815170232206583,1.9073234103217374e-09,0.0,0.0,0.0,0.0
246,adam,0.02896832218093257,0.3906347588185341,0.6618599987799122,3.193513762566351,5.476432336088751e-06,0.0033618803812010636,1.2683653052578753e-08,0.0,0.0,0.0,0.0,6.454148523269161,6.568680763244629,0.18782763183116913,0.16315028071403503,0.6204249858856201,2.2797257900238037,5.3039284466649406e-06,0.002338175429031253,1.591498843822592e-08,0.0,0.0,0.0,0.0
247,adam,0.028839457539781448,0.38747012711340384,0.656597763299942,3.1750333232264363,5.689394334518921e-06,0.0034084594808518887,4.07692755899e-09,0.0,0.0,0.0,0.0,6.4268629166387745,6.517866134643555,0.18759533762931824,0.16189859807491302,0.6197711825370789,2.251182794570923,5.257958036963828e-06,0.0022671089973300695,9.567625802731072e-09,0.0,0.0,0.0,0.0
248,adam,0.02866893568106236,0.38801431271337694,0.6571174667727563,3.1533768023214033,5.856560766269761e-06,0.0034188867486532656,9.491141562642792e-09,0.0,0.0,0.0,0.0,6.4067377890309976,6.473657131195068,0.18612903356552124,0.1610412746667862,0.6200949549674988,2.2171759605407715,5.54705457034288e-06,0.002301400527358055,1.0728087307398937e-09,0.0,0.0,0.0,0.0
249,adam,0.0284671786451532,0.3869835926640418,0.657867512395305,3.145877161333638,5.9430342169493555e-06,0.003395389682883697,4.0745021335381225e-09,0.0,0.0,0.0,0.0,6.392007504740069,6.4963507652282715,0.18426868319511414,0.1620243936777115,0.6258420348167419,2.2417044639587402,5.687816155841574e-06,0.002312334254384041,1.0688319118656864e-09,0.0,0.0,0.0,0.0
250,adam,0.02836724773289696,0.38598125019381124,0.6559780720741518,3.13220577855264,6.163930573811447e-06,0.0034303798099919675,1.0283698237054016e-08,0.0,0.0,0.0,0.0,6.378463575916905,6.380254745483398,0.18383803963661194,0.16110502183437347,0.6214342713356018,2.157443046569824,5.7434631344222e-06,0.0022557408083230257,1.8046335981125594e-08,0.0,0.0,0.0,0.0
251,adam,0.02832724724806124,0.38368959965244415,0.6525040739966977,3.1124417628011396,6.243600167973425e-06,0.0034373465234473826,5.013241887927199e-09,0.0,0.0,0.0,0.0,6.3476377302600495,6.364387035369873,0.1840398758649826,0.1575329452753067,0.6190405488014221,2.1418826580047607,5.917868747928878e-06,0.002296557417139411,1.167236796106863e-08,0.0,0.0,0.0,0.0
252,adam,0.028076352551579475,0.3832367052955012,0.658574802260245,3.1110197805589244,6.29769927458725e-06,0.0034299873101014283,9.27227770549762e-09,0.0,0.0,0.0,0.0,6.355329975005119,6.373402118682861,0.1822754293680191,0.15842093527317047,0.6246649026870728,2.156954050064087,6.1347400333033875e-06,0.0022867347579449415,8.386847882846382e-10,0.0,0.0,0.0,0.0
253,adam,0.02801944063075127,0.3816552758216858,0.6544641006377435,3.0942241453355357,6.410720376856437e-06,0.0034371726665525667,1.1084090242415606e-08,0.0,0.0,0.0,0.0,6.327010739234186,6.430448532104492,0.179578498005867,0.1600896120071411,0.6308034658432007,2.2085673809051514,6.49102321403916e-06,0.0023589646443724632,4.933859099054416e-09,0.0,0.0,0.0,0.0
254,adam,0.027988718642342474,0.3803289897980229,0.6544812783118217,3.072649825003839,6.6061328828753524e-06,0.003429339319888142,3.3606473016609397e-09,0.0,0.0,0.0,0.0,6.300728782530753,6.4477338790893555,0.17995579540729523,0.1582007259130478,0.6337450742721558,2.2200610637664795,6.539960850204807e-06,0.002345495391637087,3.12855252815325e-09,0.0,0.0,0.0,0.0
255,adam,0.027919514945918513,0.38096459930942905,0.6521067427050683,3.0586239061047955,6.776737864716016e-06,0.0034614360080130638,1.815800843019133e-09,0.0,0.0,0.0,0.0,6.287715311973326,6.325178623199463,0.18052077293395996,0.15498584508895874,0.6260353922843933,2.1155812740325928,6.586104063899256e-06,0.002358050085604191,7.3764772068329876e-09,0.0,0.0,0.0,0.0
256,adam,0.027700077441911542,0.3771943978724941,0.6530066036408947,3.0414835329978698,6.706164435121126e-06,0.0034312792723217318,1.838276293193943e-08,0.0,0.0,0.0,0.0,6.257715394420009,6.297073841094971,0.179597869515419,0.1552129089832306,0.6270447373390198,2.1027534008026123,6.664916327281389e-06,0.0023230735678225756,1.6808777703047895e-09,0.0,0.0,0.0,0.0
257,adam,0.02757737352963417,0.37826515878400496,0.6510054238380925,3.0286210813829975,6.900197927133112e-06,0.0034451222482828362,1.6274066646253742e-09,0.0,0.0,0.0,0.0,6.242910815823462,6.366610050201416,0.17619366943836212,0.1566062569618225,0.635638952255249,2.178227186203003,6.921296971995616e-06,0.002348521491512656,2.189217029879842e-09,0.0,0.0,0.0,0.0
258,adam,0.02754858112142932,0.37537728009685395,0.6493086295743142,3.0103478047155563,7.0439353352882e-06,0.0034606282358929036,1.8865259336776594e-09,0.0,0.0,0.0,0.0,6.218885760153493,6.307322978973389,0.17689113318920135,0.155435249209404,0.6314472556114197,2.1263105869293213,6.981900241953554e-06,0.0023424180690199137,2.269043619662625e-09,0.0,0.0,0.0,0.0
259,adam,0.02747710097220636,0.376923099640877,0.6484986534041743,3.000139351814024,7.176649066217754e-06,0.0034603575815356545,1.3452797556937874e-08,0.0,0.0,0.0,0.0,6.207791774503646,6.326294898986816,0.1761295199394226,0.1534949392080307,0.6340268850326538,2.133986473083496,7.314035883609904e-06,0.0024161485489457846,1.2877005017841725e-09,0.0,0.0,0.0,0.0
260,adam,0.02734266822376559,0.37442942876969615,0.6479030953299615,2.9920542086324384,7.209872716973017e-06,0.0034533274930811696,2.3404984294736387e-09,0.0,0.0,0.0,0.0,6.191487081589237,6.319705009460449,0.17498759925365448,0.1546628624200821,0.6356861591339111,2.141054630279541,7.3743576649576426e-06,0.0023825340904295444,6.16122930452434e-10,0.0,0.0,0.0,0.0
261,adam,0.02725685357807144,0.37372401837379704,0.6501595339467449,2.968217057566489,7.235352636451998e-06,0.0034471117861328586,1.2077539400478707e-08,0.0,0.0,0.0,0.0,6.168626908333071,6.2605133056640625,0.1758805811405182,0.15042616426944733,0.6310123801231384,2.082143783569336,7.482811270165257e-06,0.0024264499079436064,7.419760805760234e-08,0.0,0.0,0.0,0.0
262,adam,0.02707148391392923,0.3718803342311613,0.6492262155778946,2.957730193291941,7.449670104711737e-06,0.003475589151944845,1.3294873148620327e-08,0.0,0.0,0.0,0.0,6.157100369853358,6.317416667938232,0.17382895946502686,0.1535193920135498,0.6380731463432312,2.137692451477051,7.639012437721249e-06,0.002427580999210477,2.5153483740325555e-09,0.0,0.0,0.0,0.0
263,adam,0.027155820400484146,0.37176037507672466,0.6482649695488715,2.9511028259031233,7.5119395689633225e-06,0.003478780899557375,1.2484878668529396e-09,0.0,0.0,0.0,0.0,6.149403541318832,6.246208667755127,0.1738085299730301,0.15174752473831177,0.6336806416511536,2.076472282409668,7.745357834210154e-06,0.002453126711770892,1.069287658417295e-09,0.0,0.0,0.0,0.0
264,adam,0.02699972454818987,0.3723889483559516,0.6484625397189971,2.9315076566511586,7.783964123988088e-06,0.003513078558288755,2.9678942547300788e-09,0.0,0.0,0.0,0.0,6.136113428300427,6.231654167175293,0.17467066645622253,0.1486329585313797,0.632594108581543,2.06070876121521,7.745742550469004e-06,0.002451104810461402,3.067713416626816e-09,0.0,0.0,0.0,0.0
265,adam,0.02688317751932529,0.3678328000730084,0.647125776736967,2.912689447402954,7.68688455683596e-06,0.003488998897674103,2.3131030675090316e-09,0.0,0.0,0.0,0.0,6.100456991503315,6.238417625427246,0.1729971021413803,0.14989149570465088,0.6344385743141174,2.079359292984009,7.898114745330531e-06,0.0024473201483488083,1.0048951892827063e-08,0.0,0.0,0.0,0.0
266,adam,0.026860642877797925,0.3691307729290378,0.6468083685444247,2.9097702426295124,8.013724210843887e-06,0.003500908245182326,1.648380392039703e-08,0.0,0.0,0.0,0.0,6.100953240548411,6.265921115875244,0.1730271428823471,0.14769291877746582,0.6387770175933838,2.094693660736084,7.998780347406864e-06,0.0024670783895999193,1.63658953056256e-09,0.0,0.0,0.0,0.0
267,adam,0.02683277452184308,0.3677020765119983,0.6466276434160048,2.8897743532734532,7.875576425102472e-06,0.003482297686259112,2.684206640111941e-09,0.0,0.0,0.0,0.0,6.0733173893344015,6.265160083770752,0.1708463430404663,0.1491403877735138,0.6401877403259277,2.10426664352417,8.220016752602533e-06,0.002501026727259159,3.2277966965921223e-09,0.0,0.0,0.0,0.0
