x,y,c_abs_error_t71
17.75932,3.1534662,0.1711455
17.972195,3.154615,0.17447948
17.462072,3.3866837,0.17565536
17.668264,3.3572717,0.1803301
17.878912,3.3482335,0.18209797
17.57721,3.5610769,0.17801291
17.78563,3.5418518,0.17755735
17.692347,3.7354703,0.17357886
19.219221,4.3620634,0.11540389
19.296764,4.139089,0.10918641
19.37431,3.9161146,0.11402118
19.451853,3.69314,0.120850325
19.498453,4.3436475,0.1083529
19.586876,4.111452,0.09898847
19.675299,3.8792565,0.09814799
19.777683,4.3252316,0.10225135
19.876986,4.083815,0.08992386
18.234148,3.7173858,0.16635758
18.14683,3.5297954,0.17575765
18.059513,3.3422053,0.1873107
18.398155,3.5802855,0.17522758
18.312643,3.3804789,0.18716931
18.227133,3.1806722,0.19207448
18.56216,3.4431856,0.18686306
18.478456,3.2311623,0.17352676
18.726168,3.3060856,0.19579768
18.722815,4.023205,0.13555479
18.723932,3.7841651,0.15074146
18.72505,3.5451252,0.1740011
18.965826,3.9131832,0.13024801
18.975128,3.6627398,0.15698469
18.98443,3.4122963,0.16470337
19.20884,3.8031616,0.12801766
19.226324,3.5413144,0.19508159
2.469741,38.285583,0.19822058
2.2262757,38.362083,0.19856948
2.3779764,38.113075,0.20752949
6.904751,38.831184,0.23955539
6.916184,39.08385,0.21404266
6.6763687,38.898514,0.24877259
7.556132,38.234528,0.23879978
7.7329273,38.49615,0.24181509
7.9097223,38.757774,0.24568662
7.4151325,38.41097,0.23990393
7.5919275,38.672592,0.24242753
7.2741327,38.58741,0.23925194
8.00834,38.16859,0.23482892
7.959031,38.463184,0.24168265
7.782236,38.201557,0.23765194
8.652727,38.03514,0.21332249
8.641633,38.268723,0.20382088
8.443585,38.08538,0.21942088
2.7449021,38.28141,0.19452927
2.6531377,38.1089,0.20366105
2.5613732,37.93639,0.21236998
2.9282987,38.104725,0.2042943
2.8365343,37.932213,0.21176276
3.1116955,37.92804,0.2146593
2.829591,38.54756,0.17861626
3.0976768,38.637028,0.17156541
2.767633,38.809284,0.16150475
3.1963844,38.19419,0.20931584
3.2810733,38.460342,0.1962221
3.0129879,38.370876,0.18950635
3.6309772,38.81343,0.19297588
3.8961918,38.900364,0.20342335
3.58838,39.144276,0.1877026
6.091953,38.886612,0.27721664
5.926299,39.201023,0.25729632
5.735919,38.807377,0.28656784
4.567566,38.900913,0.24573132
4.973726,38.81453,0.27465826
4.6861305,39.235847,0.26065478
2.8099315,37.40873,0.19421118
2.9105196,37.581833,0.19947594
3.0111074,37.754936,0.20565611
2.6353583,37.586006,0.20273763
2.7359464,37.75911,0.20540512
2.4607852,37.763287,0.21004796
3.009824,37.357628,0.18833321
3.2097166,37.306522,0.18442678
3.409609,37.25542,0.18078184
3.1104121,37.53073,0.19838715
3.3103044,37.479626,0.1966033
3.211,37.703835,0.20829058
2.2363627,37.672127,0.2118265
1.959266,37.681355,0.22773862
2.1865134,37.403687,0.2097221
2.585509,37.31757,0.19750786
2.4109359,37.494846,0.20568556
2.3610866,37.226406,0.20257753
7.567591,37.990646,0.23607877
7.57905,37.74677,0.22891271
7.5905094,37.50289,0.22159514
7.793695,37.95768,0.23165163
