concentration,mu_h(c)
0.0126,-0.12959933
0.012798808,-0.10662246
0.0126,-0.12233472
0.0126,-0.13785982
0.012628889,-0.13429165
0.0126,-0.14855218
0.020701362,-0.07083416
0.019793594,-0.08407235
0.018702473,-0.09746003
0.021874083,-0.11101055
0.013206281,-0.09075093
0.0126,-0.104112625
0.0126,-0.117605686
0.0126,-0.110337734
0.0126,-0.12377405
0.151669584,0.3654952
0.148156803,0.38641405
0.16308599,0.4141047
0.123578193,0.37256122
0.156144595,0.4032197
0.169987434,0.43830776
0.087997559,0.39618015
0.137760303,0.43375945
0.054053241,0.4333644
0.025447676,-0.08654666
0.037897059,-0.06118083
0.050403649,-0.034887075
0.021874083,-0.10436964
0.033930111,-0.08005214
0.047106176,-0.05483699
0.030714953,-0.0993135
0.03800971,-0.075142145
0.030714953,-0.095795155
0.088420625,0.32877254
0.072250725,0.35819674
0.064134937,0.39372778
0.060243357,0.35783982
0.07953715,0.39577508
0.090345428,0.4374895
0.038911656,0.40270305
0.090345428,0.44617963
0.0126,0.45916772
0.036968022,-0.08783007
0.036968022,-0.089348316
0.030926067,-0.09191847
0.054738987,-0.05742526
0.048328837,-0.06044221
0.044070918,-0.06464076
0.072918632,-0.027391195
0.066045942,-0.03199792
0.089747254,0.0022034645
0.036581571,0.33700395
0.016290856,0.37374425
0.01265813,0.41520548
0.019952011,0.38840675
0.0126,0.43136477
0.0126,0.47594833
0.033833201,0.4518726
0.029644298,0.49607253
0.044500557,0.5187328
0.10281811,0.034854174
0.086442514,-0.008523464
0.067982962,-0.052372217
0.044996918,-0.096460104
0.10260994,-0.008728981
0.082145122,-0.049499035
0.0614915,-0.0907495
0.070944698,-0.049550533
0.051570638,-0.08776808
0.176869362,0.60300446
0.188039146,0.6018268
0.190360137,0.59634614
0.191942614,0.5864663
0.19879866,0.5893161
0.198647885,0.5763904
0.198061815,0.55944264
0.246932133,0.5378777
0.25857492,0.51370656
0.317148273,0.44180763
0.061618809,0.40137005
0.042198434,0.43951988
0.046580203,0.47959328
0.078756233,0.47014832
0.044015452,0.5076821
0.045022364,0.5429565
0.131538612,0.53828025
0.098868765,0.5673189
0.179189081,0.5886594
0.198828325,0.5232073
0.208291322,0.5483813
0.225420916,0.57091165
0.19557475,0.576334
0.20398101,0.5913851
0.217492748,0.600688
0.185745139,0.602494
0.188418887,0.6019565
0.249431347,0.51147187
0.27568168,0.4897297
0.299887869,0.46636295
0.318226378,0.42109126
0.341138813,0.39356977
0.371523345,0.3655402
0.399356895,0.2964282
0.43635202,0.26604903
0.501105747,0.1426214
0.501105747,0.031193126
0.568043054,-0.07715783
0.584331254,-0.1751135
0.455994723,0.18508917
0.503841503,0.07863159
0.543590857,-0.026494414
0.434605842,0.22789803
0.480204556,0.12731557
0.412863943,0.27043107
0.030882985,0.057350874
0.023402244,-0.010637999
0.015474408,-0.0785377
0.0126,-0.14537907
0.04002467,0.0011069775
0.026029848,-0.063640356
0.0126,-0.12804484
0.045454411,-0.049979687
0.028465299,-0.11149311
0.584331254,-0.26491603
0.612280593,-0.34233052
0.650480371,-0.40571672
0.549959619,-0.08950612
0.57005501,-0.18655977
0.592310756,-0.27321106
0.513107028,0.0024587957
0.534337124,-0.09964357
0.472768601,0.097563
0.042529259,0.084728956
0.019687506,-0.013284683
0.01497153,-0.10784054
0.0126,-0.1966939
0.020733749,-0.0026996136
0.012734242,-0.093774796
0.0126,-0.18099356
0.012799035,-0.07897782
0.0126,-0.16336322
0.695595372,-0.47160983
0.743833703,-0.5151974
0.788039091,-0.54375136
0.609608346,-0.33339202
0.656600563,-0.41159135
0.705689117,-0.4653147
0.568890679,-0.24657735
0.619083335,-0.33626938
0.530346867,-0.1477901
0.0126,-0.23234344
0.018199151,-0.15635657
0.042795165,-0.07100439
0.072697733,0.02439785
0.0126,-0.23465586
0.021910193,-0.15571308
0.04494839,-0.0672071
0.0126,-0.23238564
0.015216965,-0.15030456
0.0126,-0.22560406
0.034070128,0.06402445
0.018477545,-0.04454899
0.0126,-0.14341712
0.02925292,-0.035465956
0.013510878,-0.13403058
0.0126,-0.2236135
0.017104385,-0.121978045
0.0126,-0.21148634
0.803817321,-0.5914173
0.768624352,-0.55127573
0.703399332,-0.47213644
0.626699956,-0.3446657
0.802016976,-0.5823636
0.759929321,-0.5296023
0.68927256,-0.43010485
0.794270119,-0.5676979
0.751907657,-0.49661183
0.012615894,-0.15869856
0.013359668,-0.08561516
0.014530765,-0.006290436
0.0126,-0.22487235
0.0126,-0.15763617
0.0126,-0.08445716
0.0126,-0.2240231
0.0126,-0.15682983
0.0126,-0.22375226
0.663248561,-0.4324203
0.721310115,-0.5101672
0.772851169,-0.5625572
0.723785065,-0.5275605
0.779940898,-0.57450855
0.802247085,-0.597597
0.781018865,-0.5826615
0.807699007,-0.60099375
0.801992817,-0.60263586
0.698202025,-0.51427805
0.74357066,-0.5634862
0.788117307,-0.5919341
0.743557359,-0.568743
0.789658384,-0.59520566
0.797916533,-0.603094
0.793991285,-0.5976038
0.803759809,-0.60287094
0.816634937,-0.6021259
0.83114194,-0.6013211
0.824232695,-0.6003759
0.828779558,-0.59936774
0.80935818,-0.60050845
0.820908562,-0.6013005
0.818036373,-0.60185075
0.778180216,-0.58280385
0.795343237,-0.58412516
0.741533552,-0.5452378
0.0126,-0.19640255
0.0126,-0.20755649
0.0126,-0.21697617
0.0126,-0.13608766
0.0126,-0.14762545
0.0126,-0.15669465
0.0126,-0.07290387
0.0126,-0.084294796
0.0126,-0.0069568157
0.838592646,-0.5970249
0.836118008,-0.60303545
0.817056058,-0.59269667
0.789788888,-0.563645
0.841000879,-0.5978706
0.83052664,-0.6029687
0.810477962,-0.592651
0.828779558,-0.5986507
0.824046807,-0.60287297
0.014230271,0.019803762
0.012972581,-0.050862074
0.012655076,-0.12110138
0.012636752,-0.18957496
0.0126,-0.05586171
0.0126,-0.12031889
0.0126,-0.18354297
0.0126,-0.12834167
0.0126,-0.1860652
0.838155368,-0.594867
0.838282281,-0.59194875
0.844982582,-0.5880774
0.835409595,-0.6029867
0.835943706,-0.6025231
0.839761442,-0.6014775
0.831073348,-0.5983887
0.834803895,-0.5999732
0.827471514,-0.5776055
0.01261884,-0.23337984
0.012665003,-0.21866941
0.012668915,-0.2035234
0.012791326,-0.1602521
0.012827977,-0.14355111
0.012755213,-0.12827611
0.012984162,-0.08057666
0.013213858,-0.06376004
0.022636999,0.0020017624
0.807237323,-0.5892018
0.83837093,-0.6026274
0.843436056,-0.59971476
0.821098314,-0.6030108
0.844262515,-0.5974146
0.848834978,-0.58316135
0.827399151,-0.5954404
0.848834978,-0.5789859
0.836810058,-0.57618153
0.01280913,-0.078484535
0.01263299,-0.13770103
0.012603416,-0.19032454
0.0126,-0.23449492
0.012715674,-0.13181067
0.012636304,-0.19039536
0.0126,-0.24132156
0.012695464,-0.18388557
0.012604254,-0.2404778
0.8146632,-0.5780351
0.793587329,-0.5859053
0.771090695,-0.5986028
0.796308037,-0.6021774
0.771627039,-0.6029432
0.748411637,-0.6022519
0.751072627,-0.5727097
0.716018437,-0.55664074
0.677601643,-0.41926223
0.01317982,-0.044294357
0.012935894,-0.095104694
0.01312721,-0.13931704
0.013463745,-0.19127321
0.0126,-0.1105268
0.0126,-0.16033602
0.0126,-0.20345783
0.0126,-0.17454171
0.0126,-0.22066236
0.526612218,-0.044887662
0.653232481,-0.4168715
0.72364787,-0.58466434
0.62692185,-0.30628994
0.72260441,-0.5270313
0.755745685,-0.5975766
0.683616439,-0.40523547
0.726511197,-0.5285655
0.671571397,-0.3761689
0.037897657,0.11668515
0.018406739,0.033115625
0.013560363,-0.10044479
0.0126,-0.2809763
0.019633747,0.0033192635
0.01545775,-0.08737683
0.013986347,-0.22833133
0.01479825,-0.0999732
0.014675892,-0.19600058
0.435602521,0.25105458
0.531944664,-0.001570503
0.61421602,-0.22211501
0.492629747,0.036692075
0.572908164,-0.058708258
0.623710938,-0.16683114
0.546836671,-0.003853823
0.562166737,-0.010498421
0.527090841,0.083533734
0.065831745,0.27579308
0.055723845,0.06159401
0.049649817,-0.2145338
0.061609914,-0.5036781
0.032449897,0.09286904
0.026864785,-0.15186572
0.030072457,-0.43387103
0.016360043,-0.09825182
0.021820658,-0.35635257
0.389666498,0.15044175
0.468188344,-0.05651874
0.528360538,-0.023880273
0.49466513,-0.008237485
0.491879451,-0.009723987
0.490410059,0.13893019
0.461616751,0.05512598
0.518889363,0.19529289
0.459289192,0.23190188
0.080190234,0.25649643
0.035219668,-0.038455963
0.022401141,-0.35408568
0.022714318,-0.6201892
0.070634573,0.0038762093
0.02830435,-0.3137083
0.021701018,-0.5990262
0.061033264,-0.25982332
0.041391394,-0.56016684
0.379017071,0.29465288
0.454210228,0.13159956
0.421261193,0.11977787
0.43184553,0.23517618
0.385617098,0.15529728
0.442928358,0.22944054
0.371731839,0.21237352
0.434456968,0.21553865
0.426454522,0.21642995
0.035783497,0.19914651
0.022954558,-0.09790492
0.018247649,-0.38287234
0.0126,-0.60111594
0.028865422,-0.085038185
0.016240214,-0.38486886
0.0126,-0.6183522
0.023865933,-0.37459946
0.018916611,-0.6256542
0.349356259,0.5080296
0.404519794,0.38546884
0.332367506,0.2662601
0.353573955,0.45863956
0.344209887,0.3328063
0.390488429,0.2411359
0.336367537,0.40677428
0.334260025,0.29124367
0.259002321,0.36029065
0.057403738,0.13378763
0.020403621,-0.11333132
0.0126,-0.34106755
0.0126,-0.5159657
0.057065751,-0.11169863
0.020231768,-0.35912323
0.0126,-0.548043
0.027551223,-0.37499404
0.012672639,-0.5769429
0.220866976,0.58342135
0.233746537,0.5316806
0.267468007,0.4515919
0.193405893,0.5648881
0.225973585,0.5008124
0.259002321,0.4160822
0.202239471,0.5410688
0.252557712,0.46872014
0.270875545,0.51403475
0.015398051,0.0245502
0.01355892,-0.14742947
0.016633038,-0.2940724
0.031567955,-0.40743852
0.012776365,-0.15224409
0.0126,-0.3197956
0.0126,-0.45009685
0.0126,-0.34005642
0.0126,-0.48508906
0.153955031,0.6018125
0.173187515,0.5878401
0.224249445,0.55809116
0.178783703,0.59645545
0.227774419,0.57539344
0.27733192,0.5404376
0.237772199,0.58701634
0.284942344,0.560037
0.288552625,0.5740429
0.029806873,-0.27854252
0.02915401,-0.14454532
0.042378248,-0.0119133
0.045415532,-0.36380458
0.043381116,-0.23537493
0.041734635,-0.10292554
0.093411847,-0.3051219
0.063151085,-0.1754849
0.112990718,-0.2302041
0.173696406,0.60249424
0.208823429,0.60148644
0.249319864,0.591951
0.203981932,0.60308397
0.247205043,0.59799325
0.288552625,0.58388853
0.237917482,0.6020396
0.288552625,0.5926969
0.241839804,0.59941256
0.047189387,0.018159866
0.066705073,-0.075457335
0.098187332,-0.1587286
0.057067592,0.025640488
0.070922325,-0.059357643
0.080977411,-0.13316464
0.064013451,0.040221453
0.070110906,-0.03481388
0.068774385,0.062722445
0.241839804,0.6030333
0.191993329,0.60074675
0.14527067,0.59116054
0.218370377,0.6027503
0.193239368,0.5977005
0.167533598,0.58566487
0.169446379,0.5935234
0.147752313,0.57940793
0.128589955,0.5726733
0.037471157,0.20492792
0.028773968,0.22474408
0.02738898,0.24838614
0.029227489,0.2752049
0.042122948,0.14355302
0.033889871,0.16380215
0.032160266,0.18820834
0.046357914,0.0811193
0.039913347,0.10180545
0.082619065,0.5041969
0.113110145,0.54088986
0.143756612,0.5705135
0.08317325,0.49788618
0.11361911,0.53729653
0.14527067,0.56885135
0.081452349,0.4922886
0.084029714,0.53433025
0.084029714,0.4873798
0.041110385,0.3676877
0.04316319,0.40779114
0.060711086,0.44834924
0.026442717,0.33668017
0.035171311,0.38030314
0.037899483,0.42454815
0.023963192,0.3058145
0.037899483,0.3529601
0.086770725,0.41327238
0.095434648,0.43497634
0.104828806,0.4353485
0.066414688,0.24144912
0.064401776,0.22135091
0.076020066,0.2763734
0.026690483,0.1284771
0.023223765,0.045621872
0.017905691,-0.04186845
0.034410207,0.15243912
0.031258004,0.07334685
0.043632355,0.17508125
0.015354067,-0.011008263
0.014664049,-0.027009964
0.01905754,0.060866833
0.014854848,-0.20947266
0.01301393,-0.23231769
0.013505321,-0.14820361
0.071057617,0.3832693
0.086917731,0.4057548
0.103130647,0.42796087
0.070198176,0.37691617
0.085137481,0.3990693
0.068575092,0.37175584
0.049015771,0.3551345
0.032161207,0.3231492
0.035279825,0.343158
0.051475989,0.34488702
0.036772457,0.31962466
0.051420116,0.3493328
0.01780412,0.2754097
0.013270226,0.2611251
0.0126,0.25899386
0.087823948,0.32630968
0.080863733,0.32013512
0.082242352,0.32853055
0.036929947,0.26666856
0.052332441,0.2896912
0.035954043,0.2636237
0.095103316,0.43959403
0.087826461,0.4171729
0.078411009,0.39432168
0.102863258,0.4445858
0.094347265,0.42218256
0.111567742,0.45018172
0.085850086,0.42378783
0.085329381,0.4086976
0.086688731,0.39494872
0.080229818,0.40128016
0.07742082,0.38669634
0.071107198,0.37896967
0.126792375,0.47710204
0.147014846,0.4992826
0.131798949,0.4953575
0.109420449,0.46686864
0.117597851,0.4718039
0.1232175,0.49093604
0.028291016,0.14979696
0.044082547,0.17153406
0.063938362,0.19370246
0.024993915,0.08381796
0.041783,0.10733247
0.020241629,0.013050318
0.052581112,0.25623608
0.060594122,0.28965282
0.069050373,0.31286478
0.045463781,0.30397773
0.051860789,0.32580805
0.050985083,0.33990407
0.073261321,0.33699775
0.065975664,0.3388629
0.053854242,0.34881878
0.034185248,0.22402191
0.041200376,0.29490042
0.040435549,0.24248052
0.054524016,0.31013823
0.059448646,0.2612207
0.043173793,0.24107504
0.020467393,-0.2060802
0.02202742,-0.14595318
0.023538113,-0.08280802
0.03214187,-0.14242077
0.034021491,-0.080292225
0.04701589,-0.07647705
0.055401854,0.017554522
0.039263559,0.014712095
0.061629233,0.109880924
0.017405822,-0.29092956
0.018848134,-0.31253934
0.014457336,-0.35440564
0.023852909,-0.23163939
0.033141997,-0.1692164
0.025655169,-0.25482988
0.088879276,0.1674223
0.084639092,0.08843207
0.064726712,0.0061593056
0.094137438,0.17566729
0.077763518,0.098716974
0.081127918,0.18449664
0.019659886,0.2727089
0.018069305,0.29329062
0.040093953,0.3159151
0.03207792,0.28170156
0.031508106,0.2996297
0.042927091,0.30186582
0.018122063,0.28189802
0.024592575,0.29800582
0.019285368,0.30446196
0.07439553,0.36143756
0.052608255,0.33479977
0.060499098,0.352175
0.038028104,0.32450056
0.050056599,0.34353328
0.035094082,0.3197837
0.079718428,0.35740423
0.052359064,0.34084845
0.050733013,0.32699895
0.072057787,0.33590388
0.042396315,0.31744552
0.056481492,0.32032657
0.068997241,0.36647844
0.059041071,0.36415577
0.053200359,0.35163426
0.096318529,0.45210838
0.106971197,0.47768235
0.117378915,0.49969006
0.094181669,0.4643438
0.101489554,0.48800206
0.091653876,0.4761777
0.091877376,0.42289662
0.089266401,0.43723512
0.092515781,0.45054865
0.094523157,0.39609623
0.094943678,0.42308307
0.094312193,0.45011687
0.101031672,0.3985734
0.097630731,0.42443275
0.101075481,0.40248322
0.087113196,0.3650322
0.100909684,0.37015343
0.073329364,0.34117675
0.121921284,0.5251436
0.139641535,0.53818774
0.094014925,0.5354202
0.091536924,0.50868535
0.101946364,0.5172608
0.085167221,0.5303322
0.088802223,0.26081705
0.083661455,0.31362557
0.076269809,0.34759307
0.105112973,0.31820893
0.10310721,0.35605383
0.108950037,0.3656175
0.097405213,0.24990344
0.099101051,0.25526714
0.104106219,0.31666994
0.102024088,0.4098444
0.103260757,0.40934372
0.109081828,0.39593434
0.103112819,0.391088
0.104079011,0.38190794
0.075516845,0.3688054
0.097625148,0.37636137
0.110435053,0.39404106
0.086499157,0.38015127
0.015384496,-0.42179108
0.019726617,-0.3553276
0.017140252,-0.3743651
0.0126,-0.42917728
0.0126,-0.47120452
0.0126,-0.4113598
0.013480321,-0.45840526
0.0126,-0.49263382
0.012980169,-0.45239568
0.027701488,-0.25252986
0.031207421,-0.16687131
0.029355541,-0.07517433
0.023042567,-0.2785902
0.021193371,-0.19511509
0.017782046,-0.2998705
0.053059887,-0.07878423
0.043349479,-0.07841563
0.03625698,-0.16945052
0.069740642,0.087239504
0.047879819,0.0045263767
0.064129254,0.0040581226
0.079731662,0.22028422
0.070446262,0.27179646
0.067875091,0.32151985
0.059680147,0.14526534
0.051192063,0.20311809
0.040753078,0.065194845
0.088973229,0.29593182
0.100684935,0.3547833
0.083592468,0.33988953
0.02777645,-0.3525474
0.020136326,-0.39227343
0.016656347,-0.42825246
0.01982649,-0.38406348
0.015428431,-0.42306376
0.014342129,-0.41406775
0.014730216,-0.4532845
0.013318443,-0.48858428
0.014803703,-0.4580021
0.020302085,-0.38334846
0.017997962,-0.40671015
0.015664036,-0.42779064
0.018466231,-0.410012
0.016541537,-0.43275833
0.016430842,-0.43583584
0.022874932,-0.37561727
0.018766844,-0.40236616
0.024679415,-0.36540174
0.112747468,0.36903405
0.106602698,0.35109043
0.09110294,0.34132767
0.111917987,0.38549113
0.114621409,0.3715272
0.094811253,0.40607762
0.092557089,0.40987825
0.116253762,0.38965178
0.092858884,0.4068241
0.10315941,0.3929479
0.101929447,0.39468527
0.113833632,0.3654158
0.090146406,0.484936
0.090148264,0.51454926
0.088601382,0.5337113
0.092684162,0.49514723
0.100523398,0.5213535
0.102651957,0.50671744
0.090452069,0.4399588
0.090320777,0.46203995
0.090299037,0.47589922
0.088536318,0.4274745
0.088517208,0.4628384
0.086122506,0.425457
0.083560067,0.5450238
0.087436296,0.5447005
0.09263323,0.5438309
0.10113049,0.54274905
0.109286707,0.5460535
0.114505471,0.5376458
0.074442391,0.43539262
0.065712229,0.46365786
0.102993618,0.49398208
0.089840137,0.43367577
0.093917061,0.46075797
0.106863255,0.4199183
0.106477395,0.42090154
0.118162737,0.47088003
0.102039435,0.41828108
0.054485199,0.43863106
0.066230043,0.43802834
0.053151075,0.46966743
0.015292012,-0.3776505
0.0126,-0.35960865
0.013402179,-0.33674312
0.022009876,-0.30407763
0.014512193,-0.28079987
0.038035411,-0.22078395
0.033468487,-0.31616187
0.021906081,-0.34767842
0.037658764,-0.2724812
0.015141994,-0.24343419
0.016472525,-0.13431168
0.020352039,-0.18302488
0.061977247,-0.21764326
0.051000809,-0.2653625
0.038274459,-0.31027198
0.063057879,-0.22177911
0.046987838,-0.27041078
0.051726783,-0.22284913
0.050986881,-0.10646534
0.030663533,-0.05755353
0.02479865,0.0010006428
0.064582884,0.024270058
0.049016742,0.08111167
0.080225291,0.16434431
0.0634335,0.27404308
0.069332769,0.22017288
0.042102511,0.141958
0.133693376,0.47431326
0.10789162,0.39693975
0.093083549,0.29056907
0.10555381,0.42632508
0.083836528,0.33663988
0.086914025,0.37516618
0.136432626,0.49599242
0.118971834,0.4581499
0.133223124,0.50163865
0.023786441,-0.34985256
0.027198719,-0.3406353
0.031928861,-0.3288076
0.027697226,-0.314435
0.03411966,-0.303612
0.030853646,-0.2769575
0.050739601,-0.24047923
0.042125104,-0.26018643
0.042375024,-0.28597164
0.013397862,-0.42995
0.012672528,-0.41147876
0.012679786,-0.453542
0.015372179,-0.4102826
0.016758317,-0.37201238
0.017341218,-0.33184052
0.014259966,-0.39332104
0.014935356,-0.3549292
0.013034202,-0.37469482
0.020774801,-0.36728716
0.018930559,-0.3501079
0.017941188,-0.3899021
0.022620635,-0.33388638
0.023091839,-0.29858232
0.020316798,-0.31678343
0.103510572,0.50353384
0.108175458,0.5111604
0.145052181,0.5311674
0.083321869,0.46985793
0.077014017,0.49165344
0.072153752,0.44852853
0.109518629,0.5126617
0.077700106,0.4806645
0.120081487,0.52244854
0.143550797,0.55849886
0.160377796,0.5508561
0.126179804,0.5339937
0.13191049,0.55071044
0.127788496,0.54831743
0.112663265,0.5436815
0.182784564,0.54345286
0.150853147,0.53490186
0.190612144,0.55569553
0.087826644,0.5294535
0.078994587,0.5176544
0.050217956,0.5163541
0.054903837,0.5241095
0.097133146,0.5469254
0.089696764,0.5362717
0.148391165,0.53619576
0.171383592,0.55367684
0.199310514,0.56016266
0.19039198,0.5736327
0.228328112,0.58524966
0.230151906,0.59792876
0.169560929,0.5402942
0.165325968,0.54359686
0.1957197,0.5798507
0.089236134,0.009101391
0.087500374,-0.07263136
0.066948434,-0.14929152
0.096949083,0.053881884
0.08014364,-0.028574467
0.09296793,0.10640144
0.07612109,-0.1493156
0.078639029,-0.1509006
0.081413635,-0.073707104
0.059079707,-0.19166875
0.053104774,-0.16467214
0.045096629,-0.13665628
0.047976807,-0.21418309
0.041249022,-0.18688035
0.036029868,-0.23357153
0.059950736,-0.09479427
0.068513066,-0.12257266
0.075593575,-0.04622245
0.112850631,0.1596868
0.123202378,0.20968795
0.116136997,0.26263285
0.145420625,0.31414413
0.154431967,0.35962534
0.165867905,0.45037293
0.155720818,0.46904683
0.177035962,0.46057725
0.134273371,0.37877083
0.192917978,0.5463387
0.219480387,0.58907294
0.212291669,0.54911375
0.0126,-0.3646474
0.0126,-0.33580542
0.0126,-0.3850503
0.02266233,-0.23937154
0.019767665,-0.19987297
0.015115588,-0.15850735
0.019631768,-0.26066327
0.015932682,-0.22089028
0.017272645,-0.27853346
0.031750509,-0.14751458
0.021295,-0.15471816
0.027697192,-0.19511533
0.0126,-0.34346914
0.012632764,-0.29255533
0.012717167,-0.23851752
0.0126,-0.31655407
0.012604621,-0.26562858
0.0126,-0.28765345
0.014832972,-0.30247736
0.01342896,-0.27132034
0.013263858,-0.3245871
0.013056123,-0.21730399
0.014532736,-0.24881697
0.013026474,-0.19086504
0.0126,-0.28627157
0.0126,-0.2696712
0.0126,-0.23322797
0.012797843,-0.183326
0.013472569,-0.16801882
0.014632919,-0.14081979
0.153466882,0.5671046
0.197056804,0.57809055
0.246112605,0.5914912
0.205462997,0.56549025
0.237229906,0.5810884
0.220455471,0.5614631
0.269690542,0.59785175
0.264480594,0.60073996
0.244982363,0.5848408
0.076094405,0.50632834
0.10320679,0.5200515
0.118411989,0.53924215
0.086085319,0.53651226
0.1175657,0.5522933
0.105131276,0.5587466
0.202254509,0.5836743
0.141154989,0.57109046
0.158748487,0.56887174
0.106485878,0.4633088
0.084772694,0.45553684
0.082500257,0.47880363
0.078572748,0.49677014
0.08685611,0.48329186
0.065089647,0.45715547
0.260479035,0.59652555
0.224131809,0.59777737
0.180777687,0.5476506
0.268643041,0.6013653
0.240640765,0.5949646
0.256072404,0.60299945
0.288492609,0.5807065
0.291116568,0.5918939
0.276474989,0.602288
0.312830726,0.6004814
0.294044677,0.6028769
0.281210871,0.60165596
0.272525387,0.5744679
0.281520808,0.59228873
0.281179988,0.56778324
0.039748745,-0.058038473
0.046949199,0.025845766
0.06513133,0.114477396
0.032280944,-0.07067847
0.041336285,0.011335373
0.022873813,-0.07957554
0.072966248,0.03978896
0.098745983,0.18856573
0.107232447,0.34106803
0.060035596,0.075036764
0.081364117,0.22162294
0.053246265,-0.012418032
0.162851175,0.5676011
0.091850647,0.44743228
0.0819301,0.2833178
0.090067133,0.5326594
0.060969588,0.39344072
0.105255408,0.49220085
0.224626719,0.60293627
0.1899402,0.59647906
0.152248632,0.5766101
0.0126,-0.24867201
0.0126,-0.18848777
0.013341708,-0.12459731
0.0126,-0.21322656
0.013469536,-0.15345168
0.0126,-0.17716813
0.012653109,-0.2022171
0.0126,-0.16405964
0.0126,-0.22781086
0.013302439,-0.17029452
0.01511421,-0.09576106
0.019295162,-0.014444351
0.013334253,-0.13418078
0.014873141,-0.06011033
0.0126,-0.09629202
0.014779243,-0.11254978
0.016574778,-0.06442022
0.014071173,-0.14432216
0.026098415,-0.033088684
0.046813935,0.05808401
0.022912725,0.015526295
0.014826925,-0.08831525
0.013702943,-0.117746115
0.016645494,-0.10089612
0.019161613,-0.07198286
0.013727613,-0.09255123
0.014540744,-0.07457948
0.016592722,-0.1363523
0.03392119,-0.07338381
0.059382453,-0.00798893
0.021283491,-0.1092217
0.039317001,-0.048214912
0.025025537,-0.08392906
0.018480279,-0.11305928
0.021809665,-0.08538246
0.04485093,-0.046100378
0.022413807,-0.07383609
0.031727945,-0.03155613
0.048842456,0.010684729
0.020468954,-0.060768127
0.028441679,-0.020704985
0.017175149,-0.050400734
0.050715125,0.0065865517
0.033202591,-0.03874111
0.05351443,1.4305115e-06
0.136141007,0.5608665
0.185354024,0.5804589
0.214896981,0.5955123
0.201549866,0.58424664
0.237242602,0.59695005
0.249476768,0.5959374
0.2786301,0.59745395
0.281093775,0.60289264
0.244919492,0.60301924
0.077598055,0.4308002
0.093986073,0.44177866
0.128281252,0.46538615
0.059073668,0.47070122
0.091253669,0.49509406
0.080327406,0.520103
0.167039236,0.5719626
0.115165378,0.54668164
0.127948462,0.52581346
0.10136398,0.40766382
0.131155535,0.4029231
0.127143078,0.38530564
0.13286622,0.41082215
0.106788002,0.40346122
0.147129395,0.37731528
0.263419795,0.5723933
0.270934939,0.54395425
0.265106034,0.5457808
0.270200831,0.53494716
0.268765676,0.5106535
0.280626534,0.4916703
0.250183503,0.58974993
0.261901224,0.55703044
0.237130222,0.60246074
0.251141447,0.5678204
0.234087538,0.5948405
0.213526595,0.60304
0.228791318,0.5604105
0.213503737,0.5946672
0.21905372,0.5595982
0.268108395,0.4725181
0.245499417,0.52143824
0.241705239,0.50625235
0.220015751,0.5926733
0.218946713,0.6030941
0.214614918,0.5939671
0.251351663,0.5571649
0.248049608,0.5884061
0.268375257,0.5159845
0.032445589,0.110734224
0.051297574,0.1516149
0.080753867,0.20508909
0.053475013,0.24792719
0.085360714,0.29834938
0.093076311,0.38949275
0.162609505,0.5162978
0.127912965,0.4526391
0.11094496,0.3699503
0.169329349,0.59128845
0.132666453,0.5112901
0.173328044,0.56111836
0.026400011,-0.047950268
0.051953281,0.03439498
0.074102688,0.12230849
0.049462057,-0.010213137
0.076104261,0.070049524
0.073993176,0.027355433
0.027674753,0.029780626
0.049402605,0.07570553
0.028543353,-0.013427973
0.063846511,0.1963129
0.041362005,0.15294051
0.057399583,0.2862203
0.02706153,-0.048449516
0.022179609,-0.049767256
0.018173881,-0.052517414
0.034865464,-0.025283098
0.028279587,-0.026743889
0.043171625,-0.001298666
0.043636556,0.004627228
0.026128901,-0.022732496
0.047157421,0.008557558
0.030094345,-0.05807376
0.040540373,-0.04609704
0.02836469,-0.0722394
0.037717452,-0.0350852
0.045617177,-0.011313677
0.048381573,-0.022504807
0.099031555,0.087622166
0.0769842,0.056779385
0.058346097,0.027154922
0.085750544,0.06352043
0.062443852,0.03344822
0.068307495,0.037860155
0.089858823,0.21542168
0.086334316,0.13608742
0.082172697,0.06153369
0.094995286,0.18540168
0.086547972,0.10367489
0.091353539,0.15412784
0.082973761,0.060338497
0.073899134,0.05839038
0.077087794,0.054354668
0.112059124,0.11316943
0.088759782,0.113686085
0.115337578,0.16922116
0.120155223,0.11424303
0.106780439,0.08805704
0.130063766,0.14130974
0.075368565,0.19892836
0.085181395,0.18389559
0.081301342,0.124420404
0.179385235,0.59250665
0.144973237,0.5600283
0.14941444,0.50198627
0.168201585,0.58666074
0.160791211,0.5427635
0.196714389,0.5770247
0.212750169,0.6010001
0.213854746,0.59756374
0.186938244,0.60259974
0.1607115,0.43430614
0.167118527,0.38206768
0.15472428,0.3544271
0.165793358,0.40212226
0.147263726,0.3550918
0.128133246,0.3706839
0.172704073,0.51823187
0.17332786,0.4718647
0.153107754,0.43832207
0.114106064,0.34866214
0.071122279,0.36288643
0.090275546,0.33615637
0.123212458,0.33053732
0.125497927,0.33415914
0.113617381,0.31835008
0.244167196,0.5632994
0.247244781,0.59981906
0.23794623,0.598536
0.270992781,0.57052135
0.246816363,0.601951
0.252974685,0.57960594
0.251920818,0.48382294
0.279179585,0.48432213
0.294741646,0.49302387
0.291988101,0.40520263
0.310461749,0.39346254
