x,y,c_abs_error_t71
7.5919275,38.672592,0.27169403
7.2741327,38.58741,0.27436587
8.00834,38.16859,0.27043748
7.959031,38.463184,0.27099606
7.782236,38.201557,0.27555776
8.652727,38.03514,0.24282551
8.641633,38.268723,0.22801805
8.443585,38.08538,0.25080928
2.7449021,38.28141,0.26676902
2.6531377,38.1089,0.28295457
2.5613732,37.93639,0.298684
2.9282987,38.104725,0.28177056
2.8365343,37.932213,0.2962029
3.1116955,37.92804,0.2975294
2.829591,38.54756,0.24031198
3.0976768,38.637028,0.22787458
2.767633,38.809284,0.21390635
3.1963844,38.19419,0.2817218
3.2810733,38.460342,0.2579403
3.0129879,38.370876,0.2564797
3.6309772,38.81343,0.23872063
3.8961918,38.900364,0.2443971
3.58838,39.144276,0.22173113
6.091953,38.886612,0.3156571
5.926299,39.201023,0.28963968
5.735919,38.807377,0.3279489
4.567566,38.900913,0.28476456
4.973726,38.81453,0.3160635
4.6861305,39.235847,0.2911306
2.8099315,37.40873,0.29770726
2.9105196,37.581833,0.29616758
3.0111074,37.754936,0.29547575
2.6353583,37.586006,0.3011126
2.7359464,37.75911,0.2968364
2.4607852,37.763287,0.30344394
3.009824,37.357628,0.2924837
3.2097166,37.306522,0.28941318
3.409609,37.25542,0.28676164
3.1104121,37.53073,0.29580164
3.3103044,37.479626,0.29490247
3.211,37.703835,0.29888067
2.2363627,37.672127,0.3104748
1.959266,37.681355,0.32886624
2.1865134,37.403687,0.31819654
2.585509,37.31757,0.30571416
2.4109359,37.494846,0.3090397
2.3610866,37.226406,0.31561223
7.567591,37.990646,0.28202492
7.57905,37.74677,0.2809153
7.5905094,37.50289,0.2798622
7.793695,37.95768,0.27538276
7.8051543,37.713802,0.27356565
8.019799,37.924713,0.26894936
6.9578114,38.47685,0.28430566
6.729429,38.544178,0.2952205
6.5010467,38.61151,0.3075479
6.7824893,38.189842,0.3071673
6.5541067,38.257175,0.32072917
6.6071672,37.90284,0.32256943
6.145013,38.532276,0.3361047
5.788979,38.45304,0.34598103
6.1980734,38.17794,0.35046715
7.2398105,38.123962,0.28803653
6.9234886,38.0134,0.30279344
7.2512693,37.880085,0.29133797
6.934948,37.769524,0.30405173
7.2627287,37.636208,0.2923364
7.0988107,38.300407,0.28449976
8.735597,37.785393,0.2550624
8.526455,37.835636,0.25567594
8.317313,37.88588,0.25947106
8.6093235,37.585888,0.26404673
8.400182,37.63613,0.26435837
8.483051,37.386383,0.26894063
8.185537,37.42522,0.26555005
8.102668,37.674965,0.2652455
7.8880234,37.464054,0.26775783
9.016615,37.8087,0.24559668
9.171361,37.632504,0.25233567
9.213886,37.90933,0.22988099
8.890343,37.609196,0.26241323
8.76407,37.40969,0.2744678
9.045089,37.433,0.26918188
7.954517,36.817905,0.27398223
8.130695,37.007397,0.26723027
8.306873,37.19689,0.26968804
7.833181,37.046234,0.2675243
8.009359,37.235725,0.26309517
7.711845,37.274563,0.27296647
4.186655,38.584507,0.2918591
4.2119036,38.181717,0.33923557
4.237152,37.778927,0.33043814
4.5928144,38.498123,0.314
4.6180634,38.095333,0.33368325
4.9989743,38.41174,0.32951757
3.9214404,38.497574,0.2898036
3.6562257,38.410637,0.28724745
3.946689,38.09478,0.3424152
3.6854568,37.429924,0.29671073
3.9613044,37.604424,0.32000962
3.5861523,37.65413,0.3113853
3.862,37.82863,0.33510774
3.4868476,37.878334,0.3208448
3.5715368,38.144485,0.31220627
5.493349,37.52784,0.2938483
5.455528,37.92794,0.3353122
5.4177065,38.32804,0.3421622
5.074617,37.611534,0.28332025
5.0367956,38.011635,0.3271746
4.6558847,37.69523,0.30434036
5.864622,37.65284,0.32883516
6.2358947,37.77784,0.33898133
5.826801,38.05294,0.35750544
2.8643565,37.152718,0.29743043
2.639934,37.061558,0.30981284
2.4155116,36.970398,0.32421136
2.9187815,36.89671,0.29998392
2.694359,36.80555,0.3171052
2.9732065,36.6407,0.30328074
3.2641416,37.050514,0.28631824
3.064249,37.101616,0.29080436
3.118674,36.845608,0.29265216
3.5695508,37.070248,0.27937883
3.4240832,36.86534,0.2855371
3.2786157,36.660435,0.29386348
3.7294927,36.885075,0.2742739
3.5840251,36.680164,0.28633052
3.8894343,36.699898,0.27874812
3.8453984,37.244747,0.28205648
4.00534,37.059574,0.26381832
4.1212463,37.41925,0.29198402
2.1317706,36.72754,0.36360046
1.8107922,36.662827,0.40743405
2.126877,36.31983,0.40451077
2.6894655,36.397842,0.33885765
2.410618,36.56269,0.35358256
2.4057245,36.154984,0.3853042
7.4313593,37.235474,0.28629377
7.1035786,37.36879,0.30056527
6.775798,37.50211,0.30760413
7.272209,36.96806,0.29754564
6.9444284,37.101376,0.3053904
7.113059,36.700645,0.31169018
7.674031,36.77882,0.28450385
7.552695,37.007145,0.28277975
7.393545,36.73973,0.29972255
6.1432843,36.79898,0.2832032
6.4665422,36.7662,0.2990932
6.7898006,36.73342,0.31157044
6.2979116,37.16693,0.29263008
6.62117,37.134155,0.29695502
6.4525394,37.534885,0.31556618
5.7099943,37.284885,0.27826
5.926639,37.04193,0.2685358
6.081267,37.409885,0.30786794
