concentration,j_0(c)
0.0126,4.053609e-09
0.785566078,7.803523e-09
0.76369965,7.747766e-09
0.734368135,7.69256e-09
0.698795287,7.63571e-09
0.779968781,7.784015e-09
0.759166356,7.727766e-09
0.730440871,7.671704e-09
0.765809379,7.76334e-09
0.754174157,7.706254e-09
0.013279502,3.9051034e-09
0.012877477,3.8495442e-09
0.012770421,3.7943653e-09
0.01271372,3.7400927e-09
0.0126,3.901245e-09
0.0126,3.841271e-09
0.0126,3.782071e-09
0.0126,3.891487e-09
0.0126,3.8296855e-09
0.78787136,7.8258715e-09
0.793626405,7.848525e-09
0.800760492,7.871723e-09
0.77013526,7.774412e-09
0.775046214,7.796153e-09
0.781107376,7.818068e-09
0.753989465,7.745198e-09
0.759753859,7.766263e-09
0.737980219,7.714722e-09
0.012658296,3.681776e-09
0.01280114,3.6905734e-09
0.012813244,3.709827e-09
0.01319202,3.7206034e-09
0.013305428,3.7350634e-09
0.013080275,3.760369e-09
0.013788709,3.7600585e-09
0.013782016,3.7800105e-09
0.017741346,3.7998196e-09
0.730297738,7.771652e-09
0.76736345,7.80564e-09
0.786506964,7.838654e-09
0.754005858,7.82452e-09
0.789662913,7.861276e-09
0.806854601,7.898087e-09
0.777013484,7.878901e-09
0.806854601,7.9196125e-09
0.799373614,7.936003e-09
0.012927764,3.770604e-09
0.012702081,3.7525067e-09
0.012610571,3.7368904e-09
0.0126,3.7239898e-09
0.01295793,3.740571e-09
0.012712335,3.7182106e-09
0.0126,3.698241e-09
0.012895394,3.7112509e-09
0.012613164,3.6848589e-09
0.774762334,7.944402e-09
0.748750764,7.946123e-09
0.726707193,7.940539e-09
0.730725988,7.85767e-09
0.689857372,7.8605105e-09
0.66606508,7.85613e-09
0.663048932,7.779638e-09
0.622500656,7.775955e-09
0.597496191,7.69639e-09
0.0126,3.896e-09
0.0126,3.9128527e-09
0.0126,3.937537e-09
0.0126,3.969384e-09
0.0126,3.830146e-09
0.0126,3.8387107e-09
0.0126,3.8554875e-09
0.0126,3.7739722e-09
0.0126,3.7752246e-09
0.43112977,7.59555e-09
0.570341738,7.722346e-09
0.652829055,7.835051e-09
0.530078469,7.6877065e-09
0.650842896,7.81238e-09
0.706198987,7.927649e-09
0.60762983,7.779123e-09
0.678761108,7.905379e-09
0.621427471,7.872762e-09
0.013559952,4.4182613e-09
0.012691491,4.4806545e-09
0.0126,4.5344577e-09
0.0126,4.578155e-09
0.012678082,4.2571076e-09
0.0126,4.3224024e-09
0.0126,4.383048e-09
0.0126,4.1044386e-09
0.0126,4.1676045e-09
0.241516848,7.366256e-09
0.385128474,7.551843e-09
0.522354049,7.720231e-09
0.325338752,7.464865e-09
0.448030797,7.649664e-09
0.549654974,7.818623e-09
0.40539321,7.5651645e-09
0.429599423,7.749188e-09
0.357995447,7.66711e-09
0.0126,4.9796243e-09
0.0126,4.991297e-09
0.0126,4.99498e-09
0.0126,4.9934235e-09
0.0126,4.866901e-09
0.0126,4.8856057e-09
0.0126,4.8947957e-09
0.0126,4.732223e-09
0.0126,4.7607323e-09
0.081918792,7.115152e-09
0.154661635,7.3001623e-09
0.396183485,7.48762e-09
0.03802092,7.1993687e-09
0.364243425,7.389042e-09
0.190666659,7.576735e-09
0.325182202,7.2887407e-09
0.030020901,7.48063e-09
0.074978981,7.3813653e-09
0.0126,5.213194e-09
0.0126,5.205928e-09
0.0126,5.197867e-09
0.0126,5.18985e-09
0.0126,5.1499347e-09
0.0126,5.1423e-09
0.0126,5.1336744e-09
0.0126,5.0776334e-09
0.0126,5.070414e-09
0.049381529,6.96075e-09
0.08012194,7.0900805e-09
0.334578362,7.2321424e-09
0.110560338,7.0185155e-09
0.284429592,7.1533117e-09
0.110456027,7.2993975e-09
0.237630814,7.0789468e-09
0.113515248,7.21889e-09
0.090191121,7.141668e-09
0.013396238,5.365827e-09
0.014442516,5.361207e-09
0.014250188,5.357779e-09
0.0126,5.3554974e-09
0.0126,5.30742e-09
0.0126,5.3018936e-09
0.0126,5.297362e-09
0.0126,5.2498152e-09
0.0126,5.2431632e-09
0.076244429,6.850995e-09
0.086849448,6.9385386e-09
0.221802634,7.035415e-09
0.109634837,6.8952337e-09
0.178327364,6.9864483e-09
0.119582515,7.0871935e-09
0.143008997,6.9407347e-09
0.146704815,7.0357795e-09
0.160673534,6.9875044e-09
0.033673157,5.5703118e-09
0.015959364,5.5735225e-09
0.0126,5.578186e-09
0.0126,5.58392e-09
0.027300577,5.4891847e-09
0.015115997,5.491547e-09
0.0126,5.4950933e-09
0.017512987,5.418855e-09
0.012623947,5.4201115e-09
0.115936287,6.794127e-09
0.137835475,6.853639e-09
0.154376843,6.9179187e-09
0.124936398,6.8260064e-09
0.151352908,6.887269e-09
0.160673534,6.9535577e-09
0.134067817,6.858434e-09
0.164787591,6.9215798e-09
0.150589426,6.8914474e-09
0.012605893,5.8709038e-09
0.0126,5.880439e-09
0.0126,5.8905396e-09
0.0126,5.90086e-09
0.0126,5.764136e-09
0.0126,5.7731926e-09
0.0126,5.7827525e-09
0.0126,5.6682943e-09
0.0126,5.6764207e-09
0.081829829,6.765888e-09
0.101453754,6.8054598e-09
0.126393472,6.8472508e-09
0.093687559,6.7905086e-09
0.116740047,6.8299264e-09
0.141127244,6.871542e-09
0.111687168,6.8154673e-09
0.133698105,6.8547457e-09
0.124010282,6.8407835e-09
0.0126,5.986133e-09
0.0126,6.0720513e-09
0.0126,6.1558367e-09
0.0126,5.9980465e-09
0.013365319,6.0839573e-09
0.0126,6.16725e-09
0.022060133,6.0956347e-09
0.015412704,6.178453e-09
0.025427125,6.189375e-09
0.077310771,6.748752e-09
0.092412132,6.778231e-09
0.110952393,6.8088806e-09
0.089981458,6.76433e-09
0.107477105,6.7957466e-09
0.124010282,6.828477e-09
0.103778265,6.779941e-09
0.124010282,6.8133397e-09
0.105357702,6.7956427e-09
0.0126,6.381208e-09
0.015432178,6.3218772e-09
0.021753927,6.2579044e-09
0.012858156,6.3697287e-09
0.013790533,6.3093863e-09
0.016769419,6.2444077e-09
0.0126,6.3578045e-09
0.013145742,6.2964394e-09
0.0126,6.345473e-09
0.105357702,6.7726407e-09
0.0858592,6.747724e-09
0.066027007,6.7211468e-09
0.095374738,6.757637e-09
0.08566709,6.7344974e-09
0.074870497,6.7095502e-09
0.074405003,6.7212187e-09
0.065256089,6.6978982e-09
0.055613089,6.6861725e-09
0.0126,6.4582393e-09
0.012651225,6.4764105e-09
0.013096397,6.493939e-09
0.013647402,6.510914e-09
0.0126,6.4330314e-09
0.012617449,6.451782e-09
0.012968115,6.469791e-09
0.0126,6.4074097e-09
0.012635671,6.426913e-09
0.035710466,6.6272103e-09
0.050270927,6.6576984e-09
0.064707315,6.688952e-09
0.036263982,6.6250565e-09
0.050732936,6.6562524e-09
0.066027007,6.688225e-09
0.035245312,6.6230013e-09
0.03604899,6.6548904e-09
0.03604899,6.621045e-09
0.019174798,6.544252e-09
0.021017033,6.5700614e-09
0.02696591,6.5956e-09
0.015438424,6.5328245e-09
0.016770667,6.558797e-09
0.015735362,6.584354e-09
0.013523924,6.5217227e-09
0.015735362,6.5479093e-09
0.064230064,4.8827435e-09
0.072240913,4.8948032e-09
0.074581485,4.8940927e-09
0.050205839,4.556086e-09
0.050648305,4.541273e-09
0.051660495,4.567606e-09
0.023496751,4.549601e-09
0.020899249,4.52304e-09
0.017435374,4.4955937e-09
0.029373364,4.547644e-09
0.026864823,4.5210564e-09
0.036368617,4.5460955e-09
0.013725144,4.5269988e-09
0.014766422,4.51122e-09
0.017712895,4.538218e-09
0.020515391,4.4978994e-09
0.031585976,4.482161e-09
0.017923536,4.506883e-09
0.052366592,4.8660156e-09
0.060152885,4.8777298e-09
0.068307115,4.8892295e-09
0.047531661,4.8609783e-09
