x,y,grf_interpolated,pred_k
1.8605309,38.507008,0.9357407,0.9588062
5.8093762,39.800613,0.98221797,0.9289123
3.5297935,16.443375,1.4440095,1.0385671
2.41459,20.436974,1.2379758,1.0285592
3.9435444,15.571552,1.4753674,1.0395913
15.486274,13.62904,1.0641258,0.9688751
21.780281,18.536404,0.9729197,0.9129944
21.880423,19.119047,0.9819182,0.91048455
7.9999514,21.860859,0.87196976,0.9843717
16.073479,30.995653,0.77182686,0.90062016
20.219355,24.221037,0.90183985,0.90200776
21.052896,13.19695,0.9455273,0.93562746
11.860891,15.725452,0.698771,0.9843656
5.968233,39.68703,0.9847449,0.9283265
11.914803,15.940287,0.70918506,0.98310906
3.3699436,16.768196,1.4390204,1.0382254
15.149408,18.486235,1.3012036,0.9519102
11.102931,25.63239,1.7970327,0.9490222
7.4508357,39.226246,0.9579641,0.9208939
8.445264,38.71042,0.9357294,0.916741
15.052545,18.305939,1.3114349,0.95321804
12.61488,30.601444,0.78111315,0.9211768
12.829824,30.568031,0.7676534,0.92006
13.748081,19.971256,1.3364192,0.954845
17.68349,29.19802,0.7721417,0.8982958
13.842076,19.782265,1.3438642,0.9550016
1.7595341,32.81341,1.0305568,0.9811354
15.308084,18.907509,1.2706612,0.9492887
21.7559,19.261639,0.9836562,0.9106716
21.105171,14.52557,0.94099605,0.9306397
1.208477,34.408478,0.9900998,0.97860575
1.6763848,38.220562,0.9257488,0.9610741
2.1342924,24.309435,1.1678252,1.0136594
1.8398966,23.697088,1.2523096,1.0183113
3.0882215,39.515373,0.9697352,0.9471363
7.7834263,39.05898,0.94973063,0.91947645
13.338982,6.181465,1.6413621,1.0140897
20.866697,9.409488,0.9527152,0.9502581
19.308596,25.805708,0.85901487,0.90137345
15.411712,18.732227,1.275574,0.94932663
7.5675955,39.04358,0.95529574,0.9208226
12.85595,19.915388,1.1631367,0.9607074
3.5046153,16.224028,1.4266506,1.0397234
3.1909194,16.882183,1.4259026,1.0389585
19.214266,5.1308527,0.9195593,0.9768278
13.545432,25.802889,1.3556318,0.93352705
2.7378697,17.872498,1.4074999,1.0376805
21.04467,22.35976,0.9542749,0.9039865
13.701415,25.647678,1.3419769,0.9331879
9.304291,27.032843,1.5612892,0.9547777
9.472279,26.893122,1.5951912,0.95426905
1.5628461,37.911453,0.9195105,0.96296644
13.235807,6.3841243,1.6313646,1.0139855
18.804169,3.5323207,1.0265261,0.9856886
2.4173548,21.683046,1.1975509,1.0230794
8.697645,28.648481,1.4594194,0.9522506
16.884724,29.866848,0.73776186,0.9001958
