x,y,gt_c0,mu_h_at_gt_c0,j0_at_gt_c0,gt_c16,mu_h_at_gt_c16,j0_at_gt_c16,gt_c30,mu_h_at_gt_c30,j0_at_gt_c30,gt_c43,mu_h_at_gt_c43,j0_at_gt_c43,gt_c63,mu_h_at_gt_c63,j0_at_gt_c63,gt_c71,mu_h_at_gt_c71,j0_at_gt_c71
8.828586,38.68565,0.062107198,0.1849525,5.7465695e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.02947731,-0.37841272,2.824253e-05,0.31846574,0.4412883,0.00021338474,0.5398178,-0.10406427,0.00024397395
8.578567,38.79061,0.062107198,0.1849525,5.7465695e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.02947731,-0.37841272,2.824253e-05,0.31846574,0.4412883,0.00021338474,0.5398178,-0.10406427,0.00024397395
8.33121,38.90186,0.043272648,-0.07154918,4.085854e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.025663607,-0.49562716,2.4687297e-05,0.29567316,0.48506445,0.00020477806,0.57427764,-0.192541,0.00024010339
8.630538,38.502308,0.045175705,-0.03912139,4.2568863e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.026091753,-0.48147726,2.5087886e-05,0.33538443,0.4061529,0.00021911343,0.5627855,-0.16329098,0.00024165261
8.381851,38.610413,0.03706568,-0.19174266,3.5229546e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.025927901,-0.48686004,2.4934603e-05,0.32085988,0.43644297,0.00021422959,0.58226794,-0.21268782,0.0002388738
8.135827,38.724808,0.023338567,-0.5775807,2.2505432e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.023353482,-0.5770254,2.2519456e-05,0.30521533,0.4672798,0.00020850552,0.6076759,-0.27547646,0.00023413305
8.432491,38.318966,0.02694625,-0.45403314,2.5886256e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.024641352,-0.5305543,2.372932e-05,0.34618002,0.38272285,0.00022247511,0.5945015,-0.2431829,0.00023674888
8.185135,38.430214,0.022251595,-0.6191888,2.1481672e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.025800083,-0.49108672,2.4815008e-05,0.33177423,0.41381967,0.00021793814,0.61015224,-0.28147596,0.0002336033
8.234444,38.135624,0.0158409,-0.9230907,1.5395299e-05,0.013394942,-1.0770941,1.3051221e-05,0.013697795,-1.0564349,1.3342117e-05,0.02713186,-0.4482069,2.6059517e-05,0.3578168,0.35668474,0.00022584248,0.6185712,-0.3016905,0.00023171263
8.861869,37.984898,0.022247985,-0.61933064,2.1478269e-05,0.014927331,-0.9773705,1.4521201e-05,0.018638862,-0.77611804,1.8061884e-05,0.023043402,-0.58865595,2.2227654e-05,0.37815684,0.30946654,0.0002310906,0.59149885,-0.23574042,0.00023729763
9.05914,38.085526,0.02359895,-0.5679431,2.275033e-05,0.012888574,-1.1127899,1.2564442e-05,0.013620618,-1.061652,1.3267995e-05,0.016841408,-0.8674536,1.635065e-05,0.36821902,0.33278883,0.00022862785,0.57123667,-0.18483075,0.00024053865
9.256412,38.186153,0.028266078,-0.41359735,2.7116557e-05,0.012898376,-1.1120849,1.25738725e-05,0.013655286,-1.0593042,1.3301298e-05,0.017986447,-0.80809283,1.744152e-05,0.33380517,0.40951753,0.00021860235,0.5387577,-0.101311,0.00024405649
9.453683,38.28678,0.034148,-0.2574346,3.255679e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.018657047,-0.77524495,1.8079172e-05,0.3093278,0.45936763,0.00021005674,0.5129651,-0.033982806,0.00024537873
8.850775,38.218483,0.03024608,-0.35696507,2.8955643e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.019672072,-0.72795534,1.9042604e-05,0.3623432,0.34635502,0.00022708061,0.5720099,-0.18679336,0.00024042976
9.053646,38.328793,0.044227798,-0.055042505,4.1717878e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.021638958,-0.6436765,2.0903612e-05,0.34760457,0.37957728,0.00022290162,0.539903,-0.10428549,0.00024396727
9.256516,38.439106,0.034148,-0.2574346,3.255679e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.018657047,-0.77524495,1.8079172e-05,0.3093278,0.45936763,0.00021005674,0.5129651,-0.033982806,0.00024537873
8.83968,38.452065,0.053418957,0.082568645,4.989338e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.02628502,-0.47517872,2.526858e-05,0.34418505,0.38710737,0.00022187122,0.544342,-0.11579746,0.0002435985
9.048151,38.57206,0.06910364,0.25285506,6.3453546e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.028482923,-0.4071679,2.7318356e-05,0.33996734,0.39629656,0.0002205684,0.5182813,-0.047900945,0.0002452127
3.2379718,39.719036,0.04770121,0.001200676,4.482739e-05,0.0126,-1.1338153,1.2286805e-05,0.03953491,-0.14103365,3.747812e-05,0.10020964,0.4525144,8.8889996e-05,0.3587909,0.35447073,0.00022611243,0.64478946,-0.36258268,0.0002249354
2.9353228,39.58808,0.049828082,0.032974243,4.6719477e-05,0.01447254,-1.0057609,1.408543e-05,0.048561454,0.0142810345,4.5593784e-05,0.10480563,0.47204375,9.248456e-05,0.34525108,0.38476753,0.00022219472,0.6542692,-0.38371223,0.00022215326
2.6478758,39.42949,0.039921902,-0.13345218,3.782942e-05,0.022809798,-0.5975375,2.2007707e-05,0.061173793,0.17499566,5.66594e-05,0.10581868,0.47608733,9.327119e-05,0.34488863,0.38556385,0.00022208507,0.6753499,-0.42868412,0.00021533539
3.2805686,39.388187,0.034526635,-0.24852276,3.2904627e-05,0.0126,-1.1338153,1.2286805e-05,0.0505266,0.043005466,4.7338912e-05,0.112580344,0.5008421,9.8469216e-05,0.37604508,0.31446046,0.00023058335,0.6203372,-0.30589324,0.00023129855
2.9855206,39.243416,0.035383612,-0.22879195,3.369077e-05,0.0153415,-0.9523244,1.4917676e-05,0.063475914,0.19914794,5.864481e-05,0.12142599,0.52792203,0.00010513183,0.37106457,0.3261578,0.00022935281,0.6121897,-0.28639433,0.00023315866
2.7056746,39.071003,0.0348158,-0.24179769,3.317005e-05,0.02464024,-0.53059316,2.3728277e-05,0.078728266,0.32990885,7.153055e-05,0.13018997,0.5496019,0.0001115794,0.38026378,0.30446458,0.0002315877,0.60432386,-0.2673185,0.00023483085
3.3231654,39.057343,0.023215959,-0.58216166,2.239007e-05,0.013451871,-1.0731723,1.3105922e-05,0.06350388,0.19943309,5.8668866e-05,0.12778449,0.5441197,0.00010982501,0.39490703,0.2691939,0.00023480308,0.5953299,-0.245231,0.00023659445
3.0357187,38.89875,0.026503166,-0.46813416,2.5472464e-05,0.019036515,-0.757236,1.8439614e-05,0.07764424,0.32204628,7.063011e-05,0.1338497,0.55730665,0.00011422661,0.39327464,0.2731674,0.00023446542,0.5925897,-0.23844749,0.00023710041
3.3657625,38.726494,0.023879945,-0.55767965,2.301445e-05,0.02260543,-0.6053932,2.181519e-05,0.07047703,0.26491642,6.461741e-05,0.12862298,0.5460696,0.00011043785,0.414726,0.2202225,0.00023848537,0.62569153,-0.31855208,0.00023000526
4.1614065,38.9873,0.012801384,-1.1190884,1.2480577e-05,0.020220673,-0.70352316,1.9562454e-05,0.0618527,0.18226027,5.7246016e-05,0.12951371,0.5480951,0.000111087335,0.43159598,0.17762887,0.00024101352,0.6374037,-0.3457743,0.00022698077
4.279971,39.32223,0.013275033,-1.0854137,1.2936005e-05,0.021279542,-0.6584132,2.0564139e-05,0.06641885,0.22812724,6.1167404e-05,0.12336866,0.5331435,0.00010657428,0.42090648,0.20470396,0.00023947617,0.64542425,-0.36401355,0.00022475471
4.3985353,39.657166,0.014555353,-1.0005198,1.4164798e-05,0.019071827,-0.75558066,1.8473125e-05,0.070897214,0.26853037,6.497278e-05,0.11491334,0.5085366,0.00010024163,0.40424153,0.24628985,0.00023663325,0.66102624,-0.39844495,0.00022006282
