x,y,abs_error_t71
5.926639,37.04193,0.13347906
6.081267,37.409885,0.14684242
9.81252,37.297577,0.01298964
9.539433,37.224537,0.016518593
9.752758,36.99277,0.02185148
10.432796,36.44113,0.037815273
10.516331,36.68796,0.019806921
10.19944,36.601067,0.023751259
11.125719,35.975292,0.141882
11.19525,36.1908,0.13683712
10.895935,36.128242,0.10893768
9.176317,37.121666,0.073964
9.026527,36.78703,0.1325807
8.876737,36.452393,0.18447989
9.389643,36.8899,0.07449448
9.239853,36.555264,0.13638139
9.602968,36.658134,0.07198495
8.61428,37.075054,0.12339282
8.745508,36.76372,0.15295368
8.895298,37.098362,0.10718477
8.261924,36.696068,0.14675331
8.56933,36.57423,0.173042
8.438102,36.88556,0.13932675
7.9026313,36.514034,0.13658434
7.850745,36.210167,0.15105271
7.7988596,35.906296,0.15761918
8.210038,36.392197,0.16660243
8.158152,36.08833,0.17963195
8.517445,36.27036,0.19896281
7.622145,36.47495,0.13071454
7.341659,36.43586,0.12952018
7.5702596,36.171078,0.14050442
10.7353735,35.540413,0.07445645
10.942083,35.634388,0.10005045
11.148793,35.728363,0.12844723
10.712299,35.78734,0.085808456
10.919009,35.881317,0.11095202
10.689225,36.034267,0.08518559
11.697981,35.557556,0.1723845
11.770319,35.785885,0.20361423
11.526742,35.68995,0.16738278
11.31114,35.289803,0.10957855
11.497167,35.334923,0.13224214
11.683193,35.380043,0.1554864
11.325928,35.467316,0.124019325
11.511954,35.512436,0.14808035
11.340715,35.64483,0.14171201
11.119218,35.37334,0.095709205
11.134006,35.550854,0.1115486
10.927296,35.456875,0.08535367
5.352923,37.148125,0.1487025
4.9341908,37.23182,0.189987
4.515458,37.315517,0.26070076
5.2124968,36.76841,0.16205543
4.7937646,36.852104,0.20010185
5.0720706,36.388695,0.19074708
5.786213,36.66222,0.15058452
5.569568,36.90517,0.13637656
5.4291415,36.525455,0.1665538
4.2836466,36.596165,0.2704544
4.6778584,36.49243,0.23077548
4.3995523,36.95584,0.24580556
3.1952772,36.230217,0.2733873
2.9115365,35.98736,0.25862378
2.6277955,35.7445,0.26303768
3.4173481,35.819736,0.25957298
3.1336071,35.576878,0.2390837
3.639419,35.409252,0.22860092
3.8060958,36.269684,0.29426157
3.5006866,36.24995,0.28519422
3.7227576,35.83947,0.26946014
4.200308,36.16595,0.2799204
4.1169696,35.735733,0.25589943
4.59452,36.062214,0.2431528
2.1066384,35.429092,0.25517136
1.7197245,35.309116,0.23690033
2.0912933,34.946056,0.21426392
2.6124504,35.261467,0.23305869
2.5971053,34.778435,0.1851514
3.118262,35.09384,0.20693058
6.2391143,36.357613,0.14399767
6.3349447,35.916245,0.1139459
6.4307747,35.474876,0.06342548
6.5623727,36.324833,0.13565058
6.6582026,35.883465,0.10905576
6.885631,36.292053,0.13414621
7.114231,36.02727,0.12843257
6.886803,35.618683,0.0957129
7.342831,35.76249,0.13101214
5.8820434,36.22085,0.15248328
5.524972,36.08409,0.16448998
5.9778733,35.779484,0.113065004
10.399228,36.080475,0.062231243
10.165873,36.24041,0.05320376
9.932516,36.400345,0.05743718
10.132305,35.87975,0.06933284
9.898949,36.03969,0.08337659
9.865381,35.679028,0.092470825
10.445376,35.586617,0.06291717
10.422302,35.833546,0.06954032
10.155379,35.632824,0.068558514
9.569401,36.297474,0.11306828
9.206285,36.194603,0.17985696
9.535833,35.936817,0.13993144
10.370044,35.0308,0.0414747
10.49182,35.20067,0.048289955
10.613597,35.37054,0.059090197
10.201823,35.246876,0.055021763
10.3236,35.416748,0.057284176
10.033603,35.46295,0.07176745
9.4909115,35.520184,0.13792193
9.161364,35.777973,0.19766289
8.831815,36.03576,0.2221213
9.116441,35.36134,0.17262948
8.786893,35.619125,0.21435285
8.741971,35.20249,0.18041855
8.11323,35.671696,0.18392688
8.427601,35.437096,0.19869524
8.472523,35.85373,0.21348083
7.6674805,34.800606,0.0934816
8.025644,34.934566,0.14116949
8.383807,35.06853,0.16924351
7.7112737,35.16917,0.13611674
8.069437,35.30313,0.1718995
7.7550664,35.537735,0.15572882
7.255245,35.025364,0.07820326
7.2990384,35.393925,0.11084533
6.84301,35.25012,0.059236825
11.1897745,35.145824,0.089046955
10.997852,35.229362,0.07586336
10.80593,35.312897,0.06635541
11.068408,35.00185,0.07328802
10.876486,35.085384,0.061023593
10.947042,34.857872,0.063127756
10.562376,34.973156,0.041246355
10.754709,34.915512,0.048265398
10.684154,35.14303,0.0521034
12.021764,35.23914,0.16916299
12.174309,35.053116,0.15906084
12.240745,35.328617,0.17011291
11.782619,35.206116,0.15407401
11.696021,34.98707,0.13865101
11.609422,34.768017,0.13048029
11.935164,35.020092,0.15653777
11.848566,34.80104,0.14887398
12.087709,34.834064,0.15424216
11.410567,35.115875,0.11109024
11.5099945,34.941948,0.120108545
11.596594,35.160995,0.13308114
11.289202,34.971897,0.0958395
11.167835,34.82792,0.084216654
11.388628,34.79797,0.107551515
4.1356826,35.120667,0.17598349
4.6319466,34.83208,0.10851306
5.12821,34.543495,0.045649827
4.613233,35.447147,0.19431674
5.109497,35.15856,0.12236202
5.0907836,35.77363,0.18211454
5.9965863,35.164413,0.038757384
5.543685,35.46902,0.11197364
5.5623984,34.853954,0.04991609
3.6506188,33.613445,0.05018145
3.6468854,34.212048,0.06894648
3.6431522,34.81065,0.14774019
3.1257286,33.89664,0.07972443
3.1219954,34.495243,0.12382525
2.6008384,34.179832,0.11971396
4.6356797,34.23348,0.030925453
4.1394157,34.522064,0.07676917
4.1431494,33.923462,0.023471177
2.1061075,33.88475,0.1211952
1.662228,33.660183,0.10612553
2.1362667,33.306477,0.09297764
2.661157,33.023285,0.07733643
3.1558878,33.318367,0.06654495
2.6309977,33.60156,0.0937683
6.5456195,34.873512,0.011172473
6.111431,34.563053,0.008482158
5.677243,34.25259,0.023838818
6.6604643,34.27215,0.007309437
6.226276,33.96169,0.0202384
6.775309,33.670784,0.02109617
7.37009,34.424,0.031756163
6.9578547,34.648754,0.030374467
7.0726995,34.047394,0.005190015
9.677385,34.587376,0.037341297
9.740051,34.95126,0.06743854
9.802716,35.315144,0.088146806
9.365581,34.792416,0.08486825
9.4282465,35.1563,0.11772853
9.053776,34.997456,0.1360451
10.139157,34.88299,0.03898126
9.970937,35.099068,0.060689807
9.908272,34.735184,0.037667572
10.403185,34.839054,0.03375274
10.436325,34.647305,0.028819859
10.469466,34.45556,0.025918067
10.595517,34.78141,0.038163543
10.628658,34.589664,0.038639724
10.78785,34.723766,0.050420046
10.205439,34.4995,0.016780615
10.172298,34.691246,0.02626276
9.941412,34.543438,0.020969808
9.307089,34.32158,0.036872506
8.995284,34.52662,0.083314955
8.683479,34.731655,0.12595052
8.936793,34.055782,0.03450823
8.624989,34.26082,0.06265068
8.566497,33.78998,0.013429344
7.9671526,34.46373,0.0683794
8.266825,34.126858,0.034062505
8.325316,34.597694,0.1066519
7.669762,34.087124,0.0029200912
7.3723717,33.710518,0.04159087
7.9694343,33.75025,0.035542905
12.524996,34.634293,0.09323007
12.723137,34.401497,0.022897363
12.769303,34.719414,0.0406183
10.999196,34.587345,0.07197112
11.05135,34.316822,0.08285743
11.103503,34.0463,0.092639625
11.219989,34.557396,0.095632255
11.272142,34.286873,0.1067754
11.440783,34.527447,0.11900985
10.680812,34.31914,0.043186426
10.892158,34.18272,0.06819767
10.840004,34.453243,0.058335662
12.209594,34.586212,0.13924319
12.092334,34.30533,0.1344617
11.975075,34.02445,0.12295836
12.407736,34.353413,0.09411281
12.290476,34.072533,0.090369344
12.605878,34.120617,0.028977215
11.731306,34.52016,0.14270163
11.85319,34.272305,0.14234948
11.970449,34.553185,0.14990836
11.68455,34.031734,0.13020724
11.562667,34.27959,0.13146937
11.394027,34.039017,0.11739659
13.441048,33.980675,0.15110058
13.144727,33.907375,0.103529274
13.368175,33.646046,0.1310975
14.20308,33.22275,0.1845274
13.861291,33.162167,0.17181474
14.1309595,32.939613,0.179138
4.161722,33.321587,0.023973525
4.6728253,33.029728,0.009147346
5.1839285,32.737865,0.054491222
4.6542525,33.631603,0.002011478
5.1653557,33.33974,0.022696674
5.146783,33.941616,0.0064849854
5.714389,33.04884,0.03400439
6.2448487,33.359814,0.022280931
5.695816,33.650715,0.0034937859
2.6800668,32.420692,0.06684804
3.1937077,32.113186,0.049340963
3.7073483,31.805676,0.03619653
3.1747978,32.715775,0.055247605
3.6884384,32.408264,0.038475692
3.6695285,33.010857,0.04936534
4.6917353,32.427135,0.0349738
4.180632,32.718998,0.019185603
4.199542,32.116405,0.00070279837
1.6622523,31.808651,0.038509846
2.188374,31.480036,0.042292595
2.1774,32.10412,0.057027757
3.2046816,31.489101,0.070736706
2.6910408,31.79661,0.064249516
2.702015,31.172527,0.075501084
7.8570976,32.498894,0.09497261
8.093564,32.929256,0.0864526
8.33003,33.35962,0.03551209
7.4965014,32.889523,0.11166853
7.732968,33.31989,0.09270352
7.1359053,33.280155,0.07387388
6.5931735,31.849783,0.10427421
6.6538854,32.456783,0.085356355
6.714597,33.063786,0.06715113
6.1234255,32.14581,0.13197428
6.184137,32.75281,0.069330215
5.653677,32.441837,0.09365541
7.4357896,32.282524,0.083417356
7.0751934,32.673153,0.08432531
7.0144815,32.06615,0.07427788
10.361884,34.137497,0.012425244
10.254302,33.81943,0.0063784122
10.14672,33.501366,0.009587169
10.57323,34.001076,0.034454167
10.465648,33.68301,0.028827429
10.784575,33.864655,0.059214175
9.83383,34.225372,0.00040322542
9.463534,33.959576,0.0033736825
9.093238,33.69378,0.024151742
9.990275,33.86337,0.009525657
9.619979,33.597572,0.00022226572
10.097857,34.181435,0.0018261671
9.073307,32.307762,0.014000773
9.431111,32.70563,0.03856033
9.788916,33.1035,0.022809327
8.90437,32.801834,0.032562137
9.262175,33.199703,0.03755033
8.735434,33.29591,0.0207088
8.262501,32.43518,0.05442238
8.667904,32.37147,0.013691902
8.498967,32.865547,0.018430471
12.786226,33.839237,0.032083392
12.651174,33.509773,0.021797061
12.516121,33.18031,0.022674918
13.009674,33.57791,0.08048487
12.874621,33.248444,0.062396824
13.233122,33.31658,0.10929507
12.155423,33.74307,0.076530874
12.335772,33.46169,0.022303343
12.470824,33.791153,0.030764759
11.773957,33.72113,0.10653865
11.57284,33.417812,0.0858351
11.371723,33.11449,0.06773859
11.954306,33.43975,0.064650536
11.753189,33.13643,0.04899043
12.134655,33.15837,0.015248656
11.19291,33.735695,0.09638953
11.282316,33.425095,0.08730662
11.483434,33.728413,0.10917008
10.873982,33.554054,0.06929612
10.555055,33.37241,0.045562387
10.963388,33.24345,0.06875712
14.892806,32.38216,0.13250536
14.946932,32.603474,0.12920386
14.646717,32.54961,0.14855748
15.479321,31.999302,0.10060668
15.540224,32.16523,0.09165925
15.309108,32.107006,0.108166516
13.48689,33.0188,0.13860554
13.382158,32.65288,0.12089795
13.277426,32.28696,0.10010731
13.756558,32.796246,0.16296446
13.651827,32.43033,0.13930494
14.026227,32.573692,0.1665858
13.128389,32.950665,0.09338081
12.769889,32.882526,0.058467686
13.023658,32.584743,0.08119446
14.376654,32.4191,0.15806252
14.35268,32.121147,0.15031904
14.328706,31.82319,0.14653724
14.622743,32.251656,0.14396942
14.598768,31.953697,0.13862646
14.868832,32.084206,0.12918174
13.978279,31.97778,0.14572042
14.002254,32.275738,0.15359199
13.627852,32.13237,0.12132293
4.221201,31.518461,0.003572166
4.735054,31.231245,0.031989932
5.2489066,30.94403,0.06467539
4.7133946,31.829191,0.051320612
5.227247,31.541977,0.087628186
5.205588,32.13992,0.095918536
6.1450844,31.547865,0.125561
5.6753364,31.843893,0.12838995
5.6969957,31.245949,0.09712505
2.7289739,30.566637,0.07411879
3.2585995,30.27732,0.07899958
3.7882254,29.988007,0.03201413
3.2316406,30.883211,0.088299274
3.7612665,30.593895,0.04742521
3.7343075,31.199785,0.053234994
4.762013,30.625357,0.033088684
4.24816,30.91257,0.010274172
4.2751193,30.30668,0.0042144656
2.2261486,30.234407,0.030073762
1.6977617,29.912281,0.021125376
2.2529492,29.612862,0.038093686
3.2854002,29.655777,0.06536019
2.7557745,29.945091,0.070830464
2.7825751,29.323547,0.061380446
7.9217887,32.048683,0.07042813
7.5004807,31.832312,0.076987624
7.0791726,31.615942,0.08273077
7.9864798,31.598473,0.07617366
7.5651717,31.382101,0.09974247
8.05117,31.148262,0.09688026
8.327192,31.984972,0.044119
8.391883,31.534761,0.057970464
8.732595,31.92126,0.026002824
6.6713114,31.266113,0.11255878
6.2232223,30.964195,0.10452801
5.7751336,30.66228,0.09107405
6.7494493,30.682444,0.11870128
6.3013606,30.380527,0.11432582
6.827587,30.098776,0.11640537
7.6433096,30.798433,0.117657185
7.1573105,31.032272,0.11829746
7.2354484,30.448605,0.11852777
9.301704,31.054893,0.008461535
9.225572,31.472515,0.0078122616
9.14944,31.890139,0.00494951
8.88486,31.086016,0.051286936
8.808727,31.50364,0.03780812
8.468015,31.11714,0.06911528
11.0867,32.69405,0.05571091
10.678366,32.82301,0.05948913
10.270032,32.95197,0.04200518
10.801678,32.27361,0.060094655
10.393343,32.40257,0.0662052
10.516655,31.85317,0.07064885
9.554423,32.15623,0.032484293
10.035539,32.0047,0.0790115
9.912228,32.5541,0.04826665
9.706688,31.320986,0.04758209
10.111671,31.587078,0.07875061
9.630555,31.73861,0.040314257
12.330613,32.82105,0.028613627
12.145106,32.461784,0.034728706
11.9595995,32.102524,0.035751462
12.584382,32.523266,0.057225645
12.398875,32.164005,0.055571675
12.83815,32.225483,0.06773734
11.567682,32.77717,0.033936083
11.76364,32.439846,0.004430592
11.949148,32.799107,0.00015449524
11.478618,32.019405,0.0030055642
11.28266,32.356728,0.034414828
10.997637,31.936289,0.039619267
15.475689,31.774902,0.10350418
15.305476,31.882607,0.1115756
15.1352625,31.990313,0.11985195
15.301844,31.658207,0.11882496
15.131631,31.765911,0.12451613
15.127999,31.541512,0.12972444
14.8615675,31.635405,0.13961959
14.8652,31.859804,0.13258737
14.595137,31.729298,0.14534557
15.705924,31.724405,0.089235365
15.762315,31.557213,0.092835486
15.889436,31.745928,0.07302725
15.53208,31.60771,0.10632616
15.358234,31.491014,0.11964208
15.5884695,31.440517,0.10744637
14.568277,31.120335,0.14754319
14.754851,31.260727,0.1450271
14.941425,31.40112,0.13919896
14.4884205,31.35462,0.15176755
14.6749935,31.495012,0.14699358
14.408563,31.588905,0.15086603
12.582973,31.294918,0.1000942
12.814457,31.625599,0.08505225
13.045941,31.95628,0.07928467
12.375182,31.564121,0.084124506
12.606666,31.894802,0.071309984
12.167391,31.833323,0.06290418
14.096926,31.562841,0.14843857
13.746499,31.717432,0.1300947
13.396072,31.872023,0.10068804
13.865146,31.302494,0.142007
13.514719,31.457085,0.119736075
13.633366,31.042147,0.12878639
14.25664,31.094273,0.1510492
14.176783,31.328556,0.15296423
13.9450035,31.068209,0.14530683
12.933104,31.21066,0.10659331
13.283235,31.126404,0.11552358
13.164588,31.541342,0.098793626
5.30072,30.35534,0.072951674
4.8138266,30.036663,0.04356575
4.326933,29.717989,0.012886226
5.3525343,29.766645,0.08485162
4.8656406,29.44797,0.058333933
5.404348,29.177952,0.101052046
5.8787613,29.484894,0.11930007
6.353174,29.791834,0.11770338
5.826947,30.073586,0.09968716
3.834284,29.380972,0.026103497
3.3314588,29.048742,0.053332925
2.8286335,28.716513,0.05568868
3.8803425,28.773937,0.03139162
3.3775172,28.441708,0.050035775
3.926401,28.1669,0.0508433
4.911699,28.840935,0.051899195
4.3729916,29.110952,0.015511215
4.41905,28.503918,0.016639411
2.3299294,28.363247,0.06589979
1.8101721,28.01288,0.10070211
2.380109,27.735176,0.051912606
3.427697,27.813637,0.036361158
2.8788133,28.088442,0.047388196
2.9289927,27.460371,0.002411425
6.9076,29.551865,0.10594869
6.4331865,29.244925,0.12028217
5.9587736,28.937983,0.12309623
6.9876122,29.004955,0.09113687
6.513199,28.698013,0.10412121
7.0676246,28.458044,0.1002872
7.4272747,29.932713,0.11442739
7.507287,29.385803,0.09991503
7.5873,28.838892,0.10001373
8.026962,29.766651,0.100429714
8.106975,29.21974,0.078641295
8.62665,29.600588,0.05957383
8.242997,30.63237,0.09227413
7.835136,30.282541,0.111056864
8.434823,30.11648,0.08316153
9.076686,30.570126,0.040299535
8.659842,30.601248,0.06697738
8.851667,30.085358,0.060151875
9.616808,30.775843,0.023655295
9.931911,30.496792,0.044518173
10.247015,30.217741,0.022243798
10.021791,31.041935,0.0720554
10.336895,30.762884,0.051368117
10.426775,31.308027,0.0629313
9.391789,30.291075,0.01922518
9.166772,29.806305,0.03470391
9.706893,30.012024,0.002565384
12.222413,31.162416,0.10157961
12.014622,31.43162,0.080860555
11.80683,31.70082,0.04707855
11.861853,31.029917,0.09041524
11.654061,31.299118,0.05891943
11.501292,30.897415,0.06101817
11.1730795,31.216,0.014075458
11.325849,31.617704,0.0052267313
10.844867,31.534586,0.035367608
11.0831995,30.670856,0.0203048
10.754988,30.98944,0.02320689
10.665108,30.444298,0.014716744
15.161766,31.292522,0.12991208
15.195533,31.043535,0.12357247
15.2293005,30.794546,0.109065294
15.392001,31.242025,0.11866087
15.425769,30.993036,0.1118778
15.622237,31.191528,0.1071797
14.788618,31.011738,0.1387685
15.008959,30.903143,0.12413424
14.975192,31.15213,0.13503832
15.905423,31.155687,0.09076214
15.992142,30.921354,0.083809555
16.146015,31.171558,0.083421946
15.708955,30.957195,0.09794849
15.512487,30.758705,0.09683287
15.795673,30.722864,0.08511907
14.532233,30.869743,0.13976955
14.496188,30.61915,0.124801874
14.460144,30.368559,0.10752487
14.752574,30.761147,0.12549335
14.716529,30.510555,0.10823625
14.972915,30.65255,0.10873455
14.220595,30.84368,0.14308596
13.908958,30.817617,0.13741434
14.184551,30.593088,0.13014024
12.601062,30.942423,0.108627856
12.619151,30.58993,0.100361764
12.63724,30.237434,0.09127575
12.951193,30.858166,0.1051532
12.969282,30.505672,0.09001756
13.301324,30.773909,0.10635924
12.240501,30.809923,0.110753894
11.879942,30.677422,0.10127169
12.258591,30.457428,0.109772444
13.693121,30.02348,0.085077345
13.6732025,30.363035,0.102541685
13.653284,30.70259,0.1185984
13.341161,30.094797,0.0741595
13.321242,30.434353,0.09062725
12.989201,30.166117,0.07652241
13.948795,30.138506,0.100979865
14.20447,30.253532,0.106719434
13.928877,30.478062,0.11980128
5.4587145,28.589275,0.0678426
4.9660654,28.252258,0.00028055906
4.4734163,27.915241,0.044629753
5.513081,28.000597,0.017184138
5.020432,27.66358,0.019104064
5.567447,27.411919,0.0007557869
6.0131397,28.349304,0.0796023
6.0675063,27.760628,0.040525258
6.5675654,28.109335,0.08278692
2.0074108,26.110085,0.07601029
2.5800586,25.851133,0.022238791
2.5051734,26.479118,0.0074511766
4.0886464,26.324997,0.0070732236
3.5358605,26.585701,0.010706842
2.9830744,26.846403,0.028780162
3.6107454,25.957714,0.002371192
3.0579596,26.218416,0.028553069
3.1328444,25.590431,0.0022205114
3.4817786,27.199669,0.0021433234
4.0345645,26.938965,0.01281482
3.9804828,27.552933,0.036528826
5.074514,27.049612,0.0073758364
4.5274982,27.301273,0.026985645
4.58158,26.687305,0.01583463
7.1911235,26.760399,0.07258564
7.149957,27.32628,0.09577578
7.108791,27.892162,0.10413283
6.649898,26.977571,0.048205256
6.6087317,27.543453,0.062717974
6.1086726,27.194746,0.013888478
7.6067743,28.224424,0.13141268
7.6479406,27.658543,0.13274503
7.689107,27.09266,0.108870804
8.145925,27.990805,0.14215523
8.187091,27.424923,0.12587863
8.685074,27.757185,0.11201066
8.6656,28.371653,0.08829206
8.646125,28.98612,0.04503697
8.12645,28.605272,0.1025089
10.157869,28.58113,0.06619173
9.647463,28.920948,0.016656697
9.137056,29.260769,0.022533715
9.666938,28.30648,0.09213728
9.156531,28.646301,0.051567376
9.176006,28.031834,0.10117853
10.2173,29.672203,0.0061944723
9.677178,29.466486,0.0020676255
10.187585,29.126665,0.006100714
12.262101,29.95565,0.10768759
11.883451,30.175644,0.113771796
11.504802,30.395638,0.073129356
11.886961,29.673866,0.10732585
11.508311,29.89386,0.08325547
11.511822,29.392084,0.08473003
11.08671,30.169079,0.029497325
10.668617,29.942522,0.0039295554
11.0902195,29.667303,0.04054272
11.060504,29.121765,0.05456084
10.638902,29.396984,0.016394794
10.609187,28.851446,0.048628926
15.281058,30.518972,0.08681095
15.332817,30.243399,0.06049335
15.384575,29.967825,0.03385526
15.564245,30.483131,0.075764835
15.616004,30.207558,0.050577164
15.847432,30.44729,0.06429738
15.024673,30.376976,0.083311796
14.768288,30.234982,0.08164233
15.076431,30.101402,0.054746985
16.193172,30.376574,0.056526363
16.307486,30.066124,0.033134997
16.486368,30.386442,0.051970482
15.961745,30.13684,0.038909197
15.730316,29.897108,0.022376537
16.076057,29.826391,0.016701043
14.445127,29.993965,0.07714325
14.430109,29.619373,0.040812492
14.4150915,29.24478,0.0050476193
14.75327,29.860388,0.047585726
14.738253,29.485794,0.016435862
15.061414,29.726809,0.023896813
13.933778,29.763912,0.06930745
14.174435,29.504347,0.038171887
14.189452,29.878939,0.078921914
13.475226,29.62661,0.047851384
13.257331,29.22974,0.023052037
13.039435,28.83287,0.024859548
13.715883,29.367043,0.02997607
13.497988,28.970173,0.0037614703
13.95654,29.107477,0.005156696
13.123266,29.697927,0.05112475
12.771306,29.769247,0.067964196
12.905371,29.30106,0.039454818
12.396166,29.487463,0.08335185
12.021027,29.205679,0.10242337
12.530231,29.019276,0.06430733
2.2645752,24.22344,0.10910982
2.8078995,23.98724,0.1011315
2.7314215,24.605194,0.06689882
2.9699929,22.233738,0.104242325
2.9271853,22.801512,0.1084826
2.511299,22.404972,0.121460974
3.0571332,20.669558,0.08027637
3.0349667,21.167759,0.0735507
2.6931722,20.798409,0.092789054
8.769727,26.17032,0.028121114
8.741509,26.699274,0.07811159
8.713292,27.22823,0.10611439
8.2435255,26.367012,0.04932046
8.215308,26.895967,0.098581195
7.7173247,26.563705,0.065407276
4.634611,26.077738,0.0224424
5.1805754,25.830479,0.029095829
5.72654,25.58322,0.013032734
5.127545,26.440044,0.018811703
5.673509,26.192785,0.011869609
5.620478,26.802353,0.00891602
6.1617036,26.585178,0.006575465
6.2147346,25.975613,0.0019079447
6.702929,26.368006,0.029634237
4.334944,24.459606,0.04942435
3.7749436,24.714119,0.057793975
3.2149436,24.968634,0.04145497
3.8514218,24.096167,0.06237209
3.2914217,24.35068,0.0729413
3.3678997,23.732727,0.087546766
3.6928446,25.335917,0.032728255
4.252845,25.081404,0.049898505
4.170746,25.7032,0.022175074
5.262675,25.208681,0.033551753
4.71671,25.45594,0.036937952
4.798809,24.834143,0.04647082
7.372452,25.12849,0.00018519163
7.312009,25.67246,0.011545479
7.2515664,26.216429,0.034783542
6.8238144,25.280067,0.002477169
6.763372,25.824036,0.010532379
6.2751775,25.431643,0.0072056055
7.7777677,26.019737,0.01538223
7.83821,25.475767,0.0075356364
8.303968,25.823044,0.01302731
3.0785215,19.433485,0.10196662
3.0789106,19.80242,0.11488742
2.8012886,19.529295,0.098795
3.0952199,18.574232,0.082855165
3.0866764,18.819391,0.07674056
2.8722832,18.6161,0.06629366
9.278968,26.437756,0.04508096
9.78821,26.705193,0.04284835
10.297451,26.97263,0.05148685
9.250751,26.966711,0.07969564
9.759992,27.234148,0.07509637
9.222533,27.495667,0.101345
10.204396,28.044962,0.114326
9.713465,27.770315,0.11132836
10.250924,27.508797,0.09589809
11.560763,28.871227,0.1030615
11.609706,28.35037,0.13650733
11.6586485,27.829515,0.13984305
12.069968,28.684824,0.11404562
12.118911,28.163967,0.13706332
12.579173,28.498419,0.0769459
11.109447,28.600908,0.08830911
10.658129,28.330591,0.096634984
11.158388,28.080053,0.109624565
10.7511835,27.258259,0.08191216
11.204916,27.543886,0.112969816
10.704656,27.794424,0.10852182
15.45469,29.570726,0.0010444522
15.524805,29.173628,0.028572023
15.594919,28.776531,0.049245417
15.800431,29.50001,0.007990003
15.870545,29.102913,0.03662175
16.146172,29.429295,0.009824991
15.131529,29.329712,0.008342564
14.808368,29.088696,0.016582131
15.201644,28.932613,0.034879386
16.579473,29.351475,0.0025221705
16.737148,28.947273,0.0077156425
16.937103,29.343987,0.0008189082
16.303846,29.025093,0.0255692
16.028221,28.698711,0.041150987
16.461523,28.620892,0.018465638
14.393408,28.804548,0.032765865
14.371723,28.364317,0.06876725
14.350039,27.924086,0.08780658
14.786683,28.648464,0.05117023
14.764999,28.208233,0.080608785
15.179959,28.492382,0.063745916
13.934855,28.667246,0.030517995
13.476303,28.529942,0.009893596
13.913171,28.227013,0.06242156
13.93922,27.666204,0.06843543
13.502353,27.969133,0.02908194
13.065485,28.272062,0.031959772
13.528402,27.408325,0.025247037
13.091535,27.711254,0.025354862
13.117584,27.150446,0.02881682
12.631272,27.376802,0.057837844
12.605223,27.93761,0.084849834
12.14496,27.603159,0.10668498
10.223857,25.436295,0.10350895
10.248388,25.948406,0.04720354
10.27292,26.460518,0.037589133
9.739147,25.68097,0.054046392
9.763679,26.19308,0.025349915
9.254437,25.925644,0.025152683
3.4166598,19.990086,0.11941403
3.416271,19.621151,0.123438895
3.415882,19.252216,0.10722619
3.7540202,19.808817,0.13410044
3.7536314,19.439882,0.12967163
4.0913806,19.627546,0.14742625
4.301654,21.00909,0.08979207
3.8720362,21.228048,0.07989776
3.4424183,21.447004,0.087438345
3.8942025,20.729845,0.07298583
3.4645846,20.948803,0.062538385
3.4867508,20.4506,0.09021819
4.161472,20.08806,0.14005345
4.231563,20.548576,0.10529411
3.8241115,20.269331,0.11101198
3.5022824,21.986362,0.12995231
3.9917643,22.306763,0.15455765
4.481246,22.627163,0.14860559
3.4594748,22.554136,0.1119799
3.9489565,22.874537,0.10687655
3.416667,23.121912,0.09512186
3.9001892,23.485352,0.078461945
4.432479,23.237976,0.09346032
4.3837113,23.848791,0.05451578
4.361518,21.548447,0.14521247
4.421382,22.087805,0.18979323
3.9319003,21.767405,0.1457057
8.9691305,24.667059,0.06611699
8.902663,25.168146,0.070518315
8.836195,25.669233,0.03041035
8.436904,24.82087,0.03951025
8.370437,25.321957,0.030591011
7.904678,24.97468,0.00622797
9.387373,24.923471,0.10585308
9.805614,25.179882,0.11159021
9.320905,25.424559,0.065535605
10.140345,24.266087,0.118125916
10.168181,24.656157,0.13948709
10.196019,25.046225,0.14029866
9.74994,24.399744,0.100185156
9.777778,24.789814,0.11988658
9.359535,24.533401,0.081670046
5.0758696,22.959091,0.14609408
5.6704936,23.291021,0.1431241
6.265117,23.62295,0.14502305
5.0271025,23.569906,0.08619875
5.621726,23.901834,0.0927006
4.978335,24.180721,0.042897284
5.906066,24.929796,0.023752093
5.4422,24.555258,0.045734525
6.0855913,24.276373,0.08438426
7.0033402,24.626644,0.048626065
6.454703,24.778221,0.041536868
6.6342287,24.124798,0.111626446
7.940308,23.809774,0.058544457
7.7510223,24.249348,0.040894747
7.561737,24.68892,0.024844348
7.381911,23.7475,0.11749214
7.1926255,24.187073,0.08923429
6.823514,23.685225,0.15133506
8.283249,24.095537,0.011643231
8.62619,24.381298,0.024608612
8.093964,24.535109,0.0007918477
3.3511956,18.419256,0.10295564
3.5986276,18.50944,0.115694344
3.8460598,18.599625,0.12678653
3.3426518,18.664415,0.096503794
3.590084,18.7546,0.10914701
3.3341084,18.909575,0.08728844
3.9278333,18.942265,0.12400949
4.0096073,19.284906,0.13434136
3.6718578,19.09724,0.11257672
3.2412775,18.142872,0.09836149
3.0878115,17.951862,0.090215325
3.3787913,17.95667,0.10247731
3.4887094,18.233055,0.111228526
3.6262233,18.046854,0.113186955
3.7361417,18.323238,0.124192834
4.3636174,19.397367,0.15620923
4.2818437,19.054726,0.14338636
4.20007,18.712084,0.1435669
4.635854,19.167187,0.15699148
4.5540805,18.824545,0.1573013
4.9080906,18.937006,0.1635068
