x,y,e11_abs_error_t71,e22_abs_error_t71,e12_abs_error_t71
1.8311099,38.687588,0.01653216,0.0010537545,0.00078758376
2.074575,38.61109,0.01407194,0.00043085497,0.00026890554
2.3180404,38.53459,0.011889389,0.0012031943,0.00065658207
2.5615056,38.458096,0.010305983,0.001372123,0.0009153865
1.993373,38.8901,0.014294343,0.0018919379,0.0005630343
2.2464602,38.80496,0.0119598685,0.0010996922,0.0007570629
2.4995472,38.719814,0.010766458,0.0012727957,0.0009776043
2.17488,39.07532,0.012074286,0.000938982,0.00089611474
2.4375892,38.981537,0.01081024,0.0011072259,0.0010276288
2.3756309,39.24326,0.011254938,0.0013519118,0.00097339205
1.4549216,37.968254,0.019697206,0.0011143874,0.0021149933
1.7320184,37.959023,0.01729633,0.0008359705,0.0011646616
2.0091152,37.949795,0.013983089,0.0012525488,0.00021035428
2.286212,37.940563,0.012097956,0.0015224995,0.00036719942
1.5621117,38.218517,0.018482504,0.0003441407,0.0009985657
1.8483115,38.204044,0.016107587,0.00043350575,0.0004438112
2.1345112,38.18957,0.013098711,0.0013603129,0.00011001126
1.6875077,38.458294,0.016909309,0.000921556,0.0008817152
1.9828106,38.43858,0.015012283,0.00036017108,4.3956737e-05
6.447986,38.965843,0.010512973,9.886327e-05,0.0011360347
6.6878014,39.15118,0.01009477,5.141343e-05,0.0018932801
6.9276166,39.336517,0.009084929,0.000311876,0.0035308423
7.167432,39.521854,0.008849496,0.0005517846,0.0034893192
6.282333,39.28026,0.0092996685,0.00021458592,0.0020562164
6.5301204,39.48429,0.0080376435,0.00056683226,0.00380283
6.777908,39.68832,0.008288044,0.00074961805,0.0040273443
6.116679,39.59467,0.007293696,0.000114228926,0.0034217865
6.372439,39.817398,0.0061939964,0.00026934594,0.004084776
5.951026,39.909084,0.006893699,0.00015958922,0.0034457212
7.1331334,38.76385,0.012523828,0.00036228914,0.0015032291
7.450928,38.849033,0.013128133,0.00027096024,0.0015697437
7.768723,38.934216,0.012593499,3.89626e-05,0.0029914086
8.086518,39.019398,0.012437424,0.00036687055,0.0030802712
7.144566,39.01652,0.011526717,0.00016175804,0.001864641
7.462616,39.10311,0.011094324,8.1574544e-05,0.0032520248
7.7806654,39.189705,0.0118956845,0.00011263169,0.0029819484
7.1559987,39.269188,0.009613847,0.00018854358,0.0035085096
7.4743032,39.357193,0.01055008,0.0002941167,0.0032613855
8.828586,38.68565,0.0137867555,0.0011169226,0.0032199267
8.578567,38.79061,0.012860918,0.0009194149,0.0033088208
8.33121,38.90186,0.0126826875,0.0005038057,0.0030606952
8.630538,38.502308,0.013788555,0.00067528273,0.0030259364
8.381851,38.610413,0.013523269,0.00057924504,0.0030528447
8.135827,38.724808,0.013590368,0.00037053178,0.0029200579
8.432491,38.318966,0.01541129,0.00027799347,0.0016751101
8.185135,38.430214,0.015375111,0.00031728973,0.0017506636
8.234444,38.135624,0.016157009,1.778733e-05,0.0011389733
8.861869,37.984898,0.016897753,0.00020857825,0.0013179858
9.05914,38.085526,0.016542597,8.404575e-05,0.0019148018
9.256412,38.186153,0.016452163,0.00034204172,0.002415605
9.453683,38.28678,0.017241418,0.0005736221,0.0024805267
8.850775,38.218483,0.015528797,0.0001832484,0.0019909148
9.053646,38.328793,0.015097974,0.00050503045,0.00249539
9.256516,38.439106,0.015680809,0.0007630228,0.0024945468
8.83968,38.452065,0.014428051,0.0006871683,0.0028946714
9.048151,38.57206,0.013978259,0.00096437894,0.0026582263
3.2379718,39.719036,0.00616128,0.0027419634,0.0007552133
2.9353228,39.58808,0.007341153,0.0023302636,0.00093086914
2.6478758,39.42949,0.009597357,0.0019864356,0.0007022901
3.2805686,39.388187,0.0061143027,0.0021427483,0.0011871316
2.9855206,39.243416,0.007408572,0.00178568,0.001317617
2.7056746,39.071003,0.009098237,0.0014520243,0.0012640946
3.3231654,39.057343,0.006481981,0.0015110394,0.0017500852
3.0357187,38.89875,0.0074429084,0.001439747,0.0016567236
3.3657625,38.726494,0.007285647,0.0012110174,0.0017295394
4.1614065,38.9873,0.0072740363,0.00065443036,0.001660841
4.279971,39.32223,0.0065756426,0.001242534,0.0012068227
4.3985353,39.657166,0.005834518,0.0021464308,0.0010524075
4.5171,39.992096,0.0042898334,0.002592005,0.0011615838
3.8535948,39.231213,0.0059620696,0.0015463935,0.001403531
3.9660122,39.58669,0.005262814,0.0023759415,0.00079524284
4.0784297,39.942165,0.0040334724,0.002852574,0.0008429877
3.5457833,39.475124,0.0055730427,0.002333134,0.0009472377
3.6520536,39.851143,0.00497752,0.0028686621,0.0006629895
5.477366,39.97626,0.005471166,0.0009748535,0.003201998
4.999391,40.003933,0.0043190927,0.0018827968,0.0024737027
5.7606454,39.515438,0.007837673,0.00017009955,0.0022352766
5.284828,39.562862,0.0077661294,0.0005350475,0.0018096509
4.804695,39.570778,0.0070419535,0.0012020681,0.0013377068
5.5702653,39.12179,0.009640442,0.00017261866,0.0010294083
5.09229,39.14946,0.009470077,0.00010322477,0.0010614177
5.379885,38.728146,0.010585592,0.00025757978,0.00076973136
1.1737292,36.94111,0.022347365,0.0014147793,0.003655006
1.4947075,37.00582,0.020155879,0.0011067796,0.002629556
1.8156857,37.070534,0.016747793,0.001236865,0.0011469246
2.1366642,37.135246,0.014203337,0.0011587137,8.176372e-05
1.2398866,37.29027,0.02204398,0.00047709397,0.0023746616
1.5746516,37.351593,0.01929056,0.0009437959,0.0016710619
1.9094166,37.412914,0.015254675,0.0010877434,0.0001932971
1.3336174,37.632652,0.021138117,0.0007156241,0.0023417412
1.6821691,37.690586,0.017968826,0.0007656922,0.0012590082
9.326107,37.456306,0.01928334,0.000563938,0.0011620864
9.599195,37.529343,0.01936484,0.00053002004,0.0015831606
9.872282,37.60238,0.019651765,0.000336049,0.002440432
10.14537,37.67542,0.020033734,0.00043207896,0.0024702295
9.368632,37.73313,0.018689768,0.00035442784,0.0013966954
9.642258,37.805965,0.018798107,5.501526e-05,0.0023796912
9.915883,37.8788,0.02019648,0.00017367111,0.0023655847
9.411158,38.009956,0.017621692,0.00015761633,0.0023691263
9.685321,38.082584,0.018806431,0.00032770407,0.0025159465
11.564095,36.468864,0.017630901,0.0012696144,0.004496902
11.494565,36.253357,0.016902233,0.0012766123,0.004159283
11.4250345,36.03785,0.018398136,0.0012182887,0.0026148437
11.355504,35.822342,0.017916642,0.0011351019,0.0024041405
11.735493,36.345623,0.016897213,0.0012205468,0.0045342906
11.667287,36.13195,0.01581151,0.0012928005,0.0041662343
11.599081,35.918278,0.017342735,0.0011427493,0.002748833
11.909539,36.22605,0.016688133,0.0013184363,0.0041965917
11.842658,36.014214,0.01544255,0.0011871934,0.00401921
12.086235,36.11015,0.016023325,0.0012454104,0.004214945
2.1219835,35.912125,0.01506556,0.000604352,0.0027254946
1.8058988,36.25512,0.017018007,0.0009985525,0.0028537742
1.4898139,36.598114,0.019913282,0.0011137729,0.0032506562
1.7350696,35.79215,0.015882367,0.00075324136,0.003763675
1.4223251,36.134678,0.018476319,0.0011769569,0.0041753883
1.1095805,36.47721,0.021457706,0.000986123,0.003942602
1.3481557,35.672176,0.016303003,0.00083922804,0.0046796165
1.0387514,36.01424,0.018561583,0.0013688471,0.0048312917
0.9612417,35.5522,0.016488623,0.0007624894,0.004893249
9.966084,36.761005,0.019643387,0.0011916229,0.0016977107
10.282975,36.847897,0.02020649,0.001151229,0.0025496965
10.599866,36.934788,0.020428885,0.0012266496,0.003428763
10.916758,37.021683,0.02032135,0.0013066193,0.0038684965
10.025846,37.065807,0.020012625,0.0009480687,0.0022617744
10.344675,37.155262,0.020227114,0.0010179661,0.003111498
10.663505,37.24472,0.020699956,0.0010800469,0.0034378248
10.085608,37.370613,0.019971535,0.00065609126,0.0027520922
10.406375,37.46263,0.020406004,0.0006745595,0.0030696304
10.833222,36.774853,0.020351483,0.0012536069,0.003727191
10.749686,36.528023,0.020741707,0.0011902738,0.002717285
10.666151,36.281197,0.020455822,0.0013360234,0.0018690659
11.128115,36.831535,0.019937575,0.0013892313,0.003956387
11.04679,36.587643,0.019687625,0.0011906978,0.0039179903
10.965466,36.34375,0.020366115,0.0011821184,0.0026270405
11.343894,36.647263,0.0186379,0.0012800014,0.0044143246
11.26478,36.406307,0.01845022,0.0012123248,0.004025507
12.52616,35.69359,0.012780612,0.000793117,0.004161045
12.388285,35.843197,0.01392755,0.0010612344,0.0038590187
12.241643,35.98205,0.014635394,0.0011490432,0.0038449923
12.307179,35.604115,0.0127659775,0.0007652509,0.0041489587
12.164921,35.748344,0.013702886,0.000931205,0.003992754
12.013896,35.88182,0.014587151,0.0010957039,0.0038559248
12.0882,35.51464,0.014176153,0.00068494456,0.0034083978
11.941558,35.653492,0.015151382,0.0008422835,0.0031926567
11.869219,35.425167,0.015134641,0.0006226171,0.0029420836
2.0759482,34.463024,0.010956867,0.00021207929,0.0035465842
1.7043794,34.82608,0.011790598,0.00036099163,0.004264717
1.3328105,35.18914,0.013874028,0.0005043511,0.0048736837
1.6320688,34.238457,0.009921113,0.00023274656,0.004240286
1.2548895,34.602432,0.011633012,0.00036141466,0.005157871
0.8777102,34.966408,0.0137922615,0.0006659761,0.0050916453
1.1881893,34.013893,0.009976646,1.2521981e-05,0.0048394157
0.8053996,34.378784,0.012009309,0.00026071823,0.0049626883
0.74430984,33.789326,0.009901762,0.00012814021,0.0047142534
13.059776,35.122444,0.009502465,0.0004694896,0.0045235525
12.878378,35.308624,0.010571515,0.00056046306,0.004365629
12.700506,35.499004,0.011516899,0.00062577485,0.0043528387
12.815469,35.037327,0.009525206,0.00048291718,0.004558744
12.635834,35.22561,0.010778415,0.00055205484,0.0042502685
12.459724,35.41809,0.011716662,0.0006543413,0.0042386935
12.571161,34.95221,0.010846401,0.0004184841,0.003900097
12.39329,35.14259,0.0119656455,0.00048479636,0.003668862
12.326854,34.867092,0.011933483,0.00040614023,0.003298858
2.166426,32.728203,0.0066083316,0.00021983297,0.0021027927
1.6923873,33.081913,0.006785567,0.00026613384,0.003569364
1.2183486,33.43562,0.0079816235,0.00015595762,0.0046113594
1.6512784,32.432735,0.0048173666,0.00052240153,0.0033232856
1.1706712,32.78705,0.0065807803,0.00042078333,0.0041612955
0.6900641,33.141365,0.006534128,0.0002041983,0.00441279
1.1361307,32.137264,0.0039086584,0.00026615968,0.0035428796
0.6489551,32.492188,0.003986436,0.00048236296,0.003926029
0.62098294,31.841797,0.0013955412,0.0003036975,0.0039032097
12.921279,34.1687,0.010262419,0.00037994387,0.0030359514
13.2176,34.242,0.009676163,0.000370012,0.0034735892
13.513921,34.3153,0.008689378,0.00039646542,0.00425888
13.810242,34.3886,0.0088173775,0.00040683465,0.0044957013
12.967444,34.486618,0.0096764825,0.00036840362,0.0036328232
13.263388,34.55922,0.0084409015,0.00042652106,0.004324228
13.559331,34.631824,0.008357059,0.00038406905,0.004600415
13.01361,34.80453,0.008840454,0.00043670274,0.004436345
13.3091755,34.87644,0.008617299,0.00041867793,0.004593202
13.591622,33.38472,0.012311689,0.00042059424,0.0031404137
13.933412,33.445305,0.012161982,0.00031441892,0.0037025576
14.275202,33.50589,0.010704465,3.8185623e-05,0.0047620265
14.616991,33.56648,0.011032944,5.6244317e-05,0.005117312
13.664495,33.719345,0.011296672,0.00014296034,0.0037148895
14.007419,33.781197,0.010256628,9.4940304e-05,0.004668019
14.350342,33.843044,0.010121678,1.124572e-07,0.0050082337
13.737369,34.053974,0.0093031945,0.00020000595,0.004372935
14.081426,34.117085,0.009574535,0.00028895715,0.004584005
14.400628,32.71706,0.013550344,8.305768e-06,0.0026156388
14.700843,32.77092,0.013807949,1.6656704e-06,0.0029469735
15.001058,32.824783,0.013188857,0.00017874024,0.0036620249
15.301272,32.878647,0.013059333,0.00023695105,0.003651045
14.472749,33.0002,0.012765759,5.317782e-05,0.003390872
14.771416,33.052834,0.012197016,0.00022938417,0.0041051535
15.070083,33.10547,0.013487771,0.000297321,0.004233931
14.54487,33.283337,0.011037375,0.00020997075,0.0045748353
14.8419895,33.334747,0.012307377,0.00016172335,0.0047086934
2.199348,30.855951,0.0025167987,0.0005634156,0.0006640697
1.6732264,31.184566,0.001564248,0.00054157455,0.0025272341
1.1471046,31.513182,0.0021225223,0.00021309867,0.0035943515
1.670961,30.533825,0.0008478388,0.000504747,0.0022448327
1.1384655,30.86253,8.726306e-05,0.00015092114,0.0032352896
0.60597,31.191233,0.0011990704,0.000119669305,0.0037902729
1.142574,30.211699,0.0007172432,0.00017952944,0.003259969
0.6037047,30.540491,0.0033128876,3.9887556e-05,0.0036632633
0.6141869,29.889572,0.004643268,0.00015362079,0.003458582
15.138894,32.214714,0.013108927,0.00019374723,0.0020054136
15.37001,32.272934,0.013249238,0.00020479236,0.0022708413
15.601127,32.331158,0.012472024,0.00035570504,0.0027174302
15.832242,32.38938,0.012859416,0.00036620232,0.0028826804
15.19302,32.436024,0.013592664,0.00010653527,0.0025729416
15.42317,32.4934,0.012770697,0.0002920155,0.0028943876
15.65332,32.550777,0.013342443,0.00038466905,0.0028282253
15.247147,32.657333,0.012690664,0.00022909197,0.0034393244
15.47633,32.713863,0.01408511,0.00022294547,0.0039032358
15.649534,31.891598,0.012636448,0.00010573736,0.002146385
15.833046,31.91312,0.012081461,7.870945e-05,0.0023299276
16.016558,31.934645,0.012244686,0.00023060304,0.0027036343
16.20007,31.95617,0.012484525,0.00022759184,0.0026950429
15.710437,32.057526,0.012242121,0.00026550144,0.002299405
15.90054,32.084446,0.012344654,0.00029186497,0.0026629185
16.090645,32.111366,0.012421934,0.0003799934,0.0027636862
15.771339,32.223454,0.0124403,0.00037804176,0.0027380318
15.968035,32.255768,0.012887547,0.0003975982,0.0027196205
2.2797499,28.991318,0.0030947113,0.00081492675,6.6143286e-05
1.7245623,29.290735,0.00062340964,0.0006584873,0.0012481245
1.1693746,29.590153,0.0010924051,0.00028417725,0.0033381106
1.7599926,28.64095,0.0006179982,0.0003780602,0.0011766675
1.198614,28.93994,0.0009991829,0.00034509183,0.0032572788
0.6372354,29.23893,0.0052394983,0.0002021176,0.0033323318
1.2402353,28.290583,0.0012336611,1.6162645e-05,0.0033590726
0.6726658,28.589144,0.0056474996,0.00019961747,0.0032035853
0.72047794,27.940216,0.007237847,0.00019646093,0.0025235242
16.072948,31.767452,0.011828565,3.425614e-05,0.002497534
15.945827,31.578735,0.011865939,9.2909555e-05,0.0020139962
15.818705,31.39002,0.011914553,0.00011948228,0.0018688056
16.312374,31.782137,0.011527047,0.00014214439,0.0023761017
16.185835,31.594013,0.01114593,2.1081418e-05,0.0023736903
16.059298,31.40589,0.011439398,7.0382725e-05,0.0021251906
16.425846,31.609291,0.011183577,0.00012387091,0.0024213332
16.29989,31.42176,0.010652034,7.453759e-05,0.0025668188
16.540483,31.437632,0.010691276,7.136911e-05,0.0026951507
2.4302886,27.107105,0.00027822342,0.00013201265,0.0006447419
1.8603517,27.38481,0.00064422144,0.00024081348,0.001017718
1.2904148,27.662512,0.00312607,0.00063661864,0.0026105396
1.9325256,26.73807,0.0017195883,0.00015573762,0.00010044983
1.356562,27.014824,0.0044609127,0.00014018227,0.0010395597
0.7805984,27.291578,0.00856051,0.00015229921,0.0018481414
1.4347628,26.369036,0.0044743475,0.0005996501,0.00072206033
0.8527724,26.64484,0.0072616516,6.5476794e-05,0.0012032647
0.937,26.0,0.007278683,4.836952e-05,0.0006483911
16.958448,30.716629,0.010165934,0.00027115748,0.0031350066
16.825024,30.960714,0.010342797,0.0002076421,0.0029607352
16.685701,31.201048,0.0105555,8.911919e-05,0.0027511856
16.665253,30.70676,0.009778721,0.0003076155,0.0031438894
16.52888,30.948969,0.009951771,0.0002952104,0.0029641732
16.386608,31.187428,0.010237327,0.00025298353,0.0027750556
16.372057,30.696892,0.010690797,6.5992586e-05,0.0025124382
16.232735,30.937225,0.010957334,4.0211366e-05,0.0023054054
16.078861,30.687023,0.011239957,0.00011572288,0.0022322305
2.6549435,25.223146,0.0023773867,7.812891e-05,0.0003902478
2.0822957,25.482098,0.003337072,0.0009657969,0.0015714722
1.5096478,25.741049,0.0050076647,0.0015869001,0.002074278
2.188097,24.841393,0.0032097562,3.4665572e-06,0.00052774686
1.6106178,25.099352,0.0047621815,0.001663486,0.0022123815
1.0331384,25.357311,0.008329421,0.0021767311,0.002236954
1.7212508,24.459639,0.004123307,0.00050304004,0.0019415617
1.1389399,24.716606,0.008472933,0.00030319262,0.0018295924
1.2544043,24.077885,0.007492668,0.00026881334,0.0018568859
16.421799,29.755676,0.010625061,0.00013059494,0.0025424706
16.779427,29.748188,0.009915511,0.00018221163,0.0028963955
17.137056,29.7407,0.008812088,0.0002726576,0.0034813802
17.494684,29.733212,0.008924466,0.00038204947,0.003677898
16.600681,30.075993,0.010243601,0.00016989908,0.0028573752
16.956474,30.067392,0.0093399035,0.00033669372,0.0034652022
17.312267,30.058792,0.009266604,0.0004013353,0.0036255931
16.779564,30.39631,0.009701692,0.00031413953,0.003278848
17.133522,30.386599,0.009793927,0.00034215266,0.0033860356
3.0792994,20.171354,0.004163917,0.00037089718,9.6001895e-05
2.7153385,20.300205,0.00045478065,0.00022649998,0.0006557444
2.3513775,20.429056,0.0034454162,0.00010613981,0.0013631091
1.9874164,20.557907,0.007543561,0.00014147547,0.0014235267
2.8016775,19.89823,0.0030006324,0.00026849803,0.00025433765
2.4381468,20.02715,0.0012573772,4.5691093e-05,0.0011604097
2.0746162,20.156069,0.0068260604,0.0002432242,0.0014416701
2.5240557,19.625105,0.0013812147,4.2778236e-05,0.0007502078
2.1609554,19.754093,0.0047775847,0.000501598,0.0012154591
2.2464337,19.35198,0.0021343287,0.00021959163,0.0013538129
2.8843775,23.369287,0.0013915482,1.8028106e-05,0.00036864541
2.3410532,23.605486,0.0017571123,0.00012861661,0.0006937164
1.7977288,23.841686,0.0035294392,0.0003709537,0.0019854761
2.4684913,22.972748,0.0020368125,0.0004189674,0.0012314918
1.9225723,23.208395,0.0028356807,0.0003522634,0.0022149873
1.3766532,23.444044,0.006312117,0.00032023748,0.002140359
2.0526052,22.576206,0.003873867,0.0007744047,0.0023465303
1.5040914,22.811304,0.006357521,0.00033133078,0.002219925
1.6367188,22.179667,0.00814292,0.0001861818,0.0017147122
3.0128005,21.665962,0.0017392817,0.0009493199,0.00061220746
2.5541067,21.837196,0.0036391825,0.0010607312,0.0005848911
2.0954127,22.008432,0.0054292157,0.0008379598,0.0016082543
2.6710057,21.29661,0.0031346676,0.0005837944,0.00010813557
2.2118933,21.467733,0.004723066,0.0006865875,0.0011785559
1.7527809,21.638857,0.00864156,0.00039138593,0.0016134884
2.329211,20.92726,0.0039436137,0.00035147252,0.0011765963
1.8696802,21.09827,0.0077818343,8.1079605e-05,0.0014184135
3.0781326,19.06455,0.008965679,0.0006792339,0.00011046555
2.8008997,19.16036,0.005737841,0.00053078507,0.00040954072
2.5236669,19.25617,0.0031535318,0.00038344774,0.0009318974
2.8637395,18.86126,0.007562887,0.0007101544,0.00086062506
2.5862007,18.957045,0.004803303,0.0006821785,0.0012574465
2.3086617,19.05283,7.604761e-05,7.114742e-05,0.0013245316
2.6493464,18.657967,0.006413236,0.0008731362,0.0017604847
2.3715014,18.753729,0.0019316198,0.00068785954,0.0019511258
2.4349532,18.454676,0.0037953658,0.0010431225,0.0021280856
2.4876964,18.216167,0.004911178,0.0013144063,0.0022567888
2.5571673,17.983292,0.0058272933,0.0017393506,0.0030243169
2.643366,17.756048,0.006826867,0.0018832176,0.0031024767
2.65789,18.412807,0.0068216277,0.0010980084,0.0021207654
2.718997,18.177116,0.007345483,0.0015383252,0.0022553504
2.7968318,17.947056,0.008034602,0.0018014964,0.0026212176
2.8808267,18.370941,0.008895569,0.0011429462,0.0018355497
2.9502976,18.138065,0.009196006,0.0014988354,0.0020446344
3.1037633,18.329073,0.010155799,0.001210209,0.001404854
16.894823,28.543072,0.008219975,0.00014593697,0.0024058684
17.358011,28.512974,0.007097396,5.996565e-05,0.0027431047
17.821198,28.482878,0.0058381055,0.0001810824,0.0031911505
18.284386,28.45278,0.005784318,0.00016126095,0.0032683858
17.094778,28.939785,0.008433289,4.430767e-05,0.0024696598
17.562815,28.912497,0.007478602,0.00019265467,0.0027760407
18.030853,28.885208,0.007499533,0.000100683304,0.0030251045
17.294731,29.336498,0.008401996,0.00017318409,0.0031551374
17.767618,29.31202,0.008796376,0.00032927643,0.0035517665
2.758639,17.512957,0.008045309,0.0019421909,0.0032568967
2.872948,17.269396,0.00865311,0.0019545234,0.0034013619
2.9862928,17.025364,0.00864681,0.0018695574,0.0034406204
2.9343457,17.760855,0.00917446,0.0017970453,0.0029116874
3.0491366,17.517529,0.009523217,0.0017462673,0.0031170277
3.1629636,17.273731,0.00936773,0.0017163167,0.003281281
3.2253256,17.765661,0.010496268,0.0015497787,0.0025875082
3.3396344,17.5221,0.0102661755,0.0014865226,0.0027754833
3.5163052,17.770468,0.010940794,0.0012000387,0.002044505
17.431309,27.009161,0.004716077,0.000114674796,0.0028792373
17.985912,26.940346,0.0024921289,7.632619e-05,0.003200794
18.540514,26.87153,0.0009835567,9.955035e-05,0.0031931484
19.095118,26.802715,0.00017642137,0.00036250288,0.003082614
17.715668,27.490368,0.0043239985,6.4552296e-06,0.0033244388
18.27424,27.423737,0.0025338577,6.554369e-05,0.0036533964
18.832813,27.357107,0.0024130912,5.0485483e-05,0.003516897
18.000027,27.971573,0.004063179,9.186717e-05,0.0035412763
18.562569,27.90713,0.0036753528,0.00029556733,0.0040067313
3.1318502,16.69378,0.008120137,0.0016621808,0.0034021612
3.2879746,16.367384,0.0073012216,0.0013722975,0.0032579647
3.454666,16.04617,0.0066174613,0.0011094008,0.0031441213
3.3697913,17.008385,0.008687,0.0015319973,0.0032298923
