step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,total_loss
1604,bfgs,0.00108772259282098,0.0504463990575483,0.004741388032986226,0.03821751066069225,5.57867346035838e-05,0.0006914039081825586,4.828060608755824e-08,0.8030212242223359
1605,bfgs,0.0010858032243564943,0.05065496555217109,0.004686734676321264,0.03846365475334206,5.529706167250842e-05,0.0006751405574021744,1.965529920064886e-08,0.8007114102091314
1606,bfgs,0.0010827461157868563,0.05005452427028434,0.004744882113779987,0.03746188435418926,5.468549874503792e-05,0.0007031717994706802,1.4416687041851983e-08,0.7986548644597692
1607,bfgs,0.0010793201197715051,0.05036005018058102,0.004780721023652414,0.036902989100094846,5.46808365451218e-05,0.0006988322083444355,3.243224929419883e-08,0.7969264920694936
1608,bfgs,0.0010775384861400172,0.0508194960602542,0.004725076193289782,0.03637340697246043,5.436990820250663e-05,0.0006847330452490395,7.208989858876982e-08,0.7946140761571912
1609,bfgs,0.0010733983341744513,0.05091973469848828,0.004703088564701254,0.03607037438459784,5.377787582853649e-05,0.000689167523156157,6.882937040688107e-08,0.791748975774504
1610,bfgs,0.00106866686363535,0.05248352380480838,0.004715224558677337,0.03478281574519848,5.3300554938660686e-05,0.0006855352122835854,1.49238860665741e-07,0.7898064864615998
1611,bfgs,0.001065398122611969,0.05242017845941074,0.004667170926812402,0.034625386053824765,5.321848426962398e-05,0.0006860645505297198,2.675794131804418e-07,0.7874793785800184
1612,bfgs,0.0010623044078547695,0.05167037688493425,0.004675889529166969,0.03443802723382,5.2629863786964956e-05,0.0007103054046713671,1.3724892947073003e-07,0.7852284653132356
1613,bfgs,0.0010591734933391346,0.052376796221174936,0.004665692964937471,0.03533470798456473,5.246101080913395e-05,0.0006833489191415842,6.806356036208567e-08,0.7838375153009292
1614,bfgs,0.0010572514953226305,0.05206486814894641,0.004686348996387604,0.03491266771989595,5.201863380911124e-05,0.0006937103068496191,6.672389483915507e-08,0.7822688857810256
1615,bfgs,0.001054857989656609,0.051932195257788666,0.0046183357357550804,0.0347164083985293,5.1933807669659105e-05,0.0007054336564927204,4.851388085878648e-08,0.7804786439420989
1616,bfgs,0.0010517426205807114,0.05124948218050719,0.004644302489091259,0.0355403862574848,5.1764515846478076e-05,0.0007064239124405557,6.15902219076682e-08,0.7788878388139756
1617,bfgs,0.0010506772937271724,0.05078471303602657,0.004553043680725468,0.03563669954765815,5.131730090382745e-05,0.0007148548757172308,6.760633922466832e-08,0.7768651383601282
1618,bfgs,0.0010485741415734585,0.0506877373662983,0.00454870599596209,0.03593650414056638,5.1009895377824386e-05,0.0007004453809963029,4.863689663812161e-08,0.7748594808424372
1619,bfgs,0.0010456026956475741,0.049807101168314626,0.004540558732179905,0.03538958248337107,5.0709703134149075e-05,0.0007287187857618275,5.240374537436383e-08,0.7725849356957247
1620,bfgs,0.0010424519641370866,0.051096473719035695,0.004549234409561407,0.03556155197921144,5.028637944075125e-05,0.0006772679473834164,5.787168817432879e-08,0.7700634665477041
1621,bfgs,0.0010392405861722358,0.05094539839786413,0.0045444939974135816,0.035559332511212044,4.973820526582323e-05,0.0006787471138285407,5.2896704153688575e-08,0.7676795732388494
1622,bfgs,0.001034819901106226,0.05029405556390915,0.004594117622705246,0.03641357917716978,4.907099209832931e-05,0.0006947234397435452,1.1227958815811364e-08,0.7659285687191951
1623,bfgs,0.0010326512021529284,0.05144726343224515,0.004552434681885935,0.03582022030400081,4.87248779503332e-05,0.0006716276473763622,1.836350796933619e-08,0.7639585986621389
1624,bfgs,0.0010297884476043004,0.051624639597004626,0.004526266604426561,0.03497739913366753,4.8485981625593765e-05,0.0006777068765968248,3.633639743349074e-08,0.7617322516615043
1625,bfgs,0.0010262260187992446,0.05065999531057991,0.0045127449384291625,0.03452025476499799,4.812855827734036e-05,0.0007134178643944264,7.641668542071817e-08,0.7594257825330374
1626,bfgs,0.0010217281561851204,0.05011929619833454,0.00454600178755404,0.035488017924094915,4.800397883434308e-05,0.0007080972667097204,3.644186144583008e-08,0.7572203643596891
1627,bfgs,0.001018440995895124,0.05139479996698261,0.004503328747963113,0.03706108853736997,4.752105206979946e-05,0.0006614141784965848,5.928459458494712e-08,0.7557037100487832
1628,bfgs,0.0010170363191154895,0.051937609463713064,0.00446430037550127,0.035880737331601076,4.725400759934453e-05,0.0006603055424619504,1.3127106106626494e-07,0.7539434185109867
1629,bfgs,0.0010143955234237121,0.05217674409263531,0.004445435865224578,0.035649947391468234,4.6949576873193014e-05,0.0006569181746922598,7.089673994475196e-08,0.7519827882729122
1630,bfgs,0.0010115404925709732,0.05188880340996287,0.0044943788645369,0.03608691486257889,4.643940795230271e-05,0.0006614900723350054,4.7000370626410606e-08,0.7507269450742758
1631,bfgs,0.0010103066700798253,0.05175794009043049,0.004419229181699056,0.03649002284155271,4.625042999926733e-05,0.0006523007407327352,4.850726136604278e-08,0.7489267196872035
1632,bfgs,0.0010072268042238873,0.05126391706411698,0.00438845496734747,0.03626725734110902,4.599075746287972e-05,0.0006656501862622462,2.1539311024418774e-08,0.7465089019362221
1633,bfgs,0.0010045996350990275,0.050486589437517375,0.004482168771349196,0.037257250566986484,4.5566585995490315e-05,0.0006486423507744357,8.671076780212607e-09,0.7446794483834275
1634,bfgs,0.00100310516987575,0.04993914870100251,0.00454650901245115,0.03572003153125573,4.540834186452851e-05,0.0006849514244903101,2.073273426522479e-08,0.7439086447262929
1635,bfgs,0.0010023855632669426,0.04996945361722729,0.00449702592630492,0.035712689020503605,4.5256490089525015e-05,0.0006783445419042394,3.504433031234909e-08,0.7426215366940789
1636,bfgs,0.001000845503303638,0.050241193499913774,0.0044221271071024975,0.03522246756700919,4.505113266444482e-05,0.0006722272322283496,8.34020206852881e-08,0.7405311533133491
1637,bfgs,0.0009972558600995554,0.05053921153076444,0.00439814152889759,0.03558129993358609,4.4589036063939076e-05,0.0006693510855124893,5.772225863378673e-08,0.7386113211417319
1638,bfgs,0.0009951442056806872,0.05031309145785901,0.004402509829174479,0.03559498077763285,4.411379503351212e-05,0.0006722883377441787,7.326231434110655e-08,0.7369548028661169
1639,bfgs,0.0009923651200912699,0.05049994176171996,0.004366415702304664,0.0362571857983004,4.3867697340615325e-05,0.0006619185788365,1.1890772123936734e-07,0.7353867230376024
1640,bfgs,0.0009898150434879513,0.05269266513158095,0.004381407574602935,0.03484454691947974,4.366678950048159e-05,0.0006400565877548322,9.485470009087895e-08,0.7346129994999621
1641,bfgs,0.0009884129825728457,0.052327694614097836,0.004352962333321633,0.03516704942362779,4.368430744931128e-05,0.000642287888968901,5.198284512479334e-08,0.7335073612052029
1642,bfgs,0.000987233729005593,0.05225634704956304,0.004356368811541138,0.034850497213043785,4.364744247347071e-05,0.0006331944142553267,4.2836620132360776e-08,0.7320173658321389
1643,bfgs,0.0009849211828293896,0.05216975234814758,0.00434242773151778,0.03454470116746779,4.357496640930061e-05,0.0006375082168063754,1.3834321433115043e-07,0.7305092281229917
1644,bfgs,0.0009840206453002789,0.0516784698230648,0.004297663361095237,0.035022470712854296,4.350145184372796e-05,0.000635888761079262,2.7697089586726786e-07,0.7293724930656966
1645,bfgs,0.0009836285358882074,0.05048822184623966,0.004305950620022551,0.03532880641339502,4.322752334332795e-05,0.000653903344114419,9.513794886612262e-08,0.7283161358905846
1646,bfgs,0.0009817695448944824,0.050151309549231554,0.004274329854957684,0.03566110199688583,4.315437295806794e-05,0.0006512650716482142,1.703643255706608e-07,0.7267783551103895
1647,bfgs,0.0009799038986036163,0.05049492420287939,0.004267781999038912,0.036471826744150275,4.303788706201325e-05,0.0006135345451344536,1.2333958970019786e-07,0.7250015609980178
1648,bfgs,0.0009776372394884735,0.049577254783975386,0.00427372978662514,0.03701420209790453,4.274259604953797e-05,0.000624439494340521,3.981178261237963e-07,0.7236659508773785
1649,bfgs,0.0009756598654025431,0.04906139107052596,0.0042510578867301745,0.03795389637015222,4.256166239850631e-05,0.0006222597388372379,3.8345021160990425e-07,0.7223337820506557
1650,bfgs,0.0009740923436575851,0.04910680062802177,0.004271372125868676,0.03782258225671119,4.227014256570342e-05,0.0006200228785033715,2.105866420366755e-07,0.7210885113830033
1651,bfgs,0.0009718815440990433,0.04969815833438581,0.004266188185414126,0.037976662536584264,4.193052847840461e-05,0.0006026522013067357,4.2738346698925516e-07,0.7199074526942972
1652,bfgs,0.0009698263688263737,0.04973214496474786,0.004254196094265515,0.03756969405856989,4.174029528839077e-05,0.0006089029257458685,3.4165251372689165e-07,0.7184185632903627
1653,bfgs,0.00096721446616469,0.05019858716270723,0.004222587003781445,0.03730221113595948,4.150581578711554e-05,0.0006057093722726916,8.364635409035538e-08,0.7165161898200317
1654,bfgs,0.0009632321680488172,0.05012350605335001,0.004266808898716671,0.03683413424255707,4.078670811049301e-05,0.0006375041408007592,6.578085044194224e-09,0.7151404264849316
1655,bfgs,0.0009610593745126925,0.05032325915321718,0.004233021883321341,0.0373249139252259,4.049755114897564e-05,0.000623690009638812,3.133907268645385e-08,0.7135148988895093
1656,bfgs,0.0009592803310494055,0.050397278649596575,0.004284267639277989,0.036819699404456924,4.030665059477549e-05,0.0006055530871381247,3.3664510303614836e-07,0.7119122320165182
1657,bfgs,0.0009567478670668551,0.05005416607283839,0.004286619624542142,0.03727944622196271,4.010336430744721e-05,0.0006068035888290601,1.1783301022376587e-07,0.7102534331868315
1658,bfgs,0.0009543335693010764,0.05026008939197581,0.004224561085667619,0.036886088237125254,3.979884402684697e-05,0.0006102520428651625,4.8079417438696026e-08,0.7081086074048463
1659,bfgs,0.0009533403713606394,0.050592136977464515,0.004267085372207276,0.037087431856439965,3.939857338906951e-05,0.0005869638585936502,3.184884041788262e-07,0.7073925218547613
1660,bfgs,0.0009527641666987008,0.05046981704343192,0.004217212774536978,0.03739039557176509,3.931776911032006e-05,0.0005818664571469491,1.4546375042253514e-07,0.7062276787089918
1661,bfgs,0.000950610426147036,0.05018824691916576,0.004169595611833012,0.03686341484971192,3.924463975702913e-05,0.0005992415182539259,9.25212865841394e-08,0.7044785251506928
1662,bfgs,0.0009484098390031719,0.05006339581493417,0.004141074863554651,0.03748799209020885,3.899827481601911e-05,0.0005870273431796105,9.916864616936653e-08,0.7026677245766413
1663,bfgs,0.0009458661177996407,0.04973231639113085,0.004104177145792952,0.037866241166021594,3.865238241478782e-05,0.0005950533758734776,3.392681294924523e-08,0.7009047345655174
1664,bfgs,0.0009442533399331782,0.050101522739610514,0.004115754350831012,0.03758994253949492,3.855233115876914e-05,0.0005756643193362037,1.5032354975108452e-07,0.6994853993090631
1665,bfgs,0.0009425405517195292,0.05014828024987011,0.004121662111477485,0.03792302609707935,3.834613873883641e-05,0.0005586758477088744,4.11839194769588e-07,0.6982696903537731
1666,bfgs,0.0009407628548090107,0.0500413265058055,0.004092687609812663,0.0373778356332941,3.805930158831478e-05,0.0005763978303488423,3.9517370835348317e-07,0.6969658219980872
1667,bfgs,0.000938627482658246,0.05076273351244755,0.004051053070898685,0.03690815713932319,3.799701095290836e-05,0.0005684218317349835,3.7111559027660363e-07,0.6955349441179949
1668,bfgs,0.0009362000866536127,0.05074044905380168,0.004028832784992673,0.03635291573317473,3.806546405435918e-05,0.0005730318408245372,4.3697749389608266e-07,0.6938549975358633
1669,bfgs,0.0009344732230647887,0.05095065723363755,0.004034644486452576,0.035622834724728214,3.784306047908904e-05,0.0005762305228492369,3.1417399951915905e-07,0.6924136399912273
1670,bfgs,0.0009330102646661317,0.04997431437991344,0.003997740941094346,0.03564647028459812,3.7601127018634896e-05,0.0006002110512430688,2.343840777115296e-07,0.6908214548374902
1671,bfgs,0.0009311463122934715,0.049603180566894764,0.0040252406615013565,0.03680132926664262,3.7420784914716066e-05,0.0005775226329153814,1.3556974842902746e-07,0.6893472443240034
1672,bfgs,0.0009303924039148302,0.049622397369362435,0.0040483821086510175,0.035630082995486416,3.7079721656880706e-05,0.0005935186780139096,1.5431985259425694e-07,0.6885261045122033
1673,bfgs,0.0009299266933405445,0.04976601920589967,0.004019991339623285,0.03523551779337555,3.6971528650718005e-05,0.0005877173474697841,1.8080896803985746e-07,0.6874460119889132
1674,bfgs,0.0009289619091290355,0.05011185617264551,0.004001909328931785,0.03599222799116055,3.6799724188398246e-05,0.0005543067718983039,1.9057364728395023e-07,0.686184018566106
1675,bfgs,0.0009276546930912736,0.04954184519561545,0.003961168391004535,0.03626414942152021,3.667230819203774e-05,0.0005601246440669256,6.298771175272052e-08,0.6846144834665275
1676,bfgs,0.0009247844563086616,0.049276942954996406,0.00396254521193851,0.03724650621772049,3.648478030385157e-05,0.0005466741952147389,2.1293964443369418e-08,0.6828619127538722
1677,bfgs,0.0009220633549520762,0.049563035459993215,0.004049917365781604,0.03647718705040252,3.6170515642070425e-05,0.0005577183672270972,9.894354792935039e-08,0.6822841944233708
1678,bfgs,0.0009215631094472592,0.04952023549091197,0.0040048110218457765,0.036598758864585634,3.613843563756976e-05,0.0005514813070862123,9.09677723418978e-08,0.6812931873748035
1679,bfgs,0.0009205065959350968,0.04942124934871703,0.003939584205847242,0.03698607559639141,3.600640823722465e-05,0.0005407509544387681,7.301344489088991e-08,0.6796706318794461
1680,bfgs,0.0009172708884560995,0.04996650137983396,0.003920284165448102,0.036625171132045276,3.5838229197960935e-05,0.0005349087233916164,6.689459922403356e-08,0.6777740546763477
1681,bfgs,0.0009146397959339669,0.04919216743045404,0.0038893098306196925,0.038146120984252664,3.585249082866014e-05,0.0005294444392719735,8.283699037834872e-09,0.6762262765293164
1682,bfgs,0.0009139769069670688,0.049700732067813704,0.0038715335122596894,0.038198608569305195,3.5759695731289855e-05,0.0005088329566608696,2.8796868017064204e-08,0.6753812697662326
1683,bfgs,0.0009127745544359394,0.0490106407387225,0.0038779051688738026,0.03848481860292903,3.575062187950191e-05,0.0005162879713972182,4.718175707857216e-09,0.6744753830669105
1684,bfgs,0.0009113823765639598,0.04951309265004168,0.0038647482320447544,0.038403561106290666,3.553671180857881e-05,0.0005032961269881992,3.456307843245619e-08,0.673431377062078
1685,bfgs,0.000910307759616499,0.04849875665254705,0.0038404009008665774,0.03918897376949288,3.528021835061986e-05,0.0005099242072279299,1.0048218865867919e-07,0.6721284310408968
1686,bfgs,0.0009083290452249926,0.048877133952078114,0.003837963031954283,0.038262243019600066,3.515126163888992e-05,0.0005106817699467503,7.551977667980715e-08,0.670588551172773
1687,bfgs,0.0009063124754728662,0.04828727123696898,0.0038711328822334285,0.03779141673626657,3.474145498613961e-05,0.0005351424323681252,9.949867182865374e-08,0.6694163383926282
1688,bfgs,0.0009044564741187731,0.04882378946622301,0.0038837344725303697,0.03713995979395154,3.4519344437282237e-05,0.0005334936140250439,1.230411626894152e-07,0.6684214613067383
1689,bfgs,0.0009021259162710765,0.04901419796092545,0.0038673957747651453,0.03677082579838018,3.4451277318650404e-05,0.0005421416793345093,1.1599419865426988e-07,0.6673306524146116
1690,bfgs,0.0009008312719241937,0.049192403909212645,0.003840918972075536,0.03665515108041298,3.435014522731735e-05,0.0005363155209365392,6.545412541983373e-08,0.6661025034622624
1691,bfgs,0.0008979290243096503,0.04872658054976056,0.003855681463703067,0.03707763690982618,3.430840187718866e-05,0.0005409694773751678,5.581510223252372e-08,0.6647063917485556
1692,bfgs,0.0008947957388957444,0.04853937794670765,0.0038683440742049635,0.03688597806157698,3.4411809087517314e-05,0.0005473738715000407,9.587399616202241e-08,0.663236378150203
1693,bfgs,0.0008932633403705958,0.048299242476640414,0.0038688881571588814,0.03655293240333762,3.437037368502485e-05,0.0005524324808429709,1.570497163300181e-08,0.6619163707342912
1694,bfgs,0.0008916476335021625,0.04811952504317971,0.003825613767967977,0.03709441155526169,3.423111981202716e-05,0.0005480715504454544,7.72374790241688e-09,0.6605854435842604
1695,bfgs,0.0008886755562746524,0.04861027547881689,0.003844212134078841,0.03697021215051909,3.420796175424943e-05,0.0005394835270877597,3.238296744289835e-08,0.6593927367845697
1696,bfgs,0.0008866455947109089,0.04871336633327747,0.003813424776809881,0.03680488518615236,3.418345633272093e-05,0.0005347513526905042,5.816336961030458e-08,0.6577978499297865
1697,bfgs,0.0008845001033305138,0.04940558224662507,0.003823393680498342,0.0369527222297274,3.3877058383578965e-05,0.000508920304471149,6.189824992624575e-08,0.6563313767956163
1698,bfgs,0.0008831904984576514,0.049305508255128985,0.003774231993362353,0.036582205529872736,3.366930256058489e-05,0.0005148286844318373,1.1435894566909845e-07,0.6548080208539728
1699,bfgs,0.0008815873828029817,0.04959400934102969,0.003741096797049489,0.0361859183812303,3.3530386411691286e-05,0.0005102678134633268,4.015368940515809e-08,0.6532351602901938
1700,bfgs,0.0008793529701035009,0.0493494887903265,0.003705513963179124,0.03621753958698266,3.339688333772653e-05,0.0005161630576644216,2.2317992930941933e-08,0.6515724242952352
1701,bfgs,0.0008770987399987048,0.04977382952382532,0.0037536546893496177,0.03559576500930542,3.333290709755098e-05,0.0005080792476497614,2.459359041269948e-08,0.6504067271897243
1702,bfgs,0.0008755896681076007,0.0498750815518964,0.003729802057760178,0.03503401766477037,3.321084544090708e-05,0.0005194325755295389,2.6742082538266666e-08,0.6494337144745223
1703,bfgs,0.0008738204389534441,0.05011684485073051,0.00367669657091177,0.03468663722495443,3.328970511119196e-05,0.0005224293050907958,2.8915827713636402e-08,0.6482360514965861
1704,bfgs,0.0008720907665478411,0.050325655605174165,0.003653191296975018,0.034431976937363405,3.332845298986443e-05,0.0005136946486225432,2.279996407210923e-08,0.6467574915918675
1705,bfgs,0.0008712854626027166,0.04885642343091209,0.0036512686360434267,0.03441017149635692,3.328805031542209e-05,0.0005445694849792785,4.180956541000602e-08,0.6457450501692621
1706,bfgs,0.0008706241571403583,0.049063436191916415,0.003624007950844023,0.03519395556846433,3.333079123186852e-05,0.0005111062986547687,1.7325772145234025e-08,0.6445554019626988
1707,bfgs,0.0008681293822254045,0.050287060149242294,0.0036287379957283495,0.03503610839099484,3.3323596712508994e-05,0.00047940013716758415,1.9156884447309722e-08,0.6433112067109757
1708,bfgs,0.0008650625032175508,0.048835164927516175,0.0036545629660406256,0.03545546570398599,3.3247440089854785e-05,0.0005210321816743454,6.496004814409209e-08,0.642412222332019
1709,bfgs,0.0008642463788915356,0.04857581426349535,0.003604142238883427,0.03638765679321887,3.3278910431450426e-05,0.0005121384079851871,3.328824384825838e-08,0.6416167204178819
1710,bfgs,0.0008636831095196958,0.048720573724485086,0.0035872656014136733,0.03644945757772271,3.3169890499503333e-05,0.0004998610862796856,1.473368030468109e-08,0.6406866844328754
1711,bfgs,0.0008624478294315966,0.049337295379800285,0.003604408691369027,0.03654430195552624,3.2868575507674805e-05,0.0004789114056148793,1.4220051016489383e-08,0.6398414955990184
1712,bfgs,0.0008613187687371025,0.04926199296088859,0.00358431910206117,0.037128556455059185,3.2683532255297296e-05,0.0004649973213442572,3.433156592938417e-08,0.6386807029874099
1713,bfgs,0.0008597046162880735,0.04935700061584534,0.0035787550303090776,0.03696441234927422,3.233317700943833e-05,0.00046719401479159296,4.956922362581142e-08,0.6375471885182793
1714,bfgs,0.0008581911950728419,0.04879900228308224,0.0035612476826679387,0.037318105344744563,3.2053612267740766e-05,0.0004722139154785924,3.8071023575399706e-08,0.6361230315237069
1715,bfgs,0.0008558583026125708,0.04864741518684726,0.0035884453034106564,0.03732765641751015,3.17350285654895e-05,0.0004803940506086167,1.6717920355056755e-08,0.6350624259305944
1716,bfgs,0.0008540034866663013,0.04900925439947857,0.003563830782585723,0.037454001859304725,3.15618144462789e-05,0.0004715162259379632,1.3389256209755325e-08,0.6338912579749163
1717,bfgs,0.000851872190022057,0.048621138407243775,0.003582966785823921,0.03745981692840196,3.1497418102173055e-05,0.00047756007730491624,2.9441433111357318e-08,0.6326987998476732
1718,bfgs,0.0008498362668187358,0.04842985777193212,0.0035875750625142177,0.037516522416455006,3.1338033230149654e-05,0.00048509639990253385,2.1876645002149942e-08,0.6316996194095107
1719,bfgs,0.0008483996421161099,0.0485223738998324,0.003590193807166781,0.037266461202153024,3.1038683507364955e-05,0.0004852474634261652,1.8283922872261878e-08,0.6305771543292554
1720,bfgs,0.0008459944682958104,0.048465795359848525,0.0035983335578342146,0.037482966119849755,3.0821777727425126e-05,0.0004858592539129642,1.4557824933946596e-07,0.6295048468005608
1721,bfgs,0.0008443374538791304,0.04842754361551311,0.0035899749587190574,0.03733819279030116,3.063729373509151e-05,0.0004906334009830709,9.969695669516123e-08,0.6283860584410648
1722,bfgs,0.0008433355818539892,0.048193290979022245,0.0035671158024582973,0.03769109116195328,3.0404105967168727e-05,0.00048710278860774204,1.7118848487560572e-08,0.6271763134333815
1723,bfgs,0.0008417343736371438,0.047780726123304425,0.00355786899168971,0.03767983569497117,3.0163674120234077e-05,0.0004942283231101688,1.0575034611813454e-07,0.6258752285272018
1724,bfgs,0.0008397667105216877,0.04782929140428061,0.003562103132604026,0.03722552711705447,3.0019626727765298e-05,0.000499091932180965,2.28836255557212e-08,0.6245431259372021
1725,bfgs,0.0008366086132138935,0.04799594072742571,0.003561271406945859,0.0370110435090364,2.985301968845344e-05,0.0005016789364191475,9.838768132608585e-09,0.62289349927707
1726,bfgs,0.0008337097692293443,0.047569938060094526,0.0035768646631271985,0.03660034794857005,2.963827110156432e-05,0.0005157229428545362,2.3045683024834127e-08,0.621052115545051
1727,bfgs,0.0008311109120954016,0.04801877046970264,0.003578710581378003,0.036871909327447557,2.952806400117594e-05,0.0004967533045732268,7.684745266699135e-08,0.6196426385526129
1728,bfgs,0.00082795026563946,0.04794238945732867,0.003569759000543484,0.03598459055768637,2.9486628777387144e-05,0.0005304612120770656,2.237367505940732e-08,0.6185401589840862
1729,bfgs,0.0008264471672827175,0.04839796448014846,0.003539622036363511,0.035558463932542445,2.9300309569227363e-05,0.0005220313491994664,3.153939288889105e-08,0.6170972626711909
1730,bfgs,0.0008248742339922562,0.04856417510418524,0.0035441393605281546,0.036070528238167275,2.9210833635268055e-05,0.0004964090401868629,2.041426162932564e-08,0.615698732692504
1731,bfgs,0.0008235520708806538,0.04772306132727489,0.0035300284607645994,0.036254501818255264,2.8987436082025825e-05,0.0005060845392139534,4.453582227790672e-08,0.6141589502030423
1732,bfgs,0.0008223976217215013,0.04717225875347297,0.0035603557579686946,0.03647081710047805,2.8691059588065168e-05,0.0005076999885998639,1.761919781771678e-07,0.6132160454789675
1733,bfgs,0.0008209307296786646,0.04692400588732878,0.003529826938741727,0.03612918646428876,2.8515728355295327e-05,0.0005200260941173741,1.9405322974317475e-07,0.6119334804221728
1734,bfgs,0.0008192319256620371,0.04751928480371023,0.0035295976729244074,0.036336021246785914,2.8241892207458324e-05,0.0004989931937225285,8.25060530930568e-08,0.6106746094964414
1735,bfgs,0.0008164163344885976,0.0478646185176185,0.0035439993297098145,0.036204265486293734,2.813888360233903e-05,0.0004912906135875974,1.071806442279976e-07,0.6092709873974181
1736,bfgs,0.0008142527476668874,0.0478433472626795,0.003548091107937109,0.03606230597473435,2.7900206172366388e-05,0.0004976470401287476,1.0120308849171116e-07,0.608107612035728
1737,bfgs,0.0008123152292990313,0.048235226642367825,0.0035316536037149613,0.03512715787148901,2.7734850946737325e-05,0.0005131842778642796,3.045950184848268e-08,0.6071221798572781
1738,bfgs,0.000810032924340862,0.048451209809094634,0.003518607276760764,0.035345275366251476,2.7610921298574094e-05,0.0005034834205717849,2.332677603303826e-08,0.6057345751089678
1739,bfgs,0.0008072842051414955,0.047474141242274503,0.003521593387963054,0.035882932757282736,2.738667189074709e-05,0.000521393555174061,1.2184764670913978e-07,0.6042808841892369
1740,bfgs,0.0008036548023135477,0.04818088417845342,0.003522695969765248,0.03660461541419463,2.723352487467078e-05,0.000497008372125646,5.599509384905705e-08,0.6027196764737264
1741,bfgs,0.0008003923760883466,0.04850271895484724,0.0035523695878087016,0.03628735239230551,2.7195732781288237e-05,0.0004931391956873731,7.859097445279593e-08,0.6012742897762102
1742,bfgs,0.0007973373573449527,0.0488579863299738,0.0035842441483929397,0.03729096713814071,2.6961471869178322e-05,0.00048114385042331446,3.2643801290572446e-08,0.6006518466353725
1743,bfgs,0.0007967512462322755,0.04865745807195209,0.0035667717803646685,0.03702869065209333,2.6869155921398768e-05,0.0004857869844306427,2.1614336221948168e-08,0.5997631580594305
1744,bfgs,0.0007957961135127349,0.0493337370933909,0.0035561283686969163,0.036615967926710555,2.6805094197194026e-05,0.0004670105215824814,2.3381738822307556e-08,0.5987142063140791
1745,bfgs,0.0007941012051622462,0.04883008974438644,0.003551727522464828,0.0365239020249051,2.6692259796371588e-05,0.0004764533178955971,2.3907632303857512e-08,0.5973583270365577
1746,bfgs,0.000792002044879779,0.04782556318573818,0.0035537444142055537,0.03705965128853681,2.653006280115153e-05,0.000505380509826645,1.1422957017427712e-07,0.5967932902703853
1747,bfgs,0.0007912289129243086,0.047806354716456424,0.0035483873297296885,0.036866151082490695,2.6468400330326457e-05,0.0005043077150857998,4.798360095762619e-08,0.5959429347874962
1748,bfgs,0.0007901109279971872,0.0478799569408373,0.003536361732192946,0.03658211921258324,2.6406485707425005e-05,0.0004981890208361094,5.5590727744532227e-08,0.5947125053259729
1749,bfgs,0.0007880489658843097,0.04831385021931141,0.0035341369328675595,0.03527230653885253,2.62417481719009e-05,0.0005103883355914023,2.8415333315906047e-08,0.593364615576444
1750,bfgs,0.0007860878128029052,0.047639198801032526,0.0035930606411903434,0.03556252402407715,2.6069195491632448e-05,0.0005273467393520585,5.218800716550182e-08,0.5929742983099234
1751,bfgs,0.0007854539332203183,0.04776021606364116,0.0035810541676978454,0.035401065264258375,2.6041561465103892e-05,0.0005235539846522719,5.393531212042685e-08,0.59232672120712
1752,bfgs,0.0007844640389904192,0.04797631799485373,0.0035619198294590264,0.03559015362616396,2.5990117073630335e-05,0.0005069837091519579,5.356058953279044e-08,0.5912453682192205
1753,bfgs,0.0007820507720923088,0.048509793556306684,0.0035673614363723595,0.035123466234753695,2.594639294905951e-05,0.0004959615065833183,4.886620064258297e-08,0.5897552514980386
1754,bfgs,0.0007788888028008106,0.0492943822609078,0.003546912122696695,0.0347948825984428,2.5877722045238872e-05,0.000483867669932988,6.520271548423674e-08,0.5880657573326957
1755,bfgs,0.0007772330124592415,0.049441389488392926,0.00355754663820164,0.03518517481263902,2.571039552918793e-05,0.0004714962062842419,5.703224060859606e-08,0.5871263780748763
1756,bfgs,0.0007767898368009597,0.04934208332827629,0.003553221781692884,0.035354395046757844,2.557243221412844e-05,0.00047111453184267896,3.580266882054698e-08,0.5867070520201546
1757,bfgs,0.0007754832933427697,0.049409705839802615,0.0035553315850162877,0.03524021286000244,2.5564159883746072e-05,0.0004736365830953241,2.3414579057001863e-08,0.5861479094123095
1758,bfgs,0.0007740680171300379,0.049343823759899784,0.003536144471370954,0.035395173189103145,2.5518562303960778e-05,0.00047391858926521815,1.0799026846038272e-08,0.5852534004315036
1759,bfgs,0.0007718059328953186,0.04934647831211679,0.003530714221864996,0.03563393930972636,2.5434618931289166e-05,0.0004704445342378745,8.567552613035962e-09,0.5840257733480462
1760,bfgs,0.0007677748808986182,0.04974996336707033,0.003530150711082397,0.036187159428453394,2.5304508145895503e-05,0.0004631507404129671,2.178748368299077e-08,0.5826036288922833
1761,bfgs,0.0007632211535214509,0.04917627081436034,0.0035429455901290745,0.03646431930843703,2.5255909189163858e-05,0.0004953339009372866,3.0309942531323796e-08,0.5814391286111207
1762,bfgs,0.0007603138896020299,0.049131825094119765,0.003567858419167923,0.03683296303932277,2.5140038957780263e-05,0.0004954896787625378,7.679950547495007e-08,0.5804415491823998
1763,bfgs,0.0007586345366180248,0.048930175262257736,0.0035809265008606953,0.03685039926294549,2.5013564705927347e-05,0.0004984986405747612,2.803329258766083e-07,0.5796703038283284
