x,y,c_abs_error_t71
16.059298,31.40589,0.42426348
16.425846,31.609291,0.387289
16.29989,31.42176,0.4023708
16.540483,31.437632,0.38704267
2.4302886,27.107105,0.36580715
1.8603517,27.38481,0.3970271
1.2904148,27.662512,0.40827948
1.9325256,26.73807,0.34447247
1.356562,27.014824,0.30755556
0.7805984,27.291578,0.21638823
1.4347628,26.369036,0.3298694
0.8527724,26.64484,0.2268427
0.937,26.0,0.32200605
16.958448,30.716629,0.40193418
16.825024,30.960714,0.39744204
16.685701,31.201048,0.3897529
16.665253,30.70676,0.41438335
16.52888,30.948969,0.40801364
16.386608,31.187428,0.4051762
16.372057,30.696892,0.43094182
16.232735,30.937225,0.42782995
16.078861,30.687023,0.44811898
2.6549435,25.223146,0.28618804
2.0822957,25.482098,0.30692255
1.5096478,25.741049,0.33803475
2.188097,24.841393,0.27687466
1.6106178,25.099352,0.30705017
1.0331384,25.357311,0.31128097
1.7212508,24.459639,0.29732955
1.1389399,24.716606,0.24917275
1.2544043,24.077885,0.24065953
16.421799,29.755676,0.46332777
16.779427,29.748188,0.44478273
17.137056,29.7407,0.41740793
17.494684,29.733212,0.36574563
16.600681,30.075993,0.44916987
16.956474,30.067392,0.42715055
17.312267,30.058792,0.38044053
16.779564,30.39631,0.42373812
17.133522,30.386599,0.40151247
3.0792994,20.171354,0.20669198
2.7153385,20.300205,0.1589284
2.3513775,20.429056,0.12631083
1.9874164,20.557907,0.074279785
2.8016775,19.89823,0.1921798
2.4381468,20.02715,0.13360125
2.0746162,20.156069,0.061938286
2.5240557,19.625105,0.16600758
2.1609554,19.754093,0.09720105
2.2464337,19.35198,0.11499691
2.8843775,23.369287,0.2971294
2.3410532,23.605486,0.30831826
1.7977288,23.841686,0.30174428
2.4684913,22.972748,0.29477197
1.9225723,23.208395,0.3085695
1.3766532,23.444044,0.2527091
2.0526052,22.576206,0.25332135
1.5040914,22.811304,0.23200554
1.6367188,22.179667,0.16644198
3.0128005,21.665962,0.21168685
2.5541067,21.837196,0.19831342
2.0954127,22.008432,0.17765313
2.6710057,21.29661,0.17495036
2.2118933,21.467733,0.16409975
1.7527809,21.638857,0.124875546
2.329211,20.92726,0.14979625
1.8696802,21.09827,0.122626245
3.0781326,19.06455,0.22948855
2.8008997,19.16036,0.1958577
2.5236669,19.25617,0.15990192
2.8637395,18.86126,0.18854803
2.5862007,18.957045,0.14937705
2.3086617,19.05283,0.115382016
2.6493464,18.657967,0.1382603
2.3715014,18.753729,0.09537572
2.4349532,18.454676,0.08519781
2.4876964,18.216167,0.07335508
2.5571673,17.983292,0.08368403
2.643366,17.756048,0.096551836
2.65789,18.412807,0.12287426
2.718997,18.177116,0.1246317
2.7968318,17.947056,0.13407654
2.8808267,18.370941,0.16700935
2.9502976,18.138065,0.1709097
3.1037633,18.329073,0.20437026
16.894823,28.543072,0.42829046
17.358011,28.512974,0.4046333
17.821198,28.482878,0.3816241
18.284386,28.45278,0.3548653
17.094778,28.939785,0.42929053
17.562815,28.912497,0.4050377
18.030853,28.885208,0.38584107
17.294731,29.336498,0.410798
17.767618,29.31202,0.36683065
2.758639,17.512957,0.08755374
2.872948,17.269396,0.0937193
2.9862928,17.025364,0.09713161
2.9343457,17.760855,0.14272541
3.0491366,17.517529,0.13478172
3.1629636,17.273731,0.11964512
3.2253256,17.765661,0.17510933
3.3396344,17.5221,0.1544357
3.5163052,17.770468,0.19519037
17.431309,27.009161,0.37751842
17.985912,26.940346,0.34816787
18.540514,26.87153,0.33941123
19.095118,26.802715,0.3408296
17.715668,27.490368,0.3630861
18.27424,27.423737,0.33916932
18.832813,27.357107,0.32973498
18.000027,27.971573,0.3548814
18.562569,27.90713,0.32747853
3.1318502,16.69378,0.067527115
3.2879746,16.367384,0.044042885
3.454666,16.04617,0.028307498
3.3697913,17.008385,0.10535908
3.520632,16.679396,0.07201004
3.68204,16.355589,0.04653877
3.7532897,16.991407,0.11891085
3.909414,16.665009,0.08294332
4.1367884,16.974428,0.13744414
19.900255,25.199503,0.3039617
19.612156,24.829296,0.30944344
19.324057,24.459091,0.31961784
19.035957,24.088886,0.3359136
20.10933,24.771168,0.276951
19.81634,24.398634,0.28022632
19.52335,24.026098,0.29560813
20.308622,24.338175,0.22985432
20.010742,23.963312,0.25132394
20.498135,23.900524,0.19633543
18.220798,25.420376,0.3504484
18.780617,25.346752,0.34620613
19.340437,25.273127,0.3269284
18.512238,25.881155,0.3434044
19.070036,25.806412,0.339386
19.627832,25.731668,0.32163808
18.803679,26.341936,0.3407572
19.359453,26.266073,0.3239853
4.1849303,14.782154,0.006303549
4.4284515,15.157156,0.014046073
4.671973,15.532158,0.02331376
4.9154944,15.907159,0.04750532
3.935175,15.199855,0.0053203106
4.1818633,15.576675,0.014727831
4.4285517,15.953496,0.03218794
3.6917536,15.621193,0.011856496
3.9416087,15.999833,0.02959758
20.261969,23.594294,0.23303044
20.025803,23.288061,0.2596847
19.789637,22.98183,0.27751282
20.667843,23.588467,0.19805163
20.432922,23.283232,0.2380547
20.198,22.977997,0.26535383
20.84004,23.2784,0.21791798
20.606363,22.974161,0.25479525
21.014727,22.970325,0.25289
5.746736,14.715966,0.070764005
5.2261343,14.738029,0.034601808
4.705532,14.760092,0.014644802
5.528395,14.267434,0.027644157
5.003923,14.287075,0.01013124
4.4794507,14.306716,0.0028930902
5.3100543,13.818902,0.007166147
4.781712,13.836121,0.0014072061
5.091714,13.37037,0.0013448
6.402071,13.388434,0.030005336
5.9652853,13.382413,0.012593448
5.5284996,13.376391,0.004199922
6.2493963,12.980816,0.009873331
5.8098593,12.972907,0.003397882
5.3703227,12.964998,0.0022655725
6.096721,12.573198,0.0033056736
5.6544333,12.563401,0.0034099817
5.944046,12.16558,0.0065888762
6.1626697,11.872422,0.0069999695
6.3841157,11.581364,0.0033110976
6.608384,11.292405,0.0019209981
6.29282,12.230606,0.004003346
6.5128546,11.9384985,0.0042010546
6.735712,11.64849,0.002704084
6.6415935,12.295633,0.007140279
6.8630395,12.004575,0.008682966
6.990367,12.36066,0.0146712065
21.354822,21.976885,0.2701472
21.263784,22.31777,0.26878014
21.15042,22.648916,0.25932354
20.999828,22.01679,0.2933843
20.897629,22.352806,0.28727642
20.7731,22.679085,0.27133763
20.644836,22.056696,0.3168111
20.531471,22.387844,0.30279636
20.289843,22.096603,0.3334745
7.113325,10.65193,0.023622036
7.2484484,10.918311,0.028127909
7.383572,11.184692,0.026998758
7.518696,11.451073,0.027807355
6.9458117,10.865777,0.023933709
7.0805354,11.131981,0.021536112
7.2152586,11.398184,0.020125449
6.7774982,11.079268,0.008940101
6.9118214,11.345294,0.010095537
20.60423,21.081722,0.2810911
20.955902,20.98915,0.26127765
21.307573,20.896576,0.25150338
21.659243,20.804003,0.24623194
20.854427,21.38011,0.283398
21.20197,21.286026,0.26183534
21.549511,21.191942,0.24586195
21.104624,21.678497,0.28383356
21.448036,21.582903,0.2546294
7.255689,10.428331,0.030862689
7.3928504,10.2002125,0.03287959
7.52481,9.967575,0.043015063
7.3830104,10.672556,0.029522121
7.5227733,10.446697,0.033475935
7.657334,10.216319,0.041425943
7.652696,10.693181,0.037614584
7.789858,10.465063,0.04561597
7.9223814,10.713807,0.052278996
21.949673,19.762985,0.25903684
21.868174,20.114244,0.27742872
21.771364,20.46125,0.2620118
21.596424,19.851046,0.2668448
21.507269,20.20018,0.27155015
21.402803,20.545057,0.2593475
21.243174,19.939108,0.26797163
21.146364,20.286114,0.2663579
20.889923,20.02717,0.27110624
8.279898,10.064376,0.062171876
8.028202,10.032109,0.059530735
7.776506,9.999842,0.04821086
8.221829,9.7537365,0.052752435
7.9626966,9.7155905,0.049460888
7.703564,9.6774435,0.04543066
8.163761,9.443097,0.037250757
7.8971915,9.399072,0.042869985
8.105693,9.132458,0.024805605
21.218636,19.19501,0.23641917
21.47775,19.062181,0.2240482
21.736866,18.929354,0.21207416
21.995981,18.796526,0.20494887
21.462315,19.384335,0.2401321
21.733776,19.252008,0.22677872
22.005236,19.11968,0.20495209
21.705994,19.57366,0.2490311
21.9898,19.441833,0.23107314
8.3881,8.8413105,0.011297703
8.68257,8.5621195,0.015715241
8.989104,8.294884,0.030196786
8.472286,9.319877,0.034609377
8.760725,9.034707,0.029630065
9.061227,8.761494,0.0365752
8.83888,9.507296,0.049104273
9.133349,9.228104,0.04479766
9.205472,9.694715,0.067777276
21.030516,18.234673,0.25784507
21.340664,18.020031,0.24865252
21.650812,17.80539,0.23981714
21.960958,17.590748,0.23555258
21.352337,18.421957,0.23442626
21.663538,18.207031,0.22675008
21.97474,17.992105,0.22452417
21.67416,18.609241,0.21603039
21.986412,18.394032,0.21045613
10.384088,8.805652,0.07870346
9.919093,8.635396,0.0505957
9.454099,8.465139,0.039898157
10.309112,8.309073,0.062158823
9.840928,8.135521,0.04609853
9.3727455,7.961969,0.030529976
10.234136,7.8124943,0.045077622
9.762763,7.635646,0.01082325
10.159159,7.3159156,7.033348e-06
20.744534,16.838081,0.2938353
21.124409,16.54849,0.28801182
21.504282,16.2589,0.31447282
21.884157,15.969309,0.32091278
21.15001,17.08897,0.26907387
21.531736,16.799046,0.2751882
21.913462,16.50912,0.2940224
21.555485,17.339859,0.25410897
21.939062,17.0496,0.2440477
11.735447,7.8928814,0.16740096
11.210017,7.7005596,0.09228611
10.684588,7.5082374,0.049981534
11.706556,7.3341937,0.08060396
11.176788,7.1363416,0.051456988
10.64702,6.9384894,0.0024173856
11.677667,6.7755055,0.032898962
11.143559,6.5721235,0.010303378
11.648776,6.216818,0.0044106245
20.375446,15.13151,0.33014163
20.834192,14.774809,0.33728045
21.29294,14.418108,0.3677663
21.751688,14.061407,0.39997724
20.87835,15.410776,0.29074487
21.339558,15.053933,0.2871914
21.800766,14.69709,0.30242932
21.381254,15.6900425,0.2982261
21.844921,15.333057,0.26636025
13.108899,6.8282256,0.1689642
12.622191,6.624423,0.058618784
12.135484,6.4206204,0.02798003
13.13929,6.2960696,0.078359485
12.648681,6.08608,0.04004973
12.1580715,5.87609,0.0171054
13.169681,5.7639136,0.064774275
12.67517,5.5477366,0.028764367
13.20007,5.2317576,0.05120331
20.136013,13.245154,0.482882
20.61495,12.870557,0.48242816
21.093887,12.495959,0.44335142
21.572824,12.121362,0.39150923
20.674572,13.517239,0.47350428
21.155918,13.142858,0.45796272
21.637266,12.7684765,0.43603712
21.21313,13.789323,0.43511724
21.696888,13.415158,0.44166192
14.317107,5.8203974,0.23173195
13.944762,5.624184,0.12311059
13.572416,5.427971,0.08071613
14.3862295,5.383748,0.15679157
14.0114765,5.1829047,0.10427153
13.636724,4.982061,0.0661183
14.455352,4.947099,0.12660891
14.078192,4.7416253,0.08251917
14.524474,4.51045,0.11039859
19.914343,11.324363,0.49141097
20.393957,10.944744,0.46391177
20.87357,10.565126,0.43293992
21.353184,10.185508,0.3954847
20.46717,11.590029,0.47917718
20.949034,11.210986,0.44464839
21.430899,10.8319435,0.4060445
21.019997,11.855695,0.42896476
21.504112,11.477227,0.394219
15.385134,5.0795894,0.3549468
15.098247,4.8898764,0.24726665
14.81136,4.700163,0.1633119
15.435968,4.7295804,0.32502687
15.147846,4.5371013,0.2140519
14.859723,4.3446226,0.13251394
15.486804,4.379571,0.27987832
15.197445,4.1843266,0.16768694
15.53764,4.029562,0.2132321
19.69707,9.42771,0.4242311
20.163641,9.036551,0.41559252
20.630213,8.645394,0.3789312
21.096785,8.254236,0.34845144
20.249107,9.680309,0.426652
20.71776,9.290068,0.40495896
21.186413,8.899827,0.36965448
20.801146,9.932908,0.41659737
21.27188,9.543584,0.38722637
16.19895,4.498567,0.5027214
15.978513,4.342232,0.42483288
15.758077,4.185897,0.31409645
16.23409,4.23307,0.4645202
16.013304,4.075729,0.35506082
15.792516,3.9183877,0.2402978
16.269234,3.9675725,0.39331144
16.048096,3.8092253,0.27196097
16.304377,3.7020752,0.2994696
19.575577,7.634186,0.35313877
19.996593,7.266259,0.3571245
20.41761,6.898333,0.35913157
20.838627,6.530407,0.31598684
20.082645,7.8408694,0.33845383
20.505426,7.473792,0.34139615
20.928207,7.1067147,0.3270915
20.589716,8.047553,0.33203864
21.01426,7.6813245,0.32229084
16.79997,4.0346837,0.53071445
16.634773,3.9238143,0.4775977
16.469574,3.8129447,0.39002526
16.818436,3.8296149,0.48311323
16.6556,3.723436,0.40545726
16.492764,3.617257,0.3174752
16.836899,3.6245458,0.40912396
16.676426,3.5230577,0.3306561
16.855364,3.4194767,0.339117
20.389711,6.4216404,0.3731754
19.940796,6.312874,0.42041853
19.49188,6.2041073,0.4463007
20.759354,6.0818777,0.31674886
20.298195,5.97862,0.39516056
19.837036,5.875362,0.44368052
20.655594,5.644366,0.32168415
20.182192,5.5466166,0.38822293
20.527346,5.2178707,0.31506583
17.209309,3.7255743,0.5032412
17.091326,3.6235418,0.46210945
16.973345,3.5215092,0.40355343
17.255184,3.5544796,0.46591914
17.133492,3.4441493,0.4127522
17.011799,3.3338192,0.3509996
17.30106,3.383385,0.4263305
17.175655,3.264757,0.37213594
17.346935,3.2122903,0.38462198
20.056915,4.3068156,0.37422317
20.243841,4.595356,0.34508854
20.400652,4.899041,0.3219186
19.845276,4.564518,0.38154155
20.017143,4.8606305,0.35440582
20.158895,5.171888,0.35421962
19.633636,4.82222,0.3969419
19.790445,5.125905,0.3873734
19.421997,5.0799217,0.41666394
17.5509,3.1726913,0.42510396
17.75932,3.1534662,0.45552814
17.972195,3.154615,0.49010232
17.462072,3.3866837,0.45015156
17.668264,3.3572717,0.4773666
17.878912,3.3482335,0.50173885
17.57721,3.5610769,0.4952192
17.78563,3.5418518,0.50855076
17.692347,3.7354703,0.5214653
19.219221,4.3620634,0.45272812
19.296764,4.139089,0.45519134
19.37431,3.9161146,0.47269958
19.451853,3.69314,0.49757153
19.498453,4.3436475,0.42745185
19.586876,4.111452,0.43067807
19.675299,3.8792565,0.44823056
19.777683,4.3252316,0.3981936
19.876986,4.083815,0.4022649
18.234148,3.7173858,0.5289297
18.14683,3.5297954,0.52747273
18.059513,3.3422053,0.5237559
18.398155,3.5802855,0.539395
18.312643,3.3804789,0.5446349
18.227133,3.1806722,0.5393021
18.56216,3.4431856,0.5589434
18.478456,3.2311623,0.54432786
18.726168,3.3060856,0.5819513
18.722815,4.023205,0.5033053
18.723932,3.7841651,0.52149
18.72505,3.5451252,0.5504939
18.965826,3.9131832,0.49727437
18.975128,3.6627398,0.5349085
18.98443,3.4122963,0.5579455
19.20884,3.8031616,0.49833396
19.226324,3.5413144,0.58533883
2.469741,38.285583,0.4529652
2.2262757,38.362083,0.4610362
2.3779764,38.113075,0.4589653
6.904751,38.831184,0.37115598
6.916184,39.08385,0.3525455
6.6763687,38.898514,0.36343235
7.556132,38.234528,0.42805183
7.7329273,38.49615,0.43555212
7.9097223,38.757774,0.44454727
7.4151325,38.41097,0.4161505
7.5919275,38.672592,0.42724738
7.2741327,38.58741,0.4023167
8.00834,38.16859,0.4462099
7.959031,38.463184,0.44511926
7.782236,38.201557,0.4391514
8.652727,38.03514,0.45245934
8.641633,38.268723,0.4367697
8.443585,38.08538,0.44957766
2.7449021,38.28141,0.44217396
2.6531377,38.1089,0.44968617
2.5613732,37.93639,0.45777515
2.9282987,38.104725,0.44448197
2.8365343,37.932213,0.452965
3.1116955,37.92804,0.45180285
2.829591,38.54756,0.43181452
3.0976768,38.637028,0.4174524
2.767633,38.809284,0.42671227
3.1963844,38.19419,0.44399434
3.2810733,38.460342,0.43111283
3.0129879,38.370876,0.4314979
3.6309772,38.81343,0.42009526
3.8961918,38.900364,0.4196808
3.58838,39.144276,0.42541194
6.091953,38.886612,0.36843067
5.926299,39.201023,0.36777207
5.735919,38.807377,0.38218492
4.567566,38.900913,0.4247076
4.973726,38.81453,0.4218434
4.6861305,39.235847,0.44398975
2.8099315,37.40873,0.44428498
2.9105196,37.581833,0.4445546
3.0111074,37.754936,0.44639978
2.6353583,37.586006,0.44936222
2.7359464,37.75911,0.44878772
2.4607852,37.763287,0.45621476
3.009824,37.357628,0.43948126
3.2097166,37.306522,0.43667933
3.409609,37.25542,0.43364483
3.1104121,37.53073,0.44372174
3.3103044,37.479626,0.44214448
3.211,37.703835,0.44815817
2.2363627,37.672127,0.46000883
1.959266,37.681355,0.47613767
2.1865134,37.403687,0.46165138
2.585509,37.31757,0.4507353
2.4109359,37.494846,0.4552128
2.3610866,37.226406,0.45878235
7.567591,37.990646,0.43303895
7.57905,37.74677,0.43439677
7.5905094,37.50289,0.4350282
7.793695,37.95768,0.4398801
7.8051543,37.713802,0.43892443
8.019799,37.924713,0.44541144
6.9578114,38.47685,0.3802884
6.729429,38.544178,0.36982557
6.5010467,38.61151,0.36480427
6.7824893,38.189842,0.3885153
6.5541067,38.257175,0.38105026
6.6071672,37.90284,0.39906043
6.145013,38.532276,0.37490103
5.788979,38.45304,0.3835404
6.1980734,38.17794,0.39103267
7.2398105,38.123962,0.412944
6.9234886,38.0134,0.40186998
7.2512693,37.880085,0.42165938
6.934948,37.769524,0.41316336
7.2627287,37.636208,0.42891708
7.0988107,38.300407,0.39455292
8.735597,37.785393,0.46471304
8.526455,37.835636,0.45751
8.317313,37.88588,0.451302
8.6093235,37.585888,0.46390367
8.400182,37.63613,0.457443
8.483051,37.386383,0.45841676
8.185537,37.42522,0.44555718
8.102668,37.674965,0.44500133
7.8880234,37.464054,0.43579242
9.016615,37.8087,0.46413052
9.171361,37.632504,0.46539176
9.213886,37.90933,0.45603085
8.890343,37.609196,0.47046804
8.76407,37.40969,0.47141093
9.045089,37.433,0.47051352
7.954517,36.817905,0.43126953
8.130695,37.007397,0.43425655
8.306873,37.19689,0.4476422
7.833181,37.046234,0.42718965
8.009359,37.235725,0.43245524
7.711845,37.274563,0.4321211
4.186655,38.584507,0.4382882
4.2119036,38.181717,0.47097206
4.237152,37.778927,0.45526004
4.5928144,38.498123,0.43256924
4.6180634,38.095333,0.4386574
4.9989743,38.41174,0.41377428
3.9214404,38.497574,0.44444156
3.6562257,38.410637,0.44749612
3.946689,38.09478,0.4838259
3.6854568,37.429924,0.44001493
3.9613044,37.604424,0.45603096
3.5861523,37.65413,0.4566501
3.862,37.82863,0.4753588
3.4868476,37.878334,0.46990764
3.5715368,38.144485,0.4655195
5.493349,37.52784,0.36051023
5.455528,37.92794,0.38528004
5.4177065,38.32804,0.39349884
5.074617,37.611534,0.36121807
5.0367956,38.011635,0.40080982
4.6558847,37.69523,0.40521115
5.864622,37.65284,0.38566726
6.2358947,37.77784,0.39870632
5.826801,38.05294,0.39502466
2.8643565,37.152718,0.4434814
2.639934,37.061558,0.4542965
2.4155116,36.970398,0.46682954
2.9187815,36.89671,0.44654608
2.694359,36.80555,0.4616997
2.9732065,36.6407,0.45060045
3.2641416,37.050514,0.4342166
3.064249,37.101616,0.4379644
3.118674,36.845608,0.44074988
3.5695508,37.070248,0.42612243
3.4240832,36.86534,0.43444556
3.2786157,36.660435,0.4436938
3.7294927,36.885075,0.42125303
3.5840251,36.680164,0.43664724
3.8894343,36.699898,0.42690188
3.8453984,37.244747,0.4231241
4.00534,37.059574,0.4034187
4.1212463,37.41925,0.42305908
2.1317706,36.72754,0.5022628
1.8107922,36.662827,0.5398139
2.126877,36.31983,0.53758305
2.6894655,36.397842,0.4820728
2.410618,36.56269,0.49411628
2.4057245,36.154984,0.5212377
7.4313593,37.235474,0.43545827
7.1035786,37.36879,0.4350466
6.775798,37.50211,0.4183324
7.272209,36.96806,0.44247895
6.9444284,37.101376,0.44094682
7.113059,36.700645,0.4545061
7.674031,36.77882,0.4349805
7.552695,37.007145,0.43415016
7.393545,36.73973,0.44512254
6.1432843,36.79898,0.41474628
6.4665422,36.7662,0.4368478
6.7898006,36.73342,0.4527792
6.2979116,37.16693,0.40167826
6.62117,37.134155,0.42035052
6.4525394,37.534885,0.4040958
5.7099943,37.284885,0.36222836
5.926639,37.04193,0.37709704
6.081267,37.409885,0.38886687
9.81252,37.297577,0.4505267
