step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,interp_c_loss,interp_e11_loss,interp_e22_loss,interp_e12_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss,test_interp_c_loss,test_interp_e11_loss,test_interp_e22_loss,test_interp_e12_loss,k_std,k_min,k_max
325,adam,0.0021845583593653093,0.021309843467127894,0.2896587651583456,0.7632685457506487,6.975080853613514e-05,0.004458480529607304,0.003874997833683606,0.0023745186852231143,0.020291336121097688,0.2947129520677751,0.7639983430985482,1.4319012818797943,3.5620906352996826,0.015478446148335934,0.07996383309364319,0.4146948456764221,2.0556507110595703,0.0001077864071703516,0.003257622942328453,0.004028530791401863,0.0,0.0,0.0,0.0,0.05483051761984825,0.8642873167991638,1.085076093673706
326,adam,0.002185842754589694,0.021319323429657568,0.2879805656210069,0.763439530326474,6.972287613485429e-05,0.004398636204460936,0.0035694145161898868,0.0023675734898255716,0.020094781513175657,0.277265049757496,0.7467631197744801,1.4248039914715676,3.5762054920196533,0.01563575118780136,0.07995922118425369,0.4159868061542511,2.0571959018707275,0.00010698074038373306,0.0032586720772087574,0.0033120589796453714,0.0,0.0,0.0,0.0,0.051025524735450745,0.8742539286613464,1.0812525749206543
327,adam,0.0021777866002652916,0.021202572290935823,0.28767041862010956,0.762029561304277,6.927531508300754e-05,0.00447868084865472,0.0032664441668819036,0.002386113628745079,0.020331204898895755,0.2866533389014582,0.7605851927111226,1.424157231084762,3.5634684562683105,0.015532374382019043,0.07973362505435944,0.4137194752693176,2.061176061630249,0.00010695721721276641,0.0032519695814698935,0.003561482997611165,0.0,0.0,0.0,0.0,0.04722600430250168,0.8703438639640808,1.0625473260879517
328,adam,0.002180813361079462,0.02120562462556747,0.2864191801317276,0.7616451921001557,6.981547349207704e-05,0.004464782368872435,0.003147334048163987,0.0023544075328015513,0.0201947100220188,0.2761854649551453,0.7676876917962105,1.4212132615427817,3.544822931289673,0.015463345684111118,0.07919739931821823,0.413781076669693,2.0385513305664062,0.00010571502207312733,0.003248041495680809,0.003216883633285761,0.0,0.0,0.0,0.0,0.04445319622755051,0.8756996393203735,1.0564205646514893
329,adam,0.002171771803630456,0.021124481614078244,0.285312436280712,0.7594152054479045,6.919277849749872e-05,0.004455840094916282,0.002897252689205831,0.00238592587336297,0.020021772793223782,0.27693242844074,0.7629106756179563,1.4158401450803202,3.5668838024139404,0.015893567353487015,0.07884808629751205,0.41316717863082886,2.0298163890838623,0.00010635585203999653,0.003246215870603919,0.003291441360488534,0.0,0.0,0.0,0.0,0.041861437261104584,0.8763341307640076,1.0453826189041138
330,adam,0.002169074753539697,0.021117613921242374,0.28521557536817366,0.7626336620699975,6.985239357867789e-05,0.004400137796877853,0.002987631836966161,0.0023176664666783426,0.02019239631631682,0.3012206756299542,0.7750751510743172,1.4205217630632463,3.5525383949279785,0.015568200498819351,0.0790930986404419,0.4129551947116852,2.047297477722168,0.00010520219802856445,0.00324920192360878,0.0033170385286211967,0.0,0.0,0.0,0.0,0.04032646492123604,0.8775184750556946,1.0395127534866333
331,adam,0.0021650168534007763,0.021058286209740946,0.284541537684779,0.7590698984361464,6.912439670075753e-05,0.004460968617950717,0.0032149640572888237,0.002411064353861636,0.02040885659235139,0.29172490537166595,0.7801004379026352,1.416113522744948,3.5453076362609863,0.015582340769469738,0.0786120593547821,0.4124501049518585,2.040207624435425,0.0001050150822266005,0.0032385268714278936,0.003505576401948929,0.0,0.0,0.0,0.0,0.03913012146949768,0.8771479725837708,1.0334633588790894
332,adam,0.0021598506718873978,0.02101594978763211,0.28357147209105954,0.7581420483127717,6.952008416485642e-05,0.004479284608556378,0.0030262640211731195,0.0023348365099199356,0.02005809118911143,0.2879082964312646,0.7679883453153795,1.4113044508041874,3.5485687255859375,0.015465904027223587,0.07928313314914703,0.412081241607666,2.057432174682617,0.00010360193846281618,0.003242955543100834,0.003183529945090413,0.0,0.0,0.0,0.0,0.03831503540277481,0.8823651075363159,1.0342941284179688
333,adam,0.002157229254202497,0.02102622966612539,0.28395659885098856,0.7565089944870241,6.915477570146322e-05,0.004531640934968187,0.002920347919327117,0.002366194133496573,0.020411783228478125,0.2887965166761029,0.7547781544346963,1.410131489076922,3.532095193862915,0.015615895390510559,0.07805629819631577,0.4111621677875519,2.021566390991211,0.00010386120266048238,0.003230088157579303,0.0035790198016911745,0.0,0.0,0.0,0.0,0.03715834394097328,0.8806359171867371,1.0265073776245117
334,adam,0.002155448456535176,0.020986056556144068,0.28265852409024395,0.7577893983933234,6.958281418548958e-05,0.004392631577267762,0.003905810002658156,0.0023238781253777205,0.01941519933602502,0.27530334649547455,0.7535934448242188,1.4057695134993522,3.552398920059204,0.01562325656414032,0.07877010107040405,0.41176101565361023,2.0519933700561523,0.000104486956843175,0.003239784622564912,0.004494764376431704,0.0,0.0,0.0,0.0,0.036675672978162766,0.8745889067649841,1.0167485475540161
335,adam,0.002148004601739587,0.020899979337569204,0.28176210195787493,0.7548546637258222,7.034290273065469e-05,0.004462301152788343,0.003896065935071918,0.002355838870449412,0.019937643360707066,0.2847305319962963,0.7538510907080865,1.402585083438504,3.5347225666046143,0.015618231147527695,0.07839176058769226,0.41026630997657776,2.0260794162750244,0.00010330806253477931,0.0032323221676051617,0.003977594431489706,0.0,0.0,0.0,0.0,0.036964595317840576,0.880512535572052,1.0219905376434326
336,adam,0.00214963058205021,0.02088137493739205,0.28197427334324004,0.7529204564709817,6.966165341098883e-05,0.004391345495898877,0.003787060808991232,0.0023539190541111655,0.019938756621653033,0.28315335512161255,0.7659067376967399,1.403071068948315,3.5217018127441406,0.015437733381986618,0.07811321318149567,0.4103025197982788,2.0313401222229004,0.00010252118954667822,0.003230046946555376,0.003973812330514193,0.0,0.0,0.0,0.0,0.037312913686037064,0.8816233277320862,1.0231459140777588
337,adam,0.0021473364191009633,0.020865739293156133,0.28002398581274096,0.7555612517941382,6.940467010868053e-05,0.0045233367221249685,0.0034254491329193115,0.0023333038308567576,0.019592636114647313,0.2779912054538727,0.7616072662415043,1.398286638721343,3.541541337966919,0.015358679927885532,0.0794660896062851,0.4095862805843353,2.0704615116119385,0.0001017395406961441,0.003235361073166132,0.0037967516109347343,0.0,0.0,0.0,0.0,0.03824576735496521,0.8833470344543457,1.0277612209320068
338,adam,0.0021502214085851465,0.020907960711948333,0.2796448281695766,0.7525357988572889,6.894428658978864e-05,0.004507243513099609,0.004067345995516065,0.0023253362610815994,0.019753093440686504,0.2708572562663786,0.7509235855071775,1.394871711730957,3.523763418197632,0.015473049134016037,0.07819083333015442,0.4094470739364624,2.034446954727173,0.00010157936048926786,0.0032259949948638678,0.0042616017162799835,0.0,0.0,0.0,0.0,0.03922930359840393,0.8782936334609985,1.0270909070968628
339,adam,0.0021388816474486264,0.02075971140255851,0.27875256538391113,0.7514388753521827,6.925405215306748e-05,0.004458812005337208,0.00408745747840693,0.0023360831828247155,0.020068451702114073,0.27932282176709944,0.7702089144337562,1.393236429460587,3.5364716053009033,0.015422403812408447,0.07889513671398163,0.40944650769233704,2.060002088546753,0.00010158236545976251,0.003226705128327012,0.004470904357731342,0.0,0.0,0.0,0.0,0.04037979617714882,0.874984860420227,1.0291234254837036
340,adam,0.002133181532694688,0.02073290024793917,0.2786806677618334,0.7517308958115116,6.879472634717522e-05,0.004488744382416049,0.0045016063076834525,0.0023268090876480264,0.01977325603365898,0.286310728038511,0.7643015673083644,1.3924794466264787,3.533158540725708,0.015348785556852818,0.0791938379406929,0.40882861614227295,2.0618884563446045,0.00010111129085998982,0.0032278711441904306,0.004805455915629864,0.0,0.0,0.0,0.0,0.04176627844572067,0.8705976009368896,1.0306342840194702
341,adam,0.0021368702160074345,0.020758866302428708,0.27838134861761527,0.7519620310875678,7.01743847457692e-05,0.004442103898092624,0.0047737175388441935,0.0023728455792391494,0.019675467403665665,0.27524411101495067,0.7576788683091441,1.3910680970837992,3.515056848526001,0.01565869152545929,0.07707396894693375,0.4088854491710663,2.0086066722869873,0.0001006168095045723,0.0032213453669101,0.0046030194498598576,0.0,0.0,0.0,0.0,0.04360543563961983,0.8705283403396606,1.037907600402832
342,adam,0.0021334268911291036,0.020690268626616846,0.27753819332968804,0.7483068877650846,6.932365114710504e-05,0.004435644409949741,0.004831670738396144,0.002309753754807095,0.019675689659291697,0.27381688356399536,0.7575669269407949,1.3864116207245858,3.519700288772583,0.015381314791738987,0.0781480073928833,0.4084143340587616,2.04856014251709,9.99914191197604e-05,0.00321909599006176,0.004838436841964722,0.0,0.0,0.0,0.0,0.045771047472953796,0.8666073679924011,1.0423411130905151
343,adam,0.0021286743670521726,0.020721569957752383,0.27631768391978356,0.7487300942021031,6.899426103524504e-05,0.004385471539271455,0.00490498750080024,0.002296415480574773,0.01987914422587041,0.27426995433145956,0.7455824209797767,1.3824845667808288,3.5169591903686523,0.015554701909422874,0.07763858139514923,0.4079073369503021,2.0253260135650635,0.00010007602395489812,0.0032159516122192144,0.005424492061138153,0.0,0.0,0.0,0.0,0.04844754561781883,0.8595311045646667,1.045310378074646
344,adam,0.0021271008149450345,0.02063429998534341,0.2761315400561979,0.751108504110767,6.913273612172492e-05,0.004362134908836695,0.0054088072821257575,0.0023100348940539744,0.019539157769853068,0.26810362021769246,0.7442991002913444,1.3813955668480165,3.513157844543457,0.015279928222298622,0.07856738567352295,0.4073372483253479,2.0478432178497314,9.868034248938784e-05,0.0032187653705477715,0.005445844028145075,0.0,0.0,0.0,0.0,0.05166468396782875,0.8571052551269531,1.0547080039978027
345,adam,0.0021227636194277194,0.020570100014728886,0.2752969817769143,0.7488576692919577,6.878057953849014e-05,0.004498330350484579,0.005975017714644632,0.002329764790051887,0.019679296281068556,0.2847352133643243,0.7670985229553715,1.3815811334117767,3.5256593227386475,0.015415186062455177,0.07839629799127579,0.4076192080974579,2.057427406311035,9.934145782608539e-05,0.0032172936480492353,0.006476773414760828,0.0,0.0,0.0,0.0,0.05448976159095764,0.8469998240470886,1.0546659231185913
346,adam,0.0021263742819428444,0.02061389921413314,0.2754718113330103,0.7486882132868613,6.927233287921896e-05,0.004477455761403807,0.006486870799093477,0.0022934645774864383,0.019703314819883917,0.2697079729649328,0.754150386779539,1.3799165987199353,3.509073257446289,0.015227371826767921,0.07857801020145416,0.40667852759361267,2.051156759262085,9.767791925696656e-05,0.0032173614017665386,0.00637822225689888,0.0,0.0,0.0,0.0,0.0582192987203598,0.8456031084060669,1.0665820837020874
347,adam,0.002122354517210155,0.020592182574252927,0.27501167405036187,0.7480990425232918,6.885513838853748e-05,0.004476991782505666,0.007036160978098069,0.0023108104341513207,0.01931721236436598,0.26850344240665436,0.7442902153538119,1.3768789460582118,3.502335786819458,0.015369734726846218,0.07738050818443298,0.40657517313957214,2.0356292724609375,9.83268182608299e-05,0.00321067008189857,0.0072511122561991215,0.0,0.0,0.0,0.0,0.061629291623830795,0.8370271921157837,1.0699141025543213
348,adam,0.0021143493227540485,0.02051735693408597,0.2735494274285532,0.746916784394172,6.979253591834418e-05,0.004395017340298622,0.007563512892492356,0.002331610806586762,0.019809452636588003,0.2766170794925382,0.7517529322255042,1.3737953785927064,3.515439987182617,0.015282792039215565,0.07826921343803406,0.40675994753837585,2.0639774799346924,9.76661904132925e-05,0.0032090116292238235,0.007202596869319677,0.0,0.0,0.0,0.0,0.06533797830343246,0.8359255194664001,1.0816740989685059
349,adam,0.002115692496449957,0.020488014865306117,0.2735918077730363,0.743483103090717,6.924917561850781e-05,0.00447247356116291,0.007915856557026986,0.002311640659407262,0.0193018036023263,0.26828347531057173,0.7524133862987641,1.3713710346529562,3.4959897994995117,0.01541563868522644,0.07710222154855728,0.4060348570346832,2.0215542316436768,9.74154900177382e-05,0.0032088703010231256,0.008045431226491928,0.0,0.0,0.0,0.0,0.0695793479681015,0.8277859687805176,1.0882556438446045
350,adam,0.002107474678796866,0.020415269679600192,0.2726000931955153,0.7429760790640308,6.893096489816784e-05,0.004480453666239496,0.008371963210764432,0.0023238619248713214,0.019835694122218316,0.271259771239373,0.7594163263997724,1.3686448989375946,3.4922213554382324,0.01529406663030386,0.07752463966608047,0.4047594964504242,2.032001256942749,9.668670827522874e-05,0.003203083062544465,0.008634689263999462,0.0,0.0,0.0,0.0,0.07407688349485397,0.8220524787902832,1.09800386428833
351,adam,0.002103814802643272,0.02042808005165669,0.27159776033893707,0.7439895483755297,6.876116423236747e-05,0.004378777012349137,0.009007711924852864,0.0022901064611130185,0.01958727872660083,0.2687473138493876,0.7431146598631336,1.364642770059647,3.4969570636749268,0.015366865321993828,0.07736455649137497,0.40538495779037476,2.031765937805176,9.600180783309042e-05,0.003204233478754759,0.00884157046675682,0.0,0.0,0.0,0.0,0.07811381667852402,0.8200034499168396,1.1095889806747437
352,adam,0.0021064917579473505,0.02040206773146506,0.27072117165211707,0.74397228417858,6.9813001778863e-05,0.004507540522383586,0.009590596261043702,0.00228882729706745,0.01937044538076847,0.2674939098858064,0.7480351771077802,1.3632985891834382,3.4939448833465576,0.015330985188484192,0.07742879539728165,0.4047697186470032,2.032618999481201,9.593263530405238e-05,0.0031995943281799555,0.010192619636654854,0.0,0.0,0.0,0.0,0.08318424224853516,0.8088894486427307,1.1158231496810913
353,adam,0.0021079541859968056,0.020413849923399188,0.27125279268910807,0.7435096252349115,6.877365376567468e-05,0.004501988074832385,0.010576466068385108,0.0023102151800788217,0.01909272375726892,0.2775070854733067,0.7552662876344496,1.3658777513811666,3.480877161026001,0.015165009535849094,0.07706109434366226,0.40484675765037537,2.037491798400879,9.452383528696373e-05,0.0031991847790777683,0.010530985891819,0.0,0.0,0.0,0.0,0.08941423892974854,0.8066005706787109,1.1350181102752686
354,adam,0.0021063703968520124,0.020337014549201535,0.2703833358903085,0.7430155796389426,6.901394437825788e-05,0.00444353511556983,0.01188776831352903,0.0022919985781153364,0.019154035876835545,0.26778746179996,0.7440427041822865,1.360908854392267,3.4845681190490723,0.015323664993047714,0.07719334214925766,0.40390512347221375,2.020963191986084,9.519964805804193e-05,0.003198635531589389,0.012402980588376522,0.0,0.0,0.0,0.0,0.09512849152088165,0.7925639152526855,1.1404660940170288
355,adam,0.0020993138558321424,0.020336322666656588,0.26962848248020294,0.7407114178903641,6.8725633149546e-05,0.0044719743121775886,0.013095900716800843,0.0022761503745230937,0.01917462525588851,0.26433570010046803,0.7495302942491346,1.3578883909410047,3.4929723739624023,0.015272623859345913,0.07760979980230331,0.40361061692237854,2.044368267059326,9.448475611861795e-05,0.0031965989619493484,0.013343562372028828,0.0,0.0,0.0,0.0,0.1015259250998497,0.7867844700813293,1.1565101146697998
356,adam,0.0020959176228291564,0.02027856768859971,0.27111977242654367,0.7417887699219489,6.97275752299315e-05,0.004467929968790662,0.01385822186186429,0.002297248541107101,0.019894861826492895,0.27526097480327855,0.7429234097080846,1.3618350874993108,3.484462022781372,0.015089698135852814,0.07765423506498337,0.4041721820831299,2.051971912384033,9.29287780309096e-05,0.0031967952381819487,0.013984574936330318,0.0,0.0,0.0,0.0,0.1082659363746643,0.7846491932868958,1.1772346496582031
357,adam,0.002091381864081467,0.020278776004429785,0.2689089544357792,0.7387077904516651,6.877633624695121e-05,0.004452900315124181,0.015659751220335884,0.0023201114588206812,0.01910557976413158,0.2661463805744725,0.7469598708614227,1.354345437019102,3.4838531017303467,0.0154133765026927,0.07657486945390701,0.4034682810306549,2.021177053451538,9.343492274638265e-05,0.003192576812580228,0.015930423513054848,0.0,0.0,0.0,0.0,0.1151784211397171,0.7726147174835205,1.188555359840393
358,adam,0.0020913750293754764,0.020233500748872757,0.26910363618404637,0.7396546544567231,6.910780446618915e-05,0.004480579131913762,0.01714828577373297,0.002261738998875503,0.018666336252804724,0.2619803831461937,0.7430726232067231,1.3540286133366246,3.481346607208252,0.015246852301061153,0.07690642029047012,0.40374913811683655,2.035599946975708,9.281140228267759e-05,0.0031950813718140125,0.017644720152020454,0.0,0.0,0.0,0.0,0.12157716602087021,0.7632164359092712,1.200580358505249
359,adam,0.002088992965347584,0.020199133143309626,0.2673269077654808,0.737407672789789,6.857573128898718e-05,0.004480711424783353,0.019071782849008036,0.002313785427700608,0.019451796948429075,0.26048983345108645,0.7590043371723544,1.3499637880632955,3.4687955379486084,0.015308009460568428,0.07637229561805725,0.40264177322387695,2.0117530822753906,9.22402978176251e-05,0.0031882659532129765,0.01927988976240158,0.0,0.0,0.0,0.0,0.12925370037555695,0.7561859488487244,1.2193409204483032
360,adam,0.002091322049138046,0.020263858199600252,0.26783207731862224,0.7371656317864695,6.842852223687055e-05,0.004483211560234908,0.020425125836364685,0.002267381544375131,0.019083442286618294,0.26915129442368785,0.7434789153837389,1.3509720640797769,3.478727340698242,0.015312852337956429,0.07677574455738068,0.4025002121925354,2.0279881954193115,9.225607936969027e-05,0.0031880931928753853,0.021544620394706726,0.0,0.0,0.0,0.0,0.1353275030851364,0.7441007494926453,1.2274460792541504
361,adam,0.002082735206180763,0.020223297479171908,0.2681225624776656,0.737374109606589,6.763410302453614e-05,0.004471825240480323,0.023312364795034932,0.0022574043682506008,0.019282211038854816,0.2699634745236366,0.737117592365511,1.3499642879732194,3.4770407676696777,0.015299012884497643,0.0765499398112297,0.40340492129325867,2.02642560005188,9.163261711364612e-05,0.003189599607139826,0.023171110078692436,0.0,0.0,0.0,0.0,0.14254742860794067,0.7383917570114136,1.2456499338150024
362,adam,0.0020835127065619154,0.020175419567573454,0.2673709551172872,0.7372467940853488,6.892478009948747e-05,0.0044550657001954895,0.02448265855350802,0.002240449663311724,0.019329688902343472,0.2692102073661743,0.7510114754399946,1.3495940046925698,3.4680612087249756,0.015173903666436672,0.07693163305521011,0.4016146659851074,2.028639793395996,9.033986134454608e-05,0.0031858785077929497,0.02483994886279106,0.0,0.0,0.0,0.0,0.15000101923942566,0.733557403087616,1.265508770942688
363,adam,0.002085097592263933,0.020153879398299802,0.26655172821014156,0.7376045430860212,6.879563044358585e-05,0.004502554949853689,0.026878134918309027,0.0022798767989321103,0.019434643909335136,0.26558569602427945,0.7396458695011754,1.3462573059143559,3.462237596511841,0.015203053131699562,0.0765700712800026,0.40128862857818604,2.01898455619812,8.993806841317564e-05,0.003183914814144373,0.02732190489768982,0.0,0.0,0.0,0.0,0.15791358053684235,0.7239837050437927,1.2822206020355225
364,adam,0.002081267152642531,0.020114802364860813,0.26640262478782284,0.73727967662196,6.768812431067588e-05,0.004484957271826363,0.029516591239840753,0.002326762897052592,0.019234445426733263,0.2774265581561673,0.7619580761078866,1.348204078212861,3.467819929122925,0.015210714191198349,0.0765751525759697,0.40154173970222473,2.0301334857940674,9.004573803395033e-05,0.0031839613802731037,0.030169840902090073,0.0,0.0,0.0,0.0,0.16522130370140076,0.7122242450714111,1.294634222984314
365,adam,0.00207995766052796,0.020103522546349034,0.2650730033074656,0.7354037242551004,6.798644444056516e-05,0.004420429565793564,0.031796016820496126,0.0022347540174040103,0.018886491115535458,0.25704620297878017,0.7221497124241244,1.3382779513635943,3.4623939990997314,0.01521587185561657,0.07644014060497284,0.4011876881122589,2.0210793018341064,8.9372115326114e-05,0.003180194180458784,0.032699599862098694,0.0,0.0,0.0,0.0,0.17299054563045502,0.7041536569595337,1.3122124671936035
366,adam,0.002077846130686662,0.02018781354831111,0.2651232322377543,0.735478485784223,6.778860458120283e-05,0.0044173925979844025,0.03508566404061933,0.0022886216099704463,0.01892558848785777,0.26449961719974396,0.7549653341693263,1.3429832189313826,3.462402820587158,0.015220876783132553,0.07646158337593079,0.40120288729667664,2.0204226970672607,8.849371079122648e-05,0.0031807718332856894,0.03457679972052574,0.0,0.0,0.0,0.0,0.18010617792606354,0.7005987167358398,1.3316365480422974
367,adam,0.0020756485962098643,0.020040274567661748,0.26483264613536095,0.7348837775568808,6.824664371613894e-05,0.004433721183769165,0.03686255096427856,0.0022527022858060174,0.018736694188367937,0.2569128289338081,0.7454581145317324,1.3390731157795075,3.458704948425293,0.015071049332618713,0.0767255574464798,0.400953084230423,2.033353567123413,8.799630450084805e-05,0.00318473600782454,0.037677016109228134,0.0,0.0,0.0,0.0,0.1880115121603012,0.6904536485671997,1.3474279642105103
368,adam,0.0020796630584124115,0.020070102846910878,0.26505293865357676,0.7339730935712014,6.799903325548755e-05,0.004414027466649009,0.039950728055930904,0.002231598320987917,0.018766787924593496,0.2631824362662531,0.7496740433477587,1.3407230223378828,3.457219123840332,0.015298576094210148,0.0758410170674324,0.40082746744155884,2.0099899768829346,8.79771396284923e-05,0.003176056779921055,0.04029616340994835,0.0,0.0,0.0,0.0,0.19552990794181824,0.6838713884353638,1.3652229309082031
369,adam,0.0020778928770713747,0.020070873801746675,0.26454338094880503,0.7326965755031954,6.811131207805667e-05,0.004384541057891423,0.042737887150818304,0.002272436455372841,0.019782089177639253,0.27094666467558953,0.7391166225556405,1.338807144472676,3.4491586685180664,0.015196557156741619,0.07592970132827759,0.3999825119972229,2.0110421180725098,8.719385368749499e-05,0.0031753606162965298,0.0431528314948082,0.0,0.0,0.0,0.0,0.20345447957515717,0.6770803928375244,1.384155035018921
370,adam,0.00207482080065435,0.020052743955485283,0.26432579419305247,0.7357378217481798,6.79221414048375e-05,0.004390752461228159,0.045763528515254295,0.002273286129498193,0.01905775484779189,0.25901914219702443,0.728881013008856,1.3367860240321006,3.4550600051879883,0.015126137062907219,0.07665994018316269,0.39972448348999023,2.0239925384521484,8.68552306201309e-05,0.0031778693664819,0.04628659412264824,0.0,0.0,0.0,0.0,0.20978125929832458,0.6670241355895996,1.3946558237075806
371,adam,0.00206778266827666,0.019923286512494087,0.2629522123644429,0.7307509030065229,6.835319143119119e-05,0.004421725148154843,0.04884076551083596,0.0022650731862672874,0.01894944930268872,0.25601028771169726,0.736034425996965,1.3306205041946904,3.4568517208099365,0.015215778723359108,0.07612910866737366,0.4002038836479187,2.0215909481048584,8.707551751285791e-05,0.0031745051965117455,0.048967394977808,0.0,0.0,0.0,0.0,0.2149573564529419,0.6589435338973999,1.402954339981079
372,adam,0.002065995471521972,0.02002201589845842,0.2631104439496994,0.732925784203314,6.776014572918234e-05,0.004490059319763414,0.05158367260329185,0.0022270780342120316,0.018791066182236516,0.25379852133412517,0.7345079125896576,1.3319825164733394,3.4475600719451904,0.015265324153006077,0.07574372738599777,0.3995771110057831,2.0019965171813965,8.647496724734083e-05,0.003171159652993083,0.051310472190380096,0.0,0.0,0.0,0.0,0.22206437587738037,0.655613899230957,1.4223304986953735
373,adam,0.002067501983425069,0.01997705690202213,0.2620928172142275,0.7333628535270691,6.850319585928153e-05,0.00440189765856391,0.054115080785366795,0.002220167808475033,0.019122829720858606,0.2728672888009779,0.7358494920115317,1.3318706404778264,3.4426581859588623,0.015154313296079636,0.07573456317186356,0.39956966042518616,2.0096242427825928,8.606627670815215e-05,0.003172453958541155,0.05489529296755791,0.0,0.0,0.0,0.0,0.22884589433670044,0.6456396579742432,1.4342138767242432
374,adam,0.0020656283088629286,0.01993935284835677,0.26180523826229957,0.7310598665668119,6.803399704832344e-05,0.004394286116885562,0.057534880335292506,0.002326692056451594,0.018931437103498365,0.26033026220337036,0.7452818386016353,1.3293707793758762,3.446532726287842,0.015111390501260757,0.07620049268007278,0.39907601475715637,2.0202200412750244,8.528212492819875e-05,0.0031689780298620462,0.0567157007753849,0.0,0.0,0.0,0.0,0.23505905270576477,0.6448031663894653,1.4527359008789062
375,adam,0.0020606002822938945,0.019922212427181583,0.26304869690249044,0.7291677190411475,6.791889304182522e-05,0.004415683238016021,0.06081673947553481,0.002276561192927822,0.01919391096359299,0.2518427146057929,0.7469945780692562,1.3302792695260817,3.4397220611572266,0.015147509053349495,0.07567943632602692,0.3988005816936493,2.009669303894043,8.534274820704013e-05,0.003169308416545391,0.059784576296806335,0.0,0.0,0.0,0.0,0.24043935537338257,0.6365474462509155,1.4615581035614014
376,adam,0.0020600561796116734,0.019914018831426097,0.2620013649425199,0.7326224138659816,6.810252342538368e-05,0.004412938975879262,0.062002256752983216,0.0022780244208631976,0.019085788558567723,0.2623556136123596,0.7368814195356062,1.3292296471134308,3.4442732334136963,0.015116967260837555,0.07618071138858795,0.3985489308834076,2.0175561904907227,8.463343692710623e-05,0.0031689575407654047,0.06141709163784981,0.0,0.0,0.0,0.0,0.24512258172035217,0.6351417899131775,1.4743309020996094
377,adam,0.0020590030302804325,0.01986503985620314,0.2609002532497529,0.7294873210691637,6.8082893947928e-05,0.004427098736707722,0.06479764188970288,0.0022111183310288096,0.018280983361746033,0.25462289635212193,0.7295771971825631,1.3233827890888337,3.4323110580444336,0.015179786831140518,0.07528329640626907,0.398284912109375,1.9975754022598267,8.462119149044156e-05,0.0031639104709029198,0.0640866607427597,0.0,0.0,0.0,0.0,0.24971815943717957,0.6285537481307983,1.481978416442871
378,adam,0.0020603863635070383,0.019878406798647295,0.26097931063944296,0.7289473472102996,6.770452948272108e-05,0.004446385202989463,0.06692298213320394,0.002268084572748311,0.01905352303818349,0.26009925430820835,0.7348913973377597,1.3245972510307067,3.433746576309204,0.015100706368684769,0.07559081166982651,0.39860424399375916,2.0069539546966553,8.401888771913946e-05,0.0031661042012274265,0.06583939492702484,0.0,0.0,0.0,0.0,0.25397899746894836,0.6262348890304565,1.4926645755767822
379,adam,0.0020541740851777214,0.019754066011838375,0.25998266377756674,0.7279984162699792,6.83742844323147e-05,0.0044083480512903585,0.06893232681097523,0.002252156297946649,0.019023918096096284,0.2614218068699683,0.7207462441536688,1.3193760302758986,3.442612409591675,0.015045148320496082,0.07639018446207047,0.39804530143737793,2.024941921234131,8.379717473872006e-05,0.0031674252822995186,0.0671544298529625,0.0,0.0,0.0,0.0,0.25599604845046997,0.6231744885444641,1.4949907064437866
380,adam,0.0020592019239801074,0.019915671898953376,0.259808843654971,0.7287477812459392,6.837063049334251e-05,0.004435924602852714,0.0702517160004185,0.002200596229804139,0.01835908482391988,0.25619542550656105,0.7431717649582894,1.3226798426720403,3.4463093280792236,0.015008185058832169,0.07637154310941696,0.39869681000709534,2.0374889373779297,8.374446770176291e-05,0.0031690681353211403,0.06907780468463898,0.0,0.0,0.0,0.0,0.2589721977710724,0.6186345815658569,1.4991880655288696
381,adam,0.002054138390737916,0.019833205628298944,0.2597319565473064,0.7278931448536534,6.858184919579916e-05,0.004400545167886923,0.07164879311476985,0.0022888559202152874,0.019175239628361117,0.26351125970963507,0.739946432652012,1.3216712936278312,3.43481183052063,0.015098610892891884,0.07561448216438293,0.3976978063583374,2.015249490737915,8.345360402017832e-05,0.003160880645737052,0.06980475038290024,0.0,0.0,0.0,0.0,0.2613871693611145,0.6189386248588562,1.5060447454452515
382,adam,0.002052800350582167,0.019766529120745197,0.2595264656889823,0.730882090906943,6.822062489171062e-05,0.004450401418932503,0.0732098029505822,0.0022557454536699,0.01909191353667167,0.2609817438548611,0.7273316018043026,1.3200558077904485,3.436521530151367,0.01506117545068264,0.07603567838668823,0.3974626362323761,2.0186679363250732,8.290549158118665e-05,0.003163057379424572,0.0714573934674263,0.0,0.0,0.0,0.0,0.2656233012676239,0.617487907409668,1.517319679260254
383,adam,0.0020535500502334007,0.019757109483884226,0.2603317484740288,0.7283906263689841,6.866879407278893e-05,0.004355865267796382,0.07507110050609035,0.0022756506448551534,0.018669445998966694,0.25635151468938394,0.7242754370935501,1.3202317645472865,3.4294240474700928,0.015066491439938545,0.07551536709070206,0.3974805176258087,2.0109782218933105,8.30815260997042e-05,0.0031601381488144398,0.07310894876718521,0.0,0.0,0.0,0.0,0.26696330308914185,0.6122729182243347,1.5155513286590576
