concentration,mu_h(c)
0.212741979,0.5943184
0.188464494,0.5987201
0.216304268,0.5650457
0.027212826,0.37039113
0.042815787,0.36181402
0.063993963,0.42828918
0.101207904,0.48803568
0.104312497,0.4852624
0.099643703,0.48482943
0.082908807,0.42112565
0.075651624,0.42405415
0.060430363,0.35338068
0.119753839,0.52737
0.123519982,0.53301024
0.122182073,0.555779
0.104065393,0.5795108
0.11794937,0.5670222
0.100341802,0.54189694
0.229824415,0.5718086
0.243712122,0.5437105
0.235447509,0.51933146
0.204909121,0.59386647
0.20653856,0.5789434
0.170445229,0.6027378
0.290598947,0.44377106
0.290374508,0.46537316
0.288839715,0.49826908
0.338524819,0.38769227
0.332117281,0.4105801
0.360486836,0.34262043
0.351925431,0.33945632
0.337858719,0.35667086
0.324970474,0.37733752
0.321331996,0.42966503
0.325801532,0.40623266
0.331301819,0.39125425
0.355225229,0.3504877
0.354983042,0.34591627
0.370027729,0.31953943
0.265800794,0.55004287
0.300247729,0.46825516
0.289921798,0.49486327
0.14347097,0.55870724
0.165908666,0.5667318
0.171577674,0.57557654
0.177039183,0.5907371
0.192994389,0.5964731
0.206537506,0.6030544
0.200702215,0.6007974
0.230826018,0.5962044
0.222424391,0.6012583
0.244665045,0.58036387
0.256626308,0.56700027
0.281966677,0.51680326
0.077630109,0.2579925
0.08066488,0.29013586
0.084654737,0.3163352
0.089558439,0.21446347
0.102616623,0.24668193
0.105072938,0.16199327
0.069091395,0.31613946
0.067912426,0.36475945
0.066653112,0.34415078
0.103657097,0.08838844
0.118619656,0.10658336
0.088151613,-0.00045633316
0.122943251,0.18481159
0.108739406,0.26502538
0.116599117,0.19912171
0.065847019,0.42095113
0.068424676,0.45370007
0.070570721,0.48044848
0.061335856,0.4054215
0.066886382,0.43778777
0.065052794,0.3844986
0.07417569,0.47725344
0.070931153,0.48029375
0.071471866,0.45098186
0.078475545,0.51373005
0.086718777,0.5491861
0.106922762,0.5788351
0.076979607,0.51694965
0.084316867,0.5508442
0.072429827,0.51844406
0.083044312,0.5281117
0.10100525,0.5424619
0.101154863,0.562716
0.139511995,0.57729733
0.176832523,0.5999427
0.138705054,0.59102905
0.027758341,0.27299
0.037339565,0.2557652
0.034651237,0.26426196
0.172086346,0.40544677
0.103955675,0.3341751
0.156689905,0.42380214
0.183443884,0.581061
0.190520854,0.538569
0.189396773,0.5904206
0.314963537,0.44223243
0.346706671,0.39497423
0.364079656,0.36124688
0.277440597,0.49168968
0.319809925,0.44620186
0.25238082,0.53673124
0.079367536,0.4943664
0.076258397,0.5035169
0.09757765,0.51559067
0.087373548,0.5532211
0.113126079,0.5658982
0.126547435,0.59117186
0.153141597,0.60021234
0.132787193,0.5804595
0.170019038,0.6029967
0.079175466,0.27567697
0.072590727,0.28151822
0.0521506,0.29072
0.080005087,0.23987031
0.052138714,0.2504027
0.063147374,0.24177122
0.073428528,0.3474245
0.073502,0.34393144
0.084113224,0.42129517
0.067699792,0.43079185
0.067728587,0.4243102
0.063274401,0.3440144
0.104342016,0.58881176
0.148726034,0.60308075
0.189906137,0.5938635
0.11202016,0.56658375
0.139961059,0.5960827
0.110157886,0.5409417
0.207642633,0.5726224
0.141740495,0.59818816
0.230728684,0.53889954
0.215455094,0.56914055
0.191281153,0.59833443
0.235655246,0.5511997
0.352660927,0.3407622
0.295296064,0.43339217
0.375174316,0.28322127
0.361621681,0.35415035
0.383489215,0.30134606
0.391040428,0.29981312
0.380795091,0.3251692
0.386234601,0.30014154
0.378487044,0.31365567
0.352461151,0.3755877
0.375116299,0.3174498
0.37252486,0.33008653
0.221071563,0.5944005
0.246745855,0.5694436
0.27901258,0.52706724
0.194526577,0.6023791
0.225859941,0.58949256
0.164755401,0.6019969
0.26509579,0.54640615
0.305568226,0.46463054
0.285585741,0.49794632
0.376397952,0.34975487
0.331565329,0.43662494
0.336583131,0.4052378
0.08394425,0.34590173
0.074252197,0.3670025
0.055083338,0.38172913
0.09489295,0.29311275
0.069558158,0.31222916
0.091140163,0.2250793
0.072032519,0.40853167
0.072643822,0.45795703
0.067434279,0.4263215
0.072634941,0.11313605
0.048100721,0.0986588
0.061313309,-0.008934736
0.058954805,0.22016835
0.046515135,0.30697298
0.038176301,0.20588088
0.063847103,0.50711465
0.046887911,0.5307052
0.043437102,0.55300176
0.055381391,0.48441482
0.030959453,0.50806403
0.042280963,0.45283175
0.068113111,0.5429177
0.094246174,0.5728439
0.058759083,0.56484044
0.080317367,0.5866829
0.104943028,0.59287715
0.137487285,0.5970949
0.138001426,0.60297394
0.16647388,0.6028706
0.196188951,0.5874077
0.230982024,0.57225394
0.198960527,0.59887934
0.26134644,0.552233
0.367631055,0.34496284
0.382175392,0.30475068
0.389806563,0.28975862
0.345912109,0.37199444
0.367796435,0.3256613
0.331727733,0.40486443
0.161146816,0.6002188
0.171869581,0.60116816
0.187268498,0.57847345
0.138477501,0.5975791
0.144031942,0.60265803
0.121616183,0.59418523
0.122033526,0.45423746
0.142961387,0.46406984
0.169936404,0.47226262
0.138156246,0.52039576
0.165928034,0.5297959
0.157932253,0.5735234
0.119415608,0.56099653
0.122043018,0.51277876
0.136453251,0.5676837
0.163025847,0.39384127
0.118392098,0.3137889
0.081705771,0.253088
0.122101151,0.32302642
0.090031021,0.26013064
0.080616285,0.26912975
0.083352201,0.2320199
0.074379013,0.22548604
0.083909468,0.23324847
0.11483884,0.38030934
0.101493001,0.30871153
0.138137328,0.38761783
0.195566224,0.5823709
0.222156121,0.54051065
0.272763324,0.49033606
0.14337216,0.6004859
0.170889434,0.57713354
0.090045895,0.60158145
0.260181795,0.5121893
0.326165135,0.4233911
0.293602024,0.4556991
0.289251973,0.50905454
0.324507129,0.44925874
0.353533976,0.3922
0.263322344,0.5363772
0.29693039,0.4804296
0.230750524,0.56161404
0.050878394,0.22082686
0.030013101,0.23435163
0.020950281,0.2953236
0.06341195,0.23109674
0.042464645,0.28178
0.072018415,0.27552867
0.080297439,0.4455719
0.063506757,0.35129547
0.041231467,0.36564875
0.066762699,0.5095475
0.076496791,0.4756813
0.025992332,0.39711308
0.128654933,0.5015285
0.110419436,0.53748405
0.087470512,0.5677335
0.065786662,0.42527366
0.052409614,0.4680066
0.022837282,0.35354304
0.150410045,0.57022667
0.161558317,0.602641
0.122155095,0.59101605
0.354700548,0.3541059
0.296076166,0.45370287
0.23736791,0.5246334
0.293912357,0.44497466
0.235141423,0.51928055
0.23307485,0.5119809
0.15748495,0.58527744
0.123583677,0.6030061
0.165800342,0.5823016
0.438241055,0.18087843
0.505001304,0.013976255
0.463251243,0.13275972
0.381503987,0.3138122
0.405020707,0.2691651
0.323440684,0.42167372
0.117165693,0.59492326
0.131284493,0.6027851
0.184345746,0.5813633
0.123131217,0.595886
0.162443092,0.602242
0.15046042,0.59724367
0.278831141,0.5159761
0.301911936,0.48941123
0.323377018,0.4602247
0.358649503,0.41011775
0.364253756,0.38504457
0.408947176,0.32031673
0.397570137,0.2918803
0.41322608,0.2830099
0.404096581,0.2845636
0.401010278,0.31214368
0.401724109,0.3045324
0.377587545,0.3675863
0.029054456,0.3935747
0.022909107,0.40256357
0.042244114,0.4120841
0.023181172,0.3149588
0.023081362,0.32013512
0.018614797,0.21003652
0.017945533,0.46592498
0.038704615,0.5234016
0.043309031,0.47872853
0.016967764,0.045365572
0.032652891,0.014464378
0.01496329,-0.1350503
0.030404458,0.18605566
0.046712818,0.30570936
0.055538494,0.16337037
0.075603559,0.5719725
0.118864486,0.5898237
0.173795198,0.6019254
0.077220803,0.5434303
0.116724251,0.56583786
0.074825952,0.49873614
0.109955217,0.5994749
0.176067482,0.5970601
0.172370094,0.60244524
0.351533897,0.4577487
0.29760328,0.5381111
0.236038107,0.59093404
0.305606881,0.5157167
0.238395122,0.57670176
0.242440205,0.55978584
0.378035697,0.40397143
0.33270679,0.46311843
0.40022143,0.3573004
0.381925327,0.33953643
0.415901185,0.28625643
0.421827342,0.279828
0.386275094,0.3387974
0.407710111,0.2885325
0.379822468,0.3404532
0.327025785,0.4490093
0.362177155,0.39045966
0.356768724,0.3897395
0.113301763,0.5628245
0.102537022,0.5159638
0.082343973,0.4580741
0.110212427,0.5154679
0.098059806,0.46041346
0.108715567,0.45929265
0.1222107,0.5639341
0.104708457,0.5146296
0.116440814,0.56323683
0.09489456,0.37580228
0.094105557,0.30099463
0.093953769,0.2425983
0.082106741,0.30806422
0.083887347,0.25121164
0.065374764,0.25350523
0.049062828,0.22020817
0.072826292,0.21912098
0.026162966,0.23508763
0.085508552,0.3749385
0.101655458,0.2987318
0.097984702,0.3781147
0.274506362,0.5514926
0.31911844,0.4829967
0.354221976,0.40683913
0.280433311,0.5379418
0.323402867,0.46563143
0.284237536,0.5235449
0.181450416,0.60145795
0.149079335,0.5873722
0.128394762,0.5290321
0.157870016,0.5987387
0.113746129,0.5550854
0.131738565,0.57693195
0.237843579,0.57783973
0.209925363,0.5927917
0.185577587,0.6030638
0.235001559,0.58595836
0.185471876,0.6021391
0.231621242,0.5925392
0.069050712,0.30018115
0.058130344,0.29162216
0.033720088,0.29018736
0.069940933,0.2348361
0.057408735,0.2339468
0.079487883,0.21593642
0.095424442,0.4284644
0.057807292,0.3523121
0.075188996,0.3592863
0.093296586,0.46158886
0.078531215,0.3949759
0.082325625,0.49623418
0.270652775,0.50856066
0.344270212,0.39464104
0.41855928,0.23435533
0.3034882,0.48758322
0.368834863,0.36206043
0.326693717,0.4607035
0.258818916,0.56140804
0.197665157,0.60043955
0.226851941,0.5731983
0.487449328,0.016189514
0.54950381,-0.17325461
0.505945204,-0.048228286
0.438429405,0.16467717
0.461693114,0.09410222
0.395006529,0.29663193
0.144995506,0.57743406
0.141791573,0.545858
0.136674233,0.5041971
0.118254393,0.529001
0.111300777,0.48541856
0.088645768,0.47077036
0.217828179,0.60053825
0.200929838,0.60309935
0.174819185,0.6013062
0.248012175,0.5797082
0.227024057,0.5934981
0.285982043,0.53452015
0.183996937,0.59495354
0.158782138,0.5583898
0.165957328,0.58639336
0.384869042,0.3661763
0.405341041,0.32630998
0.420618857,0.29855657
0.408835372,0.29785633
0.425204654,0.27991018
0.404878779,0.26675072
0.401150935,0.29779834
0.408060256,0.2728318
0.432300191,0.27324158
0.025409537,-0.317842
0.024539612,-0.47972655
0.053359359,-0.27006316
0.05132217,-0.18962646
0.021430391,-0.37218046
0.027379,-0.15420127
0.028734476,-0.26926708
0.044034994,-0.057374
0.048948172,-0.09233594
0.068994954,0.17907262
0.089080974,0.35222912
0.134628468,0.506829
0.069251408,0.1507113
0.069337679,0.34596443
0.044694087,0.13204122
0.072209019,0.43065882
0.100685788,0.46204543
0.072312906,0.3212626
0.110271662,0.52653956
0.161619224,0.59111
0.152755937,0.56213045
0.351763993,0.4345762
0.294799351,0.56268346
0.214148832,0.59915125
0.303401327,0.53179467
0.225127171,0.60196126
0.244615032,0.59145916
0.348227284,0.44827056
0.349359039,0.4398657
0.304088946,0.53424525
0.382733339,0.35457802
0.397245928,0.28832635
0.382264057,0.34469032
0.359258718,0.37273085
0.335298521,0.41240925
0.317455661,0.4548735
0.374513888,0.3213262
0.352458321,0.35497195
0.38216133,0.28351793
0.293297268,0.520592
0.304168982,0.487719
0.328363151,0.4471047
0.048347374,0.27700257
0.066556205,0.26466227
0.087713212,0.25447345
0.058034664,0.33872223
0.078740747,0.31885338
0.061075413,0.40065026
0.097236022,0.42513466
0.062640335,0.3463838
0.070636025,0.41123223
0.042737249,0.19503975
0.052955412,0.22010708
0.063743905,0.25592494
0.059551157,0.20512629
0.066505045,0.21342993
0.078536426,0.22285438
0.046576167,0.19638753
0.063449375,0.22385263
0.049259929,0.22565198
0.240874351,0.5885924
0.204275174,0.6030644
0.160446099,0.5857878
0.21577396,0.60272646
0.183829766,0.5932348
0.19290591,0.5987315
0.262175003,0.56799626
0.236047568,0.59513843
0.277758038,0.54217374
0.034548259,0.22672296
0.036799419,0.3007326
0.067544611,0.3945775
0.052476894,0.27440453
0.066498508,0.35808563
0.069904642,0.32556844
0.111834621,0.5215938
0.082888955,0.42655945
0.103086405,0.4613123
0.154664579,0.559973
0.14162381,0.5418006
0.119424129,0.4894097
0.089459146,0.35710025
0.075653907,0.32127953
0.057837186,0.29509377
0.106152421,0.40891218
0.086891166,0.373497
0.121470921,0.45902872
0.345178816,0.42428344
0.410748621,0.2516188
0.476973486,0.055746116
0.359450516,0.3811444
0.424796216,0.20686471
0.369877423,0.33650124
0.261023969,0.562358
0.302279939,0.50678307
0.314874367,0.47082043
0.57269273,-0.1795327
0.662835657,-0.35297084
0.606861664,-0.23768237
0.512496725,-0.028476853
0.543676624,-0.09660442
0.455991161,0.118289486
0.201353018,0.6029577
0.239993379,0.57539177
0.290513678,0.49602652
0.189625041,0.60256565
0.226418446,0.5851877
0.182745886,0.5998335
0.172970315,0.58584404
0.164188754,0.5742912
0.151512648,0.53816235
0.121292185,0.4513166
0.136854388,0.49807882
0.151183364,0.54347205
0.0126,-0.43126822
0.0126,-0.6031494
0.014415443,-0.39945483
0.052516885,-0.044605732
0.032335149,-0.1802175
0.018265863,-0.321141
0.032789957,-0.15447617
0.020871557,-0.29100323
0.020218098,-0.26371217
0.050245434,0.017830372
0.030104281,-0.09049988
0.020263859,-0.19846487
0.040479771,0.07580328
0.026130813,-0.030730724
0.033151722,0.12952638
0.039631546,0.008383036
0.035054175,-0.15254378
0.069146397,-0.1109972
0.392846559,0.2798609
0.403086718,0.270482
0.382147906,0.32691574
0.391447226,0.264887
0.396160583,0.27484098
0.391703681,0.26181278
0.372412072,0.2962801
0.346630788,0.38139033
0.371502243,0.31846833
0.076059653,0.018036604
0.059506801,0.044896126
0.040012061,0.07141304
0.078943319,0.24815726
0.074168952,0.2641654
0.101428247,0.44759655
0.042310013,0.2512188
0.062014321,0.13464355
0.067613863,0.35766482
0.038983408,0.30571318
0.104665634,0.49130797
0.102593978,0.47240853
0.292616454,0.45859677
0.222627353,0.5791596
0.150899279,0.58639085
0.25305805,0.5771326
0.175587265,0.59176815
0.204595551,0.5934166
0.345026712,0.43094826
0.329075793,0.4385177
0.281597386,0.5674455
0.375034499,0.32714128
0.383428382,0.2816503
0.350949382,0.34103626
0.279541658,0.51982415
0.323296167,0.4360547
0.369305393,0.34423542
0.300804083,0.49393022
0.342385592,0.40462732
0.313822596,0.47232062
0.231896687,0.5977695
0.251589611,0.57956195
0.268133848,0.55232656
0.262456891,0.57321465
0.2822056,0.5369897
0.28980183,0.5240651
0.21924649,0.6019976
0.249590745,0.58506274
0.204540077,0.6029062
0.032538462,0.18181515
0.036215798,0.17537022
0.053106955,0.18161178
0.029734355,0.21252036
0.04927737,0.20479536
0.032161064,0.2889018
0.05942876,0.27034354
0.044569878,0.20770001
0.050154692,0.24298167
0.03476733,0.19036579
0.042982884,0.22581291
0.037190823,0.18891406
0.166707515,0.5858767
0.138548368,0.53426313
0.10672297,0.45240784
0.134673774,0.56712294
0.118346602,0.5024524
0.110752398,0.5410056
0.173210215,0.5965948
0.139304223,0.582759
0.187460558,0.6018008
0.077359087,0.33803678
0.080360807,0.3542118
0.067780676,0.374578
0.080243848,0.2612474
0.060300264,0.27013755
0.076258714,0.20388699
0.093771633,0.41322255
0.104254886,0.48404193
0.105988596,0.43353105
0.08574873,0.35450387
0.120811308,0.45498705
0.153313737,0.5516366
0.087583913,0.35729218
0.122742034,0.46236968
0.097436223,0.36485553
0.057200778,0.2687149
0.067508261,0.2738719
0.055676421,0.2122271
0.644533047,-0.33525884
0.71624913,-0.48086149
0.659595151,-0.37992108
0.587355436,-0.21107006
0.50270518,0.02923651
0.399982569,0.26544043
0.574517979,-0.16042899
0.482332524,0.08685368
0.553283844,-0.102359936
0.378508895,0.2976882
0.469240147,0.09638594
0.391612226,0.2736861
0.294344464,0.46033227
0.30245962,0.43507797
0.230613236,0.56606686
0.18000055,0.6000705
0.214933482,0.5690143
0.2949167,0.45866567
0.182472369,0.59931827
0.230102315,0.5776453
0.187220678,0.5963342
0.155961616,0.5449724
0.124756046,0.45715308
0.152880611,0.5493126
0.688466716,-0.5145404
0.674970069,-0.4728126
0.732882461,-0.5724828
0.714319761,-0.57084167
0.697584622,-0.55978155
0.756497592,-0.5987637
0.0126,-0.46223187
0.0126,-0.45920134
0.0126,-0.65044427
0.016988201,-0.29152012
0.026610633,-0.11787677
0.040900759,0.045310974
0.012819725,-0.28426576
0.01836231,-0.110784054
0.014088313,-0.27875137
0.053774423,-0.011623144
0.049162082,0.018772125
0.031725763,-0.14835858
0.07518638,0.11065984
0.093656594,0.25287223
0.107234343,0.37548685
0.076434248,0.14110446
0.090954443,0.27721334
0.065389591,0.1667571
0.07314751,0.16843486
0.059228362,0.22153807
0.089793936,0.30557632
0.116842049,0.5436623
0.072540653,0.43850565
0.050450694,0.29557085
0.087598023,0.52120495
0.054742093,0.40156245
0.086467816,0.48831487
0.107314878,0.49800563
0.1088561,0.44155264
0.081109627,0.37610006
0.348436169,0.40253133
0.344849406,0.34499627
0.320631055,0.365439
0.353786023,0.35059386
0.362811313,0.30628243
0.379730792,0.3083905
0.294710083,0.4793241
0.321700776,0.43739295
0.342625023,0.38695312
0.273246687,0.527296
0.179749073,0.59489715
0.121105169,0.57810545
0.260993328,0.4933399
0.19294366,0.58573544
0.268189323,0.4696626
0.170596919,0.5995008
0.131087037,0.59304595
0.225002227,0.58828175
0.349832489,0.39643162
0.3313165,0.4392972
0.312415035,0.39513886
0.226987395,0.58870256
0.275350809,0.55149186
0.318802578,0.48406637
0.239325033,0.57162035
0.278700197,0.51812065
0.25915622,0.5479331
0.196217801,0.6003536
0.222719452,0.59296274
0.243095195,0.5814439
0.19431716,0.60257936
0.205355488,0.60279536
0.186251992,0.5912149
0.206024836,0.60282147
0.191352542,0.60122097
0.226509886,0.59571826
0.168104539,0.5960102
0.138034136,0.5681021
0.174125634,0.58350396
0.085927504,0.29112983
0.067383876,0.2569158
0.034195894,0.26423264
0.071810124,0.23161197
0.061414318,0.23407221
0.075041113,0.20282483
0.06136536,0.29750586
0.070947304,0.23735261
0.039490653,0.27252078
0.07582262,0.37299514
0.045684695,0.3316219
0.024674674,0.30189443
0.067389932,0.4010663
0.033724594,0.3583405
0.059342467,0.42120457
0.118604157,0.49572682
0.172711113,0.55522025
0.10157898,0.464195
0.143582992,0.5364318
0.108484594,0.50589824
0.094832481,0.44228387
0.160944125,0.5441334
0.132401275,0.4625044
0.099953669,0.38119984
0.130745199,0.4618392
0.106642535,0.378757
0.104795933,0.3715005
0.080137,0.31325102
0.057599263,0.2745514
0.086125837,0.30334687
0.176400829,0.5738671
0.148179077,0.5238575
0.122739071,0.45489526
0.191064391,0.5858562
0.16239533,0.53666663
0.190026282,0.5928228
0.777282679,-0.58943784
0.765752888,-0.5849931
0.802518232,-0.6024997
0.612575582,-0.30165753
0.630993796,-0.36157048
0.645095068,-0.41111416
0.568207091,-0.16023348
0.588222867,-0.2185781
0.512228997,0.0029814197
0.485738203,0.080833346
0.445859922,0.16848615
0.536781833,-0.07133952
0.426349219,0.22320321
0.345695973,0.40472633
0.287555873,0.5294403
0.399297662,0.28719956
0.325090122,0.449677
0.361342767,0.3591826
0.259101918,0.57094204
0.222937612,0.59904003
0.279510964,0.5197928
0.218692491,0.60251427
0.222840005,0.6024611
0.250701776,0.587206
0.627809825,-0.3435164
0.671448923,-0.4562211
0.707323129,-0.53373384
0.700607158,-0.46694255
0.732771828,-0.5431856
0.750425507,-0.5513253
0.667121478,-0.50028604
0.592716501,-0.36403865
0.550577919,-0.18833643
0.646020186,-0.48367393
0.602841866,-0.34414536
0.651978721,-0.463835
0.552248112,-0.12975623
0.536811209,-0.06615816
0.601574251,-0.28490072
0.588834666,-0.29393935
0.549572685,-0.24230596
0.628154641,-0.41226888
0.820703487,-0.59743965
0.805780249,-0.5954696
0.830187091,-0.603078
0.018637487,-0.44829512
0.022428686,-0.44283652
0.013105633,-0.6430423
0.042311698,-0.2522807
0.035923425,-0.2528572
0.022612872,-0.25944257
0.061065432,-0.08434868
0.045641344,-0.081180096
0.070653055,0.06327057
0.033765336,0.060375452
0.050262008,0.06672883
0.025081467,-0.09273362
0.055996167,0.21164274
0.076166734,0.3401208
0.098876254,0.42886257
0.058494679,0.21256542
0.076019046,0.3241036
0.069795896,0.20201945
0.080732112,0.31725025
0.108462638,0.41033268
0.104553454,0.42843342
0.126409586,0.5017929
0.164356634,0.5766034
0.198450054,0.60254884
0.138320443,0.51581
0.172432668,0.57622564
0.138151657,0.5152509
0.160757312,0.5824876
0.184585218,0.5986519
0.135730015,0.5490353
0.223234059,0.60199046
0.273857342,0.565863
0.227695893,0.5945977
0.314611037,0.49904728
0.3422065,0.4608122
0.337099377,0.4676717
0.293405576,0.52704257
0.304096127,0.5286393
0.250120082,0.57642865
0.226455815,0.58990407
0.266522207,0.55035615
0.242222912,0.57252884
0.262928956,0.58267736
0.26542551,0.5772357
0.307594977,0.53804374
0.177082589,0.6020564
0.191615939,0.60268986
0.220931635,0.595904
0.188180607,0.6029688
0.235322012,0.59687734
0.208179172,0.5991938
0.136492108,0.5894916
0.141934806,0.60116255
0.177868695,0.60194516
0.148661645,0.589726
0.167710594,0.6019963
0.175600376,0.5906006
0.14618481,0.596465
0.16385311,0.6002989
0.159267365,0.6029198
0.145654516,0.5595863
0.106027372,0.50775003
0.063956742,0.44179797
0.07677697,0.5192523
0.054399536,0.4608631
0.061251878,0.48738647
0.118546369,0.5652009
0.121622408,0.5613551
0.084560106,0.5301837
0.077029403,0.33110332
0.079748846,0.3031664
0.079669002,0.30463076
0.06850932,0.29343653
0.069564531,0.29590702
0.043370553,0.28515005
0.029451147,0.364892
0.035328963,0.31604934
0.058977747,0.32297897
0.039381824,0.38791585
0.039178966,0.34863043
0.03562518,0.41814804
0.138991118,0.53415823
0.104311055,0.48521733
0.085120437,0.43364906
0.116197295,0.4747901
0.091474766,0.42393804
0.096746027,0.4065137
0.082348198,0.35869575
0.08263107,0.31221795
0.07964511,0.34669685
0.169006178,0.57969964
0.212790545,0.6029655
0.247156619,0.58496463
0.154354868,0.58140767
0.191842568,0.6029904
0.128910286,0.5803534
0.127214493,0.5417063
0.115172725,0.5438708
0.098362866,0.4935596
0.773263881,-0.5655211
0.787204948,-0.57102215
0.793229778,-0.57564235
0.734841349,-0.51135427
0.740088632,-0.51909614
0.677789898,-0.42227024
0.668613649,-0.39705974
0.653054617,-0.37078518
0.71853138,-0.49020195
0.501772802,-0.0011649668
0.545771196,-0.13147373
0.590021749,-0.24659958
0.560067865,-0.15315911
0.6090234,-0.27236632
0.618554545,-0.2975555
0.479645033,0.07252084
0.382226594,0.31832874
0.276777833,0.49387395
0.477894182,0.12286383
0.369399434,0.35035914
0.448567808,0.17649642
0.284804769,0.511631
0.356595183,0.3739347
0.278562778,0.49999213
0.163783793,0.603099
0.224594369,0.5790781
0.209586982,0.5765375
0.541073597,-0.15889208
0.452260753,0.047050253
0.369034273,0.24627057
0.505068667,-0.109313905
0.432354627,0.08983776
0.498814315,-0.05878953
0.338858147,0.347301
0.312550769,0.4295137
0.408063351,0.21146843
0.455845692,0.08741824
0.411404081,0.17026281
0.499216224,-0.040948853
0.783382252,-0.5809339
0.730506854,-0.53785324
0.676249184,-0.45489657
0.737932728,-0.5292505
0.678476724,-0.44559944
0.678933002,-0.4345954
0.769766787,-0.5848068
0.72644217,-0.54117584
0.811182427,-0.60027087
0.774697491,-0.5832355
0.820944818,-0.59973013
0.832749988,-0.60302806
0.014414922,-0.51582384
0.012850001,-0.70097566
0.0166147,-0.47399616
0.013981199,-0.36280322
0.01848071,-0.31842184
0.030611852,-0.28471088
0.018241365,-0.19208741
0.02970862,-0.15595436
0.019091571,-0.05937195
0.053367066,-0.116066694
0.074858826,0.026985407
0.045517421,-0.014922619
0.082152031,0.17583823
0.081190031,0.23865318
0.090304717,0.26672292
0.065199104,0.12515235
0.067268762,0.17947769
0.038586688,0.07539582
0.082280255,0.2892592
0.087247983,0.3895831
0.087398341,0.3319087
0.110312683,0.49502182
0.108102884,0.52764
0.105001406,0.54260087
0.095224423,0.43840194
0.101451795,0.46286893
0.096451724,0.36722732
0.144556412,0.5627204
0.176639075,0.5990486
0.130760063,0.5820508
0.179249162,0.6021645
0.188191866,0.59910285
0.130763986,0.5969024
0.161485636,0.6001351
0.143905477,0.5957242
0.133743935,0.5854634
0.170777955,0.60278654
0.145336491,0.5981823
0.183492904,0.60212255
0.124169719,0.57414126
0.112314403,0.55870366
0.132219275,0.5980171
0.161303578,0.5964606
0.146810509,0.58867514
0.129475869,0.58169174
0.148857263,0.59482193
0.141390424,0.58993196
0.140113077,0.59144664
0.152505405,0.5918267
0.144633031,0.5837095
0.140651166,0.5808016
0.123553843,0.561079
0.087697211,0.5311475
0.116320582,0.56295955
0.061500233,0.46028733
0.056330777,0.3892293
0.078082051,0.33064866
0.082677999,0.45060158
0.100610688,0.3823979
0.067037862,0.45714545
0.098853326,0.51050234
0.140115062,0.55243516
0.155677618,0.5788697
0.091861896,0.50265026
0.106667511,0.54315007
0.072939373,0.5087309
0.108602371,0.57682455
0.088007448,0.55077016
0.126202666,0.5761734
0.080775264,0.41166115
0.083430991,0.464741
0.090967626,0.51349473
0.069052449,0.394145
0.073512716,0.4377997
0.055125255,0.38837767
0.080312232,0.3502798
0.072113118,0.35095263
0.085155867,0.31802917
0.036580469,0.3769827
0.053262178,0.40646482
0.086392504,0.3468039
0.108766874,0.5622169
0.102111669,0.5699042
0.110927192,0.5760833
0.132235035,0.6011219
0.144259329,0.60271454
0.198692709,0.5835073
0.085937367,0.50265074
0.071060011,0.43957925
0.087175584,0.508703
0.080364134,0.49372077
0.043879013,0.48211908
0.037153611,0.46913266
0.055540767,0.43628478
0.035883933,0.42117095
0.041918255,0.39810038
0.614074063,-0.29338858
0.613934312,-0.30186933
0.612149055,-0.30869535
0.549750899,-0.13038456
0.545571187,-0.13154893
0.483345527,0.051234804
0.499972202,0.014100175
0.556818632,-0.14300379
0.49459793,0.03165377
0.433145732,0.18808794
0.367959071,0.35483527
0.303536003,0.48015445
0.390174558,0.26401895
0.326319332,0.41114408
0.346637333,0.33121055
0.432119004,0.20787367
0.4238993,0.22873
0.36635359,0.37367445
0.279971505,0.45299274
0.198516408,0.5704855
0.149185284,0.60297966
0.253621927,0.5108887
0.174419099,0.5917181
0.227731335,0.5531572
0.125435641,0.58284307
0.150721635,0.60222435
0.138812435,0.5968838
0.230940892,0.55494153
0.175364766,0.5933504
0.252012325,0.5101318
0.478915226,0.015280005
0.477738078,0.027370427
0.48015334,0.03929415
0.549993476,-0.16418946
0.547858395,-0.14816807
0.617622194,-0.3282628
0.771220978,-0.58874536
0.730626116,-0.5582123
0.735792784,-0.55139554
0.684971908,-0.4832406
0.685366449,-0.4707846
0.549509005,-0.17341435
0.622584986,-0.34265363
0.620821801,-0.35471022
0.784467246,-0.5997273
0.012785442,-0.52314234
0.013275139,-0.31495976
0.014223763,-0.1526339
0.012760231,-0.48216248
0.014476261,-0.27313566
0.012600121,-0.7249818
0.020065559,0.013780117
0.028108592,0.08587146
0.034123025,0.17752194
0.019432322,-0.054125786
0.029642738,0.049842596
0.019137272,-0.14829111
0.039694998,0.11530399
0.070989111,0.19424748
0.036544416,0.16358042
0.085040645,0.2907586
0.049619217,0.34754944
0.057604576,0.4418311
0.0471389,0.2550614
0.025316807,0.35372734
0.032314637,0.27164936
0.103976352,0.37704492
0.110070797,0.46618795
0.090777624,0.4216137
0.119249115,0.51000476
0.136875647,0.5520096
0.128321758,0.49449754
0.176547209,0.5999067
0.165242765,0.5860801
0.137009831,0.5341387
0.167034424,0.58965516
0.1613919,0.5632559
0.147917179,0.5830753
0.146441465,0.5900309
0.131037114,0.58838284
0.155379142,0.5948256
0.137841397,0.5906353
0.16221716,0.5951555
