x,y,gt_c0,mu_h_at_gt_c0,j0_at_gt_c0,gt_c16,mu_h_at_gt_c16,j0_at_gt_c16,gt_c30,mu_h_at_gt_c30,j0_at_gt_c30,gt_c43,mu_h_at_gt_c43,j0_at_gt_c43,gt_c63,mu_h_at_gt_c63,j0_at_gt_c63,gt_c71,mu_h_at_gt_c71,j0_at_gt_c71
7.167432,39.521854,0.038518015,-0.16141605,0.0008636504,0.03598899,-0.21520877,0.0008096312,0.13843302,0.56593025,0.0027118854,0.15540496,0.5890856,0.0029727947,0.38245943,0.29923144,0.005125797,0.48901647,0.028791763,0.0053421166
6.282333,39.28026,0.049367394,0.026251554,0.0010911934,0.071660206,0.2750039,0.0015376838,0.20112091,0.59987414,0.0036030216,0.1985441,0.6008223,0.0035702633,0.41787115,0.2123385,0.0052513317,0.61883396,-0.3023166,0.004968045
6.5301204,39.48429,0.044572774,-0.049196243,0.0009914724,0.050524574,0.042976618,0.0011150633,0.17186001,0.6004411,0.003211706,0.18264134,0.6029955,0.0033608412,0.39127576,0.27801913,0.0051621166,0.5581955,-0.15152878,0.005228297
6.777908,39.68832,0.039075125,-0.15016556,0.00087550003,0.03372938,-0.26743054,0.00076105207,0.14504507,0.57650733,0.0028152957,0.17007037,0.5996655,0.003186386,0.36232275,0.34640187,0.0050301324,0.5035201,-0.009229447,0.0053346
6.116679,39.59467,0.046147235,-0.023259163,0.0010243646,0.04808116,0.0070171356,0.001064571,0.1827115,0.6030009,0.003361792,0.20207866,0.5994823,0.003615114,0.36909986,0.3307404,0.00506431,0.5813363,-0.21034762,0.0051465263
6.372439,39.817398,0.04097356,-0.11331844,0.00091574504,0.029064646,-0.39020348,0.00065982144,0.15410946,0.5877602,0.0029534006,0.18679589,0.60307217,0.003416761,0.34255448,0.39067304,0.0049188803,0.5224347,-0.058763497,0.0053117215
5.951026,39.909084,0.044213317,-0.05528927,0.0009839433,0.02199478,-0.62935925,0.00050395855,0.16562621,0.59727514,0.0031228117,0.20558155,0.59787154,0.0036589608,0.32315472,0.431758,0.0047928155,0.5457604,-0.11947009,0.00526324
7.1331334,38.76385,0.04508993,-0.040543556,0.0010022919,0.055158954,0.10493994,0.0012098943,0.16986091,0.599568,0.0031834117,0.15396604,0.5876095,0.0029512476,0.44994855,0.13056216,0.0053186975,0.63029015,-0.3293196,0.0049022385
7.450928,38.849033,0.03394162,-0.26234365,0.0007656277,0.040492132,-0.122451544,0.0009055588,0.11325237,0.5031011,0.0022971486,0.1051098,0.47326732,0.002155852,0.38919833,0.28304535,0.005153862,0.62346554,-0.3133049,0.004942074
7.768723,38.934216,0.021777742,-0.63806057,0.0004991271,0.024594504,-0.5321951,0.00056161516,0.05530542,0.10677695,0.0012128715,0.055082012,0.10397196,0.0012083299,0.32176146,0.43460715,0.0047831126,0.6103529,-0.28196096,0.00501337
8.086518,39.019398,0.020556878,-0.68891597,0.00047189707,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.019712476,-0.72613025,0.00045301177,0.2701255,0.52824306,0.0043612844,0.5827206,-0.213824,0.0051409462
7.144566,39.01652,0.046044342,-0.024917841,0.0010222192,0.05524104,0.105970144,0.001211563,0.16604693,0.59753084,0.0031288732,0.15135682,0.58471656,0.002911907,0.4322228,0.17603272,0.0052868784,0.6048248,-0.26854017,0.005041354
7.462616,39.10311,0.03459588,-0.2469058,0.00077971624,0.040785324,-0.11687279,0.000911764,0.11099564,0.49537563,0.002258342,0.10216715,0.46107554,0.0021039126,0.360062,0.35157436,0.005018284,0.5777708,-0.20136935,0.005160541
7.7806654,39.189705,0.024614826,-0.53148293,0.0005620643,0.026929976,-0.45454597,0.0006130708,0.06742004,0.23753214,0.0014549159,0.06736955,0.23706293,0.0014539243,0.2898548,0.4954921,0.004536869,0.5158264,-0.04147563,0.005321393
7.1559987,39.269188,0.042799026,-0.07991314,0.00095424615,0.048452776,0.012646198,0.0010722722,0.15055561,0.583771,0.0028997576,0.14468871,0.57599056,0.002809781,0.3948531,0.26932544,0.0051758885,0.54166687,-0.10886313,0.0052733608
7.4743032,39.357193,0.033254165,-0.27896476,0.0007507975,0.034726307,-0.24387193,0.0007825216,0.10936438,0.48953915,0.002230123,0.113318235,0.5033207,0.0022982766,0.33052027,0.41646188,0.004842659,0.48382455,0.042389445,0.0053426814
8.828586,38.68565,0.062107198,0.1849525,0.0013497876,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.02947731,-0.37841272,0.00066882814,0.31846574,0.4412883,0.0047598137,0.5398178,-0.10406427,0.005277706
8.578567,38.79061,0.062107198,0.1849525,0.0013497876,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.02947731,-0.37841272,0.00066882814,0.31846574,0.4412883,0.0047598137,0.5398178,-0.10406427,0.005277706
8.33121,38.90186,0.043272648,-0.07154918,0.00096420373,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.025663607,-0.49562716,0.00058520975,0.29567316,0.48506445,0.004585228,0.57427764,-0.192541,0.0051737716
8.630538,38.502308,0.045175705,-0.03912139,0.0010040851,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.026091753,-0.48147726,0.00059463974,0.33538443,0.4061529,0.0048742443,0.5627855,-0.16329098,0.0052138087
8.381851,38.610413,0.03706568,-0.19174266,0.0008326746,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.025927901,-0.48686004,0.0005910323,0.32085988,0.43644297,0.0047767865,0.58226794,-0.21268782,0.0051427786
8.135827,38.724808,0.023338567,-0.5775807,0.00053381105,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.023353482,-0.5770254,0.00053414167,0.30521533,0.4672798,0.0046611894,0.6076759,-0.27547646,0.0050270744
8.432491,38.318966,0.02694625,-0.45403314,0.00061342807,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.024641352,-0.5305543,0.0005626503,0.34618002,0.38272285,0.0049405782,0.5945015,-0.2431829,0.0050903214
8.185135,38.430214,0.022251595,-0.6191888,0.000509672,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.025800083,-0.49108672,0.0005882169,0.33177423,0.41381967,0.0048509026,0.61015224,-0.28147596,0.005014406
8.234444,38.135624,0.0158409,-0.9230907,0.00036588003,0.013394942,-1.0770941,0.00031037137,0.013697795,-1.0564349,0.00031726385,0.02713186,-0.4482069,0.00061750354,0.3578168,0.35668474,0.005006292,0.6185712,-0.3016905,0.004969493
8.861869,37.984898,0.022247985,-0.61933064,0.0005095918,0.014927331,-0.9773705,0.0003451894,0.018638862,-0.77611804,0.0004289389,0.023043402,-0.58865595,0.00052726304,0.37815684,0.30946654,0.0051068445,0.59149885,-0.23574042,0.005103757
9.05914,38.085526,0.02359895,-0.5679431,0.000539583,0.012888574,-1.1127899,0.0002988351,0.013620618,-1.061652,0.0003155079,0.016841408,-0.8674536,0.0003884825,0.36821902,0.33278883,0.0050599813,0.57123667,-0.18483075,0.0051848884
9.256412,38.186153,0.028266078,-0.41359735,0.0006423636,0.012898376,-1.1120849,0.00029905856,0.013655286,-1.0593042,0.00031629668,0.017986447,-0.80809283,0.000414277,0.33380517,0.40951753,0.004864105,0.5387577,-0.101311,0.005280135
9.453683,38.28678,0.034148,-0.2574346,0.00077007426,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.018657047,-0.77524495,0.00042934727,0.3093278,0.45936763,0.004692648,0.5129651,-0.033982806,0.005325022
8.850775,38.218483,0.03024608,-0.35696507,0.0006855805,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.019672072,-0.72795534,0.00045210705,0.3623432,0.34635502,0.005030238,0.5720099,-0.18679336,0.0051820967
9.053646,38.328793,0.044227798,-0.055042505,0.0009842464,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.021638958,-0.6436765,0.000496036,0.34760457,0.37957728,0.004948945,0.539903,-0.10428549,0.005277509
9.256516,38.439106,0.034148,-0.2574346,0.00077007426,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.018657047,-0.77524495,0.00042934727,0.3093278,0.45936763,0.004692648,0.5129651,-0.033982806,0.005325022
8.83968,38.452065,0.053418957,0.082568645,0.0011744332,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.02628502,-0.47517872,0.000598893,0.34418505,0.38710737,0.0049287104,0.544342,-0.11579746,0.0052668233
9.048151,38.57206,0.06910364,0.25285506,0.0014879002,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.028482923,-0.4071679,0.0006471079,0.33996734,0.39629656,0.0049030385,0.5182813,-0.047900945,0.005318009
3.2379718,39.719036,0.04770121,0.001200676,0.0010566887,0.0126,-1.1338153,0.00029225394,0.03953491,-0.14103365,0.00088526634,0.10020964,0.4525144,0.0020691047,0.3587909,0.35447073,0.0050115213,0.64478946,-0.36258268,0.0048114182
2.9353228,39.58808,0.049828082,0.032974243,0.0011007055,0.01447254,-1.0057609,0.0003348706,0.048561454,0.0142810345,0.0010745229,0.10480563,0.47204375,0.002150504,0.34525108,0.38476753,0.004935075,0.6542692,-0.38371223,0.0047474974
2.6478758,39.42949,0.039921902,-0.13345218,0.00089347665,0.022809798,-0.5975375,0.0005220771,0.061173793,0.17499566,0.0013311532,0.10581868,0.47608733,0.0021682933,0.34488863,0.38556385,0.0049329153,0.6753499,-0.42868412,0.004592525
3.2805686,39.388187,0.034526635,-0.24852276,0.00077822607,0.0126,-1.1338153,0.00029225394,0.0505266,0.043005466,0.0011151051,0.112580344,0.5008421,0.002285621,0.37604508,0.31446046,0.0050972486,0.6203372,-0.30589324,0.004959711
2.9855206,39.243416,0.035383612,-0.22879195,0.0007966457,0.0153415,-0.9523244,0.00035457572,0.063475914,0.19914794,0.0013770228,0.12142599,0.52792203,0.0024354311,0.37106457,0.3261578,0.005073841,0.6121897,-0.28639433,0.005003799
2.7056746,39.071003,0.0348158,-0.24179769,0.0007844461,0.02464024,-0.53059316,0.0005626259,0.078728266,0.32990885,0.0016734257,0.13018997,0.5496019,0.002579784,0.38026378,0.30446458,0.005116224,0.60432386,-0.2673185,0.00504383
3.3231654,39.057343,0.023215959,-0.58216166,0.00053109153,0.013451871,-1.0731723,0.0003116674,0.06350388,0.19943309,0.0013775781,0.12778449,0.5441197,0.0025405642,0.39490703,0.2691939,0.0051760953,0.5953299,-0.245231,0.005086551
3.0357187,38.89875,0.026503166,-0.46813416,0.00060369127,0.019036515,-0.757236,0.0004378632,0.07764424,0.32204628,0.0016527866,0.1338497,0.55730665,0.0026388697,0.39327464,0.2731674,0.005169882,0.5925897,-0.23844749,0.005098917
3.3657625,38.726494,0.023879945,-0.55767965,0.0005458075,0.02260543,-0.6053932,0.0005175374,0.07047703,0.26491642,0.0015146895,0.12862298,0.5460696,0.0025542697,0.414726,0.2202225,0.005242366,0.62569153,-0.31855208,0.0049292874
4.1614065,38.9873,0.012801384,-1.1190884,0.00029684723,0.020220673,-0.70352316,0.0004643827,0.0618527,0.18226027,0.0013447116,0.12951371,0.5480951,0.0025687884,0.43159598,0.17762887,0.0052855094,0.6374037,-0.3457743,0.0048587313
4.279971,39.32223,0.013275033,-1.0854137,0.00030764102,0.021279542,-0.6584132,0.0004880259,0.06641885,0.22812724,0.0014352261,0.12336866,0.5331435,0.0024677785,0.42090648,0.20470396,0.005259583,0.64542425,-0.36401355,0.0048072506
4.3985353,39.657166,0.014555353,-1.0005198,0.00033675053,0.019071827,-0.75558066,0.00043865506,0.070897214,0.26853037,0.0015228643,0.11491334,0.5085366,0.0023255362,0.40424153,0.24628985,0.0052094134,0.66102624,-0.39844495,0.0046997513
4.5171,39.992096,0.016681133,-0.8761177,0.00038486574,0.013884303,-1.0439565,0.00032150574,0.08376358,0.36404133,0.0017684416,0.11587677,0.511595,0.0023419352,0.387839,0.28632516,0.0051483586,0.66551256,-0.40806603,0.0046670437
3.8535948,39.231213,0.016082812,-0.9092908,0.00037135056,0.012660159,-1.12939,0.00029362633,0.0426032,-0.08340669,0.0009501252,0.11180369,0.49818778,0.0022722685,0.41138837,0.22855741,0.005232389,0.6209935,-0.30745173,0.0049560443
3.9660122,39.58669,0.016213277,-0.90194297,0.00037429927,0.013594188,-1.0634458,0.0003149065,0.034212366,-0.25591087,0.0007714606,0.09241666,0.41453886,0.0019284724,0.39849055,0.26043716,0.0051893303,0.64945924,-0.37305605,0.00478038
4.0784297,39.942165,0.014041773,-1.033562,0.00032508545,0.013461012,-1.0725443,0.00031187563,0.041171364,-0.109606266,0.0009199261,0.08492735,0.37140393,0.0017902033,0.3881027,0.28568947,0.005149434,0.6695704,-0.4166525,0.004636772
3.5457833,39.475124,0.028328951,-0.41172743,0.0006437395,0.0126,-1.1338153,0.00029225394,0.04071676,-0.118172884,0.00091031316,0.10285437,0.4639945,0.0021160848,0.38478905,0.293657,0.0051357225,0.6330977,-0.3358438,0.0048853094
3.6520536,39.851143,0.035658002,-0.22259974,0.00080253376,0.0126,-1.1338153,0.00029225394,0.029179312,-0.3869071,0.0006623252,0.087023854,0.38420057,0.0018292192,0.36994955,0.32876098,0.005068453,0.6572383,-0.39022088,0.0047267433
5.477366,39.97626,0.035163168,-0.23381019,0.00079191144,0.017951207,-0.8098564,0.0004134842,0.1542115,0.58786714,0.0029549303,0.18808432,0.60299957,0.0034339293,0.34505168,0.3852057,0.0049338876,0.58347374,-0.2157132,0.005137878
4.999391,40.003933,0.019543765,-0.7337804,0.00044923334,0.012986644,-1.1057594,0.00030107066,0.12696627,0.5421765,0.0025271554,0.14788719,0.58042204,0.0028590532,0.3867274,0.28900173,0.0051437984,0.65829957,-0.39253408,0.004719238
5.7606454,39.515438,0.040306214,-0.12601614,0.0009016216,0.051253904,0.053247213,0.0011300684,0.18196666,0.60293734,0.003351679,0.19961345,0.6004478,0.0035838974,0.3891141,0.28324884,0.005153523,0.6217138,-0.30916,0.004951997
5.284828,39.562862,0.02563207,-0.49668026,0.0005845147,0.038188767,-0.16816282,0.0008566389,0.15669318,0.59033656,0.0029919944,0.17948274,0.6026093,0.003317751,0.4061195,0.24164602,0.005215665,0.6517241,-0.37809062,0.0047650128
4.804695,39.570778,0.016193623,-0.90304565,0.00037385515,0.028548667,-0.40523005,0.00064854574,0.11969154,0.52304816,0.002406384,0.15156406,0.5849565,0.002915045,0.4156174,0.21799079,0.0052449508,0.6679219,-0.4131778,0.004649149
5.5702653,39.12179,0.034608245,-0.2466178,0.00077998196,0.07252424,0.28219867,0.0015544264,0.18897091,0.60292387,0.0034456938,0.19767919,0.60110533,0.0035591945,0.44144905,0.15244122,0.0053051,0.6755242,-0.42904317,0.0045911698
5.09229,39.14946,0.018058421,-0.8045025,0.00041589572,0.052636355,0.072166204,0.0011584273,0.1522131,0.5856972,0.0029248565,0.18087615,0.6028156,0.0033368212,0.4459639,0.1408352,0.0053127035,0.6835347,-0.44530296,0.004527592
5.379885,38.728146,0.023823567,-0.55972767,0.0005445591,0.06528342,0.21718812,0.0014128279,0.16642119,0.5977527,0.0031342572,0.1896241,0.6028547,0.0034543376,0.46535355,0.09062053,0.005335573,0.7039971,-0.4844638,0.004353641
1.1737292,36.94111,0.13691126,0.56318915,0.0026877644,0.23449291,0.57507503,0.003998111,0.26127374,0.5414866,0.0042766384,0.25099468,0.555599,0.0041737403,0.6191056,-0.30296355,0.004966546,0.94913024,-0.047863245,0.000991534
1.4947075,37.00582,0.10444752,0.47059274,0.0021442021,0.20164733,0.59966123,0.003609674,0.22113615,0.5875788,0.0038464416,0.21162602,0.5944607,0.0037332112,0.5751572,-0.19476685,0.005170487,0.88153297,-0.5194838,0.0021531277
1.8156857,37.070534,0.072432585,0.28144217,0.0015526528,0.16710247,0.59814405,0.0031440405,0.18066801,0.60278845,0.0033339795,0.17365205,0.6011137,0.0032368992,0.53217137,-0.0841753,0.005294197,0.8081065,-0.6025281,0.0032129693
2.1366642,37.135246,0.053831216,0.08796239,0.0011828507,0.13719885,0.5637163,0.0026923309,0.15597303,0.5896454,0.002981272,0.15296502,0.5865332,0.0029361965,0.5066932,-0.017547952,0.005331794,0.7649969,-0.5745363,0.0037369712
1.2398866,37.29027,0.1406382,0.56969476,0.0027466253,0.24340925,0.56506574,0.004094612,0.25995374,0.5433773,0.004263702,0.24278256,0.5658097,0.004087953,0.60447544,-0.26768818,0.005043083,0.9374607,-0.18948483,0.0012047768
1.5746516,37.351593,0.11048547,0.49357343,0.0022495326,0.193751,0.602162,0.0035084598,0.20750494,0.59687126,0.0036827803,0.19890097,0.6007004,0.0035748207,0.5583725,-0.15198316,0.0052277544,0.84663063,-0.58697283,0.0026831604
1.9094166,37.412914,0.08038171,0.34154058,0.0017047806,0.15394634,0.58758855,0.0029509522,0.16844547,0.59886944,0.003163257,0.16328089,0.59573746,0.003088858,0.51824665,-0.047810234,0.0053180577,0.7744959,-0.58383787,0.0036277692
1.3336174,37.632652,0.14255078,0.57276535,0.0027765527,0.2239968,0.58516824,0.003879647,0.23581907,0.5736666,0.004012703,0.2269886,0.58248746,0.0039139516,0.5908153,-0.23404217,0.005106764,0.89864457,-0.4575703,0.0018759123
1.6821691,37.690586,0.11537636,0.510015,0.002333423,0.17705113,0.6021118,0.0032842392,0.18983486,0.60282993,0.0034571227,0.18522115,0.6030996,0.0033956654,0.54280764,-0.11182141,0.0052706087,0.80810744,-0.6025281,0.0032129572
9.326107,37.456306,0.029355867,-0.38186193,0.00066617853,0.019806227,-0.7219107,0.00045511068,0.038086724,-0.17026854,0.00085446454,0.039835528,-0.13513613,0.00089164474,0.38797423,0.28599924,0.005148909,0.6140357,-0.29083627,0.004994042
9.599195,37.529343,0.021698106,-0.641278,0.0004973535,0.01651284,-0.88531446,0.0003810665,0.026438791,-0.47020602,0.0006022754,0.02935969,-0.38175297,0.00066626206,0.37091914,0.32649767,0.0050731413,0.5910164,-0.23454198,0.005105882
9.872282,37.60238,0.014900884,-0.97899556,0.0003445896,0.013589546,-1.063762,0.00031480094,0.016099788,-0.90833116,0.00037173438,0.019968849,-0.71464443,0.00045875,0.35249203,0.36869472,0.0049769655,0.56787425,-0.17627996,0.0051967427
10.14537,37.67542,0.012778473,-1.1207516,0.00029632484,0.012676756,-1.1281729,0.0002940049,0.012871468,-1.1140218,0.00029844526,0.01577508,-0.92688537,0.00036439102,0.30303228,0.4714206,0.004644176,0.5268931,-0.07040971,0.0053041778
9.368632,37.73313,0.020453386,-0.69338346,0.0004695847,0.01597752,-0.9152694,0.0003689698,0.024545494,-0.5339153,0.00056053186,0.025500465,-0.5010915,0.0005816136,0.3691898,0.33053106,0.0050647487,0.5869736,-0.22447085,0.005123317
9.642258,37.805965,0.017272176,-0.84461164,0.0003981956,0.014253373,-1.0197916,0.00032989346,0.01844759,-0.7853615,0.00042464316,0.02013177,-0.7074313,0.00046239462,0.34357867,0.38843542,0.004925068,0.56057584,-0.15763383,0.0052208914
9.915883,37.8788,0.013432775,-1.0744858,0.00031123272,0.012739062,-1.1236191,0.00029542603,0.01309183,-1.0982828,0.00030346765,0.014679946,-0.99269485,0.00033957782,0.32095313,0.43625343,0.0047774427,0.5380433,-0.09945491,0.0052817473
9.411158,38.009956,0.017855339,-0.8146744,0.00041132738,0.013355744,-1.0798044,0.00030947902,0.015272888,-0.95642257,0.00035302146,0.016393714,-0.89188695,0.000378376,0.3416675,0.3926059,0.0049134814,0.5537986,-0.14022376,0.0052413726
9.685321,38.082584,0.015313452,-0.9539974,0.00035394044,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.013362739,-1.0793202,0.0003096382,0.31233892,0.4534846,0.0047151963,0.5277956,-0.07276536,0.005302553
11.564095,36.468864,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.20045884,0.6001327,0.0035946358,0.45154372,0.12644207,0.005320908
11.494565,36.253357,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.22010036,0.58841395,0.003834321,0.51971036,-0.05163966,0.0053159245
11.4250345,36.03785,0.014247568,-1.0201662,0.0003297616,0.013304426,-1.0833666,0.00030831047,0.016276002,-0.8984332,0.0003757167,0.017881727,-0.81334496,0.00041192104,0.24307013,0.565469,0.004091009,0.5682958,-0.17735332,0.0051952815
11.355504,35.822342,0.016935095,-0.86243105,0.00039059605,0.014453493,-1.0069709,0.0003344381,0.02227233,-0.6183734,0.0005101331,0.02642047,-0.47079659,0.0006018726,0.26332685,0.5385015,0.0042965976,0.6004818,-0.25791752,0.005062479
11.735493,36.345623,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.0126,-1.1338153,0.00029225394,0.20024277,0.6002147,0.0035918942,0.45565203,0.11581293,0.005326109
11.667287,36.13195,0.012846141,-1.1158497,0.00029786775,0.012705239,-1.1260884,0.0002946546,0.013149182,-1.0942328,0.0003047744,0.013515349,-1.0688205,0.00031311237,0.22808406,0.5814661,0.0039264043,0.52682877,-0.07024182,0.0053042937
11.599081,35.918278,0.014237945,-1.020788,0.00032954293,0.013300312,-1.0836527,0.00030821675,0.016254531,-0.89963293,0.0003752316,0.018021643,-0.806335,0.00041506859,0.25311673,0.5528029,0.0041953875,0.5800905,-0.20721442,0.0051514814
11.909539,36.22605,0.012606225,-1.1333563,0.00029239594,0.012602661,-1.1336193,0.00029231465,0.012613889,-1.132792,0.0002925708,0.012623149,-1.1321099,0.00029278212,0.20781608,0.596702,0.0036866178,0.47110394,0.07563651,0.005339316
